1.6642364909037176E-6,1.9727961622613997E-6,2.3145633889160094E-6,2.6043491495687742E-6,2.8947213233964148E-6,3.1740732344372603E-6,3.464457179891968E-6,3.8036417930727358E-6,4.119971099318728E-6,4.370706355746844E-6,4.617972212879027E-6,4.952536328494325E-6,5.2459980075823465E-6,5.5239287631926644E-6,5.748413831820217E-6,5.908413838362875E-6,6.052169734669709E-6,6.199611243707715E-6,6.333875097571623E-6,6.472796400082607E-6,6.603580681325294E-6
2.5301659213527607E-6,3.1451659887151997E-6,3.8152379065288835E-6,4.5106415971967375E-6,5.104350044940698E-6,5.704599441733433E-6,6.3490876608283114E-6,7.001480834057748E-6,7.6258753807482225E-6,8.217919119995729E-6,8.816492157972333E-6,9.437876314240522E-6,1.0052966191410697E-5,1.0650705247570768E-5,1.107685803623387E-5,1.1373234909592193E-5,1.1623559374539376E-5,1.1873631555596614E-5,1.2129476332080476E-5,1.2376152708158611E-5,1.2619094112711553E-5
3.0848263259318076E-6,3.854770348442345E-6,4.679739082010122E-6,5.5493096827212474E-6,6.312663288094434E-6,7.079028691107385E-6,7.926953065132523E-6,8.74506484748309E-6,9.508068436652053E-6,1.032053091586372E-5,1.113154383376802E-5,1.1897970430372583E-5,1.270478266049043E-5,1.3469980959509887E-5,1.3974781617605966E-5,1.4343162923649477E-5,1.4652942562302132E-5,1.4944324388462883E-5,1.5251146017474896E-5,1.5551438768848122E-5,1.5850213138516296E-5
3.12013367995015E-6,3.911104489633455E-6,4.745811780128768E-6,5.643861041600111E-6,6.445005807190989E-6,7.29792029462282E-6,8.175745624832963E-6,8.993993329821446E-6,9.800265434724814E-6,1.0645127607502218E-5,1.147959886823995E-5,1.2239249426815945E-5,1.3070715826984073E-5,1.3863060813136776E-5,1.4347142733353443E-5,1.4699227172503917E-5,1.502731114055757E-5,1.5333409477040532E-5,1.5662387602346232E-5,1.598778117575038E-5,1.6304092004073805E-5
2.2104824458854383E-6,2.9852103393331712E-6,3.7899059942917883E-6,4.6433335962877095E-6,5.491781152264201E-6,6.36481900617127E-6,7.201870915741544E-6,8.030496839217098E-6,8.871618898357861E-6,9.691235318830869E-6,1.0508337048599552E-5,1.1308657964207782E-5,1.2143369278838347E-5,1.2986184991186336E-5,1.3513672361775416E-5,1.3862025697164313E-5,1.417162504076676E-5,1.4480186509187914E-5,1.4785115894563952E-5,1.5093992093553737E-5,1.5410828156745756E-5
2.185247400134581E-6,2.981795958298272E-6,3.7867313310815302E-6,4.588277992555397E-6,5.361621118208193E-6,6.190805604860295E-6,6.9639315025279765E-6,7.78892132683561E-6,8.607394090067345E-6,9.452658980689314E-6,1.0234399872615433E-5,1.1036430849921604E-5,1.1836127495683285E-5,1.2694960579768928E-5,1.3220692376837288E-5,1.3589428612509034E-5,1.3897816396238707E-5,1.4186394596149798E-5,1.447144807542626E-5,1.477096530859386E-5,1.5087682446584147E-5
2.1955301014090583E-6,2.980172733055027E-6,3.7762586112362752E-6,4.580125447320311E-6,5.28307102274359E-6,6.090832399369603E-6,6.909145189955328E-6,7.70303676251799E-6,8.481381906726713E-6,9.327704799947182E-6,1.0092015510657728E-5,1.0913691567405805E-5,1.1722322909178485E-5,1.2545012639974804E-5,1.3063047101750538E-5,1.3442070528344166E-5,1.3738514219803099E-5,1.4045181975190744E-5,1.4341663089359918E-5,1.4646863314850765E-5,1.4959234030223506E-5
2.176397319180222E-6,2.895298461645976E-6,3.6630437244305017E-6,4.462157438837388E-6,5.206926682093734E-6,6.0609121420976765E-6,6.819597463825349E-6,7.5689271334066035E-6,8.38173515955405E-6,9.167324511412519E-6,9.955775495474584E-6,1.0782588915050485E-5,1.159565391951613E-5,1.2352883072225542E-5,1.2894690080626867E-5,1.3280112263457375E-5,1.3570219541038742E-5,1.3887316434902643E-5,1.4186942101495704E-5,1.4467836737944578E-5,1.4767763087877905E-5
0.015381949892521844,0.017178692007459882,0.01817896193149336,0.019237687160542374,0.02002287067166953,0.020805153079168602,0.02133868838331175,0.021721744631228508,0.022309964446384455,0.02298903520852867,0.023758843201239062,0.02464944510432691,0.025434431700900335,0.025971340554206003,0.026116094124732318,0.02615241069088872,0.026181768087328455,0.026207634377717937,0.026231452182230212,0.02625417507788299,0.02627635692647707
0.019692936686689505,0.022138095246811304,0.023336419070783147,0.024483689294062017,0.025356808745490535,0.026229727476940704,0.02699894753671053,0.027671545732654,0.028516617754847734,0.02952217138745243,0.030538722096821166,0.031493985617120177,0.032423696621855916,0.03303484985612778,0.03317361122720117,0.033198600545864536,0.03322272443590873,0.03324620370287933,0.03326920075388576,0.033291901115568616,0.03331446755415673
