55.303798337457785,2945.28683552714,9672.54713732132,18317.228989309817,26198.422055329593,28706.140871229025,34342.98304974844,38310.541786986636,41147.50716207187,42931.39442341381,45085.459265724014,47139.73546595894,48609.27828347854,49286.881360831416,52187.68853516074,62450.79928812832,79085.49880438218,100171.34580527837,119247.41585425605,137667.6018317123,154136.42976350803,170920.4656199593,183865.1698616782,196339.93003551036,212558.41804296526,226018.24245791606,238481.6136287297,247940.4494009125,252323.6855858417,257537.44596715813,260740.91843223202,262653.3322347309,265984.1981241062,269197.72863464337,271946.9071662785,272981.0222156627,273275.78565328073,273532.40439527604,273774.04700721026,273962.68667493144,274125.70252723066
Infinity,412.3997617545407,2640.603620745789,6027.141734119732,8939.314544220219,9181.399051262108,10803.52528252813,11596.532544641515,11938.742485813675,11996.709034693307,12135.21525579849,12248.485322833363,12310.691875353106,12670.50165190115,13045.512286209858,17487.910690730067,26355.342559007695,38548.07348099239,49237.09320477718,59446.283094004495,68223.88595390422,77221.45418704323,83528.34191454666,89519.89847283396,98117.27082290706,104756.80443149492,110712.48748831099,114663.82764275675,115902.86696666937,117437.94535740845,118129.08495026547,118611.4096198376,119265.11236459027,119869.9941850848,120374.49784065089,120793.72142475992,121633.59081160797,122506.35049220463,123366.18139501706,124734.48054708219,126119.86515006062
Infinity,106.78547945736989,565.6616455303987,1617.8842213998237,2412.111522230364,2545.0617497218545,2757.0816288241303,2767.1497427830814,2830.679536285183,3181.637280465861,3396.387754052936,3644.7074900524594,4230.0885224631775,5921.103994794256,6001.613856145066,7710.750781496228,12402.994527382165,19583.008582465787,25640.68149778896,31342.87178816186,36015.20522048808,40828.2254234258,43832.89114767656,46632.95468901505,51168.41332377179,54349.63279423536,57086.02181706846,58555.109835055046,59098.8742138995,59512.443865300695,59950.486445307615,60998.6462901624,61266.90771993572,61525.125134663765,61948.897239427955,63509.703032505386,66338.35757068891,69251.79273104071,72150.68258789099,75970.96941370415,79831.45051877305
Infinity,Infinity,499.3564275263632,1439.7771776587185,2144.797136948452,2310.8719215456204,2473.4435868428395,2476.6622486697142,2563.775264576365,2981.8196151266757,3249.0739926740644,3550.9355695169675,4203.188244501938,6022.475125513139,6031.198058273169,7609.1223719292375,12112.716593313038,19061.191230301614,24908.295298736648,30399.364782649624,34888.703012066384,39512.89881478351,42382.57913090771,45066.50250966824,49406.81055239218,52443.16854196756,55047.97856772723,56440.33123964266,56994.22541574963,57425.293395234876,57919.47653419205,59056.59947070611,59379.28166125848,59703.36172458754,60232.52852902638,61975.83525691545,65013.02547713906,68150.42185835063,71261.96184579568,75332.1623728277,79436.95200596954
Infinity,Infinity,2612.346113830688,4156.237685994901,4657.951333388806,2526.3930731868804,4180.849560782619,3508.005019642355,3031.38900578715,2841.859943944055,3236.733082087405,3526.2224461104743,3738.207042525097,3949.2520676445674,4413.715404373937,8916.198311893386,16678.277957902443,24591.501815983487,30022.266021158335,35527.83933111746,39346.1080750927,44190.3811019257,45991.09157445186,48600.771043590576,54157.76973979775,56381.44315672356,58735.03242728236,59289.069265475824,57542.279594136206,58807.74978180412,58258.69952629479,58379.248388029395,59371.729645555,60323.98098145457,60590.986791843905,60968.88667046079,62070.09095147081,63176.3377023869,64406.665375734665,66026.81525124174,67724.74875847345
Infinity,Infinity,Infinity,589.8673717670868,627.1675870585714,1776.7006418116193,1853.8627464636027,2289.390110420357,3224.2572956162367,4297.36362863169,4253.014598813195,4724.7949502626225,5676.652522844379,7708.546580566615,4885.171079951215,4839.06596937855,6987.591454325848,10902.026279142807,14041.233252135538,16935.325808612535,19152.89279403308,21447.30058005263,22714.845586091087,23883.486305098442,25989.487017090338,27288.237151993653,28360.540432911897,28826.471300190253,29918.504355493817,30551.627906198613,31970.23502415493,34699.37918860157,35823.85804382221,36984.63609199637,38571.60550582199,42378.48745881236,48169.13289861288,54095.24607630538,59997.40643834059,67197.92762562913,73284.45406072511
Infinity,Infinity,Infinity,2652.0858880036385,697.6390928360468,3077.8672136997857,2358.237228995192,3167.7024491165093,4408.92583285822,6289.355871295864,5640.221702244353,6162.398564250131,7353.497411003074,9933.538118584534,6086.829376790779,4601.12995853801,5619.807814274526,7888.496284808429,9604.89837753157,11113.635195936507,12231.697691226453,13354.304452586252,13985.56308335935,14577.019107409154,15533.844222525113,16074.143268976319,16527.434567295102,16834.328183184265,18896.612008185573,20182.12422475845,22787.572147317464,27209.692466610635,29408.97649081496,31674.459212426184,34527.359881319215,40333.301992176865,48636.011962869525,56654.08924978684,62520.704819544306,69997.7022321356,76087.10238966506
Infinity,Infinity,Infinity,Infinity,709.7796333901268,3126.7775562813204,2384.314779495322,3207.044262480492,4458.904872420834,6542.737987099086,7155.244394568539,7233.394403068713,8613.831326971162,11927.606790267591,9884.480003746408,5044.820599536227,5569.896615208695,7776.656682348586,9446.642811145619,10925.167261503757,12000.439699821614,13090.442092540708,13698.146531045686,14268.897055697023,15208.451997879572,15733.257580022608,16179.965272599207,16491.695996872837,18578.530318283618,19902.0119625002,22560.416133436713,27045.688437702374,29302.647054105226,31625.540510839644,34539.584592676874,40413.89591612819,48742.689966098325,56752.19103682146,62631.19889132659,70108.48956938856,77377.73228122466
Infinity,Infinity,Infinity,Infinity,3151.91538848514,4340.248664869338,4340.17274739121,4598.359623307854,6424.421383835566,9028.90457561969,10366.833878169706,9854.398282113372,11492.378188875784,15287.187001347413,13166.585152738815,6279.095025420115,5008.514969933163,6312.577586124535,7204.301911814168,8003.335345371618,8480.89436439339,8969.68534861258,9255.6206292148,9553.865628218378,10019.163629473378,10255.672606962955,10464.81844051282,10807.430673572484,13548.391879736671,15403.72909347946,18916.22726461899,24561.13663631634,27700.903699990176,30938.368954196678,34849.10573011535,41842.13054449207,50582.286160533135,59066.014560922325,67074.57265772102,74656.88364160697,82239.18600700228
Infinity,Infinity,Infinity,Infinity,Infinity,4265.971344690036,4448.329511743044,4608.1122586445945,6402.272937865528,8951.734001142448,10515.439620432116,11241.758294376421,12445.342071125286,16269.261975520505,15052.396071499164,10109.893144639558,5607.516220487865,6541.434776824144,7379.296914757089,8204.425144205921,8516.831179131006,9069.974052295407,9122.689374344658,9276.85772923481,9891.970523157526,10140.649915688547,10322.6951409797,10581.99630000408,12912.342868025557,14544.807037999148,17690.70737941749,22810.120250816006,25698.192678491476,28696.10798617035,32336.949243058658,39188.43603454008,49014.26939685098,58723.455719809885,66779.84113723693,74300.41174357556,81937.07749628986
Infinity,Infinity,Infinity,Infinity,Infinity,8462.475529868247,6632.664279987426,7937.409157228707,9437.241859755875,12834.445942214967,14731.979284884208,16315.860045003117,17120.253865281025,21690.739807418406,20066.264511327783,13778.429838987051,6462.718175830434,5712.652632663531,6183.036926200532,6598.629470317015,6772.425295938634,6958.984946242155,7171.188151408566,7426.1936063220155,7636.1035213696305,7823.454398452842,8109.119662371482,8880.376245626092,12763.619816993963,15644.380003740032,19401.678385690433,24969.370964271093,27280.276120380746,30268.39255216186,34034.635608937795,41537.029701345564,51844.13673032823,61834.00985943347,71571.45457586141,81500.97458793008,89189.3510991855
