2580.6561401872236,5166.9825713802575,6513.55274431374,6871.870971239802,8948.33202069383,14309.138097260493,21423.172054003007,24623.763004323468,26723.465695529874,30573.640091055637,35189.28530112261,38354.71038604706,40408.62524587431,42749.4264591546,46368.17849178379,49985.95418422207,51268.24326805992,52742.60620295203,53607.569570844935,54739.99421749066,55538.96359069581,56462.8147018322,56927.920567904366,58664.45627806953,58802.70318586252,59245.12336739573,61726.13109774994,65634.12335656262,69332.29939451198,74396.70830466214,78735.39946763997,81640.95421857497,85968.0848279913,90869.77689178096,96133.80169201431,102389.55961818642,108760.41220962866,116374.76421697752
Infinity,8199.289880240596,8682.804273504,7375.7591717891855,7380.551649862471,9719.587721127938,13221.928542603775,14466.625996253953,15531.258722011882,16971.68853874408,18841.388928717202,19869.365120766077,21018.865793515593,22634.863112908966,23863.87316737057,25086.28118144577,25605.962200908714,25816.93204320956,25949.316105069563,26085.953706850047,26180.117551895608,26241.643620383496,26372.02713171328,30055.172198303022,30924.40629652457,32829.47287436771,38267.16317282642,45775.073963404524,53020.80586294529,62175.45916997705,70397.16462606148,76501.47238554813,84718.38966858543,93703.2276632438,100362.09719787659,106950.31696575494,113369.9142361678,121395.24962504169
Infinity,11933.146706777528,11689.348617161697,8715.573591930015,7215.673911186733,7805.755080400211,9073.280176005388,10049.37417510666,11758.647823765546,12225.895492038022,12755.41828109042,13098.666084343451,15069.306591471941,17740.820749683542,18001.225062430527,18159.19430511593,19497.95071030011,19814.79660320086,20570.427708611693,21101.71407693159,21879.70303498044,22372.57362209007,23415.194834812628,30468.27903381754,32840.48850281225,35420.53650360805,42294.48650323061,50391.93505411497,57526.58770194315,67142.83372623895,75089.79160757097,80475.11496599272,89263.73644065631,98536.38219107887,105246.69771169311,112055.48274980638,118716.03280381855,127050.06317944598
Infinity,Infinity,16529.81424792931,12094.719351330805,7943.924061885465,7576.154461086081,8391.699127736158,9493.903342146496,11662.352156056302,12126.785945040225,12543.102049315281,12943.00733249919,15388.63825627475,18300.306002062658,17959.600998007005,18063.63702225468,19864.155686372367,20130.967765336456,21077.620891363567,21493.649048702777,22360.584143890017,22826.020208799415,24083.611960986593,31898.339737496397,33870.80427892954,36744.701255216656,44165.44602708755,52528.81346091563,59662.36073430555,69509.29049649459,77407.96147695176,82558.43784293676,91659.08919295254,100930.40169550682,110595.56601759991,118969.002470121,125847.19941934737,134419.43484598043
Infinity,Infinity,18551.82864410619,14146.00004142488,9016.934336665496,8033.622520953393,9071.262930673216,9249.888505115896,10765.016787492903,11341.096541606807,12042.481399179826,12434.437541102701,14167.04277074807,16583.35000789404,16915.520872011788,17191.599230336364,18290.48107262687,18560.34559154878,19218.727017448644,19636.824207861813,20272.13062653011,20720.297239293104,21693.776350979504,28289.10670628312,30913.419252112137,35232.06266531128,44403.136916124786,54103.12787638635,61879.237505050536,71408.26789511013,79885.95765545711,85107.53361645706,93198.4482748447,102935.10237889673,112848.68760176431,121156.26303435782,128176.09637307655,136844.292209744
Infinity,Infinity,Infinity,19423.625735095935,12556.898827833264,8514.416478393256,8719.17510973211,9426.8786288565,11164.870450158409,11301.622493361336,11861.097192308964,12270.416661940959,14418.654301950453,17058.229286662983,16855.952408510286,17018.65165591584,18511.229441494044,18738.997081587022,19525.622191384828,19892.19890532456,20579.48390363677,20943.992102050903,22049.88495774824,29288.023395063214,31494.019036777663,35970.269987982974,45493.43883256334,57219.15357740916,65221.106237142725,74853.56816591811,83498.50035080963,88468.8214366989,96477.45199687353,106581.19565243399,116518.83212096125,127825.38314554132,136457.90722143295,145415.7483201444
Infinity,Infinity,Infinity,30276.402966203903,19140.59471016829,10584.346008985627,8953.24590936052,13967.13470011349,17548.015975380753,13976.68910317801,13741.088899519065,15622.729491400341,21208.984296743205,24416.13073462023,19596.76945436732,19566.259445864715,25311.979060565656,24000.41814282553,26030.450739819862,25809.065734023126,27171.26252037907,27042.230534945727,29314.240779899545,42261.31639038627,41184.904669032985,47298.56733108174,60286.598117642934,73701.3519897554,82856.10373975233,94333.7920986625,102041.01657934109,105913.96065283575,115480.99508723417,125134.74440575525,135778.811435163,147985.1819378524,156879.83887994487,166842.4118199416
Infinity,Infinity,Infinity,Infinity,24599.555139506258,14481.29369563101,9744.778511450995,13691.346504387844,17422.295056656458,14600.100656249615,14035.495837727844,15872.336217898359,20744.142141999648,24024.881599722,20276.86398458859,19893.19877776978,25068.795591822607,24406.00076901982,26343.93204463422,26280.177685765717,27664.410881261203,27701.906789223536,29869.03578976031,42538.57242062589,42458.84156569116,48166.71794182394,61323.45475184494,75005.15915791076,86220.13698138187,97986.98313718653,105773.01632690817,109741.58143357752,119100.16056489715,128603.53991708865,139640.42967093573,151879.42007305333,163827.28013470455,175538.97548356123
Infinity,Infinity,Infinity,Infinity,37768.79397021909,22308.40092602512,12739.210773524406,16272.857392092734,24654.525017559332,22690.144548379725,18279.670395688645,19740.24584069528,27206.17958083331,33628.70219281991,29019.693481195798,24335.538774676985,30586.799399392716,33425.80203950804,34406.13073442667,35446.645676796885,36430.90079820233,36965.03819213729,38975.59018568768,54452.13802148044,59081.90382432125,61986.49153497859,77670.01952212653,95274.01207530411,108076.4678619471,121281.57720403347,130760.82200851603,133314.457488518,142003.36972921144,153213.8084440566,163865.24087326127,176979.95633184942,189930.7828512597,202084.27389445604
Infinity,Infinity,Infinity,Infinity,Infinity,26900.74375947956,15942.11952605245,15748.159405061273,23004.489590304023,21557.862749086522,17882.126614732555,18851.838074387793,25773.97071141213,31846.501994717335,27940.648577173473,23961.69060769292,29350.451398801095,32028.36091676487,33246.46950295292,34262.5680753771,35312.49334941168,35920.12001625016,37908.50670438133,52522.36034182354,57356.655445672885,60997.3596710312,75801.93959103641,93330.49438564284,106439.11219201774,121557.47692991607,131411.06491339166,134214.99747072352,142809.24886561933,153785.07530692773,164244.00027813364,177626.83522471722,190628.82200757693,205678.17095926413
Infinity,Infinity,Infinity,Infinity,Infinity,41409.72606170161,24865.298783444563,21407.339334953707,28252.613749955926,28936.660812076363,26426.274588707787,24648.316449220023,32204.236962065545,40630.628373242456,37649.32894186423,33363.36215281926,36578.09775416326,38799.73117029845,43707.078689461414,43867.60063025136,46106.7730292074,46198.27869086624,49046.20866961474,65248.94417354545,70871.95030791734,79799.75929751385,93411.86123334947,112982.64552918766,129890.13994457369,147085.8605387193,159825.6504123671,164048.39592010455,171487.55428880657,181967.3771691188,194096.70695715855,207313.64877770774,221248.33992352674,237430.4607284208
