4751.930918507614,6543.042953524519,9725.668754571867,13670.460919054587,17600.6192910208,19812.417193892383,23730.490612393765,28555.81744911662,31230.180467469672,35990.37459522677,38803.784282206456,42672.99799863479,44142.624071652805,45515.707649039105,47253.87907781006,49620.947241385125,52893.30897003265,56250.922617745484,57371.67282739171,58961.47475092115,60076.11297329857,60608.72672410748,61520.28999845875,62059.54765754843,64287.25549573806,64785.12359152802,65320.12099164537,67653.45753119052,67979.54589200865,68520.05629552108,70494.11422984044,72458.84276475431,73061.88430036166,73303.09437642661,75976.63131942636,79140.23963469946,80959.42265670921,85846.28836895991,91042.31388317446,97120.78191036177,105489.12893472087,113264.96989737274,119696.7213902755,122626.75469955138,126280.97861331068,130697.8590598747,135826.0557720247,139652.14779278197,144731.1570811339,149428.85678186608,151271.97384699422,152471.12694580422,153846.2312902907,156240.8871643468,159816.65988969663,163598.0410287063,171384.797729783,179972.77966268882,190211.11662498006,201487.59291734797,214204.94730853138,228415.2699005788,242660.4887444934,257464.7323301669,272009.33662277786
Infinity,Infinity,Infinity,Infinity,Infinity,64684.77350233155,70106.5247109772,76671.74555795352,74467.04072115307,82067.69820963936,84534.35902856149,86052.51884350905,84856.031112659,81464.89142520173,84079.09677815864,84738.99308795074,90545.52276511722,96757.51012444262,91849.67702967204,88961.82431517262,84456.03571310794,74745.65098943614,73944.39391148857,70853.97088058769,75466.79425103462,72665.34216219971,69996.18398024928,79940.28249402072,78136.27477595164,78229.23785831503,84531.66008514291,89005.42223084657,88068.4217420799,85894.00570187488,95238.23266744368,103524.63548276789,105121.38867490707,115774.80911435923,125412.08633272693,135219.05392987025,148753.76652215517,159471.25803444893,167245.1547239345,167994.61632312433,169736.3796574799,173229.45412588905,175939.97350953578,178852.1291773426,185131.81137875968,190497.2268772716,187666.0240762484,186488.60304328502,186850.46185428018,188065.9445181914,193474.73667284212,199486.47878393106,214282.5032763221,228296.8702540562,242926.26932055134,260101.4500505267,276979.08724103763,294934.5045470307,311064.5258534076,327343.49932353245,342697.30802731396
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,75576.27338871112,82929.70794402396,80879.00551575486,87610.98041692485,90424.35126218997,92642.59619600161,90328.577449482,87080.40449948271,88931.86906461774,90609.05781851962,96003.05134971242,102770.09118637387,97389.79391176176,93684.79477742955,88003.61750243204,77892.1106316088,77138.72828691822,73591.51977464862,79318.60168773338,75304.2477043157,72629.9603159231,84206.78118676363,81491.10900812852,81767.80916432106,88827.36151365377,93312.6430703611,91832.01530528543,89289.8149148371,99988.91278432697,108616.04359177798,109998.59567988873,121509.89793456194,131619.13598875233,141650.2230158932,155726.79387444595,166515.09387836824,173906.7241522673,173824.4213138424,175705.27813996677,179050.94080411657,181493.77362912573,184062.5559489368,190577.24347213254,195759.38398452612,192251.1766657927,190905.9101995392,191416.4778492472,193043.33178571225,198880.8156520524,205238.90091021775,220947.95975980913,235354.68745437215,250343.95790980654,267832.1942386945,285032.7264675459,303214.7975328917,319551.27619005775,335872.1109092636,351266.22573214065
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,91919.04348337965,100279.46559120069,100322.81856202155,103231.4488036646,106198.79234943983,111522.61335142583,105599.41085467298,103699.0665386672,102452.29271244832,107392.94939595617,111519.75749885623,118354.40238822886,114064.3994729725,109133.99985669051,102264.43469728212,94220.61463925429,87243.80383187576,83173.7157864096,89204.32816654697,83897.42807178797,80881.40136913442,90188.22904409989,91404.20551212455,91786.32626553562,97589.8223204469,104191.18754381614,103637.28064493745,99571.18452119564,108932.01465995026,120085.3201943408,124899.9360779012,135605.44641931602,147114.42946803538,159047.5189746358,173897.54371859223,185977.6575484569,193790.73311176617,193016.82677950468,195260.9570636354,198562.50119252002,203345.11529506283,202861.0752192068,208451.34743720334,213802.26372771303,211776.70669646162,206827.96400894952,206380.46052358364,210218.91606917453,215483.3512563361,221681.07434981663,237461.20769981883,253966.58778332407,272061.9654162439,288895.63781338325,308992.63474277506,328784.21543062327,346640.1366797822,363849.1221772794,379718.10381987895
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,104795.13604223914,105736.2850695491,108663.86997030079,110880.60587207944,116492.63819573747,111438.51634639845,108422.27248672122,107256.04067553757,111390.3905087932,116470.77373842744,122977.92043551005,119549.85369614675,114128.54281711834,106521.26763735502,97319.91033211908,89930.0491671988,85952.02875971935,91408.54861549695,87339.33198638646,83125.9190825084,92274.24660371302,95206.72446747708,94629.87806190996,100574.355951988,107908.55282422104,107437.86751895396,102885.10189036369,111735.8373522067,124200.19355434981,129393.4085357067,139791.3808630152,152123.09598285606,164493.12978951703,179532.1300566517,192172.66054739666,200059.82306001819,198995.0447799719,200390.6795677994,203739.7896119713,208372.04971454688,207614.57039088514,212856.18646686903,218454.75462195917,216337.49334731814,210767.20739693494,210163.2085342678,214152.70341868617,219748.22459831677,226407.46925126493,242397.88742243568,259853.68576174782,278246.21399290056,295382.8117094493,315751.39067401085,335857.13518724806,353948.26786641276,371345.29706924735,387281.0060651669
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,114517.0381204325,117378.46931946052,121862.29179964229,120708.5505366042,126137.24763876578,125164.41850723703,118658.98589258372,118352.20362877916,119059.75795178174,126744.810152517,131539.21559007477,129663.42695998469,125215.60627489706,117231.59928524663,107629.4367463988,101656.98168022132,92309.54272011228,95253.93872698408,93773.69234849639,88398.40554900753,94534.4627329812,96972.30733092393,99768.24458396285,104720.70760334082,110713.027772061,113383.80579705698,110540.96186111955,115596.59857118863,126385.42799884273,134794.93499900142,147280.24368555876,158633.73912547182,172120.85725315553,188393.71464544378,201941.1799078103,211457.39338264102,212174.95560489575,212547.20739580368,215817.9269126968,220265.91150902532,222259.53745588716,224050.54492002766,228858.07743949254,228159.59955033945,224507.01968754403,220205.62001576374,222730.89568569523,229893.0366215113,236032.59231165834,250449.19774100702,267916.31930169195,287976.0201773334,307886.7194190432,327275.13309224433,350065.7719212531,369725.96688476676,388485.7776085128,405431.626364547
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,120715.85382554497,125972.9999997628,124948.76243506688,129554.68527022793,129063.1823810313,123473.22005382167,122003.50676406734,122690.81938279918,129477.13794913035,135109.7140624816,133226.01140927695,129679.3610544892,121348.91075321246,111167.05347519973,103902.00751209821,94275.14334351638,96947.22552519936,95283.41179911379,91147.92312694961,95592.61995553061,98195.9608501616,102634.7910778324,106397.27379734168,112536.8550373443,116120.35147788614,113479.40346733209,117606.43491964936,127858.36481436763,137684.70568621767,150224.24538649173,161283.2719220376,175514.9891008768,192087.56806626043,205865.78202348095,216026.2621861719,217049.73125662594,217109.49224242795,219548.59170261185,223974.78921573784,225954.98341996947,227398.2245881878,231896.5114912807,231644.2586999646,227949.5189528392,222996.5449415933,225229.27911209228,232415.21197159356,238837.15681586415,253461.4576186064,271042.3783494523,291985.8414172306,312162.0918467361,331796.6788336475,354764.48914135504,374737.04106068605,393717.49942059384,410843.90145547007
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,126536.41190909268,133407.23363936605,134065.03059960552,135197.81445515284,135114.19591568867,133942.50115980787,128517.7106886376,129576.99927883942,132234.68053971324,139391.07922640035,137090.01885877084,134686.92932114154,128323.73906498218,119201.96667140383,110425.24062915995,103494.5826615789,97693.32157541247,97108.93227174204,95686.46171265235,94949.17538727292,97418.11292106092,100642.03515502602,105983.26574186979,111130.29526362903,114943.98000944984,116580.77613955566,119028.61999307918,125414.70908920505,133741.26331121038,147645.79010045034,161825.35095241098,174781.22380078814,191425.1097261295,206566.32161211144,218119.81276182886,222623.06530572596,223688.94964900985,224704.6160508969,228812.07503968917,231312.050813477,234714.84990200435,236044.37749209953,236766.41387683974,235010.9816618689,231745.1967526715,229458.11386709512,234640.13403618167,242568.06651885167,254972.419821122,270568.3691973072,291214.35978527635,312855.66584855784,334934.7695707548,356646.76984596584,379238.9716505136,399621.3268716392,418206.06699700677
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,136403.91800750594,138076.893705618,139197.67010946127,138499.78125506113,137616.40112751204,133156.26109551697,133192.6366816608,135913.32220310648,142741.10004315726,141284.17706725773,139140.14662437708,133480.23618542324,123461.64494549947,114512.39142703326,105877.57570236379,100883.67080947527,98754.06732503537,97131.74607211187,98923.08852957594,98027.72542767436,101466.52733020912,107872.36907723542,113359.817050832,115782.15172876151,118235.58843552593,123101.75167683612,128361.36855928895,134247.01244874738,148558.5191746561,163005.18601365614,178278.51023901982,195269.87639218598,210780.64060070185,223112.62426894254,227749.38336798234,229481.850844296,230260.01783499448,233601.34280486673,235839.1134239208,239564.99266826705,240398.64014431307,240306.5439620592,238891.1040476419,235674.8545793122,232976.53834907722,237854.26849624017,245836.2776166054,258859.99674116075,274922.0612088774,295106.112417952,317277.0732938081,340417.4017806189,362397.8810868864,385195.97784025426,405941.69443043316,424742.70521898824
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,140979.69858131395,144367.3359586508,147103.68108032463,143154.83368116198,142750.4662348379,142619.71015033088,138565.50859185352,141489.42510510777,144009.5475235933,144471.02875250118,141881.29285830643,137587.9896848814,129833.58366661078,121709.83956360136,111821.31159835921,108896.5587810255,98990.9113869608,98462.84207904282,102122.03773958926,97272.60511990925,100421.50016124088,106367.26415677053,112081.427683188,114827.4784913267,117394.87634038719,124739.82226642966,128285.9638954092,132963.8480364896,146034.86736519373,159660.8317965039,174815.86656304123,193204.96026513077,208763.89371249938,221914.23654852473,228336.0101715915,233427.98867530975,235190.52133597032,237019.82153338386,239132.74253869493,243225.6934004225,246082.0726008828,243177.61789960146,242839.69850510472,241511.27192665564,240284.9361246262,240480.4378491934,246417.0093720989,260553.98251919894,274277.24987311,292854.35896052636,314969.3663516467,338724.89762629365,363041.36498622905,384577.291041357,407916.15603405086,428125.5040603992
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,148723.99614771333,152478.87613817994,148302.70924336207,147148.7790314885,147617.4167783504,144778.0047604939,147115.77374975584,150211.22747122764,149791.27916501602,148502.4644841709,143974.96105300603,136119.81183048623,127730.41457039841,116890.25863097826,114013.43582196848,102869.6208486306,100662.58574383445,106345.24651751749,102476.74188359329,102072.06370530618,109003.14208803815,115111.66489709148,117465.52345287665,118387.49129813506,128362.79716596901,135173.8428505592,137896.44405485404,148943.3237925532,162603.69939905973,177890.45387398492,196846.79018595367,214176.11915912933,227554.95768807235,234537.51419205632,241478.49944696148,244390.68836706225,246187.59756343128,247204.94204912198,251478.80243475107,254508.14825986364,250058.6002062418,248554.2535630242,247638.07108734452,246780.58642164164,246805.81503703663,252322.1890347395,267471.4714081491,281885.5942922936,300402.3368129711,320562.8165058525,344959.61895553366,371049.8079841736,394627.85615017277,417606.34936448256,438694.90454241785
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,147485.7120960155,152521.72240820364,151440.95495261144,147345.22384548813,147563.28654090982,148355.13926116485,145521.35841105544,147897.64685607888,145787.23734376056,146182.8512041051,142662.67706569267,137797.67294059106,130382.30905091521,121923.56731858446,114035.71165534813,109259.833527483,99449.99351418967,101186.95810663063,101659.73101907816,98034.69333389169,100424.38557862748,102882.39506633444,103885.50718454842,104538.10559616565,108277.35414035554,112699.33844933333,115971.22077428015,123086.07661496772,130598.02376865069,139267.59163844862,150432.7594736729,160768.67280149306,169609.51250947863,174725.49278154457,180206.60386385297,186267.40863338992,192987.17963219943,198260.69100096106,204720.7405392991,210752.95202616762,213816.13960954527,216211.05994136035,218847.94878816468,222788.81112743795,228447.6483617979,234640.4913741352,245497.33465814745,257380.80096237178,271591.78058011865,286964.69119883096,304030.13439166744,322938.0905158363,341702.2510789841,361058.5135828204,380273.29705141624
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,154526.3535315337,156041.7698376264,151744.78738248145,151164.31660090413,152375.55162566507,150728.58726914885,151029.13754099997,149341.70437458486,147242.0540669402,146870.5251218241,142819.17957232683,136590.47470762,127903.69257473838,118904.24025602535,114297.35325775143,103260.97292450407,101864.16954886523,101468.35740907262,101996.42714101337,100088.0341955171,102211.83790368262,102963.93422158652,103405.70520062961,106623.0585507635,110491.5180466732,113233.85003533318,119552.80319238464,126247.95125802873,134012.47514932527,144189.8806241214,153598.2186050038,161563.62658115843,165920.3622366217,170680.24665637602,176013.10782030536,181973.3796860012,186532.21149884217,192290.76232708362,197654.74515275718,200153.65665175937,202044.2582580523,204183.5596460521,207561.31972656265,212497.0346766576,217939.13372053194,227820.0104498883,238719.76350134483,251762.8324475502,265876.43242709205,281623.1806809511,299107.5680962084,316456.06958654214,334383.2622321013,352189.3126757692
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,153837.25290811353,155661.68828853144,154498.19178872133,150849.95002969197,151761.0261976582,153506.87285659328,150044.58717425546,148770.20460800477,146705.03083010195,146562.19316309973,142819.89830847993,138035.56659744962,130574.04569706417,123353.16687527421,114428.71402236869,109760.17918766591,101142.19315247826,101291.12105807895,101539.05699272097,99434.30440660696,100898.9684120554,101269.99901107432,101563.8600839932,103902.06244195582,106797.32470328646,108759.89331810111,113857.10233137595,119315.43481287849,125774.16366866883,134404.83761332562,142325.24733766163,148945.43119123176,152346.97082706526,156052.96122975188,160346.09370316303,165249.48484603962,168906.71055368287,173616.2484629426,177951.29327222495,179781.68078075745,181088.97047452081,182556.02444888055,185016.63236106324,188893.12383687132,193166.0789682418,201474.75765827985,210657.16574890463,221850.83149163824,234102.16118057692,247879.60960279807,263289.83371520386,278581.46098340576,294424.5452142481,310124.7618581387
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,156316.9278819747,158030.24135186753,154375.61435634654,154067.58621179135,155692.0511897927,154109.67879906678,150565.88942220292,149472.40971302026,147161.77120830023,146932.59370818798,143164.2595844567,137062.6564005561,129222.22235012108,119633.31640799413,115143.13244057864,104677.99179610345,101380.07739513523,101461.89315196703,102574.7810880362,100548.99822359064,100750.55288145623,101061.76363500052,102846.56829631294,104933.76634282971,106166.39447651902,110085.02575752635,114251.04210939609,119309.80619844372,126359.50661963741,132798.9101234691,138063.1901359472,140473.80081566283,143213.83813165966,146479.21842838256,150371.04649551905,153081.9104689495,156811.94039977892,160153.4210070484,161307.00992816334,162066.1160118203,162948.94283310015,164652.9315919715,167475.47852912932,170649.03059375382,177386.40656367835,185008.3889844925,194346.5643885875,204588.73821725504,216205.19207029123,229344.23725872103,242399.47580506981,255934.92145217225,269356.20093478845
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,155573.2883840121,157256.83023212512,156288.57936983203,153056.6416884023,154480.44084509776,155712.6638712885,150420.4139240731,149516.7611599022,147540.51246755538,147439.95036039638,143548.30079199089,139047.52551742195,131925.6588725872,124623.72518313733,115825.5662174065,111001.09663914793,101631.47878128149,101577.10536703438,102402.79774291062,100329.47703958864,100548.59066944117,101057.80169938177,102347.24998711067,103775.8997203668,104406.9728015226,107141.04332059014,110056.39578371249,113702.6561770446,119139.83188194668,124079.90978294365,127993.23893015982,129436.07492832158,131259.34136011594,133591.38192813328,136497.1579668109,138392.0773046202,141251.9141449461,143767.8325675018,144405.4925942886,144757.53490128714,145197.0864308013,146258.11648233855,148102.92637414136,150211.10507698223,155350.55116579589,161301.91100536965,168667.5370881182,176809.59742155095,186166.32564307773,196873.52162471,207524.0785399966,218621.60938917796,229602.46492626343
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,157184.02218425687,158824.5811129657,156339.39035517574,155366.38450315245,156193.63130667407,154402.3460790212,151134.97324537113,150497.7418835911,148392.80065531255,147882.34425502544,144565.10241567928,138406.30117941508,130928.06492337635,121474.26970291339,116256.03127980109,105423.89725698512,101800.53816425776,102300.41145244458,103083.99124067576,100633.68140866084,101281.84369039822,102054.40585569359,103095.7607919666,103476.17656547397,105598.95218854006,107873.51298251918,110766.60687958408,115301.68440862943,119397.57318816769,122558.34478322139,123549.38137143053,124904.31087156785,126743.52589216031,129122.30798451768,130610.06872625175,132990.55119977216,135057.21198070445,135500.2377610905,135739.29280307834,136046.63226814553,136810.01941735065,138165.13818889082,139774.90926626863,144116.1648075021,149216.23188115153,155622.10813806887,162692.2604544485,170902.9837728513,180399.44964774649,189842.74615900076,199666.0362363115,209391.3331621276
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,157123.05852902212,158694.57337682994,158175.959513915,155274.06246913382,156109.52303224633,155989.94208062522,151154.12056079437,150564.25265819707,148812.26139014467,148415.91060096023,144978.11901925752,140417.05805745634,133637.67553848948,126467.69246309465,116921.314289698,111741.12783067157,102055.77393550337,102395.56450671848,103076.10665585402,100629.87173243957,101273.83475539208,101992.97607995442,102986.99024457196,103317.45573685064,105340.02658150169,107530.50748978935,110327.79400936095,114749.5247364921,118741.08584519055,121808.4201238452,122702.90886650687,123982.04057813028,125785.30344167654,128108.63474592826,129576.51119057981,131934.68476300477,133981.76585705273,134397.89293316656,134598.86423736313,134854.48060175622,135534.07809790925,136800.1067781253,138279.29710521954,142458.6428900844,147358.24577985596,153551.21192073854,160431.39768336812,168446.69591754992,177710.81586380384,186927.13890375083,196548.1675793968,206047.19721414137
