367.5173930136277,3321.2273714831617,7392.391915990948,13930.189705418303,22256.427558409858,26803.105975923183,38037.72841509186,48909.07102995323,55216.95387443612,64711.55941429243,70459.837159689,73156.88165422074,76031.24967925056,76884.89071674366,77199.44115672489,77405.88396169282,77667.76657817047,78150.4269388679,78511.91272511981,78756.30319192479,79687.64274628997,80652.35244500669,80895.19155941885,81144.81480625081,86393.60934561979,89989.8096395921,98291.45696778841,109200.55901057945,119271.86021935033,126604.76907995163,136854.27884153882,142121.73492698596,147228.25169288515,151257.89613107598,155932.68720003057,160522.07453476923,161734.86354088795,162923.83359696882,163184.28536132278,163429.49382722776,163663.59784154603,163985.41274499233,164222.3413497875,164399.4485844582,164835.04290568567,165338.80539304207,166053.36594876225,166995.38522143976
Infinity,993.9892658188827,2275.8075576146935,4790.592396270065,8458.230665471965,9966.618456407306,15625.301316872885,21069.178035529905,23568.288909766572,28014.511373997662,30094.892299588908,30664.720082277672,31318.503628826955,31536.88513668393,32156.209137204332,33507.95429406993,35174.513440899034,35537.22111231424,36074.81701084273,37988.42766384149,41717.763683684556,45545.67082402142,47094.391952153645,47937.9373830775,49723.170647203966,50753.00269820202,54501.68343526144,60006.87401539225,64923.802967436415,68079.2511458406,73217.45192181865,75187.34965518101,77050.3402366192,78302.43803742237,79845.64595995152,81307.6586808046,81649.135828369,81898.22277779256,82679.32592782826,83475.12157975382,84785.83793625231,86540.61066690023,87970.2699742611,89709.6146183081,92260.34798725811,95037.63282287776,98218.54179620514,101967.35618444646
Infinity,677.9506880163294,1500.9209725672727,3293.907035834076,6124.326142704086,7109.63743963426,11700.451772517305,16117.990586910286,17901.48816952916,21387.073374832402,22817.094095263295,23125.259236342365,23573.298687319326,23924.514409514504,24909.28262498117,26862.31627242568,29215.992013181713,29890.09964488543,30808.969256923374,33467.731397874115,38251.133065697526,43161.175446067726,45438.91531054821,46812.6547835566,48041.25824122382,48684.35460190446,51614.7037666925,56108.4441862537,60062.83708654685,62438.03807356028,66667.73140644979,68090.37874735594,69460.5732956298,70334.11833604757,71425.80107921957,72456.06759686094,72844.08006390867,73148.55501162347,74334.12841142686,75537.51082502329,77394.05637505223,79824.19589375937,81903.25881403477,84367.12797265225,87803.45469954262,91512.08830632357,95677.07376926111,100508.46846341125
Infinity,Infinity,1540.9163734308904,1703.4064771486521,2056.301371738044,2762.5752637556807,3761.9941468697325,4715.64234296593,5229.855743599672,5811.45608956337,6070.8597606501935,7066.898093364776,7842.542388542628,10588.095011067475,15085.70197154527,21472.767644620082,28487.351077791714,32015.751696849587,34013.66910477259,38495.53303187749,44618.21712579769,49587.222536572255,49908.041733156504,50442.17339058072,46990.38141630214,47810.532559074854,48316.85128122129,49327.146898594234,50124.35777666297,50694.621058305725,51682.41657822504,52299.700426781244,52781.57299270203,53345.72061195938,53687.97781487278,53953.83992200009,56459.51418693181,58746.06201421894,63732.62838367242,68750.20802710744,75025.28473845072,82167.27718131624,86273.83069877498,89246.6573097387,93301.2560609327,97171.25382321772,101532.28966079094,106776.06794998693
Infinity,Infinity,1616.4105323691033,3595.6385774505948,4951.872537825943,3188.544843245173,7877.172288781127,8714.090204564654,6757.736744765923,9160.559413108893,7509.6555605625035,6487.360572117508,7163.035947730417,7499.298829556923,8377.28751936611,10172.029894165153,12381.677275226915,13056.937722285627,13950.074454760348,16416.300331937462,20890.20141837129,25490.67873868934,27655.483422834688,28995.093263526134,30518.179857893523,31317.682165594626,34698.77482690202,39744.689340315235,44212.298480532256,46924.296143916705,51729.25751801982,53372.64887415349,53996.01069789991,53919.97185925626,54744.27833370619,55033.50671456516,54356.6505323414,54703.71347374318,55753.730278508636,56826.09767027637,58509.96416267974,60791.90192412754,62764.15289366014,65052.970216119174,68284.170357587,71778.29402057813,75731.61172612612,80309.9762694282
Infinity,Infinity,Infinity,1732.3965145942516,1951.6332869602315,2786.8895210350884,3527.305250408591,4259.87011427116,4785.162934356245,5205.483510100377,5495.77847371131,6736.721892050243,7480.602442920099,10354.703070105305,12570.244117863513,15449.397542476609,17900.58079642533,16417.117594077114,17726.586027585487,22391.51230554828,28484.20907002403,33153.24581830198,32944.02297347441,33261.56082665951,29226.35389226774,30229.361220969902,30630.793864958072,31418.885625382838,32027.93120508097,32551.12172230771,33347.507622330326,34035.93768747827,34587.18362058675,35286.765416462134,35719.36063122911,36078.112278567314,38988.53787679567,41671.00174961035,47258.75374948687,52877.13123675354,59823.71855594318,66363.47175782322,67923.67214119576,70845.35950973188,74799.15190165417,78484.7643466638,82653.18875546743,87737.12439050448
Infinity,Infinity,Infinity,2816.8117607622307,3793.734773940724,2627.1053936505896,6199.641177038993,6964.4682376057735,5519.8878849743805,7397.509005611987,6139.942192508935,5722.1731647150045,6046.6686271191,6717.088993167068,8274.977451227129,11022.039148446152,13385.654413145423,13501.605531604542,14501.539327177208,17538.80532695122,22426.451892205416,27043.069006720634,28587.538276527688,29655.011729558286,29774.769072562452,29677.341141280238,31866.882421731814,34149.253427044954,34466.98871265093,33774.5712535411,35879.60239106254,34377.640818830536,35015.773840896596,35192.71167036958,35922.12318562791,36382.947762209435,36721.89927572893,37258.43706150587,39071.98820896708,40908.18786009553,43542.97169872637,46837.685910945955,49717.1547792784,53076.21298657675,57550.39970514635,62339.111846967615,67636.04608263695,73686.08540891323
Infinity,Infinity,Infinity,Infinity,4194.0674042260725,2485.29889285994,6514.387436096593,7382.818911650807,5387.621265105879,7735.084243082958,6234.252634995904,5709.04562649551,6273.524621573049,6638.963756046267,8012.191534899355,10602.924476563145,13651.92746609974,14532.928072379686,14922.023876158462,17949.310025547846,23555.325057040063,28636.531129173374,30276.567175679276,30690.585612773157,30689.514751153944,29613.23864040777,32053.564315397853,34554.216374030475,34799.73068605368,33687.47940635356,36286.11662307936,34229.28412772284,35079.59080034689,35286.92889433268,36116.30969561818,36702.370921992406,36497.88874819558,36947.720175677074,38539.995963894515,40152.99614246795,42493.68394854176,45553.18573921364,48341.24962957013,51638.38112556798,56100.56932448383,60862.898495278176,66093.52616049771,72185.76827393887
Infinity,Infinity,Infinity,Infinity,4792.72682719054,4337.273089213111,5783.5251219196325,8862.135649323998,7780.29040901012,7744.169359602053,8169.1083721684045,6447.0430930830935,6152.675068095179,7013.178675778521,8543.450193718401,11273.179216305534,14282.931868231091,14875.610574658283,15302.97335887626,18688.783405803806,24656.794388692786,29767.131215189194,31000.58947828492,31177.788095332373,30410.395930266634,30126.079933127276,31401.134332521666,34485.970151795154,36742.87595827348,35634.92880475102,36514.63870498472,36386.09534790216,34811.06602960644,35182.3962281278,35753.21941514229,36431.906262838136,36983.88375033393,37123.781919744135,39066.517626999426,40664.75058126681,43074.2058187331,46102.02395171294,48878.75798781798,52327.97792025729,56864.88096521518,61671.83303549723,66874.61642634521,73108.06107186954
Infinity,Infinity,Infinity,Infinity,Infinity,4799.569810404445,3501.608998233746,4440.895554320932,4637.275620792734,5219.671030893179,5494.454042904327,6680.865742403916,6858.356763777626,9306.65301675397,11572.095767231596,15056.03445841494,18245.474443884872,17734.18190722835,19202.01745804581,23321.004965587672,30313.568577013575,36169.241403530585,36390.23453322854,36049.59679556525,31085.464670972007,31283.270865365743,30053.57691543535,31008.902129794373,31696.899000904737,31816.300530416323,32735.53972659529,32959.33199636102,33316.62124894198,33912.37349207941,34368.69055578983,34932.30219187709,37540.60863043663,39034.94359013594,42289.99633465893,43922.925363269256,46806.92412802365,50108.62809504311,52649.45970049956,56432.64847574161,61427.177974759274,66379.73152915193,71770.42061600924,78296.55540057419
Infinity,Infinity,Infinity,Infinity,Infinity,6341.144630961271,4618.083016908809,3775.158556542641,4444.3786054030525,4635.671846321771,5381.438026936958,7956.714924818461,8787.230182867057,11515.450072913192,14709.866268067795,18781.782618267665,22231.31512289864,20791.290588722026,22145.050071451173,27194.415788829036,35151.86408888858,41394.685144480514,40727.02107799785,39583.427794099116,32068.096962529347,32406.967741314613,30417.369194660005,30340.114321318382,30525.20236409599,30860.894888319766,31238.027604661074,32169.50454344821,33153.21094932374,34641.19037598629,35035.732305694226,35579.08875595182,39641.01867476508,41534.71593409303,45374.305637271216,47372.94043631109,50536.4513595519,54045.892283124784,56366.056652650834,60375.916187477225,65828.1447268703,70940.23650033117,76475.71467567646,83149.63911273489
