1546.7794785301658,7204.454293599271,14286.654476727454,24676.0940203159,37278.54142840152,45021.87627974679,61169.91652587679,76890.00069058654,86970.6947127534,101034.3966969274,110440.35669608308,115745.34548316782,121321.92151214954,123799.39010766784,125113.56479475297,125771.81837202355,126329.69731560054,128111.9512135746,129587.56652681864,129928.29593589247,130150.4861567727,130347.330819664,130859.86575521984,131924.0389313498,140691.10934663433,147227.3049812345,159831.7052115712,175598.38889959006,190363.47045272347,201737.14481746216,216672.597968415,225412.49633462547,233960.35798766618,241107.67096534272,249113.62737862414,257008.54818953827,260082.0360325899,263155.02750481834,264292.5527181793,265402.01783477113,266170.6213782167,266809.5952243607,267482.96907063195,267825.71213224455,268037.48953023506,268229.6464449619,268524.06660064537,268792.91173042124
Infinity,3260.783101929519,5877.148866404521,10412.54734545607,16424.18078266916,19413.9849090294,27929.677061790702,36142.31360366581,40545.01674227588,47569.40001466246,51475.513584044136,53005.24199868433,54631.30387064067,54973.895587011175,55188.745284807184,55659.004408281166,56276.34253273157,56444.90525354153,56623.66162389272,57352.63561041629,59274.18489331589,61256.17753729679,61772.902667714974,61999.94474153783,65479.43336638334,67725.94128070488,73759.78656718187,82014.45795399691,89546.91235383216,94783.0461810763,102479.41229012552,106030.95079018944,109429.25014644011,111967.74554344249,114994.35677096846,117936.83319051065,118540.48812492506,119081.10186068667,119347.60651458717,119618.3116196283,120107.89400208347,120806.75288569195,121298.90978890056,121914.8244454133,123017.06938002183,124260.0389447193,125790.73302233724,127703.17726521056
Infinity,1922.669137785541,2853.794086358829,4637.773692860287,7349.92571823595,8425.466899783334,12868.77885554521,17103.355514420102,18916.9186008717,22308.692412416483,23731.812113956206,24065.816634947412,24354.80966643756,24703.44652483319,25697.06244371044,27612.409963499853,29868.925007906022,30433.4888907615,31245.548674275746,33852.32393226841,38599.46389385465,43460.87965949398,45571.87478593579,46783.1141171698,47922.74394849518,48597.360732340734,51356.951998615354,55632.2485964748,59396.07507175766,61726.54420666556,65656.54200458403,67011.63377787902,68213.09908114956,68947.87876156361,69879.29429142704,70733.379613948,71123.88591728386,71392.33066357301,72621.80300173296,73855.9642825073,75731.16434283179,78083.99238218926,80034.05154218408,82437.54388260668,85786.91477888562,89388.9223761187,93420.76201965348,98134.64858934637
Infinity,Infinity,2800.932707290261,4482.233528908078,7058.603736992556,8068.097608116165,12326.509914215238,16399.869813848734,18114.878201101266,21348.804678059805,22689.89128553012,23021.345278774046,23319.008249631137,23760.244351319958,24898.89250901091,27029.811618316817,29517.58680870979,30209.999585850648,31173.158036221244,34007.23962532076,38897.19389196515,43751.82802523941,45772.164140865025,46939.426740372546,47861.68453687334,48539.73584801592,51197.39232134514,55317.58451366582,58932.18134308662,61130.43042764251,64933.61737792018,66207.03124673993,67364.78787579878,68079.48759360326,68970.73050719102,69781.6677859958,70255.45570947029,70601.83046409544,71968.67110691685,73342.88861237362,75400.59120611005,77972.99165915136,80143.1900692608,82649.74218196013,86020.7314424482,89636.17896127993,93698.33382632757,98420.09872679602
Infinity,Infinity,4348.175054382196,7413.182578002574,10736.476608194997,9858.221419941787,16864.47314246493,20873.37262076229,20691.184973697607,25322.590628211572,25277.00321083119,24204.573214569995,24971.136622686336,23701.235564921342,23924.271307179784,24514.56325197658,25333.531966398292,25738.115726265863,26145.858901936168,27019.92804628558,29157.177883046257,31376.731158011607,32271.407996623733,32859.117255669735,36534.99472586988,38777.560206200156,45109.29134785024,53738.43994065997,61584.31314631123,64164.11620840169,69334.4330191011,68502.8698049556,69848.83212704939,70134.73353351881,71379.49764304006,72253.7567033564,70386.27382859889,70883.69180247193,70833.76675102412,71066.54271738263,71536.0939931566,72401.63791205194,73160.13167359015,73957.40009903838,75304.42172069356,76811.58889033766,78654.38353621487,80906.86335981252
Infinity,Infinity,Infinity,3267.5508529436515,4194.55487894111,4693.148516905447,6675.018912420676,8554.210754766853,9213.57893405164,10530.586720644938,10893.92262566119,11304.600596249586,11591.913766786596,13111.589338356345,15966.754946123157,20358.5933798152,25278.97206922983,27385.91157136413,28309.120272109536,31610.744778011795,35455.24627772783,37754.802171405114,36085.998795966654,35547.84566567564,33081.737659441285,33511.49617598224,34557.08840798384,36492.562458771994,38097.90189775222,38995.37478410308,40799.317551567285,41366.504500519244,41809.60615250372,42125.2054849933,42382.59748878556,42566.48687070375,43945.262814992064,45149.63592147024,48390.40108326992,51652.95670254729,55946.73493589822,60975.04542352281,65433.26592583625,70607.93125223667,77135.27598170063,82201.44812709255,84281.29680549147,87053.63636720761
Infinity,Infinity,Infinity,4563.30335666205,3571.151121200013,4358.484128202198,5249.13710719899,6087.249545156751,6615.3882779757405,7127.525215232671,7408.302907913279,8509.532584044533,9329.47083361311,12248.790827942255,16965.498998753814,22607.235757915645,27615.804799882902,28971.486701458456,30039.497245166844,34098.98551290414,38515.021890900825,40838.0114426209,38358.41438976888,37457.35487640869,33050.16164335735,33953.65813958812,33942.430904556866,34824.80785865301,35510.82217409773,36046.185742614245,36890.79234103911,37506.12063865482,37968.325714769875,38547.79616284087,38888.50348437077,39153.511918551754,41803.03943052937,44224.46306079788,49435.041418087065,53629.256290055855,58170.95748510952,63321.168609855275,67646.56950336225,73032.5809711015,79811.73184944983,84947.74342263168,87106.604839843,90054.51123219969
Infinity,Infinity,Infinity,Infinity,3537.035087785559,4293.681249993517,5137.753441879524,5931.922591986381,6422.165664733041,6892.091977971927,7144.7806714294165,8243.315205838639,9082.359326633903,12028.637186118764,16788.84399579213,22665.303730977976,27686.16363160518,29022.95872562016,31741.504155814833,36341.00066584608,43202.45894155003,47240.59021632298,44819.971362664284,41347.20778407708,35725.22653886671,33928.22816165867,33909.43490520245,34752.534279934,35403.6855403539,35907.901383057164,36724.215891796484,37329.72656340202,37788.72584169388,38373.09046427072,38714.809109161186,38985.323537501696,41657.787148909694,44107.725842167514,49372.26616357485,53689.04542530573,58236.327549247384,63398.10965005616,67717.99611094274,73116.88407572013,79913.79332553604,86886.05729157088,92602.5160594066,95797.52407365655
Infinity,Infinity,Infinity,Infinity,4682.032305279314,4601.557803401767,4658.287443490006,4975.005018700652,5452.704695471759,5605.758973332371,5970.821554257732,7670.97462987254,9046.609597288985,13072.078785712867,18146.62363510851,25120.13225009742,31606.460676456525,32577.426794397543,34620.57165057629,39855.62525862158,47943.9444937398,52589.961062759685,49665.714048858514,45060.641293970344,37842.44416051554,34328.35714076344,34072.18817542868,34256.71321941193,34483.78203013712,34809.96159825387,35162.34667737853,35854.53753096936,36445.30814154512,37350.18749603448,37931.566472953855,38478.37781462159,42043.21940987874,45016.57700542907,50751.13713876176,56059.3854947555,61742.278899795725,67235.63997775488,71668.57342353181,77089.67230245822,84253.3796489966,91539.8157788562,97341.57374254178,100780.92824219275
Infinity,Infinity,Infinity,Infinity,Infinity,4345.029945286611,4783.119008285714,5081.120417583343,5245.493694725535,5475.549130355594,5769.153728101556,7249.548710149596,8493.125594312212,12222.008736724274,17743.246170210157,24699.485592280842,31189.72343444208,32338.899160502835,34327.46799351758,41093.90973099719,49767.59414549664,56880.27026773858,55663.048973271405,51181.23720947254,41733.48882086984,36818.77909687603,34077.054068032005,34346.514344682444,34540.92836883536,34609.28560923983,34999.13717466403,35400.3502173185,35809.11401230679,36557.62373898152,37039.25767522227,37551.76199533352,40784.470131232,43866.37746088913,50107.988592398215,55679.93659870665,61357.343713431335,66827.6054289065,71305.22861739043,76762.98072330838,83892.69708083895,91198.68178973129,98793.88803998806,105841.19827988895
Infinity,Infinity,Infinity,Infinity,Infinity,6260.0664087613595,4442.098324819433,4523.313542143843,5257.107297247728,5337.501763766772,6120.026380626579,8419.486831764727,9552.83267518878,13985.682380291833,20123.307043239158,28154.32550179791,35820.218595933795,37801.086928342076,39735.529404383946,46432.50169786387,56484.600171564874,64839.57474766381,63482.47091048592,58279.41027436961,45978.14400543851,39941.309735510535,34531.36974761643,34164.42551784123,34237.84289397583,34676.02592249191,34761.8806335647,35848.51916469344,36450.25518405612,37421.63521313839,37703.199482785894,38197.26551854738,42535.432354198725,45556.46429954359,52500.43255305235,58792.51470622846,65942.59127067658,72653.272082882,77242.22040691166,83091.71304294046,90543.1166266864,98194.70760674556,106203.0676908154,113837.06537160836
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4447.260006910196,4539.229273968023,5851.317752127241,5502.376865826455,6670.683114500949,9334.009285908121,10252.801976380699,15184.595406712397,21539.884697346068,29715.675176746186,37389.005465909264,39004.28519728465,41010.50274152811,48066.44754342398,59590.10712701605,68513.54249598064,69271.95952634222,65572.25762717945,52595.118154191674,44645.11800573788,37235.85534747335,34165.812029639026,34305.068078594195,35100.92652362999,34758.984100272406,36441.71610526475,36966.474144653606,38043.57252353073,38226.05928062191,38686.96618718169,43673.38594283973,46631.25772432603,53927.96906214661,60217.32883979142,67480.41200543355,74200.60350859106,78731.71260371564,84655.52653240286,92179.9421858011,99864.70445506091,107909.54914346445,117042.83198123108
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6766.469878524697,4921.499738368153,4889.249688497163,5179.169792870555,5601.9049799069835,7260.772454497306,8729.94948011955,12694.255901194345,18717.343254883577,26984.898058190007,35880.666450383294,40781.22881041533,43449.48993036356,49494.741018098954,60283.43964666017,70561.26117118401,73448.06111460959,70144.44833618184,58822.660462613545,47292.9940368388,40234.48538038934,35050.454053207606,34558.14752160801,34445.27005498749,34950.51721927356,35320.50296442411,35951.867305230924,36983.80551315937,37664.155354496885,38344.410767616,41812.91115138061,45253.02048009252,51946.40071645771,58704.42583467346,66866.14320338797,75039.56251765067,80957.5454566812,86751.59354563673,94375.7892842545,102299.34619221589,110614.36783970718,119969.02326031205
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4653.595584262474,5341.003269669421,5075.168206549884,5848.497497582495,8057.914065440049,9311.789107840483,13840.1546268972,20137.90789938075,28558.16715546035,37500.85583804307,42025.43388592639,45921.81251940588,52470.52469618196,63840.80773338773,75585.7464566494,78647.43418277655,77258.98888731487,66408.11230403782,54583.27541193497,44921.84025646753,37468.49793755903,34372.283233333175,34823.89114356232,34700.63300991114,35794.231802421535,36346.15417900123,37484.620272694774,38035.703180130855,38665.25723347008,43074.19780987564,46289.40232821435,53434.66838084206,60180.68098354974,68479.50131752454,77604.6820037387,84033.24785911619,89876.62018764451,97699.81140464067,105716.68009552681,114106.45221363698,123551.2723285813
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6984.20531494841,5508.987604899288,5100.23253579001,5874.653929466661,8065.690556851334,9284.732511430539,13831.718884519069,20123.63027779437,28512.191878583686,37455.233995666866,41988.185943691475,47657.53299592468,54860.02741447661,65177.234961260176,76188.38052725505,80609.86166977501,81370.7852867271,70987.4378969661,60841.31419224886,47586.49432610682,40475.60160617603,35273.803661613805,34973.31739760011,34692.56773319407,35866.67737351446,36370.08475020394,37488.6232588929,38042.76999624927,38650.37250568643,43078.57911302388,46288.5924643696,53433.894173354114,60157.75066544852,68458.0390830333,77557.8625572929,84813.12381698273,92049.06146713131,99728.38554401227,107831.61459445792,116446.58598636721,126158.27509340167
