574.8547769980748,943.9770076104137,4261.480042623807,15075.332641434241,27931.147902837456,37237.08243913823,47465.11632251296,54847.46848229413,62263.867131682935,70469.90038951926,80026.82813107295,87530.42567999885,91333.40304984164,100091.68196271795,114559.82286823494,123272.12702682152,133641.7681978128,142960.44201981707,152821.8217985214,164032.98150423018,174271.86965489193,182094.27903570057,191026.347793969,200998.22381448772,206797.27333742526,209573.24588850068,213150.87298443547,214646.9477828371,216922.97509826958,217879.6629391402,219402.68912762796,221024.91552718278,221629.61313639188,222036.76932413233,222164.11846626355,222292.08047602387,228242.98470119215,232286.37722141258,240287.98369453676,246139.17932425722,256324.87727912213,267416.6762721386,275222.5296196167,279837.13262366893,280783.2522759265,282209.85060883063,283999.0113604262,284862.0552553715,286604.75054851436,286702.78803899867,286742.3168059301,286906.32570223196,287106.51703867427,287339.1262873971,287633.35088330903,288037.3075009806,288556.10793576064,289072.26931644615,289890.5009661788
Infinity,1591.6158363361449,1786.4654718779702,7196.532204960745,14080.991193035677,18458.23303534802,23444.197200135714,26567.85961661563,29749.701718602013,33390.31918886458,37894.91839592928,41033.9570809915,42138.20529597317,46159.191472330815,54242.92072044777,58259.40108172331,63410.33239351875,67800.68822884282,72550.71356212585,78245.43121797094,83288.87334255088,86729.39338884784,90855.66677889792,95666.94932746794,97755.80289037562,98347.57128744299,99323.87885262202,99648.7220653144,100413.0485411078,100960.90274471915,101332.45115500015,101734.89502275782,102243.53239977657,102886.1601924439,103878.27215664099,104837.16486263234,107100.14631568683,108329.20529886233,111843.21511398644,114031.74945296149,119046.93042129645,124659.32490666113,128030.84088077919,129484.22875769302,129780.63469327148,129856.73011963209,129997.32343419768,130073.10008565012,130192.68736630547,131003.34415796427,132142.9227546353,133738.42747806868,135607.81837075308,137629.73378770196,139852.70465567335,142398.96641755907,145234.21344310037,148065.9201877327,151518.54442346678
Infinity,2216.2984403219025,1431.1541514248365,5831.431401372415,11543.965438280045,14959.010727037576,18950.438858903508,21265.830468032,23645.284245663177,26426.313129833226,29992.244015044675,32350.435257623758,33033.87102428068,36194.61195782735,43051.35318635704,46163.73848511344,50347.73000687223,53810.09637790773,57573.70393317975,62203.03373964651,66270.12666266272,68886.7007041605,72145.22260022636,76012.26969591546,77491.4615139376,77854.29315604435,78521.1808986269,78843.0503329109,79610.73738031079,80355.48620006087,80789.88157859565,81246.4699742453,82038.65287793239,83086.46312170745,84657.01585473849,86110.62520992881,87797.68490385544,88562.99065757667,91280.75558524621,92821.9255139647,96907.00731083272,101513.50061205764,104143.58480118922,105180.271261386,105559.13395581504,105619.21491103387,105684.05093743709,105871.09477328837,105927.26615094791,107242.33137150998,108978.04233013465,111293.84226283756,113952.81142084715,116807.5333373144,119886.7927704092,123358.1591376556,127165.16654760053,130980.54421488424,135521.0434533911
Infinity,Infinity,2312.7330581654323,2354.745574826446,3934.5514615866523,4618.488412738917,5422.098292930495,5847.960265039419,6345.739741725107,6797.574481691267,7376.935535418756,7617.896435975142,8313.507506444597,8847.381684743137,10978.874996485345,11656.817530342461,12603.67101242605,13278.14602082942,14066.233692914457,15146.153098083298,16033.861270448686,16589.426719365405,17154.69894776743,17845.389506301442,17977.61159442436,18869.139870690058,19422.276297141394,21450.761544230136,23234.649416618136,26543.277881194943,28538.62412004593,30451.17387866575,34179.88424209704,38467.00443316532,44063.40063666427,49687.44345117677,49935.34216003719,50569.028961693715,50941.61404363347,51270.6185840922,52104.05225027886,53107.17731711494,53401.12804013754,53634.15322185155,56546.514428295595,58131.92051347311,59332.761714932676,61725.83881076047,62934.675417993465,68212.87183665101,74378.26507274761,81383.75481672044,88991.03364935389,96937.38315726253,105268.43505948568,114241.38726515678,123723.57939849718,133247.86794878053,141511.45933899897
Infinity,Infinity,2866.666210933927,6383.070229082991,8668.408884877934,7778.904909916886,9107.347135901902,8075.036291585511,8572.395841875563,9524.156637439712,10839.770408106848,10126.286218074896,8461.846163864948,11937.906691948085,16385.993176388278,14487.363194878253,16375.5032345446,16527.947013937068,17503.821380462985,19229.90527865096,19728.86570028131,19022.297663962367,20317.062779967786,21542.987562279242,19653.224946542705,18506.87748948476,19435.331223636156,19815.441780752644,20823.291215532696,21592.525347312578,22171.55967633376,22787.31651620626,23568.39037946668,24609.16463687507,26089.884350893048,27373.779139857124,29445.8121611167,30386.97164648873,33546.51870730492,35378.76430891283,40013.65888081641,45190.77378809158,48273.24387961128,49634.23404347658,49931.86469542985,50046.85450779492,50215.33683469074,50407.7740422833,50567.949111606045,51751.67361638257,53308.44757618495,55479.33710469542,57980.070546413284,60656.083808083815,63551.918253006326,66820.71807005741,70424.82258445091,74014.88750643785,78343.21036214672
Infinity,Infinity,Infinity,3014.2602789959446,3632.287591649115,4165.084948315673,4776.264125079345,5144.826596883209,5585.76290594025,5935.606290123532,6348.497572267639,6519.400731793579,7377.641503414518,7784.731375217918,9556.894489424536,10117.628082822368,10868.665948413796,11391.94102800844,12003.936342855499,12847.21398109014,13541.86676432676,14022.613638405703,14456.653816722968,14962.123387378406,15114.391628051597,16241.890190786416,16959.29730881683,19350.76721080316,21434.32103439062,24596.51263434903,23947.916828235677,24432.94073201753,27026.066177528817,28407.153593893956,30853.28390723659,32362.527181241458,27634.378167250175,28410.61852558701,28688.445424280297,29040.892144514077,29683.031329979618,30455.878362787298,30667.152218889343,30995.144409638928,34360.4581704364,36298.18762531993,37810.94723629315,40630.79031342645,42154.607865196536,48066.11210258523,54917.2025175314,61037.386769610624,63841.76883580119,66703.47411436113,69778.10414046166,73348.51197012447,77145.83488921769,80800.87936785878,85432.64938903644
Infinity,Infinity,Infinity,6285.545141717987,7598.243496077245,6213.688469354152,7230.0869024649655,6439.004999949638,6879.506245685679,7625.47120705064,8621.086830210093,8013.995685986247,6976.429802220042,9342.939982842609,13395.077627113755,11901.200908028444,13377.792410827451,13488.938100153198,14267.078661377704,15631.376869917309,15998.079200139404,15476.091145636885,16472.30609883346,17408.508769548236,15924.35836154126,15376.102960209979,15821.150158240403,16318.760983375405,17153.25810668603,18275.93520756459,18877.6980331711,19484.02638548733,20736.786759195867,22321.983827189382,24597.822297747094,26761.809233346434,27930.966955844415,28138.91893387517,30125.907714440793,29734.439326808075,32208.02003033528,33287.69130031105,32365.662299451433,31324.62770005022,31687.814622439124,31856.74176831647,31949.229374711766,32400.531101999102,32486.90762336303,34469.48297879747,36976.4044692295,40150.07704180249,43725.51724412326,47531.25754529445,51596.97724256872,56110.58286266392,60997.72662300632,65898.04381859711,71599.12944214784
Infinity,Infinity,Infinity,Infinity,8002.890670747803,6321.993073915282,7572.390591590873,6451.461659816367,6845.661670408073,7784.529790236552,9041.548566692662,8329.341515206703,6844.956559602958,9531.278747129676,13997.635270918861,11916.436264212656,13708.456454501782,13727.051381497204,14461.245720705318,15953.58667598528,16280.055058366475,15474.19442385809,16824.343393654864,17909.971390596427,16211.734501759778,15524.912603134408,16023.659826312807,16239.089661024938,17267.611240655508,18259.08648286397,19032.520222758518,19652.45031179003,20682.567533817986,22300.445073007686,24665.2063391526,26619.465282334073,28103.10363394219,27996.885585343396,30310.465160364434,29752.02506438217,32677.847621809025,33833.32931632229,32863.98416267389,31769.138347263473,31540.98075236602,31984.50027501478,32294.61461230305,32528.01974069793,32909.15489834899,34512.55651254534,37002.04914005725,40165.380105225406,43810.2333188565,47660.38823226458,51663.82623657416,56245.372331030936,61175.90307233261,66146.03115508832,71898.40080296253
Infinity,Infinity,Infinity,Infinity,10304.844313985039,9620.677480000315,8896.157900513806,8385.728412841654,7581.447391246831,8432.010055768427,10065.6119200125,10105.820091454498,8204.563420392105,8871.595599598248,14005.047865640305,15136.732107721826,14676.725167158782,15561.23452205158,15859.60468051821,17360.88076348135,18264.553707349696,17376.338653478742,17656.561500466894,19205.157773346902,18320.52328860035,16368.99067829556,15808.197841096995,16348.003906153885,17102.79644946722,18441.94955377553,19087.188542300803,19661.599844510427,21013.21015543451,22666.743996554957,25278.24481887004,27283.189830183215,27625.71286087665,27803.310139696034,29488.606369026475,30147.873050490452,32547.717054263394,35533.93604241527,35139.13614891648,33219.143115065075,32329.056220859635,32252.41791156143,32504.03038587355,32860.48496225909,33141.72934093015,35145.926876938865,37747.86559110509,40850.11885415922,44553.965047766855,48488.05974992317,52463.79268797983,57138.46863414332,62064.261631455054,67132.63609153051,72840.8196560374
Infinity,Infinity,Infinity,Infinity,Infinity,8367.396136186044,7011.23639906288,7085.544583891636,6545.503084853865,6769.574139891222,7377.79820993091,7666.089831183603,8168.447513918195,7337.334671980375,9405.078126383156,9645.402477308144,10418.56293540265,10903.185275155298,11407.536513518278,12266.750954951853,12944.321218081282,13132.392998728936,13707.443795226618,14527.512023699877,14824.042615069138,16034.522120062684,16321.271693374914,18061.112291712707,18435.19775094793,20879.376636783916,20783.90249395299,21423.848930047105,23851.67511879333,25606.869116205147,28729.036168095572,30829.523473749527,27022.076643690616,27451.615318944463,27813.189292223375,27918.842269658493,28738.75194373269,29806.916488721155,30322.024460347042,30976.050187837463,34094.44614506431,33705.245470765076,33824.87200222626,35204.11767164444,34505.758540449955,38876.76305279439,41484.46622901581,44800.396066018104,48692.474151222166,52789.55891187947,56970.53449776226,61751.24301768892,66906.45975830048,71981.00449464671,78022.23612419471
Infinity,Infinity,Infinity,Infinity,Infinity,10395.398464362963,8530.137652014095,7224.810766498159,7330.969962813049,6672.902348645254,6830.182294300605,7104.479929399439,8672.808368014019,8404.744803177031,8112.081849173635,8246.523285786,8488.936106314577,8668.225122281523,8787.79105899382,8960.254345097645,9145.637799963843,9414.75125741361,9704.388815976894,9991.803298656732,10657.450855973775,13160.13934963526,14941.348107686761,19072.032954784776,20071.847934534468,23146.09139338512,22746.766770831495,23208.156102385903,26319.504278365803,28546.108866650844,32079.958987106962,34512.098976156456,28021.99209207616,28444.971270253336,27697.821165974303,28264.744023949494,28174.28871885373,28494.000707419003,28872.01591810895,30141.064630312612,35532.132092246145,36238.80046149282,35636.500839070635,37512.13759808499,36381.41442248878,42070.514979074025,45285.23761414247,48856.635946884344,52814.36015552019,57014.005952409774,61376.514254172085,66243.11638809757,71569.83105794385,76641.21961363225,82927.84549474543
