1291.7966804093965,2242.1454908628375,3910.7534280681957,4202.70970323941,4517.988130792149,5482.1014414168185,7189.13286738506,9812.699148852187,11193.386944739974,11769.534898193731,12517.825354956834,13050.320229156805,13820.024360055395,14624.981404027767,16323.171521587252,21072.889005087814,27698.97775543657,40583.76761139625,49903.482228748835,61578.18334828673,70117.64553628713,81816.36419892109,86635.64548241535,92898.87456936126,98546.59104454111,99293.368316728,99953.50091735533,101672.57992800152,102148.47810396421,102500.92797006722,103191.61682645528,104163.56749009283,104564.81517662873,106290.26369276838,107903.72160857101
Infinity,2964.9707384917247,4801.478297302079,4935.363041715112,5349.702076591053,5943.645256167553,8261.406083118702,11014.344600388813,12237.651817106693,12443.39985121306,13270.460592449399,13843.859570423192,15003.311495502334,14990.643396118157,16276.025717421786,21579.312312749695,28411.61031309848,42211.116661591135,50986.75158554001,63095.36250956665,71099.05687515793,83297.38777470255,86623.74478012435,93818.15152122972,99786.28968292037,99316.88073859704,99859.11197716757,102406.3039090655,102285.29770993647,102940.46286611787,103414.2302306453,104427.63644452202,105138.56040063228,106863.91542888772,108548.17614375164
Infinity,3353.040612920755,5120.755655825429,5496.265580759444,6036.069148964844,6322.629770139574,9258.515135507681,12134.686288966652,13188.927357424645,13157.428492441839,14050.447589225636,14607.842420505733,15779.489829812772,15482.295046547573,16881.09666420413,22684.088578726907,29682.91934921252,43992.344140444045,52486.76633457239,64795.45493758257,72537.56576859979,84999.8781522382,87532.22883431548,95121.18135114992,101138.92521819922,99790.11330378514,100242.24203249965,103375.66120979938,102743.20511509459,103535.54269941844,103769.62205452095,104760.79774404729,105600.54160279868,107166.77039591876,108828.62433971759
Infinity,Infinity,7338.194205593217,5958.348306256058,5491.142318184454,7696.571170876767,6376.857416114257,7189.83164014145,7526.619421803499,7927.909286021983,8202.61783332222,8479.297588292533,9126.687463369806,10334.266181051944,10966.348570728327,12755.778920113016,15705.784695623699,23506.480045117794,28397.703963792057,35225.299222699454,39526.84889706781,46334.335002814376,48080.46008096126,50838.28447941345,53291.32780215509,53765.5701872333,54616.675282132586,54881.99160446612,55648.36483547033,56180.01054433078,58186.015583075365,60768.91078018897,62595.82897959827,66857.05503614963,71038.15165968539
Infinity,Infinity,6222.664959391475,6357.447003744852,6830.959723767949,7164.711002300976,9236.24424403048,10310.455827441643,9753.833231991284,8963.820211910963,9594.973077744002,9700.27637147762,10688.125345963843,10525.919004861837,12179.060880328607,16344.484912394439,20124.65725338338,30209.419731766116,33883.34934244535,41583.30871997813,44711.457939900996,52690.69560825481,51124.75830731545,55303.37319442641,57759.48880280375,54214.1950244868,54462.61065124268,57111.003370219005,55657.9467482576,56611.19695106482,57291.93269586654,58763.03533958345,59946.4652203772,62517.63976188181,65045.173501063226
Infinity,Infinity,Infinity,8021.526776009968,8036.923039548517,7554.528499962618,11271.770909340983,11672.813036399799,10880.176032417196,9779.001964683772,10499.269274953911,10561.880934487492,11693.708079202463,11178.980416935556,13080.851853673215,17867.457281403385,21874.05895937657,32522.104740220486,35870.75487415409,43804.0104857934,46628.93530291293,54910.5162860767,52431.976899018264,57026.58802762561,59465.52458768285,54870.48567778596,54960.33174831931,58275.565888727244,56203.76119281174,57270.916148445795,57594.61660275946,59033.95001999453,60296.30181930907,62615.28339868852,65151.07989164271
Infinity,Infinity,Infinity,7347.87536869159,7275.291309439713,8788.745169012062,8934.885706682539,11446.164915169811,11836.455721053964,10650.67338467477,9947.48190511642,10476.677415269165,11198.097861043836,12000.328351478622,11835.502101214148,15630.84796746154,21053.74708903855,31662.252932113093,38121.197655941345,44257.64249466547,48733.489815599925,55051.578780819116,56023.743451250564,56345.31340535329,60196.75605737086,58395.5208782851,54888.68704600981,55971.344718881184,56651.649717762986,56322.680743216486,57728.537672343664,59168.282924777945,60085.255986636854,63153.52481493905,65649.90046266945
Infinity,Infinity,Infinity,Infinity,9266.42642851999,9241.121037130837,11448.234662015853,13993.86964487869,14930.52154768246,12984.642608448325,12185.184806268917,12132.507559696503,13489.09416951278,13145.495026476856,13777.376707857398,18500.433194554127,24473.38858479129,37518.42150019555,43696.43371025499,50932.248041132676,54878.18314772485,61657.52144072636,60794.39079808365,61083.55262885926,64659.671571378196,60849.48888017423,55918.6858283392,58466.101285535064,57133.45513491438,57639.488529807386,57613.40932772449,59219.75648132246,60421.125791558225,62629.17019124364,65121.15366523207
Infinity,Infinity,Infinity,Infinity,8725.978944814971,11347.552400892238,9103.406988007968,9268.047422832127,9620.417702504927,10652.963855913807,11371.939876875573,10762.5305840148,11645.31914297342,13638.383226004113,13139.604572361124,12818.015955582945,14519.84942210529,19815.48473199465,22830.601200099183,27346.352063128386,29913.031985274396,34385.12225338443,35376.056077035944,36824.147472597775,37971.631083568434,39399.057842525,41494.008757379735,41610.54262282256,43526.198091464896,45000.03114331214,48702.30441441911,53141.019413427384,56518.32431031758,63043.20752362716,69058.29812946859
Infinity,Infinity,Infinity,Infinity,Infinity,12665.068824037919,9511.318155866895,9405.87969213183,9574.645166929635,10538.695399920522,11204.757122211717,11969.147557402792,11846.838347535937,13924.636123225138,14190.25388096528,14070.400848384643,14480.55881308471,19797.192624358693,22806.61737636305,27334.152439456757,29898.421972637105,34400.47816564681,35361.32972844605,36806.57550368639,37990.15767133143,39309.68223912876,41309.04128407405,41401.30427425559,43244.44949363505,44676.849122373074,48302.85218919402,52661.27913681993,55985.516515134106,62420.013550629534,68749.49080724639
Infinity,Infinity,Infinity,Infinity,Infinity,11125.613720979583,11615.532111483364,9980.180333937264,9653.436763244268,9998.627974285228,10309.940209004331,10601.60163991029,11241.63566193079,12482.070871860305,13212.003055170513,15047.963650072317,15902.611773203875,22393.978200541304,24817.837538637148,29758.210493097078,31757.88934430237,36819.3817190261,36281.742669903906,38230.33593711379,39335.65768955828,38535.36263697408,39458.01719295629,39754.38724856799,40549.518843739126,41074.59686603748,43072.1184592989,45620.37413836322,47387.08742434313,51574.39392951241,55685.074246388394
