901.1010499276804,5003.744684617128,13194.67684930467,23324.489487391882,33759.3729853541,41711.63964146911,51765.3327324655,62832.519572097845,75213.30618171468,90318.85203144305,106140.484973114,119157.52763163512,129963.37734418908,142252.1866569839,157062.89091739705,164526.95678041803,174655.5043193275,182343.23691844617,187723.56082778538,190706.37067007707,192601.9264970135,195943.44942612774,201473.6780032942,211228.007886983,220991.31657606235,229361.56329272248,236577.26402579035,240424.91714345536,242309.39884151198,243337.17147306382,244092.95909685423,244396.89335455652,245994.01628306377,247591.81841287363,249486.72354018455,251003.53916934467,251747.18451904904,252405.4857683022,252790.28537365975,252988.06704818676,253159.12121186047,253264.50842715666,253381.4395831545,253722.2874068693,253952.48265930582,254191.35884373926,254365.7563608403,254459.26058995683,254741.81931534657,256377.69772440544,257589.55380570202,258568.96623507846,259157.16114472863,259491.74709451903,259759.81136304556,259948.00344659385,260179.40392182823,260341.72016283465,260509.18982196233,260650.71594116374,260717.9229668809,260806.66940990638,260999.85607202136,261281.78112065722,261547.8457083043,261746.95673574106
Infinity,2613.0838941437323,7254.678349672725,13345.092348489658,19706.335479103218,24050.464697693656,30049.789131735106,36834.213878469454,44619.50998582747,54787.24211662179,65642.99583839724,74126.8140465089,80876.70291792818,88807.21206543541,98876.54596645529,103012.19687345963,109280.2337971963,113640.22870219084,116434.1557977456,117599.84364763793,118280.3157269665,120073.48310247278,123610.19038073879,130180.21793903434,136785.3147713893,142595.08786074366,147459.7082961091,149907.27781894564,151001.81962062605,151575.47097150778,152099.36082022436,152675.23075066623,153375.48682434403,153998.49205187027,154849.1226093857,155604.4139341127,156014.51885665188,156551.60756733877,157000.63435415193,157564.94562423197,158317.81506147402,159181.4867022071,160136.88732004623,161972.77001244685,163448.91937800372,165070.76484913833,166440.06490136895,167560.17390601584,169168.78658205256,169779.12720789723,170193.11522672727,170598.40493375115,171044.44994417968,171545.08145905714,172246.0738313496,172808.51735301493,173735.4565683839,174590.53106216394,175479.2047372307,176399.05405476977,177132.0233898386,178181.76062386855,179488.35092707752,180957.61353583806,182636.15709966177,183943.20220582167
Infinity,2220.9437002502673,6186.5281356795385,11481.650641845754,17029.764444562057,20697.424019483406,25890.955585763662,31807.954562761515,38604.7682045227,47745.72960559676,57558.018056729255,65093.65006325779,70979.0603971726,78005.57015397074,87081.41866299981,90480.1759519627,95969.83053043461,99672.92583760493,101992.37826310853,102857.97084152386,103429.45470970235,105091.54329525935,108400.27703904342,114455.4737540816,120554.93043766056,126016.08274119755,130571.96326443272,132946.43233463963,134080.50194163944,134764.79004900917,135439.4772015334,136302.68040015185,137002.98417128032,137620.26644057952,138461.49902229136,139257.57851693555,139811.23824142473,140501.0003955514,141156.39189434156,142018.82186126825,143129.1766045054,144389.91237340748,145780.5124855763,148208.25992781992,150218.46337147197,152407.0207182858,154326.80053416055,155924.7239841147,158069.81948179172,158632.48611883057,159010.94704748495,159439.69447860602,160024.13701930808,160746.11410401756,161730.7621621754,162581.91820580643,163860.79563065694,165092.46052306058,166357.10696607566,167672.64130576322,168785.4301562907,170298.93557096162,172106.51693884537,174081.85498884224,176345.63002104432,178137.8665861388
Infinity,Infinity,2889.09335192984,4147.215457801748,5531.276640495521,6156.808014453911,7401.335061984937,9064.849957939328,11302.183222137071,14774.064039185963,18630.472636690927,21161.85091783005,22819.376994849215,25055.243578713154,28485.80981499306,29293.879094821827,30717.649316364288,31352.250777748704,31689.065409215826,32156.841778289352,33188.87049884318,34283.98465331432,36023.47501212571,38452.989555376735,41029.661323937085,43709.91871726736,45919.80068131467,47746.45820644815,49565.565667833616,51634.256483705176,53999.69818643119,57313.45757611003,58644.54488830401,59916.8843028833,61112.75625011995,62669.348304417625,64746.79164302412,67257.92160018266,70113.52080006618,73704.58273727715,77815.50766446591,82373.49308263432,87255.97775786897,94107.76449845928,100277.49072079336,106707.51387014143,112845.42676055535,118284.2252397469,124786.65238962421,126001.20200088479,127657.13607177802,129549.5816066466,132100.8013500821,135358.24222254838,139112.77529585463,142790.50960196764,147229.06602844715,151660.7492973279,156203.85064352647,160866.1028816364,165258.84150834658,170574.16936461654,176053.90033274685,178149.5391468067,180691.86372252638,182178.20860265807
Infinity,Infinity,2240.1038456683928,2296.576580352824,2388.041634725859,2615.695679170858,2819.7323731308024,3225.5964411003947,4052.555251449494,5178.796708288306,6448.550572452188,7153.642553806485,7648.479376983852,8233.1998900692,9341.373044103897,10302.954247939779,10588.087318337786,10842.403717264668,11603.268092363069,13738.575105341077,17004.649882558046,19454.71627894785,21648.489561693164,22989.67415005598,24498.157402723118,26584.909667615928,28566.467072953914,31527.698121023685,35525.62273614468,40339.065119081926,45717.31367464643,52612.31816748756,56226.265846224334,59778.17497864093,63008.474718912876,65022.60610141206,67682.66522444888,70474.20308170228,73615.52645767326,77570.33557644732,81900.44072571321,86660.73338028698,91699.0044604634,99201.1127672912,105206.52460028979,111672.23618183158,117769.24409034246,122954.11574633601,129869.47938223809,128371.11697666382,130544.23088032716,132570.20202522472,135457.2509032879,139151.22583640128,143065.15619950427,146771.42774171068,151469.9991002475,155907.14527981012,160511.54047757253,165217.3319019909,169526.34465078154,175229.02699972608,180831.2023195566,183053.7667814438,185731.5480262199,187059.75746625877
Infinity,Infinity,Infinity,2759.3161350093737,2764.5477469910043,3920.4682996088486,3406.9484513281977,3515.3388922479253,4113.906226429338,4255.489518123415,4406.999591738033,4748.061787247882,5584.144702469601,5999.330702913975,6229.287093457104,8922.969216847509,9616.769005774013,11089.680615976638,13688.132696496787,17119.537322982716,20982.238100869647,22529.648728727818,23843.680150810524,23568.44234145776,25102.706413525186,27728.351906610616,30060.90022415817,34476.969810084265,39541.27570901919,44971.41203453422,50637.63371303813,58171.08044947934,60349.63707669253,63857.67256639411,66870.60005329641,69203.59316019935,72532.94505031596,75592.03268020152,79046.12213419433,83376.02249978608,87948.65475142878,92959.60979112364,98142.58322650442,106356.18282197969,112189.20157954557,118734.67862276842,124793.82659059484,129679.71875899532,137015.84659274452,132521.60379953208,135223.59167236628,137396.3177419496,140685.89288202542,144849.04766205233,148960.68689919196,152714.3181778132,157673.4731540735,162132.35909954226,166797.850321093,171569.0410682195,175802.90797250858,181930.04728366816,187899.66736764053,193918.22006965367,196923.6937249822,198319.63516008965
Infinity,Infinity,Infinity,2703.9035770867295,2728.8982779445014,3789.427856309566,3327.1037906688675,3465.447950964279,4072.5932911324844,4307.943555641352,4495.827919746959,4783.102392022858,5590.460317787365,6030.143191518426,6315.363064073426,8821.7701155231,9529.883533875362,10966.814974596871,13648.897557964825,16971.841471026884,20844.001498374484,22488.448798361278,23914.036749618208,23689.487488361294,25204.358348494243,27830.825224126926,30137.11033334536,34461.64857179854,39445.97983314763,44842.33397493202,50516.471069770996,58005.99399663575,60251.55886053267,63729.67696072015,66776.8635527063,71012.30475172341,74738.85642434252,78394.01027376491,82091.37614979612,86690.29467240669,91606.40960527063,96837.31457702036,102196.23890977819,110568.70890703448,117024.40881394397,123427.85243802956,129464.40913268605,134352.4362821084,141409.793229611,137465.47571896398,137396.2966149524,140104.28641196745,143540.0914547822,147996.22398009288,152565.9304745249,156456.0253390979,161454.841568357,166171.0036400376,170841.36030470027,175664.2538643129,179920.74436459524,185939.438915581,192306.36376940098,198447.11673551792,201582.9215934717,203097.457403437
Infinity,Infinity,Infinity,Infinity,3631.643701898707,3107.192968576316,3625.1767446804133,3967.4393316832666,4081.042929846323,6077.893665734765,6670.958182535324,5767.16929309031,5457.482441363384,6671.672507890706,8146.912659735282,6486.643859249245,7454.717588739688,8129.552952662094,9193.788454697396,11022.851602927367,14112.629167337676,17146.7350511011,20615.635525116497,23738.61620666281,27019.22480467975,29504.72425094964,31840.789954882595,34664.36245356788,39328.78915967085,44625.61878082844,50326.39819019702,57489.97045563138,61249.413667672954,64009.028564363056,67371.97861948624,71030.4273847093,74366.27690347802,78208.2041464141,81846.77357826543,86386.77064630543,91455.70741882798,96650.28332704,102084.40622127902,109939.3474053586,117180.97948176673,123430.02002377564,129636.842612488,134702.26321014887,140920.98995182442,140477.9999723128,136606.5116844478,139722.20931133078,143060.46789659333,147357.13007522107,152287.8801493696,156314.44548797465,161138.38558392576,166121.87608824862,170699.06439154712,175547.22325166428,180065.99401885516,185525.68125227638,192173.21082958338,198420.81175060474,205389.89060564793,207155.20276894353
Infinity,Infinity,Infinity,Infinity,3141.730218639614,3880.19002276145,3638.996095123263,3630.3232007252427,3897.2400426006666,4047.5126866028104,4367.615535906734,4545.032274216312,5040.568085338141,5259.670627670042,5551.798566444723,7505.994990856294,6991.06465348552,8090.794165992448,10424.859609628771,13801.385196359077,17358.055406328287,19145.216305368143,21482.174496934786,22851.65646287518,25280.982809615067,28775.08949863635,31485.51785074221,35847.147183823465,41905.76636151892,48025.92824375188,54131.448920387615,61967.56576080954,64515.638475121115,67098.04959522857,70195.106186278,74203.78454309527,80123.72028299948,84369.75661768598,89063.44579838598,94054.5705631238,99587.6176408948,105539.56425938361,111264.8790171393,119970.3682472893,126783.75336119575,134338.865650576,140338.62963687422,145169.1137155403,151781.9991972845,147795.971136361,145627.67742485172,145256.72320634406,149865.16549334183,154699.54042805728,159907.39243154755,164813.43133585012,170104.94463594476,174946.8366453641,180128.89255680953,184967.30524721066,189399.06596524312,195441.81865896957,201646.67977353296,208777.35360457288,216007.87623118563,217921.84806652842
Infinity,Infinity,Infinity,Infinity,Infinity,5219.1582736053915,4227.659180865294,4452.016888018015,4405.386908201963,4091.2938247582074,4283.101428654981,4691.438331912403,5438.265290506057,5535.8492932097915,5549.652326584264,8341.539295825747,7500.345629345015,8909.649231763862,11584.719468827036,15445.813841601874,19339.268497886587,20842.4544962543,22892.74390562761,23614.659189243244,26129.238103696334,29962.78393007305,33649.08015462947,39007.27959584051,44250.34273312839,50388.41838458759,56541.703328864314,64618.39126164456,66560.96040846815,70204.86809821593,72463.4192553455,76902.69417226972,82512.04330472871,86746.45562740663,91584.67495623435,96803.1010874155,102406.90418320603,108448.29526758681,114264.82224234394,123292.49669344422,130008.37932957544,137742.04875516958,143633.82053603124,148464.401840429,155423.4356018703,149816.59947429618,150839.5637391715,147526.36840627776,152294.52896486974,157321.93374790027,162590.63843627536,167531.70051949966,172913.74493197404,177797.95375037813,183000.8780046283,187874.6771465411,192324.91481518402,198679.91105721422,204809.81201015355,211911.29009575787,219304.09114908712,224887.4377547149
Infinity,Infinity,Infinity,Infinity,Infinity,5119.844564732202,4917.964937474382,4359.765964433501,4272.719234908309,4177.543209376098,4432.359694590459,4783.136868494894,5408.481630886154,5519.292143000292,5640.790177171563,8199.136604773807,8566.214869269596,8947.660423774649,11579.607991400211,16612.784546975243,22040.9005829201,23949.946361083614,24837.646001242494,24502.784308529393,26198.957560335042,30171.565439136997,33859.91070443524,39127.52481686293,45448.46930980296,52919.78153508474,59856.982704121634,68317.99525716841,70810.6156564507,73355.29313154938,75382.23407499213,79586.63071981147,85535.42481098403,92339.15559074786,97599.98798906132,103865.82222458103,109933.59960166232,116416.82365698367,122942.93653566786,132291.7298362189,139789.88490592604,147130.6865253291,154368.7183905033,159017.63774261202,165727.7336025477,160607.77014899036,158126.07804879887,156424.57454852303,157725.9537952957,163980.4463083632,169764.95772486992,175002.98424909977,181244.40778545986,186611.45265424685,191670.5077617745,197142.26265743974,201623.8997982235,207862.92305049155,214567.09457192651,221166.13867451524,229469.46326623397,235284.505468373
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6919.596823869924,5665.484561202422,5585.765767399448,4721.049859400756,4485.756546311675,5110.279359146374,6150.001989054397,6357.384524290166,6035.434165463823,9300.85204258567,9870.729535243347,10361.493925896524,13612.570422606294,19502.608723105237,25611.161223314946,27577.29802921028,27787.874090214544,26575.677274121586,27657.80516099651,31865.56664688719,36032.63137293834,42875.69400554935,50590.05059347163,57471.68441399768,64504.73543959599,73217.46696867506,75492.43460223144,77408.87739462263,80435.84233392678,83868.0785018663,90468.44637628332,97029.91724138623,102408.39644175346,108999.00883433732,115351.77099326452,122006.21842706195,128738.5715860614,138394.62029231578,146213.51336755656,153428.30854371263,160868.040230186,165240.51842427245,172139.01107407873,166205.49649525803,162278.67979827255,163881.6453500829,162325.45881484952,168949.75701306493,174986.2280378064,180311.98262135108,186678.1138503406,192144.7889306708,197270.75602964763,202780.84684068259,207292.05987216844,213715.84487940895,220753.64118811022,227350.82706838188,235698.37193368803,241616.51360446893
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6219.736460106416,5696.870934209159,4891.751652401969,4548.174153885244,4495.859963668871,4861.578073987115,5589.385105905767,5897.483224669019,5857.739113744052,8174.802626959015,9174.32252412563,10456.702149177285,12285.734321192833,17703.20589800564,24533.331867236862,28233.521415823332,29014.4596051501,27397.74050753952,27451.476865445053,30762.045361674034,35001.34258939467,41303.147076331516,48521.47983564964,56194.703062858585,64409.10400995359,73692.7774114605,76800.86926883813,79345.088764768,81332.23108164714,84374.59727611482,90564.20503562498,97369.08651095943,105272.8226794927,112116.47321470614,119465.48668066143,126460.5277371725,133606.6334251304,143656.61965221845,151913.03934498306,159851.99245369202,166973.89054908152,172773.20540818723,179394.4588248598,174256.8533356985,170689.44662892882,168713.9935946896,168557.1235937122,171563.84836536495,178737.08950803045,184568.12002066532,191153.03276332526,197429.5981589122,203012.77910138524,208374.16362413476,213566.4881330362,219823.369139172,226680.64592513148,233798.84508196657,241564.6815701196,248493.37609810987
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8102.316817395906,7395.382713369723,5435.886356331319,4934.690751876174,5519.663586260737,6779.131350066773,6804.814628050692,6459.276981282118,10482.412601374393,10109.196835932471,12447.181031537773,15552.99881211717,21042.99076768732,28519.51422131384,32980.96405134293,34285.41117618853,31038.926933933188,30123.743761806676,32642.316726604182,36427.03804997931,44128.54119465397,53152.168416844914,62181.971141612245,70817.20135158191,81662.94632636724,84613.74637480108,86833.46868461517,88053.73931571934,92254.0582107882,98011.95647908507,105670.5175765819,113463.95982651065,120604.78586887429,128357.5726994258,135788.62475218726,143189.98623404777,153745.4748212546,162279.69223841585,170540.32579878182,177481.17229156333,183372.25710020552,189941.12009471646,183607.0954136139,179540.28797962592,176206.46823630325,179474.6253730326,179873.9534222052,187476.55233807585,193597.2252441807,200356.37247636047,206775.72554067936,212509.9295984934,217951.8978962932,223080.36967399035,229600.7625122076,236696.3059863632,244279.8173357005,252042.65741960244,259040.3779499822
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8519.246642453916,7871.358635792649,5680.081253980428,5111.405118151305,5849.753002824376,7198.531285128749,7149.053325664956,6676.0786180074765,11137.437428135563,10509.323762905391,12960.186487213527,16281.073598640518,21877.7804708505,29443.755313381895,33738.343024658236,35552.998468922924,32626.033714527923,31306.35269473883,33028.69579638716,36866.026045222075,44802.72736241658,54002.74858127963,63134.85365185812,71809.14831041374,82726.17523874878,85986.27019384765,89039.84122849398,90840.37973105279,94051.5514613888,99501.2023759592,106792.65534421848,114862.84775570348,124591.7882714253,132603.2551784859,141067.60949345634,148836.02264561798,159894.8470033825,168799.86788790542,177494.46865236474,185166.0316864549,190702.92742460239,198752.17865805587,191779.95946860188,188606.89563242503,185642.8702102781,185360.55748611997,187217.1472928339,191211.12171244473,198476.51532734738,205777.97320943445,212407.12864070354,218969.96809214976,224878.60881247077,229851.568484255,237102.6719401502,244040.85355660084,251459.22375067373,259756.98923799224,266170.93264770875
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8424.25596737523,8616.757307054972,6884.956529622206,5940.782833357952,6288.354460419456,7201.301608914474,8097.629674083914,7716.937397730282,8882.063527810406,10436.040213760274,12963.375469961342,17378.382708566718,23265.89604104701,28077.99877835429,32384.212619023005,35271.767234275365,34439.06870027179,35191.599325564,37787.348723516785,43268.255118242545,51132.99853253806,59864.53939195919,69069.87547631626,80258.17118387071,86694.26188994688,91274.67489124068,93056.02868240143,95044.24522446333,100852.61841420572,107191.62789790606,115874.28810965655,125128.70516881283,133243.16408586904,141767.68366721677,149806.79404800638,160433.77285328708,169913.05909016277,178884.42865997786,186986.36732006376,192575.64885839866,200273.2778861011,196391.49492328338,191219.32263166062,187634.33311972878,185669.82581720385,190380.39329839972,191617.31837054444,199259.04652833345,206592.0689234638,213441.61175580794,220017.86140787182,226008.08230780042,231294.246873223,237945.30814256065,245060.49221663215,252402.12944027706,261208.17688718913,267551.70155908953
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9527.839221924627,8085.387382254326,5902.163932254223,5687.1509717912195,6944.436808201062,6957.421730842524,7269.519208663446,10179.179766159208,8994.498002190037,11251.55022577957,14489.20748568379,20123.116912084246,26439.075217189344,30266.243863582364,33699.90019683217,35037.67999419398,35546.474321833586,35777.37487875342,37853.87339592034,44627.8576886882,53403.506701483435,62878.09520394328,72524.84161912222,84191.38153654861,89887.74227977949,95547.44216099635,97990.10861502985,100905.15024416576,106238.9795410699,112712.19080027734,121121.75223801314,130799.19977080391,141658.0674575109,150672.93510002058,159779.37790537905,171206.7980637003,181139.4416610733,190522.8570326518,198874.15969257764,205144.87284773405,212739.0899619308,208449.67988213373,203168.5934150427,200533.21124879597,199192.28245368265,200698.3846730553,203517.8620514642,207552.25169858985,216195.2157238825,223543.20823555015,230414.5773711289,237265.6318605726,242775.42364563563,249630.8902541161,257542.1108951337,264993.91902866476,273518.2702225397,280491.4565373489
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8608.371434278224,8412.114792288743,6093.632809639616,6085.358991463618,6244.62026125118,6502.076864002105,8229.119175266316,8123.78506028233,9107.983185757992,11238.233758380185,15618.270698937202,21539.98961415143,26002.297332949507,29736.48306857672,31511.689133145333,33563.21362073395,36847.44183689985,38580.681545832354,43185.91742723254,50239.86199164793,58525.39313914596,67544.11870695358,78584.79268605361,85006.05461158032,91384.50232986863,97182.84363137792,99898.25229452463,103577.23389013142,110237.40222251386,117488.97347516865,127559.62583612738,137763.20411741544,146743.80104572995,155802.7701401903,167088.82140748107,176671.4441943681,186597.73597768694,195225.73623961868,202114.63674795415,209509.03324427002,206686.62441614864,204173.54888876647,199455.63192910003,197260.73895124608,196779.79628905733,202346.48849869584,203579.592682578,212442.43227158982,219807.0207843132,226866.97285011,233682.18079146856,239332.19646581585,246227.20677407394,253481.1521503216,261008.39727535733,269377.1208477793,276959.98649915133
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10357.099959999226,9161.476936271276,6402.212763365873,5881.399508942059,6232.984028632892,7055.82976600116,7096.778957209399,7398.683749553582,7826.368459461146,8966.451208841117,11605.248106760077,15533.926990256065,18603.36590644204,21538.606598267193,23427.420416529574,25659.21548716988,28952.808699391848,32100.86380374532,36508.637138873164,41822.39849905091,48018.73644860435,54718.5269414877,63088.3289649008,67550.02718842836,72040.67274310988,76201.33635090006,81040.91725418688,87225.74410530343,93970.61305462415,101512.93095076348,110335.57254446011,119949.36438901427,130341.89471421883,141217.56252321214,155008.80111691175,167829.79867706454,181082.01282450787,194088.6532281609,205938.1318339364,215549.34185325407,213831.51181373972,211997.0148282771,208904.11302024033,206382.68164099246,205438.14550841477,205713.1569822368,211311.9749361429,213569.081847375,222541.88061239582,230074.12012625753,237343.8906051609,243925.5527312972,250984.24198710755,258400.06946342584,265944.2149933003,274526.34813527594,281693.6423888545
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10014.623191342513,9063.012119466672,6341.347359029735,6337.846120114102,7344.222491387691,6929.837197499264,7255.293868097187,7545.342097796355,8381.746493995679,10416.647494001942,13690.71108691342,16340.978252946199,19115.053742313896,21117.442610938604,23418.969454919286,26623.626355203527,29594.359639842103,33477.229536041945,38086.95535651889,43464.65732848475,49337.062939049974,56782.577446174204,60607.55807619728,64412.72286017555,67951.51385701892,72163.48398299233,77583.13511688454,83560.10668694251,90219.01018464786,98031.98235047562,106611.41982096633,115909.20255354061,125617.97410380383,138120.00887510445,149660.00031026607,161646.08888122436,173325.95338493126,183967.52421209033,196064.69427616426,199713.56538591563,204244.1112741772,209079.54037775839,205539.51435936426,204478.62402377967,204743.00724317177,210294.67273706116,212526.2216284717,221468.59033117723,228985.78161118453,236248.23874587542,242797.13564851615,249772.7279899544,257197.4942857247,264722.0393332314,273238.7128693474,280437.03297235636
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11040.797411033582,9395.3998965681,6548.317034053937,6033.24568631,6535.705021952954,7449.025038289725,7034.886528245177,7348.591283089616,8451.671128112026,11153.061955392706,14555.448235131318,16848.211226392,19214.502967943197,20696.303405846393,22499.5824921663,25177.391453841068,27776.37729849588,31780.56042699454,36966.82403674027,43155.222232465894,49966.83873142815,57885.45889113793,61471.79008811664,65197.89712276918,68676.09085627373,72976.67519065383,78555.47108138734,84675.6131386755,91399.04307447044,99287.16800125345,107907.0658463601,117273.88248418782,127060.11828015978,139680.68775718164,151248.29387654449,163191.32643181656,174862.06583759794,185430.9288911378,197639.05010527052,200611.75386074468,205320.70843447227,210266.04046442022,216141.84429638492,214052.9665534838,213757.13156549734,214028.81733628965,220644.16973991742,222932.88506181733,232056.4625645422,239785.40828113252,246726.63978053367,254730.85257628027,262242.2061340414,270049.81038557045,278512.12486941245,285903.1741895291
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10245.171688851318,9800.488658853528,6679.782270237487,6157.618354714962,8781.804961131094,7618.279699893857,8545.60029819918,10287.393323651464,14003.782009815577,17821.148310970602,19444.285543618502,21069.689328791403,21330.249608822174,23127.904149521804,26122.295322629838,28997.977009776663,34103.225109637955,40167.48348808873,46831.22812368898,53880.47978343117,62285.49495710697,64864.713414686994,68520.27259771943,71850.28299655659,76372.73023707255,82440.48419900096,88791.17894932652,95737.34135623559,103884.97966079455,112700.26365081604,122247.56655700329,132157.7918229712,145260.84742379477,156746.752886408,168719.37788294884,180350.52134858756,190700.51123052102,203231.19366476737,203995.53076870638,209107.8627075538,214181.58552008728,220508.65540010825,218618.6880054686,218465.41384483196,218761.72764998575,225573.5757864667,227864.13784739297,237031.38081999996,244800.4386637383,251657.69246543094,259995.426492612,267572.5644044544,275527.48264017544,284078.3599085048,291359.0860593289
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11355.874302424872,10297.03591169316,6983.946685237344,6206.103809013256,9082.529071199633,8323.167968512287,8808.86112431805,10652.961304868753,14544.570153818173,19114.23220695863,20800.377481756634,22018.889507374748,21708.963999726067,23398.235115323798,26460.54486136896,29348.193643888222,34586.46152656178,40750.30173194781,47476.5312707828,54565.63651539823,63700.61596462581,66577.3026630278,69965.27033207905,73213.20945334366,77717.12397425916,83967.65990403766,90501.49357127513,97612.32173212562,105847.75695640042,114779.02676327141,124397.51390742598,134370.48169650685,147644.85677667323,159212.84616440212,171252.81433526415,182817.83283337345,193139.78113494196,205616.52490559063,206166.78279095577,210640.18921183562,215905.97591511623,222422.49089511007,229987.1211120412,228847.3503647414,228579.50551360284,230151.0267835753,236822.92439534346,239339.7920628992,248739.2568425361,256044.22718820826,264815.84898394666,273432.588232751,281475.05380517995,290348.3936444343,297531.52642417577
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10582.974477912896,10366.831202307389,7966.044712989738,6621.582100555932,7138.0970329774955,7614.21023285674,8693.548075408848,10909.940702208054,14508.202562292732,17660.79667665345,21053.060795688034,23642.368912549286,24199.479613727122,26965.32948812847,29689.585611289625,33446.14801282568,38562.48773082851,44407.19916861542,50777.048902556984,58819.17833771766,63119.53210991839,67341.50627976895,71374.41379887093,76107.16010803489,82053.8914866463,88559.53662318984,95718.96883105782,104008.04785923085,112996.85842185232,122538.59503930293,132471.27639404897,145233.23029825726,157302.98149307477,169321.5615601644,180946.86472917703,191535.8054888198,203281.0964259653,207261.3851627571,208833.06789899393,214057.86537358406,220587.42048627549,228167.64473293768,227088.22810355935,226899.7411201709,228243.29681428804,235129.47333917706,237555.5109382056,246949.266076384,254422.22145992014,262636.46271883475,271498.4645311611,279355.9771839044,288333.8754526473,295627.32350442273
