543.8671808592903,878.8390893337048,7663.779905491227,17420.689916859614,20608.582598627112,33501.23103708128,49006.96190499497,59766.88506924013,75713.26526856108,91081.81242525703,104731.61852543463,119703.7688210262,138029.71542514258,153162.31925860245,171274.89919435006,185912.3023532149,202125.98547933923,213853.84157903906,224707.20283346748,232636.92081918824,240360.51033431425,250793.23013878986,263328.427403011,271403.9156587988,280268.4788508755,286693.8582214395,289099.00221409614,291526.6613964429,292790.579421669,294147.3439498765,294884.14587352815,295518.2876499166,296104.6912258022,296437.5217195909,302803.2014077595,311007.9266526002,318260.71085146867,322757.4107903891,324952.789290605,326342.52212141856,329108.19127105107,334253.4500256408,346284.32822827325,360610.8150738577,373728.96673766064,386132.20615993236,397298.13874109334,403290.6119326773,407001.69421887037,409045.99709607207,410990.8334154538,412958.80133283103,414545.270289223,415788.6591959134,417495.62433119456,418967.17463834846,419849.7195488949,421038.5152797729,421707.7859196577,422169.3106229518,422444.8308412216,422598.1264222805,422707.70911494916,422823.91124270647
Infinity,900.7841055054596,3148.9139391309072,7247.005202495571,8038.602486538994,14245.718826919034,22298.67179849033,27050.081592483057,35411.30178833504,43361.73299467441,50127.41208354512,57834.597766104154,67954.14058765053,75857.37809214265,85869.99303912932,93372.51939863077,102005.60145566353,107661.17688313675,112741.02994910396,116173.16930287232,119511.68856690369,124143.48401890592,130130.23277091667,133239.05297548126,136792.55154521554,138876.36076982337,139440.70031998373,139914.6705414778,140355.9483718409,140683.21998032634,141194.74377308332,141555.61160010504,141957.6090009084,142734.42998786326,145161.67225072856,148771.76428561012,151759.57243032087,153382.3636114867,154114.8447176775,154328.70012715872,154697.3409479378,156107.14606962557,161730.99013014385,168954.48037692715,175341.851947548,181243.7193155604,186317.6360839903,188295.2243512202,189313.26872806362,189561.27535306677,189822.31932470383,190089.5089009804,190356.3724179987,190508.10916579404,190562.4820773791,190600.4005670877,190738.605434571,190814.45493899196,191119.10956467412,191542.45088499153,192407.1279507784,193274.92541429456,194382.0019102617,195765.64198007094
Infinity,2493.100890346698,1365.3217604007523,2832.8753150158036,3468.212716874048,6278.923300485895,10368.592886047963,12241.694498645718,16567.029374492668,20612.466006128,23891.287362176856,27827.481854524543,33471.19050546398,37656.41941235408,43281.41959146679,47123.98967024985,51764.78173839347,54591.42068853015,57049.509825775516,58835.57932832044,60614.55122355635,62571.39159134195,65303.21303000343,66351.60019961595,67567.58930429655,68039.95395631267,68886.58445644488,69535.66546324262,70990.32050503098,72173.59253955132,74121.80252665382,75882.62035526923,77738.21688824668,80433.81752129705,81520.90056630012,83347.58291307013,84779.72361771436,85900.03375840647,87182.24682167149,88103.33221298369,88293.71945861189,88532.0306803989,90991.50747228856,94531.8113500912,97512.71058305721,100187.88423144925,102337.05591797028,102962.89734502071,103626.79724897753,104165.504511043,104805.80999435946,105422.42001773119,106331.00942992607,107273.61654663862,107676.70256815194,108232.44746867429,109411.23773255624,110247.47335073665,111874.26909415945,113849.88354787635,116727.23343378029,119711.99506971322,123130.05378524942,127032.34406921675
Infinity,Infinity,1302.9217016302175,2636.632247037496,3265.10708806256,5892.835643971244,9770.327177049116,11497.506777634691,15628.23887970902,19488.319989699197,22576.996150599865,26317.23418972225,31728.443582228043,35693.96852094704,41111.50304931386,44786.807432182235,49238.6924029676,51933.22562330974,54303.39167683643,56043.11770929521,57768.709723071384,59632.12719850676,62246.905079996075,63226.4968362783,64380.85901923849,64826.26959734769,65733.42470882427,66473.71538312503,68072.20572552885,69398.03641457445,71527.91546046536,73458.21045042304,75495.78546613018,78406.58662043317,79515.70425769301,81326.73758367142,82771.31761927638,83954.9625022426,85355.83891223698,86392.55039573638,86639.96731719066,86889.94457898344,89239.85134730645,92641.18279867165,95504.4180659313,98078.0255037872,100148.62664028897,100780.07560888704,101495.70439428955,102134.35817617175,102859.90346539128,103568.70329953564,104575.30366697551,105633.24758645815,106114.94739967928,106753.47977442428,108044.54950256259,108995.32695899975,110778.52197820664,112947.80498353588,116051.55751869275,119255.63974094774,122878.79610444704,127025.76590498866
Infinity,Infinity,4995.249904166464,5587.6564378061,3013.595458106545,9528.000582789595,14288.039749487323,14632.999873244651,20111.780145919998,23825.18809564045,26322.10675105141,30389.350500658657,36802.77020924328,39695.84320918571,46210.22185655067,48900.25174491669,53817.701350815594,54972.7313858996,57194.03140879492,57632.7236197429,59243.354585105,62671.89427204836,66044.45999431256,65365.64910989178,67074.59028581866,66786.44973728494,65290.699945156986,65905.56548991478,66324.92267225841,66796.85468198365,67425.8487145779,67984.7677253667,68596.39886051204,69564.94872432215,72975.10852684702,77659.80578056254,81732.78151552448,84335.37032940939,85423.34833835626,86022.48931722509,86592.15801271789,88113.46993334133,92878.62531166137,96902.36578089319,99483.19160938713,101872.01752970439,103607.40550272634,102259.59981492146,101767.12345080687,101964.78904199059,102403.23028908228,103046.57397789317,103482.69969467066,103736.8737117124,104012.9587577465,104287.9971140734,104586.66057661435,104889.60150737129,105409.49505456792,106089.13358046419,107325.67671142507,108507.84992978928,109959.94992031922,111715.08394377136
Infinity,Infinity,Infinity,1534.3378380025877,3086.415582486653,3916.6557639134735,5601.932024569139,6026.548054130662,7918.470495545591,9646.892947366625,10960.509232242595,12687.77792037085,15503.627811469229,17501.160124653416,20416.322360728172,22170.89462042475,24448.466452182707,25935.4563450229,27272.451755002585,28771.178359096364,30329.938629326683,31097.49495530446,32133.504182073953,32503.897939629194,32833.12170669943,33039.84087165043,35279.677817195436,37281.693361137106,40816.766239749726,43955.993887291435,48369.42462612888,52550.72030150568,56893.41795224155,62487.86239065467,63612.734504126,65074.52740881878,66328.68902533635,68205.49877252695,71161.1859342424,73850.22562247782,75013.9551352286,75370.67814190715,76208.7545661663,77665.02691442048,78812.25605789875,79822.2807393876,80576.77908488753,81157.3251922568,82647.48677105845,84605.59207577017,86712.7860427672,88800.04091303128,91426.7008248164,94202.08882245666,96049.00007761331,98192.24524645855,101404.28317680178,104068.06228579058,108031.1708242693,109941.83677844304,111942.0047344693,113353.75375374121,115133.99496072652,117269.27849509384
Infinity,Infinity,Infinity,5019.716478677912,4462.247792561664,3225.3024326208106,3875.287810754679,3957.056292188638,4787.198224080822,5529.752185249544,6117.870234872968,6950.568720012487,8403.86676837066,9517.30620738917,11085.709279329783,11968.953769181198,13147.436753483371,14278.669832515876,15378.495621375847,17264.690501463694,19260.513883100146,19751.14752573107,20144.01722787576,20655.221147355012,20919.774679779166,21482.73364198304,25257.713522676895,28699.309850886726,34210.73394117232,39202.83381287392,45820.75136957861,52171.95075204447,58725.13459105783,64976.80089857339,64003.771304977476,65197.65117779058,66601.55444731638,69112.57460932378,72732.99122236944,75592.14890018695,76268.38400431276,76054.09230901208,75643.02230446461,76212.17795697527,76634.419999708,77021.9794734931,77341.41378645379,78484.55402056573,81154.16527762462,84624.19508437623,88281.08987727937,90316.71079620624,93151.2503380716,96047.58540176878,97606.10800803205,99843.33174519555,103373.39044985853,105868.50821495977,110165.88700632249,112212.59621581361,114458.81672110737,115941.59957507202,117818.2360493846,120083.73221609136
Infinity,Infinity,Infinity,Infinity,4475.679488961077,3283.125719194612,3847.1112123791486,3909.1290115372644,4697.549644386044,5397.7893161750335,5954.1738743375045,6748.45041326938,8158.321850709772,9234.743474863044,10776.271551390175,11629.277160768233,12783.83723114602,13901.208710446866,14992.849867220453,16876.786852351637,18873.513330073816,19359.49035396532,19737.179893951317,20236.24954304552,20500.118918891283,21079.955682795775,24902.61223057056,28399.48263888005,33971.1357972093,39029.328066339025,45727.24548273516,52161.54727582369,58798.82511296231,65069.191337976044,64061.9362057092,65248.57343181797,66650.98418990729,69184.76123932304,72815.6391709409,75665.34711146429,76302.27359364022,76060.19819658081,75624.49794128473,76166.08077661638,76567.06602984815,76936.749725533,77242.0586097184,78377.45802829461,81053.85114208638,84568.67571908074,88290.40597148909,90377.22259719152,93210.90144286185,96100.62196059138,97665.97986982595,99908.27945668396,103439.44393665045,105935.36618004992,110243.13024762632,114911.63298288974,118407.88232816703,120655.66013027001,122782.43774085393,125372.30353342972
Infinity,Infinity,Infinity,Infinity,9006.37887179388,4563.8169487518835,3520.236949601923,3613.685529349049,3884.3529349067726,4096.588684802998,4285.4820663899645,4597.059614558162,5306.172319321816,5935.290656150109,6760.325907206444,7163.927451143863,7714.711260829274,8566.394097870701,9480.314245405292,11505.43197972462,13677.462057184974,14063.009137320922,14199.006499268935,14869.102857222371,15242.028266950843,16240.709560374124,21108.4124638334,25624.09124112072,32517.538078461235,38873.74764918939,47136.75819327179,53743.49737355881,60401.071071258724,68672.50650288633,67198.80436224364,66126.7537099803,67378.63295857217,70400.49914911557,75051.19753305013,78753.74758098213,79098.35691790952,77917.99234145506,76149.03681588192,75832.34758013234,76016.72800880522,76197.44048467139,76424.19995266569,78046.42208918699,81580.03435504113,85728.47600933904,89504.83870308829,93159.20687025858,96011.45247397003,99233.24851350165,100826.76300459921,102833.99845301104,106663.24195082346,109311.58284740952,113621.4504080082,118738.5172662327,122553.63450906277,125101.63931683381,127419.76057599136,130153.49191566183
Infinity,Infinity,Infinity,Infinity,Infinity,4852.350114827891,3894.5770741447695,3742.5669479107332,4046.640456790333,4205.750777830762,4229.408264483064,4517.24455338799,5362.083025261136,5789.885135790813,6717.880038200405,7052.569281997355,7589.2896550506675,8093.618030354402,8670.659336868068,10152.637214670895,11764.163144085429,12011.431500464869,12157.052570445016,12590.07875262282,12900.744312162004,13785.016492695055,18130.425705250193,22195.618192220845,28552.849526626873,34435.32742966045,42201.628126445365,49786.592453311605,57608.98083858676,67087.29828594702,67211.08285592259,66186.57364646636,67525.98623076672,70355.59521667029,74824.39710408935,78689.54335004959,78966.43845676667,77782.01110056532,76194.21822741482,75950.25321269534,76090.76531247227,76214.1418036912,76403.28025584827,77707.66307543426,80740.17564162594,85020.96519887952,89108.79599771326,92836.47153055611,95636.04924456276,98939.38120011821,100701.0941775721,102687.97633616193,106394.84036792512,109082.00214846847,113286.15911981791,118404.25158534569,124808.32932507913,128633.32502737973,131753.75548806426,134710.14077240904
Infinity,Infinity,Infinity,Infinity,Infinity,9378.773495188118,4866.510956543637,4062.9723973713258,3761.8107570018574,3860.1472771879835,4031.7755649599376,4200.882587231531,4484.087594005592,4821.679097785874,5247.984415912597,5462.116501167673,5723.810170889614,6603.654688629999,7620.331030873386,10129.882292013364,12825.674696764407,12446.113548235466,12204.638770836016,13357.028524595007,13469.150277004777,14731.48014931094,20179.54612941826,24107.46524325119,30953.879649267677,36712.65267094843,44773.17419580406,52324.671824614765,60151.40032913049,69897.72642672832,70021.64905014419,69861.72576444107,69113.51608589216,72375.73581433544,77874.594209123,82723.1943733171,83651.77692868271,81625.08009923008,77995.11712671483,76262.85423718458,75996.66570312984,76204.41686290053,76561.9230556184,78728.42714100558,82286.24714076634,86907.67032851538,91502.56707185655,95538.55113886532,100202.64043143917,103558.72133197241,105478.16104403912,107758.18840042615,111453.55102099688,114194.8811229963,118880.71830407735,123973.26938382626,131037.59745070356,135631.3459771305,139153.4715847,142419.26935338654
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5096.210999184755,4766.006184857124,3871.46664334072,3887.0241421878736,4236.632711392815,4333.209896776873,4316.492437394628,4825.505847598649,5036.82722598477,5360.199441706879,5562.033688064815,6852.277065177063,8072.610106773723,10956.110424406894,13671.538613399305,12798.98996235992,12347.117402074336,13991.245750321068,13896.062290407379,15331.75058517151,21439.829650792748,25260.949888959167,32389.36429682014,38046.60778296519,46269.24331456643,53767.30744223367,61609.71007267948,71482.92416727715,70500.38089097649,70217.38269264738,69559.53304330434,73213.76463131844,78947.7656027491,83928.24115854093,84724.05907885816,82476.11083262417,78200.14131864355,76353.75860944646,76244.22718954677,76380.32031912165,76843.00108816466,79593.69677291057,83489.72549921433,88111.37838099286,92741.37841717758,96680.07438276114,101503.2435814201,104931.26793393692,106637.65938014362,108952.13172757419,112839.57264349202,115478.67703508993,120323.68254007434,125481.36232034118,132613.65258660418,139489.0908049315,144281.3486654549,148417.43995960878
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10046.971095436584,5226.266934157011,4613.753918022986,4174.233111801489,4090.292225150051,4414.673406615797,5041.655895328064,4734.554264110608,5772.464234286566,5433.843029363796,6009.562478808113,6164.611102775662,6866.870339618783,8533.780536540415,10325.202709942841,10782.75479374153,11046.243714637047,11662.455034357778,12181.040231188572,13280.668816158135,17979.27375554587,22389.779288960206,29160.052658094057,35448.92326144867,43661.03195963138,51653.06981998656,59865.223705108125,69799.18154429508,71877.82377588138,71998.39815481508,72111.96493893358,72814.54042961486,78056.2762021308,83904.15029274373,86208.03887179337,85354.19508520259,81872.30801491391,78402.24185851733,76586.82220436414,76276.14271971528,76482.60766867873,77842.90968830022,80913.83778769415,85380.24392969639,90064.01283253903,94748.58633485094,100224.88327862388,106187.05560588231,108415.86004247089,110754.47982169167,114429.2362277282,117365.28649516373,121812.32928698383,127309.83817980908,134134.0055546593,141609.55167435552,147086.4928227348,151496.823174112
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5572.516792909402,5032.470039807033,4064.9257713831016,4165.021374271579,4417.01316443275,4748.5946682678705,4774.859621854923,5333.761814218577,5368.695466247049,5774.2673433782375,6543.074954599371,7257.394879654024,9405.724245253114,11243.19641496035,11026.174387557967,10987.70257836403,12154.985798389222,12462.932059966344,13785.259712946425,19360.7106311377,23608.370894259177,30718.21909185277,36872.004996824595,45265.19944408309,53190.63713734926,61401.90736792858,71494.98388657965,72191.71624748987,72621.93287546677,72634.49728074933,73856.24596585127,79563.51539279954,85231.36911882876,88395.34221954548,87158.15126820197,82692.40024506395,78371.13928162941,76532.60416627009,76450.38471357031,76588.97922889216,78594.37311825588,82091.57853026959,86588.17313893228,91326.91618678701,95889.33717829695,101567.45711080093,107588.4575480633,110910.83173556888,113093.19790063078,117035.18520069051,120038.37565079439,124600.16884085469,130303.58156184574,137294.61378153853,144882.12584501435,152661.30220344677,158401.6022763866
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10554.307817535715,5513.96787083716,4833.051942024133,4395.076932360745,4452.562993288078,4854.845882979589,5297.889753872822,5340.172381378301,5692.6479092716,5806.632251469045,6814.772861256777,7273.400989096781,9465.194930778049,11322.247175164095,11034.680761496033,10990.555757058903,12209.325033869392,12468.629559736904,13789.092751525983,19426.3173138942,23618.41996321318,30738.07630401785,36865.136432948864,45248.34625026299,53161.96474710654,61355.0830196996,71443.96701186158,72056.05084816177,73855.90383236852,74249.68191862664,76258.35090334018,79454.11908435484,85127.44132307616,88358.66600474907,88633.2541120914,85567.80789210016,82032.59177641668,78528.03706864222,76714.37498969107,76548.51292003921,78582.89031846436,82106.40234055831,86570.10160338716,91317.37659431003,95831.21267011833,101529.75014972824,107545.20972323166,112122.9724553041,114826.07797616295,118819.75171339791,121570.0042264271,126425.36133569706,131723.4902445535,139031.658216249,146328.5673134503,154704.82235126337,161117.83105151952
