232.47919827847034,833.2756163548945,3493.37245339105,7282.665011949014,11273.286321298394,13758.618414037022,17444.904428392325,21795.844903052617,26937.523516713958,34041.71351439466,41676.60815018902,47345.65380521441,51541.42160782208,56754.62510297506,63722.69365090974,65951.51145608697,69817.23515629665,72201.91028607235,73497.2668698206,73840.60172499869,74152.57157792736,75216.84990831833,77664.0761210128,82243.70299611994,86951.02217818884,91219.01397779124,94704.71053412098,96584.62054522973,97559.75181194962,98295.64607603282,99072.2215357731,100225.38512585746,100681.22830674142,101101.30458870475,101628.18862910017,102212.33781985794,102767.23899154946,103506.45057080877,104333.24038440888,105553.61687788292,107055.39619913217,108811.59792547615,110770.5108168843,114034.54802559271,116820.96810626403,119780.41389802408,122537.07524306487,124818.5136858576,127797.101198901,128106.59769973528,128450.07350944793,128873.42208332213,129565.04386265525,130566.52229549008,131864.0802915967,133076.46790842558,134778.84462764018,136456.00383929894,138197.88992546647,140005.4893526843,141640.80635928307,143835.8787538329,146331.06580089135,149012.9840395694,152085.49867581626,154606.77055447706
Infinity,299.69037607304983,734.03664696164,1657.0536889361201,2686.8846726808497,3126.767438038903,4070.749503862106,5417.468000456596,7330.798469637754,10307.448645277706,13606.130587168906,15733.004275745956,17097.843542785577,18952.817617020755,21880.8769232924,22637.52514262227,23766.72149474718,24243.175545529033,24567.411296088172,25247.999931955863,26618.540750895783,27885.355558189607,29635.85716863425,31781.672632852056,34075.952803177046,36545.510772406196,38616.77576125976,40546.195565094335,42661.85144116038,45131.353426535265,47949.250176864996,51802.72444460678,53454.60757868468,55058.55959124992,56525.90749149458,58425.71795743707,60932.310257707715,63930.39347579553,67319.1172177827,71512.68759957222,76257.29968904248,81477.7014798166,87053.27115496348,94719.60932538737,101667.40113455283,108871.99288468562,115774.3872921334,121938.66113092304,129242.33040724168,129358.8917399119,130208.72533239136,130804.36543254601,131943.47018057463,133414.7528308996,134933.74934661796,136155.57771063555,138177.68964345995,139873.53044427608,141674.43460117315,143534.25123273476,145054.2669545024,147683.09481414082,150350.120222111,153154.50982249167,156416.8504840247,158690.33733215235
Infinity,518.8678866724456,533.8807387476743,1081.14267085267,1717.3174733026563,1957.2922196981842,2535.611239665447,3433.223081402411,4799.427786567361,7068.761129464339,9637.868070162476,11193.739592138534,12156.51371988838,13514.462019171386,15798.033737989601,16427.310486551465,17229.008558616984,17570.13067055917,18016.121673208734,19100.056591741504,21108.407780442718,22925.437411275623,25067.994115543428,27170.95450649802,29437.462253852987,32058.251587736413,34344.875927295674,36838.20170522801,39743.63504496446,43127.6520414391,46937.69114366302,51970.41213283205,54223.29937461481,55796.23664440557,57246.39881195297,59239.171268269965,61896.5374363856,64957.73003024874,68407.48831283636,72712.64252223523,77535.33611784103,82819.15616177177,88431.19607328047,96317.90942603213,103189.6276778293,110436.1477591965,117286.48931241919,123376.39186434347,130778.98740727012,130050.23040630866,130980.57285029757,131656.29544305766,132950.69234364748,134542.7147494677,136152.68119285,137356.9290646064,139486.44595620292,141183.68840847016,142993.3103372745,144874.5172179181,146356.36806264735,149100.83105053025,151817.35673449628,154652.36292834667,157992.85761642148,160159.07440904822
Infinity,Infinity,932.0484766124735,758.8475134457184,951.4340526452863,1966.4225664090973,2438.475732485784,2928.12975015315,3689.924785691329,4042.2763969243156,4374.135107989308,4716.909733444069,5371.942723675256,5738.393477441258,6110.900973780127,8249.58074653404,8737.793223567958,9791.320324358792,11998.280613442128,16540.359640974933,22677.20553049634,25774.163360599257,26662.881969017682,26735.583435977504,28587.77926173316,31417.506046180388,34417.97137587276,39393.20923695468,43722.934652152464,47884.74375610207,52048.47419387846,57839.82165295524,58374.84163707468,59946.67390115223,61055.353252919376,63451.28326763077,66923.77222828605,70359.20114118564,74211.18700240887,78983.95791463453,84097.37774867362,89658.97090890884,95475.2066434512,104200.80488739048,110882.40819120477,118171.59789073234,124999.24874034725,130744.16451456289,138703.70916360756,135821.77588710602,137284.47518476774,138619.73483889748,140501.46208683486,143127.4700632584,145398.86571393377,146889.2657968854,149342.97298081164,151371.35658515786,153285.5355548384,155289.3645399796,156727.95483993538,159867.54661512072,163153.12585950847,166331.68444513445,169967.65368616892,172143.94181167084
Infinity,Infinity,931.6004240073705,1304.5671811222755,1635.3657096462528,1285.6545229122205,2046.2185525590126,3166.6263976643672,4507.002738700016,6375.458706304111,7069.681649928466,6281.901464909681,5938.591123380871,7065.859008545512,8466.378161266475,6771.556437551971,7865.759866186702,8395.503656966117,8973.34356455356,9998.188422719271,11950.106365506414,13901.898652927517,16345.638940959017,18904.83389852026,21622.297954139798,24688.98104780818,27371.90682609606,30078.237270294234,33028.23567575969,36361.87193540648,40094.20301864904,44980.53836180835,47390.157418910974,49711.58419366772,51925.772548050714,54649.22221764367,58029.313881853464,61938.2156004937,66248.88007515785,71449.2338265273,77252.8523632351,83569.86276049743,89506.41990493124,97396.34535865599,104468.56479160278,111650.41068040699,118502.50583412555,124586.9750854015,131861.2913081235,132974.8493495358,132755.91086282002,134033.91645562142,135575.33046002488,137704.28334785803,139914.8334065814,141406.2903143202,143529.49613266482,145653.72695851224,147473.3609572035,149414.99799523104,150962.57914199887,153505.6383210663,156786.5177983346,159823.11521840855,163317.31476766316,165729.7623307894
Infinity,Infinity,Infinity,1302.5687596263003,1083.6199756783167,2233.5230750917353,1935.239795843094,2550.990703147469,3403.9391783568167,3709.9663710597674,3963.733713958967,4336.502465237769,5124.342809684956,5554.864724819074,5889.619767489975,8358.015786931199,7404.291452020375,8717.798470949587,10984.82763802878,14086.276911889694,16793.188947704093,17155.84935194194,18047.1560399027,18189.95335037297,20224.873353739433,23313.62558215183,26624.59367737754,32191.374463000226,37635.77794241909,41925.398164538456,46078.669574311265,51885.48401153896,52236.12166359545,54559.912263251594,56356.471946157304,59544.45286257602,63933.563662439876,68281.03077169243,73088.3296320581,78837.43747763908,84994.9227306834,91648.04702896612,98586.23186454379,107772.06241445092,114656.16651843967,122076.26022246448,128876.15115369426,134525.50490213546,142467.5835794791,139122.79595139172,141656.46487218386,141947.72092030535,144568.54950408053,147667.57300098732,150625.7115647945,152811.10802899284,155576.1645802249,157705.73706752658,160056.0367783565,162087.63637725572,163596.9278795782,166826.07505079522,170041.32348527812,173854.44924654815,177748.60007655513,180126.46688584244
Infinity,Infinity,Infinity,1176.046416950028,1482.5646745743593,1247.2328181710661,1568.7017648562196,2140.0785359310157,3131.266140310024,4765.8549457481895,5582.550724566465,5044.100797612716,5027.006568646122,5963.032708615142,7226.473642011449,6630.521774117327,7169.974401252762,7474.765218462495,8130.168512858297,9791.56674519611,12548.412587659557,14265.299733968746,16270.986730902861,18138.84727490973,20175.922730033184,22724.78051939951,25052.543092442633,27985.002077279703,31640.48668881157,35932.05743644312,40731.43952828951,46293.69365807973,48172.06108362709,50501.044958298684,52598.6967858186,55433.516188990005,59085.465085480115,63111.29929432575,67555.78949670673,72888.9576716381,78793.30367577348,85192.49387347834,91945.04510205594,100391.77669406946,107432.35970246328,114817.07391809838,121621.34952966787,127593.33082216361,135040.72239037466,134914.00106643816,136795.47543268517,136954.72049082723,139210.1410077628,141781.9846135392,144573.21728905613,146692.6559453503,149187.21767888084,151304.61382165935,153577.97667058272,155549.37514772228,157132.86455275398,159904.8586980204,163012.46832557037,166676.8950337076,170404.82654386267,172941.81743253834
Infinity,Infinity,Infinity,Infinity,2012.979741632108,1599.5032222004686,1894.124733153848,2354.6116407730874,2993.0089527585897,4910.137193286606,5998.616302399028,5203.492889048182,4998.306538744908,6154.895967053903,7572.727464497213,6190.846160399659,6997.814046530906,7464.646542816122,8261.602516447669,9667.449270742905,12440.775920280776,15283.160180030609,17553.833273242453,19271.570229098157,21420.063896372216,24137.172197582175,26297.728352729548,29087.645631635445,32354.33470010382,36503.974110036776,41205.91412461442,47459.20980248332,49899.58150428338,51649.458935484785,53923.22035137843,56564.02552438406,60332.28336334614,64425.94603667338,68984.13645132829,74483.83588851787,80533.08033885687,87068.2897759116,93912.03297309115,103231.04305567069,110815.59942302578,118241.9890349578,125285.43465779186,131081.30957984284,138336.08809207065,138153.05822503322,138567.73132277065,140923.1657905254,142200.6489526897,145485.10297588227,148817.24286770634,151517.2178467015,154652.77843534973,157183.07031966242,159409.09835293997,161889.0567125261,163576.98005033942,166397.25386923781,169692.05619614222,173094.5642509726,177683.25994400127,180233.22252811375
Infinity,Infinity,Infinity,Infinity,1964.7619232839386,2303.024712904168,1973.5338908266951,2328.1152760153827,2873.32606023055,4275.221428905115,5943.315599669951,6373.374550554404,5422.767432961924,5823.448469685765,7255.422926623033,7651.923177926673,6737.971702748448,7144.4949179436135,8004.849845465971,9975.334987984397,12950.26076411275,15623.692611280687,17648.47669096246,19057.048336832286,21246.477852291177,23966.948794537322,26184.01926887458,29378.168568019515,32900.575222887455,37219.28709485836,41949.08604887909,48359.68882312041,50520.50190674416,52233.74089324268,54498.13701867127,57129.992603940984,61083.02419404907,65156.912178976876,69812.90521880567,75397.47494265344,81490.24222672271,88108.51042586545,95041.51657171769,104417.7423535356,112091.49338571994,119479.04131398669,126644.0198997824,132253.22286580125,139591.91328349552,138665.40547073877,139214.76868007786,141601.1344849779,142919.8756597624,146373.50494037583,149714.11076511137,152485.37376243612,155606.27134753834,158160.12845666026,160391.725157373,162898.93817289834,164629.7501604314,167589.80162958353,170815.72889753652,174274.9016892341,178923.81855690072,181454.75771121107
Infinity,Infinity,Infinity,Infinity,Infinity,3654.2119394009414,2562.568257438197,2757.3567373559595,2942.4439756591883,3320.998251941001,3794.2853002584097,4165.7675413087445,4712.009521442542,5234.580928408398,5724.539381625629,7534.3328190734455,6965.936107254516,8133.941309851816,9815.539461742745,13005.96847751585,16573.107438250438,18365.165350978274,20535.56461121655,20654.03636203405,22544.73078553584,25985.189652366542,28743.10638503426,33163.24102974528,37642.21239359999,42116.79822529061,46941.42822407141,53790.09197479672,55317.11516002738,57672.03072139318,59068.56450323313,62170.030643967715,66488.77719389583,70923.81489877997,75960.58742503152,82074.99868301307,88554.1434015114,95514.3361198789,102733.09495444682,112890.72331865499,121223.6203809448,129203.36714216525,136374.46113945587,141974.19788098396,149582.1625437637,145717.8457110789,146703.89544416463,147764.77099730875,151610.61042958812,154520.8330778323,158719.86332855438,162078.2193784504,166007.14718998244,169263.95631148043,171967.84129757914,174444.44819331577,176608.65988594876,180063.8255810412,183494.22343001387,187241.42610554115,191784.76442351594,194992.8901579889
Infinity,Infinity,Infinity,Infinity,Infinity,5024.739600136608,4223.203234306966,3681.261081269513,3749.6876987639343,3426.7282404568123,3738.5727368555536,4582.480137159534,5655.082067275871,5804.976229852086,5833.557952794413,9400.247296319621,9194.76171451542,9520.20760546071,11731.532856875947,15753.15924676684,19936.166751214114,21248.91882998585,22622.5480086088,21476.83822304225,23246.736471291817,26954.39623777059,29966.154506526054,35287.06628364664,40792.50299177444,45934.88847747047,51129.52634037281,58346.12145820178,59246.155955309325,61302.064216177096,62486.72976562764,65786.59950312681,70476.2718843404,75315.48028133658,80515.68941443143,86949.3830637169,93638.60234292803,100787.07769258074,108172.08437109619,118826.92013128952,127113.16353890563,135209.55624731074,142293.03687676974,147881.98497543897,155581.36720260628,150113.05712108556,150718.95192965015,151989.28468903614,156052.80272406084,159274.89619366807,163733.72981954247,167127.72819343436,171276.46460999805,174526.16557574374,177304.05391750226,179803.28929955335,181922.58736052175,185663.3364329825,189304.80339297245,193084.36097008476,197741.72155122575,200952.61233889434
