739.5977198783285,2029.7665322110038,3184.611596575158,9459.852414126926,17195.810363841523,22226.229144225832,28068.824782257347,31739.999499322454,35386.564444312644,39677.054721002896,45091.65222216383,49012.97548498807,50434.551897327685,55201.11411057803,64316.558482874316,68926.40963225042,74840.16716062995,80005.65110331179,85529.29849691941,92022.86130312599,97792.25696656009,101775.53269250716,106705.62728724482,112405.07343900912,115149.15834436954,116185.73562264632,117485.40201979075,117796.40597088131,118527.25002609752,118946.49293301096,119385.75896423415,119848.75835870147,120198.93264772439,120641.23136941514,121516.50407746425,122315.58523282829,125074.90436001834,126569.18507300792,130747.62660362027,133380.32712413283,139170.71601975345,145736.02325903173,149960.63949009802,152081.5172762798,152622.85707142195,153206.33390014307,153937.89384375408,154286.68143502608,155059.73503776986,155823.7253034987,156963.296417678,158275.6343598964,159852.89361637156,161706.81248364245,163623.4910685638,165917.8706744803,168467.3404566994,171180.59384764318,174342.83200854418
Infinity,2085.840169653734,3024.4369422446402,8718.889121201277,15833.45841456072,20410.460860257364,25736.86249122074,29003.323377903173,32255.9382101166,36076.966778259804,40936.29426165023,44414.20922832801,45630.65967979222,49931.34867553747,58323.0712615886,62494.48647904705,67889.62966942307,72593.1114337261,77618.45803339066,83523.49968159718,88772.68806526456,92380.54210625852,96870.95264358613,102025.18814261262,104403.9505590464,105334.23977551148,106401.20218707886,106677.91893460623,107285.1519101342,107755.29909575781,108124.02640892961,108486.98306880181,108926.84928376405,109484.57521991649,110540.94917307566,111531.98545807751,113928.28736395159,115214.64647615704,118926.02255445851,121218.30195980264,126435.58446283,132384.78546781396,136103.530257823,137894.66107662785,138432.3125819287,138846.77994702937,139403.86276247373,139706.55035415228,140286.10426661622,141189.35210875116,142490.81371037595,144026.71084777734,145827.7083947547,147904.29514119087,150079.28628016272,152653.0288125258,155484.59706254126,158461.0731120636,161893.8325771062
Infinity,1269.0711364118133,3617.9310231685813,11716.968924438965,19202.632864287763,23227.094117989152,28662.8802271244,31463.657356204156,34703.436552833795,38683.92290854599,43759.90638723809,46835.96915386207,47161.41502984397,52539.95299586039,61858.329007050255,65163.67786209932,70740.38996850501,75304.7283936515,80469.70351013071,86628.21026839489,91642.32188313028,94826.00312853487,99489.05222647017,104865.67178532486,106429.61810874009,106405.54427308794,107729.70909523612,107267.12874510759,107919.02348238011,107877.18762546824,108579.20394502334,108972.85200209753,108836.06623723696,109042.25268328711,109329.43397665278,109710.94683033999,114078.70020638464,116858.09509063972,121417.87004574126,123316.63209559896,129280.10164521726,135386.97163370726,138478.2915610756,139494.1635374364,138758.52226030428,139487.45194411173,140179.32965754185,140021.9910901079,141033.52690787887,140606.1468725457,141067.39764146277,141530.74712422414,142104.7433278503,142848.33916978608,143627.84788881266,144647.70705054147,145823.22327905105,147116.3600699768,148663.74902248482
Infinity,Infinity,2238.2398195328215,2675.277229336266,3577.829793159541,3897.906705497232,4300.302626338235,4561.711612619992,4825.187334182435,5016.511902299189,5281.224771738675,5388.254595085162,6295.281617706171,6476.313588951983,7818.034640939601,8174.481786760618,8586.29161646499,8898.475119264993,9303.22375800402,9841.828439784475,10217.277193826763,10496.546751799544,10732.979022931257,11032.41301891587,11176.745137875449,12453.064006114657,13101.934894360671,15577.727251187624,17455.456793249166,21349.196897387737,23699.32079116954,25913.851788303444,30300.619623576807,35267.35320039493,41832.328689945534,48536.116020451176,48620.74803469583,49416.525101085805,49503.07299737841,49781.16048245809,50106.862084165165,50599.23109476451,50671.61830166855,51011.43261890373,54852.94859713883,57218.40621927447,59100.72652603766,62307.57267321396,64240.1925964543,70627.87439275364,77991.82777909984,86058.93735108689,94811.18753355635,103968.06631594157,113484.24524396799,123748.39339304826,134552.62493785768,145514.00553902003,157455.98746853156
Infinity,Infinity,3257.5509424173983,2278.0177375623866,2462.4374939503255,2536.4706606270706,2583.62907786321,2941.2851541791915,3317.066066825509,3481.7887424117534,3518.607271020522,3726.7996883959045,5535.152400875666,5639.852769868513,6122.671412498593,6370.424761359351,6478.380878744962,6588.172523863934,6688.28925293018,6748.474174373931,6816.524840814609,7143.540341919429,7264.989028344398,7295.3781106687,7889.90872169029,10378.07366829579,12083.865879510868,16298.180417802421,19138.371329602633,23493.931963965842,25530.24360458721,27724.018909004822,32619.535762507854,37805.792876681066,44711.77697538779,51307.22975553979,49118.75491877678,50233.99174240167,49564.662512768424,50200.731451093176,49866.56442445445,49961.86489722944,50187.71438405344,51334.98527130432,56810.80891363108,58911.86733782278,60645.649640248,64263.27980903477,65809.8851855424,73385.37698226905,80948.24885969622,89238.65408103845,98135.70087238865,107376.75815306917,116944.64111777092,127334.2656974446,138233.84937366442,149209.5732654767,161357.28136621998
Infinity,Infinity,Infinity,2282.7699169125744,2322.8436505805957,2502.9414288068697,2595.6681930427953,3205.3888872685498,3575.3452379424234,3674.9574953247643,3617.8536027564223,3985.4595967575433,6166.546936634264,5792.587544432762,5895.705233130067,6305.7036964148365,6448.759563925106,6671.004975853121,6762.7328118137575,6720.973197779482,6830.653596626823,7376.239127605594,7412.5877743428,7364.929179735642,8304.092700956264,11146.538948037924,12731.6297961304,17271.571961155,20004.07860175962,24635.69398826003,26503.685208435287,28678.41153461282,33838.13409355052,39097.42543348166,46177.94102571522,52769.366233432775,49511.49046217834,50827.51147539433,49775.29804200352,50600.3053525182,49917.78750035825,49955.44469542137,50426.63234691717,51880.7253667455,57949.17958191819,59904.854475125525,61567.00307255045,65366.084021272414,66744.6239840106,74832.4401962972,82486.06194092272,90827.77317104257,99789.01040548433,109069.0504697829,118654.27223218472,129106.46198181395,140040.50170841042,151041.65993864805,163249.1351624915
Infinity,Infinity,Infinity,4056.3447979905677,2667.638023424133,3811.5570894224843,3561.2064801183556,5062.2688430714625,5444.8521397565655,5228.5391905652905,4711.046321017162,5664.6997303036,9297.25288448136,7131.463259522722,5801.931758716076,7699.851295575413,7361.112386667213,7906.571426877826,7877.534334223354,7444.319033699143,7793.774859140275,9123.582589011472,8704.991310655756,8322.887374062017,10491.903294430815,14585.70772133278,15723.2495830802,21514.858192753352,24440.28563763289,31132.949196998743,32759.109938170077,34539.715611990054,40700.48717856857,46641.197348444046,54440.26949788852,61514.319841692864,54388.37060462421,54376.57497911356,52102.46315245703,52962.519316635284,51213.89150078716,50607.66802895356,51915.58490849234,54378.25889218088,63049.104541280816,65915.39612365978,67061.41393092053,71434.09405865909,72512.17459688183,82075.12689477841,91254.35177553428,99933.95234419729,109274.26428531713,118799.64801986428,128581.37811114587,139236.7090482458,150399.08391056157,161509.46590431937,173883.7822258639
Infinity,Infinity,Infinity,Infinity,3003.0657908876206,4401.299498533795,4085.898835926104,5813.025920211474,6436.38437935167,6141.376442171053,5453.814394375668,6486.687623327458,10649.58284825453,8380.078873263104,6173.766196472467,8331.879637108697,7862.141583388897,8500.20771635599,8511.463092985603,7950.424043658173,8300.792117169709,9847.208958155446,9564.05504951016,9001.478561296704,11433.296615746722,16252.72296765662,17584.33754610336,23577.303061942526,26696.8565334314,33579.19891418051,35296.38025405805,36882.476996749174,43306.72684593066,49573.45184449212,57619.4669185854,64882.08400140563,56696.9044012254,55835.61053777484,53366.38841201608,54040.19857888148,52112.989777233815,51095.47767481437,52590.858027454546,55603.34406052467,65189.15920801927,68481.86145717527,69417.16134897829,73910.70214071723,74983.52492824187,84896.5274107386,94661.01269237761,103474.31860797208,112919.55966825972,122528.64272796811,132381.1604495563,143117.43646972795,154376.91932647908,165541.2647759736,177990.77796025647
Infinity,Infinity,Infinity,Infinity,4333.788940955555,2849.242964782543,3096.4792487860627,3541.2270619369397,3985.409104254233,4268.253708011176,4523.184813058614,5006.028936996279,7071.181264594092,7420.753052316645,7730.066574166242,6106.062686546931,6384.751640132011,6677.129860650231,6879.377664122598,7018.835135573723,7215.936553438237,7671.754947389163,8105.741584105178,8401.549747546987,9263.07303770693,12324.87030416006,14454.448557983016,19141.16110982718,23230.76068977005,29892.234425884668,34688.410313271255,37362.99815461781,41895.60358546869,48923.96675247759,56937.56449285001,64620.72446292659,62429.140139402865,56231.14125968963,54744.57305028066,52966.39202711836,53235.30809987426,51525.959622444134,51163.82532502976,52805.745363220434,59085.70474937193,63700.90725640295,67748.75170228713,72816.59681204965,75590.30204820659,82396.90024690231,93202.33797667033,103334.59002736065,112876.70031060073,122787.97461429407,132694.3268592426,143426.92463047468,154721.3573081297,166120.6023012808,178404.2339222135
Infinity,Infinity,Infinity,Infinity,Infinity,3926.9016966193662,3476.6339378132407,4785.785278862516,5239.378696424956,5215.095182434834,5005.410682612344,5977.370098641653,9340.092153166865,8090.078070780603,7487.361098262316,7408.85633988619,6712.854980748393,7304.834118949742,7456.657657804806,7243.586159573334,7616.943365929481,8784.689157489525,8700.981205268039,8722.446863328976,10717.86805574605,14672.71204017863,16462.94394649955,22233.15670758757,25767.245460437836,33380.74003899765,37548.05786470931,42099.42164020933,47925.57294560499,53901.104461119314,63382.47202851069,71521.38335588001,66812.42763923273,60751.75105896334,57035.51736590149,55812.123991071814,53519.58971093351,52500.39823763867,52401.41637499467,54350.11769042052,62706.238725802265,66616.58873947128,70398.7954248396,76798.08787632907,79611.77095774376,89076.11869863489,97994.56468408223,109825.19111465183,120936.6920869006,131094.25369223475,141233.28558539838,152131.72134592995,163590.23117536667,175077.1045453857,187531.66275132127
