1114.3028664875415,1985.9963188304805,6433.260466338657,18571.084153366064,35133.42644962074,55631.772278925666,79455.71695877057,100349.69142122025,115708.99499511701,136008.98976023975,152621.88784080817,170952.0177286563,187629.4687824279,204462.2353886056,220083.29369745628,229639.35510220664,239868.74069333778,250387.77484548395,259422.38219034948,269476.329794512,279395.2749436289,288883.9882568055,298116.10599150474,311119.52177567035,318183.6466912891,327989.1220554442,333078.7027607828,338028.1181563889,340494.487369664,342399.8391120036,343598.4857193957,344800.05075894156,345292.8362605195,345777.2442980603,346008.30948479427,346207.2228929074,346281.5923314498,346409.8250405035,346537.1684158595,346698.5495817773
Infinity,1558.8404950285687,2712.017603882579,8436.456477359185,17274.33927695867,29034.081227515602,43336.50912856244,55401.554760541185,63535.65150942163,75178.03083289448,84147.78205314073,94326.36275801208,103297.06691986365,112385.31323878566,120585.98220709639,124876.0917411902,129506.8248036958,134251.37229000122,138130.5641809365,142459.62306807394,146706.83901563776,150829.87875323676,154754.3750856024,161050.0172395925,163622.1179310299,167757.61069813694,169125.92027539734,170419.5006423396,170907.0172537862,171328.63293688616,171609.29821111495,171824.01405669816,172429.90646965083,172877.0195581358,173658.938946076,174433.3706300401,175560.21182018053,176508.9850373351,177607.0452149098,178827.47615990584
Infinity,2845.6802166899197,1877.2942017506373,4449.119771698743,9144.344589777178,16012.060336125473,24858.84446648156,31973.931684326548,36419.784159603165,43245.905655179464,48186.76815251128,53936.68780959488,58831.364658472536,63820.84577786614,68168.9964410928,70258.54727543284,72435.516654266,74561.79938646186,76307.2431687601,78030.99951341691,79724.88699909253,81559.35027159403,83215.6973230683,86150.94928193136,87044.27407032136,88568.41647341667,88785.64372459789,88975.10180988887,89635.7307210161,90593.48506468514,91802.6093980244,92886.9400627265,95192.2282423426,97213.49940364594,99998.08696404524,102792.17621706166,106275.9383833097,109420.7755779103,112816.12359778858,116406.01103286809
Infinity,Infinity,1887.7004095566672,4331.817965694942,8850.874581920149,15493.663330276322,24084.547753531617,30963.937842312578,35211.0219796185,41818.196705924194,46554.26924394881,52084.66157559124,56772.83655424592,61572.14757902381,65726.53114378014,67724.99844667947,69802.1617901929,71807.9063125641,73448.56795423588,75071.15983969734,76658.74736765289,78387.0345525175,79960.0695537671,82759.26356571224,83602.13126681515,85031.93808914321,85227.04224524093,85395.46916848309,86121.2007374359,87197.45061561638,88534.86381724547,89771.62965480777,92275.07558685834,94484.77456533548,97491.74815833083,100501.20327636386,104210.19177665922,107585.18754669614,111223.58126297244,115062.4774269735
Infinity,Infinity,3922.18115089027,7871.829566240288,13595.965393895021,21055.48149926043,30266.579771567587,36550.9944325467,39217.350658065254,47407.002863735965,50970.86349478937,57181.58617880181,61377.450423726346,66293.35676309065,70032.99646734275,69985.61034119218,72470.47098994466,74584.5647349793,75600.13630295073,78001.91611947377,79499.14911878765,80747.10504387453,82364.77400647773,86550.40757436959,85260.62720010709,88013.08624121135,86558.35003623132,86669.16140130852,85771.06011709559,86279.37070358433,86646.0586498144,87234.50919823506,88098.57551580574,88798.0724356992,89851.42608502373,90844.43336180857,92277.908870599,93481.23458594193,94871.93691948715,96398.25407308577
Infinity,Infinity,Infinity,2813.5019217611166,5020.7604459408985,8738.810541176785,13936.340074779371,17836.641622368166,20153.225422968037,23903.549714133303,26423.35907983936,29410.499986835406,31840.67001748867,34363.006277635155,36432.694900078524,37693.32318166415,38831.67043200954,39757.20849897124,40722.66595647206,41275.48220171768,41831.6921766198,42757.41450811355,43553.45651333386,44678.62667458025,45219.363090071885,45596.282977629395,45937.41961547593,46289.59015992743,48233.726564912926,50849.52796568832,54057.181301939396,57113.28262487699,62113.40818110468,66712.14519829165,72450.66188492844,78204.85323909136,84936.23924257355,91198.72606516424,97817.10308423452,101754.48580945728
Infinity,Infinity,Infinity,4316.762062717702,3862.261832851225,5967.977197815512,9212.059115047525,11468.177589841154,12929.637769477024,15080.314427915288,16530.86477891719,18160.792795605998,19467.17774366094,20834.07042886349,21922.01015834307,23226.222769534033,24238.24001302999,24958.25319919241,26030.71951976469,26360.712524911134,26735.516882689393,27666.016408847743,28454.25410376984,28894.692651789646,29811.225190020145,29959.183312873756,30952.548516700343,31989.15008161462,35424.73754617879,39712.50643911437,44826.663170447006,49710.4029049722,57048.710683262965,63912.60490044958,72175.80975564763,80477.26757920597,87665.28073910167,93845.81564510839,100519.2219299633,104495.21453782401
Infinity,Infinity,Infinity,Infinity,3823.9159168449205,5876.394522459656,9052.272293871636,11250.807699352255,12669.520256088257,14775.909578989289,16177.744675503001,17766.55502807545,19032.211204428128,20357.559056307688,21405.599774603837,22684.193665741353,23676.700726225223,24371.807847774908,25425.81526412797,25739.67737017841,26098.5407629384,27004.174068953915,27774.27172779998,28188.334731603907,29092.301105596915,29234.15153659032,30251.71872025367,31312.33952135824,34776.114262014715,39113.11922099313,44292.46153160546,49250.572441927456,56674.911063478896,63622.77397470029,71976.87949738059,80367.11224831028,87772.04038187538,93941.75209259772,100621.21944490646,107546.65139292454
Infinity,Infinity,Infinity,Infinity,4783.727030211693,5013.067014987589,7108.683972819792,8426.9358578917,9379.529027579349,10659.339164910576,11466.748895912591,12374.340091783653,13064.47909070207,13770.903884393747,14315.230093264006,15623.385108692302,16594.372902287858,17233.901135154912,18401.28170279698,18724.76911093615,19094.545428501882,20008.995349271197,20769.85060361457,20876.688416745143,22027.067739289505,22209.729586895075,23828.695890306368,25511.475638358454,29988.27766880024,35428.31773200241,41951.650078377425,48300.61421362156,57390.68827303258,65292.28386243654,73836.79410738735,82234.80998580148,92011.05922161043,98641.04669916275,105272.65544032573,112264.57531978641
Infinity,Infinity,Infinity,Infinity,Infinity,5188.109816325458,7308.085829751034,8564.22866799222,9171.250649331922,10572.922076730874,11251.890272509143,12203.361336422025,12851.383816677271,13513.33062765569,13988.551099986506,14849.044643114557,15487.758218661445,15865.568583608254,16684.401292789276,16872.98647856902,17110.791747825675,17669.23300888374,18054.86715650455,18131.776182427366,18917.76569438965,19074.662637126992,20491.72754930221,21984.95181285066,25977.709319059337,30929.72334417416,36979.774975106644,42958.66709201076,51562.280435389424,59735.50944724072,69503.62053831757,79330.24426591037,90582.23083012512,98325.4346642111,104945.72441630544,111946.88797114351
Infinity,Infinity,Infinity,Infinity,Infinity,5299.849480989501,6140.955643338955,6706.266944297325,7217.850614993506,7751.6201695159525,8016.8984934076,8309.120765086307,8516.665560752974,8719.528102464035,8913.933416753296,10401.762639331664,11509.828675796072,12306.39572589263,13812.49295321756,14397.24104707276,15116.180560673136,16307.530526178078,17330.859914340996,17445.63958814785,19236.6784339366,19485.78938101189,21705.176894483444,23223.60705725618,27939.27107824271,33085.25127192892,39284.26098379899,45133.3224162983,54234.796665765636,62319.847393173164,72306.1110222109,82164.6656764045,93561.59244249838,104041.26226564618,112269.79278294812,119278.48829417948
