4584.110460163426,8879.252072106796,11361.949793997417,28463.75705912607,46017.94178941625,70555.32817877909,94327.7150123832,104904.90453520164,120190.48415156978,135869.31558002834,155807.51458252192,182295.0385065616,209082.2596292558,233188.06162171438,254628.62203961404,279582.43070789217,297171.64717228804,318188.9974198673,338725.1647536004,360278.65637361194,374653.2657080613,396656.8322410154,414673.04375995224,429130.9183638764,436302.61292344716,445292.3369333826,448267.66294747335,450704.9805055801,452428.01855110144,453678.8687527765,454779.2135897062,455763.1613028129,456647.8907047481,457351.8204788008,457817.19951747765,458193.7636840951,458474.40663155436
Infinity,6313.920025961474,7019.968065568346,18132.00885461345,29578.232466876827,46880.59252346903,63441.60616710293,69398.40484580514,79086.80443752199,89076.77126591634,102443.48014490538,121297.69639844004,140433.8836792732,157286.54058536032,171932.1759285519,189563.06110442604,201047.08408274216,215315.81503275322,229192.5538819922,243916.8386411284,252863.52409434994,267995.757169176,279850.0297826275,288903.6951195199,292423.33782732306,297285.9142472955,298237.09870021226,298907.6975456947,299245.24703979417,299527.4494226235,299677.44007912476,299821.9472287549,299929.1756154019,300081.83939707687,300227.371160362,300457.54963051,300683.8838050244
Infinity,4981.03880979436,5073.625042763645,11881.271365985853,19017.086993476605,30644.46282135479,41746.87939429873,44912.996824831316,50651.87019369669,56633.88325947058,65258.390531421224,78250.15551965754,91423.17125258595,102748.80746655565,112335.83956471676,124289.65600960964,131528.5520387395,140826.3504253929,149832.9193119819,159479.4758394841,164903.67261285978,174838.91152054045,182160.10666760113,187246.25920406918,188662.5010075292,190773.53806673715,190988.41287428804,191193.6389895886,191401.95434150661,191868.79919522483,192224.82335423148,192702.3689791835,193150.91088153562,193842.85100375698,194742.45480349578,195846.76606365648,197023.79899596013
Infinity,Infinity,5274.258190967929,10350.298006277855,15905.682039167787,25657.11270181452,34855.968840017085,36979.99701318987,41295.20668982599,45835.71820132227,52787.596073087756,63694.06641454354,74804.2205957826,84200.09734783668,91991.72178701483,101960.9317408624,107601.70375423276,115109.8424331602,122339.00357579032,130168.97867710768,134256.24235087706,142371.30506144548,148143.42901349315,152029.02719535911,152798.89576476766,154176.440024427,154428.08304423647,154706.39098689682,155150.01944542286,156054.7452871316,156859.01280739802,157777.76769301677,158730.62464574256,159986.04477974505,161548.27768437873,163404.35195894176,165365.77301669048
Infinity,Infinity,5260.1640394300275,12012.314541399273,17556.095908867843,27948.188259683186,37028.11832288201,37928.97695647314,42803.529386471724,47348.03671845701,54603.31277352692,66055.1135152516,77221.86408113604,86417.85709764902,93988.5614486564,104264.8751070565,109231.42128717362,117077.26893138746,124264.21771789038,132187.20486115792,135528.2303368848,144458.35992403506,149926.7274615459,153544.76846489278,153442.38118876555,155121.8867926444,154423.38710310365,154592.76670394966,154783.80004727087,155296.45482482287,155700.8893432028,156160.36428013662,156648.63409830324,157347.68535818023,158276.250373623,159424.98256497417,160643.92235495884
Infinity,Infinity,Infinity,11336.762033659681,16716.531982110733,26749.420882421444,35907.43047897579,37453.08439754401,41996.535316478075,46541.89588249678,53674.37214240999,64822.03905361133,75942.45434246164,85245.8861523217,92929.03021877774,103026.03819200315,108361.72590067564,116030.71739261116,123239.18229641647,131110.15328316417,134871.95941426436,143352.48057083972,148978.32774394585,152717.21220782862,153075.3347178908,154589.19328226164,154383.3933087008,154561.9971694651,154835.0675932212,155425.3259146539,155851.34608605452,156342.06422258986,156835.936529926,157570.253093684,158534.10474109804,159722.4177804448,160965.68647617608
Infinity,Infinity,Infinity,5783.709451730743,6526.198866095308,8753.354568986091,10767.182218615133,11385.360509235072,11732.060680676303,12184.528833335313,13473.891022806867,16295.789567508207,19173.061110372695,21212.96190515841,22596.353403982845,24880.267769958482,25768.293261565952,27046.502030016796,28219.61097018114,29619.18110845817,30477.410731426993,31931.441151772462,32556.250548798973,32668.548775837582,33551.83215332718,33816.02693794355,37334.36505606795,41366.27760056032,46361.719519509585,52634.917160292505,58845.69387547805,65379.17348001884,72026.25215909285,79395.1817233424,87566.15760664109,96325.77401078565,105380.43184741825
Infinity,Infinity,Infinity,Infinity,6783.026620926513,9345.649746381025,11009.971477520541,11243.455862594661,11922.600068871394,12318.552771510645,13532.487344903846,16575.751031886124,19567.64376756912,21408.705703642507,22667.509170849677,25232.33501387264,25443.47474721787,26780.747988945273,28011.712412916037,29520.41223134367,29904.592237513905,31724.037415383424,32862.092424859795,33145.946362317925,33729.7225379547,34195.12196998158,37501.21623644008,41555.22131258279,46596.568060425656,52952.174585392124,59185.10347222835,65762.17066415443,72476.1998160284,79832.62836938538,88089.36202424741,96801.895664104,105947.13779957972
Infinity,Infinity,Infinity,Infinity,6309.584874500021,7709.69192979228,8753.697459712545,9807.103637250266,10188.542081581605,10477.71861483977,11107.350387174913,12704.900548358795,14406.621229441276,15408.536046194726,15962.211311151303,17232.847377258782,17509.346179558423,17994.966088337947,18436.267121062236,19001.36405857971,19583.417757243114,20350.8454980451,20839.661877025894,21180.41781075064,23265.118587704656,24478.309853843435,30104.858496863675,36430.35168142527,43965.13563123211,53057.37012578038,61702.181513520816,68328.69048348401,75072.09351001584,82546.03652742594,90948.77159149948,99757.30372489848,108926.35372431904
Infinity,Infinity,Infinity,Infinity,Infinity,8213.86512691212,9201.28736860464,9437.406241819077,9830.163249217685,10163.112386546883,11042.05939670487,13279.2614566803,15029.642595558695,15917.993637044112,16328.478474927457,17812.78650984412,17632.903779110024,18365.674832950714,18801.32414123199,19407.730439919153,19460.214323233562,20652.822476779642,20995.16804216151,21123.83066413782,22590.9038861701,23350.418360074727,27817.22141350619,32958.62306594029,39198.62180898262,46853.78123393416,54482.937500821055,62515.90154037714,70693.24349701856,79665.28264428377,89588.76005477163,98595.66749013712,107682.3028265188
Infinity,Infinity,Infinity,Infinity,Infinity,7077.590976858648,7896.698222678157,9748.173624495646,9956.98872940004,10442.544005107635,10974.395999142718,12269.451669595248,13558.58617588014,14372.709560457659,14960.935511204783,15894.225574507367,16775.81630631769,17360.549072756654,17916.366972030148,18528.624052147752,19999.21315714738,19911.724980959123,20192.96613551326,20444.299355600084,23262.46256692018,24117.67012960668,30000.113213083758,35173.3839223633,41553.68651366034,49459.27828555553,56967.08716317378,65062.18963992173,73166.52717051533,82297.36542852972,92234.7952766925,102856.5632316381,112221.03201917688
