Infinity,Infinity,Infinity,Infinity,Infinity,14029.051520470935,17830.141507441233,18899.554674751565,19763.81591785694,22366.06499514488,24032.10126875943,28147.41537790218,29100.018111037207,27299.267496102675,25768.73727249291,25080.295597221302,26046.67423783534,27034.74151715223,27319.65023143905,27954.305488617065,28234.899593925613,29119.176386606254,29745.974614316103,30559.449460800108,31092.636881540016,31401.29811853603,31995.618591666087,33542.03895528891,34763.2534926476,35123.68027202789,35443.37650287864,35954.11389639533,36178.67411364767,36520.401090101426,37108.16477674405,37314.49916909731,38865.15593177398,39509.86339211482,39684.48646831761,41016.78688039415,45476.55783854983,50091.56390058143,54053.05872188387,56885.15948964005,58672.47173248628,59296.459124057365,59061.89630828398,59567.84948721218,61946.42059244663,64788.91895808686,67730.44293184513,70218.47386331383,72564.25444308827,77197.96830849629,82346.93579824863,87743.95745053246,93330.86060095188,99305.14529816266,103524.13013619045,107327.77621246593,111258.87802878524,116333.47860302206
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,21909.503918211994,21968.0749928021,21296.64096695299,25444.638231058,26933.27414977266,30364.462244802053,33028.26160653195,28618.00253808128,25488.8944274735,25866.406690745083,25362.847832625175,25917.684109412672,26398.438237486407,26605.81895088711,26816.95020698568,28113.55738646704,28373.80245020881,28761.635295735334,29027.041874434013,29730.35755731044,30772.48981548415,33179.234028973704,35088.514971438475,35503.20405072417,35258.850436073604,35577.7379643807,36390.07680087475,36396.55919230882,36696.153314561205,36970.24286491917,39675.00459599146,39951.82362148761,40452.65760981463,42242.31462668921,47949.383843041316,53366.56004914977,57650.26885362264,60594.53650761189,62360.967382345174,62695.08184950182,61620.32384334201,61192.525784146375,63039.091663547966,65881.62326118984,69327.77863125477,72188.04881178185,74691.27175500213,79917.43076444247,85640.97192861399,91234.25497886703,96874.91281747737,103062.13222039734,107454.59963020224,111353.35222430482,115289.31247891278,120594.10570250245
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,19833.20526491857,20540.272443265214,21146.19520376634,23662.197692507012,25573.725313585273,28905.951421480742,31392.800220488993,29470.588892376916,27821.55530438814,26512.863888093274,26381.165788892482,26585.037766492584,26170.759264831104,26765.444889408365,26814.650033208047,27434.166539757316,27987.748972866706,28704.368566908975,29142.107086474003,29405.746234804315,29956.983890037573,31262.29720719687,32256.556690955396,32728.79781625124,33514.60675884517,34278.334719479106,34644.723045907835,35107.523493487686,35807.04477677087,36303.98914930292,38134.514661886824,38856.588022347,39600.50447026882,41442.36708825162,46392.94021861197,51562.27665182203,57011.13216750638,61185.5487644849,63371.65157690874,63826.19003077728,63313.95713077017,62955.05181696419,62852.672588525544,65368.38601527482,68549.82172915046,71229.98808212831,73565.13920855825,78170.98111384508,83645.80067596327,89171.73403572978,94775.03847801578,100879.20621162705,107813.9403331046,111992.17394300156,116186.31929649865,121463.67738875051
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,23704.933945839883,23565.856542904072,26605.745999102306,27818.476599707847,32245.359292671677,34349.16700115348,31891.385493152116,28740.70572951491,25671.41935243191,25962.091326065805,25630.606239300934,26372.926395053346,26277.225644633967,26501.12728201132,28298.641313514803,27556.01840583031,27736.07329877314,27911.41092117256,28799.20683163027,30068.539112574508,32847.7886539958,33588.4542641443,33071.34445495395,32872.63062124906,33017.244129365936,34203.84784512514,34443.21189818577,34614.82709123784,34896.40754675869,38413.944472625364,39445.64412522383,40146.263195862426,42655.69538855362,49275.153339841556,55002.45465656772,61213.13128201566,66869.89452979346,69707.41753242891,69786.24818334499,67624.10507407475,65464.27161644461,64303.92261915766,66479.74244745533,69770.74443883981,72981.91880819394,75845.04322327704,81280.05551165684,87036.26207262246,93092.64930955782,98923.15458831053,105155.84547679465,112391.74305453923,118943.50096455273,123279.24499423655,128789.02393841975
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24135.117213677862,23886.405022877894,27131.77934665541,28181.70147648213,32820.74880981594,35055.532750631246,32093.065174609826,29661.244940746874,27949.921793542842,25872.362484804562,26073.98830976589,26627.697650816797,26308.465824313953,26662.894930710558,28731.628368657355,27604.370374503953,27768.054660329886,28013.76969409369,29113.993589587433,30438.000498174188,33410.112830544,34085.822028636256,33352.266428823976,32886.326541366034,33025.20040754779,34536.923200163816,34530.7965935699,34652.824160272205,35007.21848846594,38975.56384315276,39772.62103241961,40459.644083164414,43145.32620987285,50063.10462738247,55823.386577884536,62071.97084408208,67731.26154224732,71131.62996369062,71534.41022368522,69181.25097388028,67363.75398065458,66232.77003764066,66746.12644971462,70165.9021341702,73434.6680761563,76370.45249102557,82006.56095622182,87827.72320177444,93925.75499432097,99778.11083480109,106040.6906854298,113314.92167510348,120236.92137067599,124866.11812458815,130668.51195841553
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26277.329259277485,26818.991074810416,30010.997771100894,31954.50911923624,33843.90117461105,35235.92631150732,34025.2272680327,31856.49415804215,29244.821213046474,29325.796472377257,26233.763454186494,28517.80812127538,27605.22612925944,26823.165743824553,29013.57122755976,30026.240661164953,29579.488063517085,28828.36417880798,29632.114548119327,30178.93402260608,30725.362317399078,31967.748381910504,34605.11376601432,35475.52455227609,33624.95388505146,35522.99656227924,36900.19086825468,36487.13981495232,35965.855907063444,37170.39005635679,38443.64877200272,40076.92729722752,43853.58953195838,48313.08882486612,53359.95564773217,58648.244363343794,63330.96724920266,67127.30006414653,71365.667822863,72906.82265889764,70225.8272563412,68678.83617250428,70754.10397966104,73367.4085947641,75981.61911079776,80212.94710590478,85088.79101749058,90193.85692833194,95435.68815227145,101031.48520266703,107443.16095260312,113727.93444472265,120330.23617909322,128069.41764417349
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26628.74898347326,28396.747687645402,30310.404509656175,33765.841326552305,36095.81518991792,34063.36060909712,32253.45556515594,30165.047894280247,28632.89979541394,26492.498625637872,26596.44144584879,26482.505490451786,26407.361425823685,27564.514926607957,27031.851685826507,27332.316466837558,27478.11770508741,27843.340604621782,28500.911963993593,30425.71682288895,31642.80198226433,31054.064817807524,31303.172862631945,31553.860702348193,32150.755618759125,32290.67624918608,32494.514288550745,32647.946962918806,35096.17913974044,35834.971181339075,36585.658362524424,38713.73777935499,44976.824664564876,50830.69131744133,56249.211827048726,61514.27245982284,66104.6320575414,69293.26788782259,71183.51817838206,72596.38832496737,70183.32036491198,69390.70040494781,70383.21175919505,73760.09872057436,77009.78241079496,82270.86821090672,87535.46623710149,92891.72980369434,98274.2522039891,104091.5346156799,110768.11679583235,117155.48063695748,123828.46009232455,131916.34753523069
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,29315.667894486152,29260.641207877947,32992.16592225884,34144.29781036066,34077.97260252709,34850.818793012455,33897.5228256542,32175.86266100799,30555.25817103577,27211.329312296097,27390.188363238904,27023.064190546735,27080.80124871527,27853.656324627922,28244.054647173856,28095.38414607026,27576.20664434424,27705.221811816882,28398.59152089604,28866.341498358343,29024.34117283481,30073.882263124036,31162.937319425517,31370.87558785134,31980.942918174555,32892.09055547572,33003.84935607722,33673.44563841502,33846.154274077206,34029.19839811759,34832.14938144822,38473.01646654893,42682.90818553796,47633.89540864948,52775.77656323092,57382.2655494641,60870.198645219236,63442.86767616975,66258.10319765113,68733.33102750176,71229.00539724654,71192.63841472368,72684.75278421547,74750.91129641497,78634.8785950854,83234.56105949596,88155.97222350258,93312.82182496929,98920.51752548959,105418.48756309938,111877.44368773334,118619.74661779392,126574.43662883007
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,29174.971726835174,30842.743327342392,32238.47758339835,33341.70669763354,34291.793103759985,36041.08384498831,35500.534636064745,33938.90529894938,32318.543739982502,27729.979428686587,29154.914825996108,27987.901347225008,27139.740153113817,29506.699230897582,29747.013289471906,29347.65299322326,28109.696306066533,27982.35647534601,27964.399549654834,28282.307020635344,29163.551480848248,31558.15770824651,32649.654028085133,31763.08852346222,33160.24672142201,34270.68838890579,34060.503701820926,33061.71948585711,33473.81796906044,33909.8499913405,34326.49306263214,36422.070329797214,39004.081116578214,42142.05727140838,45439.87889033051,48360.47829784078,50503.265783698895,52782.06812990311,56228.74077714266,59419.109992270045,62302.570660827005,64871.74617345327,66977.6831886759,68503.99028205057,71138.46546111866,74167.0116620904,77397.57602668228,80822.81768114655,84528.49799304086,88965.14742553633,93246.77331027054,97797.59830530667,103312.96683808308
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,31733.53217056679,32109.23816158188,32969.40164619137,34177.18495826558,36512.30275256213,38735.433564033105,38364.9139224077,36550.684988465844,32310.537074403223,30366.349050321045,29373.96555525558,28030.56783781608,30075.304630999337,31162.385316487067,30754.44482635404,28905.76832670293,28100.229829159172,27948.380104028085,28306.459830229367,29337.687284836793,32078.69490468941,33173.73295568351,31931.1377393101,33546.513882899686,34723.92425220691,34810.08161749868,33241.73833364055,33544.70817620056,34006.464623043496,34174.80925279178,35724.01209207354,37711.87547641948,40210.6980949051,42860.381425121726,45221.68133192414,46903.89737031349,48972.45094127575,52429.765794923864,55762.57659879625,58729.27159613515,61150.93446017988,63132.84265917764,64483.56459869106,66678.92595209395,69192.58111425606,71832.56039642668,74633.29971424589,77711.74896605796,81471.21536694538,85106.78357403987,88972.4738005425,93736.19199933465
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,31424.279679537365,33844.26413295743,33434.25074625265,33501.54304022965,34962.28313593711,37644.03734610228,38697.524276093856,37046.80838704146,33682.79013212481,29899.345958666003,30429.63238245749,29015.975258356793,29174.2369952374,31445.422091224344,31392.267425338698,29766.974152199822,28354.47034247269,28463.54527354922,28394.64762711805,28841.23191049122,30816.46364826032,32844.66702232955,33192.74798019358,33090.33548641057,34802.96295217466,35349.65144797294,34559.395667875186,33150.41810782619,33257.89068807995,33472.92755785507,35663.600688294915,38317.3528999022,40990.59535622522,43627.40028111195,45952.11345484369,47416.20620850678,48655.564429829734,51222.40990650582,53596.98824297728,55803.118060891895,57713.86455219173,59361.78883213126,60624.830843257194,63218.6813575585,66318.45820828498,69678.0734021066,73216.9803215608,77131.29048556514,81786.35875176542,86036.59244566612,89913.45823205647,94805.17783583466
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,36333.62923361768,35438.047802783825,33002.38403870328,33247.71787960912,34102.587613529286,35253.447343075066,36340.67455421806,37103.233448338244,32939.73356390737,30223.62176308329,30561.646523690903,28613.725392131295,29314.054607402144,29732.253175886748,29972.26844846187,29285.209899912108,29611.341936356494,29098.781260523778,28539.708605259297,29052.104526388146,29592.272618035193,30152.55250295858,30448.749300656036,30829.662194902867,30992.285207838893,32735.621021205134,33013.273802283125,33297.5723555037,34544.78325704996,38309.31761998139,41129.810558433666,44071.054122461734,46737.752337720056,48906.476230949425,49923.18580015143,49891.46837108529,51399.12723989971,53532.53311733628,56079.46187721232,58589.57460120249,60468.526524952846,62055.74458890983,65666.38439354073,69131.57669975937,72656.90967513759,76259.07554135342,80342.02583127373,85207.61458206839,89475.26688684,93449.09170034918,98670.44158982209
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,36783.94149855466,37531.5635302135,33499.867848876165,33179.438924254726,33883.93513071507,34850.44335356119,35760.80459594728,36501.966433108566,34198.73744139438,30182.32385086113,31461.46881070559,29511.291250134323,29216.989371947686,29574.592683060415,29888.278052125028,30282.16545964787,30086.73896444308,29803.073346654113,28684.165361428462,28972.739672889424,29415.500025350535,30039.022546755896,30288.123916131182,30590.170806549788,30724.760946726998,32687.690821703032,33085.52660661241,33433.02360789684,34794.07580582236,38763.7942273545,41620.73280424492,45213.447506477445,48059.70691023551,50205.00483791363,51115.17541018243,50753.53199446054,51626.28087606037,53711.64872546011,56312.928386055275,58878.39689976015,60795.27753606053,62398.87615190561,66137.10979586354,69653.7088960643,73179.31609099268,76800.4383262561,80901.87421346852,85814.61607888636,90390.21494143808,95014.15999681916,100285.09726363243
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,37346.33893481067,36747.35099405576,35515.66054041452,37158.17362940638,38455.19981812003,39310.76434908731,37515.18918069145,39730.21245526675,34982.69257163632,31172.332381143842,33670.19306221689,32037.21881815936,31831.717809698053,30499.133980679602,30574.83859065207,29658.964642897394,30097.17310723731,30294.5019360303,31793.45342343668,32210.447208368838,30208.20945992919,32309.083886639597,33145.035860383956,32624.43486281451,30923.669409093232,31548.711339599893,32284.059556572276,32747.250137645195,34471.192341084476,36702.492319861194,39483.581158294015,42430.25068064117,45140.42743474976,47147.36364950868,49707.09491067545,53749.50529440719,55292.035241792655,57047.59461990416,58975.461563198325,61046.822547906195,62242.69378540294,64671.42500392457,67614.96334568998,70625.40421465525,73756.21295448577,77195.94309624463,81335.6122753011,85320.03314814228,89574.45437860479,94752.3006036451
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,39036.637839969495,37574.71873827736,34277.95987131267,34872.529506016785,35980.78323600094,36847.90927814767,36572.4184309082,37765.177671220445,34834.933660548486,30978.24748180483,32177.30886776983,30893.861520933373,30137.39384898916,29794.869841763026,30035.41236853498,30886.9272314818,30315.977591151746,30120.70420006907,29936.70736400225,30221.399299781897,29771.538342834665,30510.440454179963,31293.232645147484,31175.79041996787,31639.719465594942,31093.662504266347,31323.880259838108,32109.10033864151,35635.449159793425,38592.05474893551,41609.086307496735,44558.01447719685,47126.73348334038,48707.98776384214,49863.436687765185,52804.2751224482,54379.96445710252,56475.78053377458,58989.087169789855,61377.63270026582,63014.508004418196,66270.80893196515,69383.60031351802,72601.00031468197,75783.58284080312,79394.13817953509,83688.34156261345,87728.95224724528,92042.07382003001,97513.46072912747
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,37421.52113647094,37113.88907689455,35307.59135118913,36206.399139878806,37285.83666464688,37618.98489946635,37337.880014627815,37725.69287720327,35941.61568769292,31695.199458400344,32577.284186522753,31462.996172088595,30379.02655206059,30125.843606938604,31372.246252372315,30706.176808980996,30378.7384533243,30797.31287173577,30633.062850369675,30715.267184616558,30129.658822813733,30647.896460842607,30895.37929187329,32429.593198979142,31157.00960449819,31340.866949673964,32479.68317237204,36599.8197410675,39570.88429687079,42643.71528265257,45592.53196058534,48033.40412566834,49452.342700344074,49940.323185799025,52379.96217240326,54623.90702799409,56838.82935874954,59131.08078832213,61560.659753694206,63543.337786606244,66918.85295323255,70168.33032770558,73511.91797156085,76749.62773784214,80377.63212180161,84756.82218760494,88837.53208155777,93177.24445493265,98718.50970733435
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,39457.26423052285,38526.35744106872,36376.91681125968,37421.0424990641,38486.043853386305,37724.36629098027,38198.51408321403,38228.59129982671,35580.14393844693,32549.19282488315,33520.72371876164,32193.533136936287,30545.059971689407,30113.656761544647,30717.271594095026,31308.96312572454,30920.063050924982,31793.285183725868,31603.336375468327,30649.73493678595,30804.805936118293,31535.917957643156,31519.411987601372,31575.078285231368,31796.288885326318,31355.445611544303,31976.574601452034,34993.65690348618,38596.149793174234,42885.04283903358,46059.21051975752,48645.3498379356,50190.37252922354,51251.74220056002,53083.25074266773,55253.82007657686,57210.159338532394,59200.6203916495,61420.29051116022,63392.574652075855,66616.66662701913,70413.65281995061,73771.41357399218,77157.28578057155,80727.14169618391,85133.4181847924,89284.93506607262,93668.63854229206,99059.25418953112
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,40199.01790287718,41253.811231441505,40039.5034779428,40811.04321609347,38643.27046226137,40843.48413594076,39333.60767780788,38283.74679502867,38669.02337767255,35121.23080496651,35239.310140564194,32583.642787229684,31226.834102866105,30435.9714673618,30867.563096626916,32209.81442587423,33867.48764116935,34263.195291726784,31434.89680501385,33135.75362612079,33303.76980778264,33014.896492543056,31293.659368662928,32339.67183746501,32260.488249808055,32273.79073123414,34166.128423544586,36919.343035483646,40147.062349349144,43577.08637718756,46613.58140619596,48974.08620015419,52197.76349640757,54747.53473141636,56915.87080148105,58675.071806198175,60484.15390401473,62091.83474823368,63616.02853101593,66426.99587368735,69743.69919536683,73144.01326266967,76625.82925639841,80385.9120636918,84790.32615810282,88988.15949746699,93350.93395847049,98607.64938729999
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41385.84491919841,41617.21326405533,39987.87677064968,40961.45048574983,39500.756238654605,40102.04238773454,39593.48526648933,38743.94482029528,37864.83751013244,35148.60240473905,35469.73361077483,32908.46811434933,31039.365672185453,30499.0777501295,30850.926545372367,31888.390489896174,33497.205029967365,34369.179390786936,32188.416581427216,32415.805337837883,33112.71221344392,33161.52176059912,32006.03608343844,31916.21884116132,32457.960250606095,32125.77747648017,34525.379020847,37281.17376154281,40597.517549382705,44001.03040573279,47059.3372690867,49279.355304686214,51892.32890663582,55365.605163563436,56878.95844395836,58782.852580413586,60480.88256208188,61932.19947665327,63540.061252442196,66690.74044811999,70086.98567583128,73563.79044994438,77070.7572068421,80867.78001120377,85323.2425730893,89566.96662154718,94071.87182377817,99425.38846552993
