2576.040707056801,6015.661596849752,10386.494783179038,14562.63253148787,16422.62564774094,19164.020461269272,24411.833453807216,36177.7912550983,50781.18270783077,62834.051158932634,72996.010871627,83672.3008770423,93857.42899478937,100761.4829600635,106049.06861611527,111010.08846488927,115291.88161108863,118864.63784246542,122592.12542667435,126254.38810956194,130590.8691981856,135260.28847959256,140506.97409896352,144501.86294665642,148519.7638230183,151644.5890242333,153984.42979730165,155114.93582665952,161969.95191408432,170996.528167189,177431.4073838737,184112.3514195996,191083.45311733984,199993.68108881166,206566.92050137656,214937.87380377948,221284.3880879077,232869.6191007725,245985.1268431796,252166.79542103538,263553.9397135046,271876.50715439324,277631.8220270141,283829.25914673397,287659.2630334614,291278.0175050692,294424.344659345,297753.0806094092,301203.35534617084,303382.12796226266,304754.118091339,306005.8170051449,307107.05524116266,308056.9595827947,309102.7087012991,310166.7866519926,311382.95677884214,312619.3664733594,313773.714226606,315590.60679624986,317810.93619230203,320034.0329024494,322091.80134268146,324052.66074962553,326138.2085721032,328496.5048909388,331468.2664329416,334905.5639911901,338384.89036604704,342202.3562011733
Infinity,4821.998444116582,7772.155199100763,10357.592859136257,11399.17998342979,13930.282121818113,18904.417001638496,28842.655021355906,41276.35734158938,51547.23896191778,60173.40364180769,69315.9679944404,78039.30983794383,83761.41938775357,87731.02590245567,91205.31781807952,94075.5949026519,96167.45981219035,98330.96264373761,100516.87730047764,103131.75934030589,106041.2559613034,109497.0400055436,111787.34805467422,114039.08430262505,115665.146319667,116816.86463209259,117519.60765438643,123153.324026372,130843.04305421418,136967.22698126576,143147.88834456136,149455.56288647465,157137.74212514545,163566.02968517537,170870.81852673477,176888.00809778427,186631.94314857898,197734.80980969363,203584.00345864706,213243.50097806158,220406.70676876217,225759.0240016136,231349.43177546223,235822.36680774004,240352.88342661894,244346.47991159649,248389.29248994341,251933.960615361,255572.6453292188,257779.15459566005,260547.05605253385,263170.61086531496,265642.18994621566,268351.05998424784,271071.7036361269,273979.1696330387,277054.2823779058,279925.16597386834,283746.5337334839,288298.4806761283,292653.7462274621,296778.5830791284,300760.04512548936,304755.59211994626,309175.00711303664,314377.1601882874,320114.9071838465,325922.76350802183,332138.2095966272
Infinity,4824.622309768078,7796.4755935007115,10233.08170312439,11077.098067759714,13842.313516462194,19158.237151126905,29275.72427106613,41737.88417075069,52014.85459535,60641.600533694,69808.31300970668,78582.42948437198,84146.07403684546,87794.70822109193,91217.27787370307,94057.56471364739,96074.54789340978,98151.74731693129,100304.0390331454,102794.54647321724,105503.75458583247,108826.42933643988,110930.78785453967,113086.35029886686,114576.04943505065,115667.71023916731,116350.8420865522,122438.08863242721,130684.52540589598,137410.36841894,143770.91470928115,150018.98943623697,157660.58017057079,164130.87239381595,171376.82655221637,177387.1247715464,187095.01792129647,198250.85278162092,204036.16282461502,213755.86147103304,220923.35315519827,226281.56246890695,231883.1159909571,236388.59007624685,240911.25545096284,244873.4271620805,248957.6474802182,252511.45911626358,256071.36783590654,258307.404893937,261047.55966534372,263658.72158021026,266112.9021902778,268814.3503929369,271502.7157140567,274460.39063739555,277506.5415604284,280352.30285259924,284179.94205999724,288730.79219418135,293032.49932561937,297138.28335536656,301056.9403788096,305066.9032215998,309485.90555697936,314686.890080545,320367.5238199459,326228.49106546224,332440.6456943025
Infinity,Infinity,6822.915351844269,8362.47762958247,9213.356590451882,11778.70152011092,16660.322125597868,24985.272926860926,35460.53792272856,44164.20867834951,51490.4236401608,59265.94137260663,66733.29781246692,71492.5987012075,74442.62972749792,76916.75576959155,78788.98407299502,79964.87571302583,81104.9078977713,82311.57551849681,83724.82032363428,85281.34649503988,87307.34957726389,88371.0007232977,89479.72827840863,90225.40340045774,90804.90062585377,91557.28238446463,96215.38994793338,102826.72112604554,108753.95137267838,114558.1377245281,120254.06874270178,126797.53662949805,132919.19397583447,139175.52062273788,144756.5305080119,152802.75102908703,162076.49716297686,167409.30700028635,175496.20956433893,181609.61353073636,186513.73999617275,191501.87418840485,196346.34911565398,201445.3731207025,206114.73068433919,210789.64995594253,214477.95105966373,219313.79252145017,222399.35048178447,226587.2832619175,230704.12516385442,234796.74174549192,239160.68616166996,243670.7811822601,248521.33288353597,253586.07138552453,258408.92188337256,264502.53828869277,271504.15622132184,278309.33515228314,284811.8232592968,291065.7601099976,297323.71766394714,304167.7345437875,311965.417974159,320352.6230182475,328636.5328488092,334893.48954257305
Infinity,Infinity,6428.977263414888,7751.490569703438,8778.934206292904,11277.259824115928,16008.58580497465,23269.86050241603,32493.271936290465,40142.37619704691,46543.297851603355,53335.828108276124,59828.40527593324,63858.28199306494,66356.41627971247,68340.22295971167,69826.07190697413,70686.5678056273,71458.0079302185,72225.51324612608,73189.11033388852,74336.9014493572,75866.30331178247,76547.50849472066,77240.2269121008,77782.35020741173,78268.03414789974,79240.703145206,83129.38248778683,88889.75850845945,94432.67377290438,99699.6605760174,104753.53173578362,110435.56830324375,116109.1359279904,121521.95138310794,126575.31283476095,133486.29876268917,141555.3862065638,146293.84120536663,153276.53200441014,158534.35578603146,162859.43483051943,167204.4070999788,171911.5010242546,176962.63625677145,181602.0244198715,186234.99083081083,189643.13055491718,194763.34923590266,197976.10836253868,202570.32987817313,207160.66168862363,211766.90020801924,216683.54013849382,221817.12481474108,227412.24229814092,233222.05637705562,238789.4415545309,245790.22443039223,253746.75185207004,261549.28489637873,269038.97908437933,276220.42219114164,283470.05709079385,291326.63534993044,300230.48205819307,309748.72051815706,319428.76930303295,329595.96336750535
Infinity,Infinity,Infinity,7471.998914191923,8351.272035900858,10487.655686213677,14683.611235124998,21405.044334019025,30051.68502336394,37133.800346942524,43004.65546934469,49254.78786217392,55221.689757807224,58802.23929346097,60896.723404353856,62588.01602631886,63797.79870309704,64471.435475840255,65109.094168886055,65766.59694223935,66613.20030670922,67622.72828942146,68931.05463808017,69538.05146038844,70145.56300004011,70575.59342805266,70942.95710268429,71745.17037941284,75265.5801064355,80536.9350901268,85513.2556103699,90266.8853937758,94844.99873120304,100062.60682452816,105188.79861598775,110156.69571617464,114729.86459099346,121190.53592013444,128757.1165269502,133083.57263921198,139590.33900208096,144406.9569172393,148325.56782948534,152262.66848273392,156538.67865778293,161155.6975023405,165442.8835599586,169690.709568187,172768.7924785065,177598.4594136257,180590.78005142257,184984.79567582777,189424.45779419955,193960.2740855081,198768.29616470696,203828.12706692133,209380.1528456921,215154.27160564295,220705.65306711805,227750.97667576818,235779.03986371448,243677.3959316364,251266.21502741854,258566.8523132711,265944.22288474,273933.31353670475,283014.3471066327,292747.8377732624,302637.9464265793,313034.9236868297
Infinity,Infinity,Infinity,7686.059148321903,8313.424380701801,10745.249360540312,15197.82688638833,22206.786492746593,30907.432029849522,37949.147172228404,43774.89935165633,50058.922269555726,56026.62984585085,59418.76732520431,61270.3456282034,62891.11579721957,64057.66713409223,64657.86449963893,65291.762885881486,66016.3725216503,66788.439307951,67781.77270624222,69192.9541431301,69676.12997146924,70334.56196257047,70707.74276249093,71064.10783117624,71802.01965919364,75899.19811559602,81250.1086677434,86144.52184536784,90916.39969791999,95484.0867765289,100724.93631369354,105795.27375164164,110796.24109366101,115289.92167371213,121928.33452312031,129547.87883458313,133581.81871297938,140345.3756807074,145079.08719720505,148882.335753401,152851.8261707969,157006.51972886114,161598.26379633602,165765.89601804325,170065.56968179802,173214.36352986583,177824.56873874782,180916.05072893057,185185.97513727334,189589.68494871593,194065.26489130012,198900.7517345694,203908.5132451023,209461.26958819322,215218.64469860465,220791.05510795146,227752.72810867705,235751.50677305507,243574.90921086795,251076.6887673482,258282.24860407284,265586.17466476327,273452.2990904707,282376.2820405786,291934.54686508485,301658.0985220278,311862.0062298973
Infinity,Infinity,Infinity,Infinity,8254.40019094902,10207.993023565974,14057.259777530368,20365.523540579357,28548.53995676641,35207.539440394365,40703.73950090737,46585.49847865305,52227.984953425774,55547.88560813732,57402.91759170062,58873.25316417128,59926.01588000057,60471.90398267991,60981.84952815323,61550.68826369813,62244.564861645755,63067.73544941931,64174.27577840134,64643.58858290066,65119.25519696611,65407.78761164244,65650.51622456944,66374.03013703445,69675.2012124847,74644.80462994892,79341.66842985596,83849.782961419,88178.24257823378,93104.85629835018,97959.05281785465,102648.62088715404,106955.07871304272,113076.7674684611,120282.88548973827,124360.92623133115,130538.66562747487,135089.96285031046,138812.33007051094,142553.73084130214,146705.46158772553,151215.69665927,155441.50377588937,159605.42234620225,162623.60349963265,167477.6800467771,170541.55729050084,175062.09242139806,179694.4727232253,184433.99657389324,189444.84146084968,194716.20948982777,200545.3663166615,206602.88536778413,212440.42475629153,219818.16050217464,228213.93018516558,236476.91026591667,244435.75383255712,252101.93368501653,259869.2374937035,268238.12448044895,277745.72924958816,287902.0054600581,298241.15822830284,309110.5537877051
Infinity,Infinity,Infinity,Infinity,8916.368346777184,10604.277821545538,14472.25925114306,19962.36110733066,27596.375682546237,33874.06138678247,39079.17760637638,44610.50623860239,49880.64197787552,53021.583023769184,54855.5118415258,56329.99075314799,57332.711891843996,57873.647508045666,58311.87453598694,58731.78597599655,59312.585721833086,60014.04447650483,60948.87848295314,61327.687709454214,61674.56342138357,61994.4420357997,62365.926116146315,63496.48590915177,66539.59151867102,71213.84131407895,76064.44687883962,80581.18031846835,84848.03241267035,89492.67491676037,94480.45051942435,98936.35128020172,103363.55502820355,108969.13616304724,115581.48947786173,119740.28798689481,125433.23824602863,129719.82061710351,133456.33505714504,137108.80151677376,141633.9639824495,146592.87602033978,151303.56870347538,155914.46164015523,159071.01723023696,164630.7400819506,168107.77491898666,173326.25705146047,178629.24438287487,184097.68028725186,189845.55265404386,195511.53917568788,201306.35204429037,207413.97967852352,213225.7860038249,220736.40161943223,229214.1486370958,237497.32905394063,245413.86107329722,253075.44032735663,260790.41096880002,269262.8249953602,278808.68652850477,289024.8143808672,299345.7519010427,310214.6426275025
Infinity,Infinity,Infinity,Infinity,Infinity,10641.997297988644,14483.41606809101,19936.916916462207,27538.2007086526,33787.03988605307,38976.99055020388,44506.75955393998,49794.10467708057,53009.84375493793,54960.59901196139,56409.64074016168,57420.185452197584,57935.57947261511,58365.14154351182,58811.823582265075,59355.30266835474,60052.6563224226,60954.55709209748,61323.54450851987,61658.71652650895,61977.83535654453,62366.72203195256,63537.0722242013,66553.23192544855,71220.7673911348,76094.23899379067,80612.70734195439,84872.078392772,89484.52877583503,94501.3393413812,98955.34755988118,103381.04234436178,108965.92127166293,115552.15551316921,119747.73684853871,125431.42292811147,129734.37163100213,133491.19664749285,137144.08107743904,141724.54933185814,146703.37955417382,151381.07791725564,155978.7127338573,159119.32373656039,164746.38028423893,168196.16354482455,173456.091961221,178737.7662685231,184205.34819517887,189979.25180481398,195648.40543872947,201432.61381895156,207563.15385089483,213357.31434261816,220868.56582854036,229388.39165698347,237653.22101327014,245579.60978142865,253221.79432850302,260921.78260397443,269411.2072042495,278966.2583048791,289181.6663715934,299506.84474133677,310361.51923340076
Infinity,Infinity,Infinity,Infinity,Infinity,11471.744309721253,15282.849609266366,22368.2273117789,29898.696932388553,35797.306154002756,40742.82185535587,46388.52471626499,51685.7031386991,54369.173602166375,55788.04636205315,57117.74762400791,58065.74480939187,58349.746643296145,58803.15051344875,59281.13704514143,59924.33263710317,60623.19928121853,61813.133626053364,61775.64732869861,62202.914826208784,62135.77007593231,62418.600391831045,63188.98827528001,67749.99572259549,72907.05217060061,77074.5120733754,81797.75346318616,86159.00207070493,91249.70926931672,95588.33877317981,100572.11259187647,104509.09218078425,111053.95171527281,117951.12687648775,120899.9801964011,127566.55843546125,131450.33660074865,134691.56490458146,138504.6479534723,142273.06581373373,147097.23023200766,151651.28242395117,156342.99134135328,159924.00758249464,164493.9138854983,168111.96760204004,172903.84206235668,177694.3148019113,182471.48031878995,187538.74545952893,192687.10991617545,198329.19246899133,204149.06604451573,209700.1301336515,216627.6180296483,224474.28035725653,232153.51212344092,239479.82148562805,246464.966159575,253539.29951085494,261195.74474891875,269833.83276487625,279010.91295356536,288331.07817213447,298161.29892512347
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14316.290652180698,20497.79313143866,27987.253839352285,34050.592711819234,39156.887649023534,44756.36167684925,50109.2768381834,53181.533931448364,54986.172032532035,56539.86570909434,57575.79912979969,58041.45360636465,58477.39932110866,58975.54776150175,59557.83632107418,60204.95865415101,61184.982585491685,61384.64192629816,61743.96318651221,61835.631494543704,62002.27007866738,62727.8275684542,66077.26530559044,70994.0468908329,75626.10147551155,80102.59961769938,84408.42017004894,89333.5055047161,94167.32418663554,98865.31736520024,103187.29185576004,109280.40240390066,116167.92097369886,119700.97346706358,125895.81610948869,130038.76247990478,133546.5055641902,137334.45902193032,141454.27664263142,146121.6934717447,150482.24000004845,154758.4084661929,157932.19945765077,163023.8712216236,166295.31987502324,171050.9360171919,175921.4827621976,180882.9221815115,186135.26669629914,191594.74718475013,197636.62979364078,203938.7026685999,209980.38536559738,217325.33236400422,225289.66304532703,233017.04612098823,240368.5684637876,247367.97902363815,254448.695564193,262140.5016809693,270936.7240721237,280203.4359716821,289563.7397679095,299412.8612691562
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14373.728353765804,20277.298941823614,28129.726165220498,34205.282223207025,39096.38246278246,44557.419862014736,49818.8344842488,52887.30638022,54590.10872933237,56047.63270620536,57079.18896556233,57698.99896099677,58359.89891767689,59209.578265075725,59900.17797499845,60563.838723962836,61441.95076632895,61868.73211360523,62082.74720380946,62070.86794644522,62004.95623493514,62357.17426401309,65426.215059834474,69878.3914815363,73580.43289119074,77244.49480550824,80852.85369128949,85248.46176284616,89107.20126631329,93262.60824735119,96728.61771287257,102602.90578810927,109544.13153408455,112885.26475782655,118771.84093774736,122912.5105243664,125994.729609058,129192.29797038129,132389.02996828165,135874.18106823193,139059.87599258026,142169.19465068163,144484.85808240974,148276.0919327001,150677.65660440762,154319.73503726715,158146.7078497851,162122.11849613977,166362.581521603,170858.0107990458,175963.48614060998,181308.35757013838,186539.30080491054,193246.80066623946,200935.3886421867,208581.7812781199,215935.97293858937,223042.80885773033,230337.88522449715,238133.17022914297,247089.76144219434,256755.45858554242,266552.89084568445,276867.81436708046
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,19431.677527270298,26410.128594725935,31753.251836285865,35938.758915369086,40505.98065058486,44853.050478756086,47167.94148736552,48556.743000445145,49724.893789619324,50649.744497593885,51270.52591267985,51940.10906960581,52705.957264450364,53635.57658645043,54768.13052620507,56043.434178106574,56825.65122406115,57546.10765472322,57999.6306315716,58196.03162864705,58557.95163876668,60874.68627638085,64489.67100285386,67282.1160163759,70010.86209271681,72712.35597137501,76268.50111238171,79186.30605801792,82470.141586109,84990.17839186476,90067.95097284431,96179.64883746285,98573.83398911048,103604.8990195758,106860.00900531925,109010.73844402739,111311.41139518963,113534.89331528312,116027.05652763526,118275.3173659267,120455.36249944064,121940.64430017628,124862.57255518192,126509.04588682594,129398.50115595764,132594.76407400705,135916.61145562681,139503.13655048131,143408.77509648036,148006.4560282879,152829.86229915492,157564.72490124416,163815.9101523167,170962.15390304415,178156.4232856004,185121.42667263246,191862.79553465283,198868.89952794818,206300.98455485943,214935.67065385325,224287.068485327,233796.59157057083,243851.5835407706
