Infinity,Infinity,Infinity,Infinity,Infinity,114642.23348184774,104408.37067863169,96432.42076584006,96440.89301688632,100283.2735170056,114692.62575667069,132765.171247782,152809.60591014184,160228.88948344812,162082.562906139,137538.62027224855,123515.05301312024,106487.33686615122,99722.40657893491,89546.6802470992,90396.75524896433,85743.78969834342,83434.48970567991,84522.4986975251,86958.99071440983,91908.06670348255,92711.3278229833,98239.64276480458,105454.36729924314,115781.30429522577,127357.52045390615,143400.71399311107,158541.994839232,174037.7974478455,184389.4157426019,190174.0118695908,188893.97583866533,185604.92023960513,178048.53136135804,172739.68642329873,174831.76178726024,182590.35774850764,187252.98871490092,176916.2223381142,167994.62128098248,167018.4549163907,164695.25225130885,159617.35483224902,153923.0463465542,149489.01108471747,141897.66898439726,140934.4387626104,145959.05770348725,159982.08336390462,177323.55759308147,191542.4292405427,206676.94426582762,216017.20319322313,229311.04109590506,243169.30192758486,253632.82519988582,261847.72909208122,272233.4736491344,283349.3005644337,294185.4885200558,303922.6898127862
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,104858.6429015641,96887.81612966704,94675.58897816887,96889.0108886087,108368.60239276418,126098.97832952102,145442.23795674904,154071.50491435212,157608.09833123826,138496.03504199503,124380.9743163171,108273.95579603703,99116.25653076035,87751.65306203763,85301.44878389248,82392.26201472607,79701.39179442926,80091.34160798232,82677.61527281399,86688.68660484505,88381.13712226809,93008.6726606676,99679.7817574525,109709.76711534076,120941.28343385304,135853.368714898,150921.5711418291,166122.4865375565,177093.20146076437,183827.04617954258,184257.3993528666,182024.51735643626,177429.98997328966,172739.8926957319,172957.6419983196,178584.5754045007,182112.86401430384,173759.94528672914,165601.59745022585,163931.30100816052,162138.125721933,155494.13113195897,149791.97478608572,145402.68378800305,139597.46005141607,137193.92335829537,140650.01349538934,153446.2912423386,169998.43583476514,184208.34390326368,198919.8728254034,208673.68955797155,221727.6593091927,235774.06087413293,248506.91681580152,257320.89732753858,267510.56588177395,279267.802169464,290585.62556609954,300284.59630398906
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,129418.64408836336,119047.32158048832,112028.01031560771,113847.23571180338,121111.11936426972,137881.87716056337,158682.97384378014,170133.42547100058,177184.81668362304,162537.57418129183,147591.476459457,131329.0192946606,112018.67391240608,104730.69052731362,94788.10572938307,88749.43013840621,86416.54231330952,85753.96786275343,85522.97344458562,90219.74904557638,92677.01070843956,97052.29081992085,104152.12751297973,113651.01543753993,127088.132620279,143237.24905050793,160014.46385544536,178030.76314469316,191793.25727487667,200477.92180552354,204027.83908047975,201787.27043149606,196943.0086633516,192535.3211754961,191316.06680918456,193931.27095554527,196318.28831508284,189751.6602808182,182956.98796767503,179314.25458773714,174137.10185208722,170111.87201175856,162235.41083447865,155410.3116852176,149464.38378694354,146293.79056663814,146579.5149433763,156472.26111564663,174349.92562044368,190442.7795988796,208727.7414814725,221033.95988640407,236106.12740530245,252570.30192380218,265114.4410172015,279058.8925332052,290085.2376849331,301873.7029620105,315106.6849643568,325922.76503127726
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,129336.55757718964,123256.58584667492,125361.89276872127,133998.61563731416,152549.57490281033,174155.1212736838,184161.94310266763,191062.75755769125,168877.41449184084,158604.79141592572,140301.14298989993,120758.63423018921,112609.68633046125,104144.81155201145,94740.52732628211,93132.15470962354,93909.87162579286,93373.90486950889,99783.32536878748,100519.07275407172,106501.09037002866,114594.66202463546,124862.76634531232,138945.48675365894,157123.55054119995,174058.6985705432,192620.60929654478,205310.9257343044,212967.92310988606,214616.4911208242,211455.3766985713,206010.49001726622,201969.93805824112,202748.8335204432,206745.28309659744,208658.89644467953,198010.43043092237,191836.91999248712,191267.29637503874,183633.6158434773,178795.01888138152,169968.82835411723,162479.79225857402,155369.19769647782,153730.66040296355,155798.03332648266,168152.65296115674,187585.44577656203,203686.01493034602,222818.65391642778,234346.93128653488,250706.23110808543,267926.5584646179,280140.7744183692,294363.6248867363,305724.7315163992,317845.4762940378,331366.52631968114,342016.54000864504
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,148951.8909910786,140004.36798453066,137059.71116161512,144616.2874898512,157902.95935215394,178089.04461674398,190046.41248068403,199626.39050933588,184902.1659755495,177119.66474861902,159030.17499618867,139906.89370490966,121008.94348759366,115995.87786616094,100775.52992382573,95682.04620266102,96112.53825849014,94725.46219588883,97377.4081113739,99691.17763138779,105641.65162942602,113002.45485157847,123449.3223423947,136632.00152359356,155955.71458110708,174072.56125516628,194096.23949714276,210218.41266455676,221390.76448059492,226036.31370745823,226541.07965861273,221273.87900790438,216832.6084726604,216815.49886757115,218570.52949970769,217272.44784750292,207468.62161983,202866.86585211213,201783.72015845575,193732.85975861488,185803.5602924284,180232.26585610505,170855.84667809287,161880.78612713897,159324.30117088574,159665.13256546558,167685.0469801425,183433.97234985422,200907.5199715678,221545.97194697027,237081.1982752103,255329.82185871757,274238.2386937072,289091.3680228088,302922.89587894536,319293.05358775845,332069.0859259118,345529.18233986915,358177.6214571828
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,147681.14698076068,145403.2428990396,152916.4798664974,167205.18754624372,189017.21154071324,202248.95692061528,210457.45290863412,197423.96412206037,181316.98531935192,168225.3498962833,147394.65053232177,128030.45364422079,121857.88254992756,108806.55314272956,100206.6076882044,100976.69950499266,101149.12173905762,103098.52990975208,105092.77220578887,110548.87992288747,119265.29189928382,129732.06331670389,143599.42251820915,162246.68630324106,183476.37797896413,204698.8254397983,221534.78093207377,231855.38772348317,235857.4239974821,234704.11119257618,228691.62677365387,223568.67382111025,223525.116052458,227006.7898807022,227244.0639157225,217965.33520760093,209127.51474074504,207925.74053661336,203566.2177347907,193378.10570857284,187232.74026812817,177058.49522733537,167684.225206094,163526.47119855197,165068.03904887018,174210.11692180685,191552.83522305376,206955.90772570774,228746.41300311298,246837.198106517,265198.904513846,285218.12249470846,300896.5174807667,314299.26698099205,330920.5329949652,343882.0963159846,357645.3651946548,370595.7625547153
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,174405.9274360446,169829.30033423795,173196.86550106667,187507.1162074092,204660.6465793173,215435.08149713007,225585.66056214264,210367.6479919946,203858.36812553837,192300.69284623608,170850.34284981882,152338.2187510971,136089.97028680847,124709.74399794333,110649.65184678113,108829.4185315657,108405.9270622952,110456.73559798677,110303.37775927453,116711.69018380043,126045.2488345445,137031.35005457312,151530.39870753276,171319.46967851237,192777.4701380137,214398.7094755961,232227.1912047944,245338.48034248242,251832.04154063296,252950.9049207867,250217.99270723053,245419.42506526696,246037.25632719303,249497.3676704937,247245.86039085183,232141.36507313178,224525.03241257652,226601.7293447096,220362.0372795595,209220.22857966277,199432.98278428288,192075.37547639912,180099.60222736088,175106.306256326,176713.50792666324,185756.20296641535,200184.21086470134,215610.52424384962,237960.058331596,255557.0474907704,277575.9281813741,300006.65839396545,317117.07565852965,333396.8711606249,349856.4266795723,368080.00652342115,382693.88477074064,395500.4940271913
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,179558.26468254402,183806.09909434826,198346.4829208398,216644.47967809194,228816.18843455485,240252.26263780845,222490.7752930306,218201.94646316156,198066.04841470395,181450.67368058863,161332.42881335123,144783.67797218682,131781.25808563136,119981.95079564756,114855.56408215748,114730.64294282605,118573.84850389176,117511.48253565643,123843.6443671217,132833.90112799185,145280.09530896903,159921.62125606812,180677.21351940234,201497.67221282233,226333.4801927262,245231.9200003894,258901.57991568005,264266.92628465337,264599.56279029563,260127.42319338382,254624.18750123857,254830.8002952419,258464.18661852577,257894.24553158134,243693.56825991705,236685.30904056362,234975.86328680578,228267.1942198318,220686.65385837696,208503.27565446272,200467.48552348142,187519.99095970593,182353.14938512343,182631.60630024725,193254.7219886766,209016.38108682795,226052.11357521193,246446.80838885595,265081.04835002404,289860.57644453837,312556.91982661246,330685.22095773177,347856.77113623434,363947.3094174342,382471.0654949903,397327.8484118582,410412.2436151465
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,208884.4475490919,211117.59309554653,221849.43207934545,240329.78693847134,247576.3877455845,256485.57202328087,239296.95384728423,233438.47137850043,222590.81403461972,207256.71862753166,186653.74201002452,171158.79764135997,147566.0380648482,137546.056665587,127208.53727998653,124415.74421868731,127947.84795380953,126751.1120461387,131221.57209987324,141361.70103949547,154571.0331813613,169916.04291004298,191656.57549043698,213698.2909270897,238870.58711970036,257987.52498019286,272450.2748159356,280316.8805608406,282926.921779214,280613.93191912235,278431.0236633584,279316.68077303085,283843.56819816714,283161.1182242984,265744.8981314253,253044.38134180754,253000.84598454853,249200.9826629266,239590.9041164047,226288.19739785948,214490.89201384012,204148.09026338084,196703.08185757865,196419.19971988004,207548.74525314808,223534.22563051007,237629.18372958023,258264.40259125447,277318.26751337247,301861.8734615001,328292.8566139168,348836.4016150004,367461.45497929375,386507.6212301424,404940.2590184206,425090.44470853696,439002.5064877975
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,226583.7939954534,238823.71686697673,257816.15235386082,265719.1950763853,275987.0396090188,257437.57256788894,250226.5829451483,241016.3247918905,216717.45786091732,201236.22475192827,184510.20425192802,159581.0543234126,148146.56053692623,140535.09150463965,134311.51706057484,138694.93986392132,138804.2362613269,142904.97604071023,153320.18502507292,166432.48644319564,183547.23704914039,206080.90892454307,229188.94286411421,253942.90199606266,275949.1889344208,291090.9237688904,298903.8436786071,300051.9214046577,296763.3570345486,292928.4153165848,293757.0299967886,298323.54996366054,297731.4669666907,280591.22717278765,269000.75938503386,270610.4020585953,262174.76908376353,251826.38305339238,241733.83250307056,227325.63449496264,215908.9311299418,208055.71568201677,208175.68085147746,218832.8940821846,236945.15023579457,252344.91551791131,274906.83434166724,291733.1799122712,317791.5947127675,347245.883114238,367918.7849713374,387685.35036209185,407741.7737126454,425933.65530517354,446469.14204050414,460578.4040080428
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,254616.58801930258,264760.451341488,279916.7083773634,288155.3884040586,293564.20950245153,272950.35797709384,266140.35743442347,255424.1436179283,240482.45812653404,226243.66987832496,208971.73386902577,185248.3237365305,163188.68804535517,157264.29260816335,145867.04832929754,147504.45928498407,147365.3709458502,151249.01597744742,159734.9781788019,173916.29155031123,191699.23305298592,214847.70910111588,238903.41565836326,264819.8871125175,287203.8586464624,302615.4005084309,311292.3897664754,315000.82952450536,314053.5861389773,312361.57835441135,316421.4353172428,321629.5161699883,322024.12240182795,305035.8095053547,290166.7130298674,285954.493041254,279289.51073389425,271920.05607872066,259846.92454969793,244354.7131278073,229246.7707883786,223875.29717983256,221661.1541521877,231563.8954639726,250077.49966595112,265716.7979513665,285242.6332053985,302351.4046745299,328734.2556534788,357912.52691100497,382316.96709776926,404477.0522322731,425968.6407647296,447078.34975018917,467515.8396298987,486916.0051627792
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,276443.04765159485,292909.24223549565,301949.1285540423,308017.1994499975,290327.1555211152,281429.1090554908,269716.2308783141,256673.87396644757,233318.50332545838,220932.2425668231,196600.21648111456,173074.91937834598,165459.3579530005,156845.63286712908,154726.67303831782,155731.2664916039,160591.16126664056,168499.29354263394,182813.62169929274,200333.06726116192,224847.05304752753,249649.19990254726,276509.8638810298,298665.1097245489,317184.8681937937,326913.77024973615,330776.93763563555,328482.43611693283,325752.9654931615,327775.99253275077,332650.64720089774,333151.0165165005,317089.2963020891,302376.4018094633,298700.02598013397,294142.27430433,282308.99166404636,269679.1891316009,257539.4115740422,240056.10319511284,233294.404853263,230309.41884684202,240115.77382001228,257854.0329278852,275607.3047049033,296264.03417660634,315452.57280686055,339330.7983374584,369856.4648886953,397374.89359442476,419598.0174275381,442149.28504906094,464195.011895236,484326.7673220129,504148.5286785183
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,301088.8895378089,315264.294267222,320701.41834486235,327063.36409733724,306088.1951111122,294433.564957496,283452.65569150686,269157.9142440019,255014.2338806191,243688.8339842509,219377.60103485163,196957.55214539706,178452.11693184177,171608.2001732063,163995.632790125,162503.0188183362,166797.18704331998,174288.9135400053,186541.26412300303,204945.04617325944,229755.3385817761,255092.60854034743,282780.5591975044,306271.55623900355,325419.6764250475,335765.32297005586,340729.41559181805,341080.96816401253,340673.04655478045,344454.88240240415,352278.2496559355,353371.7516453981,339096.5627666821,324441.50523419346,316863.1869964588,307000.7713913798,297068.5384937019,287646.09659915173,273643.34200728126,255298.13702399854,244515.35169565328,243671.41674845273,250676.642308205,267318.01947445096,285512.01879288163,306227.5035659949,322554.8301274835,346423.6923117774,377140.54095648864,404467.75823985745,430346.41706443,455221.3252939898,478627.3730014998,501633.5649409571,521385.7145741949
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,321480.7186021136,328705.3316377275,335948.9432866896,317909.69161364913,308054.0739640068,295587.2481677432,280643.0470268445,268223.98811986943,247413.664466842,228947.06614688225,205701.27227161455,185359.2650634067,176869.79169126067,171570.2643204375,166762.64910733368,171699.72046341863,179818.86200199337,191254.10968295284,209570.56572632454,233482.5873200108,260122.23865377973,288369.5385567687,313123.64945133077,332360.57874556613,346386.4971091073,352694.76144175424,353396.9389823538,351524.64622714254,353671.86742221785,359049.8130620838,360020.21291867335,347091.33319815865,333150.3560517116,324962.50057353533,316192.2733919502,308665.1826311314,295018.35370142583,280675.3790446733,266040.6519437423,252446.44254773564,249630.22842867527,255106.24722868673,271208.8695865159,288585.9426390367,311128.26011209725,328805.77727860387,354369.1443441755,382314.0619857367,411117.60339565383,440030.3510155701,464809.67687167646,489200.87634482124,513017.7359714577,532533.3715202796
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,342030.1527944886,347258.9988928129,350877.3875022878,335175.7077851911,321046.8125771411,306365.41427383124,292457.78474469425,278617.28336008376,266663.4606149585,250150.60266701164,226751.7069738525,207169.8823548226,187849.78453483892,183876.95265769475,173984.96998321966,175946.46012060795,183222.499268078,194082.43564814556,210206.78866065544,234456.93234526837,261319.02351164276,289931.49502688163,315816.9956075101,336665.5642021133,351842.00855249906,359016.5523761192,360931.2934377898,361642.6344379017,365537.0382426082,372265.5875641054,376229.7396995606,364971.7145049296,352671.9879686901,343754.09726474184,331705.4233322028,319080.096682795,307593.15898792754,296633.116902432,280446.0435638988,265603.9788273533,258238.88251751458,265269.33191883645,278129.30394130014,294417.23626088066,317171.54432760866,335117.269580925,357490.79974749964,385235.160244125,414331.77118385595,442995.63973618543,471302.8462190905,497952.4306804262,523041.32567716856,545487.9704823857
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,363260.54552698473,368912.8268860295,348963.7387664812,340462.18042155844,326117.4633208971,309970.6732285465,296188.5657190206,286892.4790605522,258580.77837596266,241529.57175179292,222046.03323020187,200684.8790272619,196294.15233182523,187489.42339740688,187215.38022066874,195757.79919891484,207581.42119635578,223249.74729756388,248836.822212363,274833.39840056107,305066.5455829348,330674.22391013463,351901.8626721089,365741.74257525604,375901.19702341984,378912.76790965116,380205.48300032364,384071.3114557172,390244.28372089367,391943.7661936081,377952.15659652813,367269.40343206056,361465.72466820385,346879.07385813777,334922.56553268584,325068.14676765585,309483.6085057537,292209.875733047,281993.8598016847,273162.53845686914,279723.60229125875,292015.53567704686,307784.15838066605,330160.98037589015,349381.6843953526,373914.45754166576,403852.9445478277,429839.83357164945,460237.2890880802,491767.7410929062,518524.17953256465,544781.438808075,567901.1258455764
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,371307.38058401947,374883.01182430837,357524.79258304567,348666.301361376,331331.9598498147,313928.6607947862,300828.97677707754,289428.2553983693,272226.3546745761,256722.64172660248,236125.7892372625,215728.0291210351,199319.63042941215,192763.86917108545,186057.4892006139,190772.85160347552,201172.9210516484,215608.2014642435,237523.33302466886,263559.47753351444,293450.1681240607,320056.93688165303,343274.1116223029,360118.5776512894,372266.2139980258,376532.9397588397,378925.0439999668,383883.59792795696,390726.8101087116,393872.928394104,386118.2830487888,376687.55368778267,370297.4910709159,356716.1828260454,342136.3881160887,327966.0485344744,315043.20651414763,302039.3957459034,289047.37955765513,277507.6386304903,277618.18962003756,290175.00544850517,302793.02847378864,323361.203820325,343438.27797656227,367103.5250006944,393167.9308828472,419416.22741780186,449780.9553438932,480706.58177082456,510712.87039172894,538980.3233931722,563512.8316083465
