Infinity,Infinity,Infinity,Infinity,Infinity,153041.92893921578,155521.78397981092,156469.66920450926,158377.5638216947,171840.06485202507,188864.41704474416,211593.7209792344,235762.54981939917,247986.5394123426,258543.9738108384,242114.7689551946,238509.9426319345,236446.48428290337,222302.2997611051,224602.6416568069,228422.15043572537,223285.3848471317,223188.53375455417,228890.973182922,228447.04624434843,234339.99541662663,237430.7844697486,244333.80670078628,254510.00933737986,263798.1062651687,278258.9815130582,297942.10116530466,316754.95779759827,336994.1069849419,353662.032036615,365000.1240774512,372317.8906176719,375928.1627533475,377402.35201659467,379260.1366785689,388027.2515366899,399622.17721247626,406849.2195607613,400742.9677489638,400760.6383401074,408130.96204956324,404247.7786295321,403538.5428270328,405166.29879927094,403130.92995462276,398625.8005317555,401102.20175712835,408091.4004513176,421451.324743276,441121.76195847,456840.5440432951,476669.1772724273,492271.04913292173,513481.24558484193,536407.3019986354,553418.144075658,573626.6084580071,596097.3507037703,617548.0069277536,640549.061561512,662440.4090517075
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,162336.7257506238,163034.06537838318,165325.7889559446,178390.6220482688,196211.53958783718,219973.5762120434,244769.49171989554,257023.60105347322,267166.5724051995,248290.31288267073,244821.78403273894,241580.4323996192,227985.23130757525,229501.58357653822,233288.33872873892,227021.01850428956,226913.1095108662,232908.04993576696,232365.8194313398,238748.60279336828,241542.80982177387,249093.09530513594,259999.79301545952,269747.70516697224,284645.1630407751,305139.7082447503,324276.91793367977,344923.08005588467,361525.5408637645,372695.01323942764,379636.3746073257,382912.4661770571,384200.67465293105,386531.4704584854,395685.0627762586,407912.79544505867,414714.1273973761,407322.4393137649,406714.2836913067,414796.4964903017,410422.29742895474,409539.1862782438,410689.6718667786,408354.01748168893,403393.68359071313,406105.5923258888,413872.10591243586,428260.19532808417,448707.9015427759,464950.86088484817,484983.58807396254,500494.63651204976,521980.9671250456,545383.1027968577,562607.1302551467,582768.2862037816,605392.6428106523,627102.9640771695,650257.8183682521,672183.6038804721
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,188172.19272508335,188789.9000700204,191918.77941826885,198939.38260751936,219890.30258509022,245047.18161563348,272152.608446076,285880.9516729572,295934.2082672277,276276.6434049916,270205.658436615,261728.4327457966,255584.9141812238,242329.39835125135,247765.4316099719,243276.14628444528,239593.87625625546,243507.88473277458,248240.94028046323,252292.97778481504,254604.94507121007,263071.68707141484,274236.2208336388,288595.6998700307,302525.024655044,324930.49049210665,347070.3533943705,369887.23478045396,387389.85373468517,400363.5797505083,405831.8389071345,409084.6475447018,409079.78976086515,411093.1957564877,419416.6057364597,432620.1637382912,439902.35969073325,430432.79518635356,426997.57664768485,435617.7119668579,436286.93744560896,428728.2020351856,425431.3841858159,424837.0164450948,419368.503525131,420102.9573915206,428047.33886677603,445386.6321918197,466555.65667007206,485598.5898891364,506980.65206726635,523168.6104478881,546336.0248199358,572247.6210602864,593084.5150008423,611691.7179091214,634877.8162380254,659425.7253055268,682868.2397993468,705100.1500166123
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,194610.4292124184,197483.70647582575,204821.0414422855,225298.31953687355,251239.80182003276,279363.7642849559,293901.7685264817,304066.9403067883,284331.8288688604,275708.60821422,267358.7665464585,260145.57668681192,247414.70913629292,251992.70296560673,247555.6943926209,242717.55758825992,246510.55732681582,251574.4959292039,255495.78905106496,258324.97221413278,266462.8619600009,278235.9023930038,293224.6343834286,307498.1636665117,330294.26472995087,353215.1252902518,376315.4816416495,394216.5556551021,407130.2508964024,412446.5591846989,415371.5467537854,415127.42701085715,416927.33094978466,425707.87826588284,439322.7951676234,447398.2471320373,437731.54446622095,432941.5046255064,440934.234064428,442315.3772425989,434345.1862513589,430865.0565056831,429836.78425717086,424122.27818548103,424294.2544323179,432488.8725385626,450411.80020853225,472550.20601988025,492349.9137526814,514172.5983999899,530583.7017193707,553581.0951231839,579721.8857625411,601020.3478243643,619830.0377377055,642958.5744243151,667610.3859694223,691294.5871982913,713672.8105485794
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,212874.67168194806,215250.49010945082,222930.59524643898,236561.41716962995,264764.88158782356,293784.5871303929,311611.0940482776,323337.60925659444,307758.8564465069,296531.3304934944,286334.10825339705,274643.9730526821,269036.984145566,258177.34844147673,256932.4641628094,253540.3865555924,252908.46678642926,256153.64759814212,264604.3378586175,265724.58840347163,272584.28630846646,284751.85784729413,299493.11411543674,317737.08801902254,338653.2451175869,363235.36461554305,388894.1503988589,409399.750501673,423735.13826051273,431686.6363005891,433747.82646795374,433898.3300424658,434260.1153350389,441841.13223929686,454096.68765129714,463553.1359937962,456708.15271662944,449439.9524556888,453350.6815147593,456260.56456304924,453881.08542106947,444127.7228857175,439028.78831388254,435681.5400316231,434441.3753236338,439934.33066433796,456523.9033518784,480819.70069091406,501264.5629440513,525282.064192196,543418.7566025628,566344.4308593777,593715.9440524924,617678.5644152608,639910.5690921954,661258.3808773574,686217.213323904,712552.141654399,735267.0580477876
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,219525.44894574024,226804.50989370476,240566.85813161073,268067.0394475762,297775.99768214824,316824.9683560108,329385.1402038859,314779.46374214586,303156.34588751284,290547.2899750253,279097.77635044913,272422.0767142136,262051.2244356923,260227.1687233195,256854.5789363895,254972.96027996275,258087.26569434826,266709.92183592834,267811.5899387227,274971.3528922362,286670.22432722314,301910.16791687795,320712.8557065535,341771.20675841096,366711.9096733411,393076.11517732206,413893.9794442828,428710.0130179523,436788.94351475366,438777.94541085965,438661.7323874169,438778.27075020963,445949.7642778663,458507.15773997776,468421.74776338413,462824.89758649294,455305.9530859908,457534.85738956695,460057.49275154993,458490.23871261114,448440.76966331137,443228.38449724583,439566.0168617118,437903.59426060267,442591.41783935606,459166.80168384744,483843.6931387916,505317.36990098824,530004.514158094,548681.4502245574,571638.4693913821,598705.7971283923,623012.2643467268,645640.7426087051,667148.5865678005,692002.5669780946,718409.9973599294,741391.9327222873
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,230646.735571846,236878.93454631142,250067.60736511415,269534.9132345039,300929.54543589265,321825.2156470177,337766.17207862734,329781.5929148855,319784.6314682418,305946.8957474809,293409.4913045467,281679.3609699584,277376.94198976003,262456.8782755564,261777.48361483755,260385.90726526376,259259.19813412268,264903.03486594197,271712.0403660109,276034.1609882671,285774.06758066406,300875.5074769887,319104.7129833955,342740.7782868212,365677.7724127935,393322.54050604405,417429.9728492909,435494.4760812875,446271.0005547918,451527.124540584,450942.4307351027,451225.28250638646,455575.00148622616,465968.16706850333,474896.54404965264,473442.844338212,468319.8626426529,466057.6143584903,466092.7031335171,466614.8019312319,462765.7360588528,451742.6124964655,444804.9216607277,444507.2115172856,446541.05393688043,458790.1280257922,481062.1137129306,504666.5081740466,529442.8575154057,550833.5365345809,574668.4791811281,601167.7059111334,626910.1686622882,652044.4034787858,676707.8545900398,699603.562696071,726098.9445002627,751857.1856420408
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,241958.28211622193,254838.6521306004,274663.0293310787,305424.94173050777,326971.12429879274,344195.86520119355,336118.1674925313,327737.3014492276,313040.8806837153,298012.9277676327,286769.0618448767,281810.50644008466,266629.4252909576,265522.5722562304,264354.03440814343,261987.6670001896,267872.185632495,272544.39160138223,278960.1852698152,289101.23397982534,302900.13432839466,321268.94994747743,345267.7263659668,369861.51571365993,396837.13858615985,422451.4417504619,440740.50631253346,451610.9521797213,456952.5270385504,456282.01569567143,456367.92626230844,460888.92821287474,471210.1585861428,480454.08809951175,478963.850359154,475110.78935597796,473329.6125417953,471076.2571174418,471174.42758284684,467947.9755465118,456547.50928195246,449340.0173774341,448856.4445528337,450867.683954691,462508.1832765771,484632.5530422121,506178.49697265786,534088.64979538,556113.9694485645,581166.3590639194,607770.4004520988,633144.9591159043,658640.3775700578,683702.6605697412,706760.8043344629,733171.7499398452,758956.9583004744
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,251134.43813248852,262701.9221518674,281627.903330484,304213.20906932355,327699.0642486871,346829.00099881674,343388.052573477,341085.064194519,328297.6100448174,312229.4826411789,299824.7581889328,289667.3563505068,281037.0618078914,266755.3663405826,268098.2909165549,266231.3601179513,267614.4731177606,271330.17613955424,280965.6901082142,288449.8479527586,301045.8686517533,319313.13516763935,342972.76487755997,368489.18750774546,394410.3086421376,420385.41710970184,442110.1353594809,456516.6172730947,464693.2876409691,467386.0007819339,466975.4743220525,471339.46087171393,478595.0281056319,485756.43824149936,483960.4282501824,484148.0151507255,484303.19472174154,477916.60871828714,475665.03913835995,474681.824232986,469601.84302764264,456780.0646366412,452747.7542770874,455790.32313251577,464391.46126030304,482268.78219228325,503850.51514106465,530803.5968025082,553782.9664161702,580735.9927062945,608071.0535344608,632964.2159774044,659853.9648573808,687345.452529956,713513.2984275182,737911.0896899655,763822.9041411935
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,271686.92261605186,290820.6013214994,313983.69664610643,335124.3775678563,356084.7748061008,351437.25485734025,350445.1124274803,338550.4791671835,321223.5314316716,306888.9159557458,297900.2325449676,287357.8253999386,273141.9244645084,274675.39134595136,272854.17758289404,273635.440773193,276583.4432071745,283923.04574812495,294596.03357829934,307180.1056544775,323220.31312145176,347618.26059104025,373122.26645959576,401745.8341452229,425536.2893006448,448708.1012144159,464721.32104123215,472676.3525574541,475212.6980354215,474937.48701751063,479739.49809870025,487591.8818581094,494519.9467068096,491663.34979996854,492030.1375275115,494638.25462857867,487755.17172481277,482961.37248420087,481233.84391997434,476550.00801671925,462954.31776722474,459157.8401335304,462520.76919093373,472016.64155503886,489679.0770299048,508866.92199155607,534851.2755242864,558949.7444608641,587868.3114864222,618573.720287439,643941.1451800338,670389.107210247,698457.0795838404,725161.0337061001,749820.4032451943,775607.5965568929
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,268587.9983113605,284680.58822403906,306067.99417932343,322046.24783577234,338455.79882397305,340551.04914901976,346334.42527361074,344980.6509960064,330787.55910544656,314821.17868080805,303511.929862028,290690.42906967766,282396.16199929523,269399.9166370042,270411.414776397,270228.15557050705,270215.28669612756,274894.9504005037,281529.10846535047,290291.1601004733,301557.0322943815,317083.47308038006,334091.2697961945,353518.4659475998,371641.55035930447,387906.3794952538,401434.12001754204,413090.12431574037,422689.271013696,432395.463013161,445058.53196617996,459912.41187836556,472215.34227471636,476595.81018981664,482079.94065939094,491622.07662487344,490582.27710805944,482641.3702411732,479344.8042118658,477597.95934237994,471487.80334104906,460454.90677908243,458695.6701933449,466554.5154654534,479618.9263288644,494236.91405908065,512205.955190166,528053.499080417,548442.5987310254,571774.1591509043,593744.0376864764,616667.3385356073,641530.0794991071,667684.2686299104,695106.235725988,722045.191100113
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,288865.92966652056,307362.70922500064,322517.5373062666,337211.4012994657,338832.73323855834,343927.1310114934,347163.56758385804,340490.6632796051,323324.7451749083,310080.7376815662,298591.46768011776,288373.71407803835,275340.76920955774,271255.1129804025,273875.27085931774,272314.77310852666,274239.15440784994,280072.7906174445,287836.7221446598,297942.5541238891,312177.71855085,327834.3668690129,345839.6288442445,362470.9575638251,377264.74025198346,389405.5224371943,399732.93080783973,408148.66723260545,416655.67541689135,428053.2680792416,441599.55043452623,452831.1348704104,456623.30373863137,461417.17377779377,470131.6160434794,475645.2324173369,479757.0686762986,482860.00483810686,481774.3113891521,478067.36201127066,466068.9445626658,464402.82496993017,468399.96438163973,480563.41419665766,493031.67559304845,509687.0041143295,524303.4114373146,543252.745394459,564945.0407266133,585389.8404821936,606719.8253516633,629942.620108389,654408.9521428458,680069.4981856536,705265.7744910726
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,286786.5356644597,305138.8690360569,319612.79249121336,332914.6163224183,333984.9330767654,337982.1326748969,340430.0269413867,341751.69185276894,332246.3001158406,317223.17242588487,303921.6573268061,291333.8999977505,284058.087168861,270733.80753456516,273104.8626513877,271730.72644779045,273316.7081886168,277997.4635464366,284486.4769875473,293190.7957788129,305678.7705661585,319492.88756099413,335501.59729483287,350326.6067227872,363466.9671504746,374267.60829208663,383375.5782050361,390654.4837486741,397989.3823913733,407845.10412886087,419615.1635199708,429213.03577837074,432084.2168816504,435814.1357551192,443089.4452080616,447441.2465859453,450566.95854199736,452831.00207279035,454529.73603420175,455526.17118216,457836.7207838769,461942.61664989963,466861.4707770452,478674.22908107215,490253.77129368397,504849.9661706673,517543.1222656596,534333.5007477184,553753.4896464008,571977.5785449541,591070.7341841612,611930.0129457373,633996.910842357,657208.1070067191,679986.3658234135
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,304517.1933861955,316746.96972309554,327996.1016086715,328576.8077917647,331577.35270446405,333187.4265527527,333966.47662275657,334924.93981549854,325133.0397323883,310278.3650234098,298947.89605266164,289498.9954813702,276223.6222478125,272806.02764731477,273717.9777605136,273936.32851642463,276846.3885172655,281955.9774349818,288913.7415570941,299373.2720495085,310964.6238473743,324520.3814024852,336981.90889557323,347909.82510161295,356700.98723547644,364037.57320822857,369743.6097194763,375482.84996567416,383472.5150915967,393262.2654080296,401203.0797033377,403312.3839457227,406058.40731509484,412210.37725623435,415517.48041758005,417876.2547384404,419447.51695034245,420609.550686764,421312.48237033735,422935.2520337151,426153.18530364445,432833.87864549353,443133.6936155052,452880.4827115341,465291.4132368428,475915.375345492,490319.4602493199,507196.63177338865,522882.8120667672,539406.6902202449,557538.962729004,576786.6065081585,597098.9125499483,616991.1750177908
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,301626.9814873221,311531.955929003,320624.88827867626,320814.9515125739,322892.3288330859,323710.94617141836,324023.5140306838,324636.6072718094,326049.0467484505,317440.7483543786,304255.4198777057,292196.7224268614,284711.6511846453,272377.13045579236,272908.49820894824,273170.8304232602,275636.65219787107,279321.2585795081,284566.57317994983,292996.99965493,302388.7005697419,313506.0676966338,323503.8787498783,332081.79350619763,338739.23426928424,344169.9082685235,348214.1440124765,352315.6863655816,358366.45956794696,366069.4707844515,372240.6374933659,373575.3360416279,375351.73226065736,380226.90276915254,382445.97373795934,384004.3910483054,384917.5989289322,385571.0038956701,386008.56041924376,386950.17497744504,389171.73749546584,394192.7027231484,402406.0011776422,410159.4689607817,420255.9000465013,428732.0809941578,440583.8067890445,454656.7044094388,467683.01083730365,481432.25987363094,496660.98721648374,512874.31224287656,530078.5738238887,546884.9418216918
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,310325.3156351514,318248.4591776173,318352.24443052814,319966.63064354804,320479.7909377021,320658.9444784855,321110.552217598,322270.14362344635,322578.42934843816,310662.37833084754,299694.76166941796,290074.123777896,277605.64297748555,272750.3346246925,273788.5790721393,275078.7994756598,278091.9934887186,282535.0244551663,289930.52047197736,298187.722548794,308070.23356082157,316876.62772004603,324352.90337964543,330089.31565785105,334743.72002966417,338086.39259798377,341490.5480205594,346630.97125658125,353248.74015159265,358430.18753272673,359383.40160912235,360682.487207,364789.5047706605,366479.57389465877,367637.048485446,368241.35343876824,368704.15616281517,369122.95865478116,369788.42646828375,371517.28629425843,375705.3929436105,382833.8799957433,389506.95998444327,398397.7660193285,405777.6164369184,416298.2980046752,428917.05554840347,440546.4087546556,452869.39146921237,466585.3142502451,481253.2601929611,496851.96797325736,512075.54072675575
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,310133.44838621793,317901.01508293947,317958.9637263433,319518.03242865537,319982.1302991689,320099.43331462936,320518.12331785756,321683.96281663224,322018.4423341104,317864.044128096,305064.38418852206,292804.914429643,286117.47862168803,272763.09128750797,273761.38793727383,275012.7906517611,277933.2722383447,282283.4158968441,289557.38298764423,297692.31314935326,307437.3966890545,316083.5576398414,323410.8300345021,329032.0159827707,333543.1825980426,336757.78173542337,340044.3864461986,345030.66340352426,351475.47210305586,356485.0271207717,357324.8125327125,358502.22931089887,362433.64819654374,363981.3653876303,365008.8939106861,365511.87248158414,365873.8474315378,366208.02058481734,366761.89915451553,368320.1721076247,372309.02981211245,379183.4964336148,385645.39788156754,394308.4515519433,401483.176672244,411764.07911506185,424102.74643512827,435505.79831059277,447585.4930181282,461043.2183722974,475455.3820438649,490793.68735280936,505762.6970037071
