1766.1530698218548,2815.5561627088528,3869.1375578793854,4482.127823196149,5022.092767497491,5714.39030631589,7245.687261903095,8775.457066669727,11266.941528084191,14370.19481433437,16999.575244957134,21532.2479580818,23722.90019809088,26349.916143554834,27168.046480209796,28944.419118332215,29401.51376877371,30594.320761389492,30976.562742976777,31947.451633751174,32525.269023244862,34755.71689577154,36139.38764324879,36886.92343156669,37707.20026138286,38751.32817036584,40241.348239989406,42755.44727438614,43839.86058077834,44866.6072408208,45272.818096598654,45709.64326348688,46134.987668265094,46578.66326142541,46988.91680201917,48341.69450649712,49127.12751904578,51014.291012182446,53841.09923737896,57123.84806623933,61082.47741937207,65304.25737381191
Infinity,2922.751456436452,3940.8550060534676,4340.535449448999,4784.599727577544,5355.063925821458,6706.03936284114,8098.808065527987,10373.714292997454,13209.558513083788,15636.840455223779,19691.950925661054,21692.24661624211,24013.042761138448,24804.747618967067,26297.066610832942,26753.787738740084,27738.887325201107,28021.90396666819,29211.763499857723,29916.580350696477,31832.859341104064,33052.40887617599,33858.83975916349,34715.245741408624,35631.360638332946,36941.32153810683,39157.166484672176,40058.85399363021,40872.44491931687,41190.81337896967,41709.87906332244,42194.945738004746,42642.278985078956,43071.75291043587,44636.76441809885,45503.3083737749,47596.58712631474,50746.805838775465,54394.39226042338,58736.80175207652,63351.93691901208
Infinity,2252.1643296764396,2858.232856308826,3870.156035500252,4735.503763489523,6219.14857763747,8195.192612861267,9603.757214721234,12181.931010959368,15228.856459545113,17444.61530254684,22185.81096636395,23359.625812359012,25983.682604611324,25390.14858256398,27827.147815700933,27178.746965893693,28987.98472181814,28506.8250103531,28577.018066415498,29084.405875026838,32732.995777895747,34387.16711806293,34670.292368665796,35647.70741354796,36928.19446390272,38418.840355506334,40949.980669822755,41242.27596507279,41967.98751814871,41677.31530986762,41550.992293513664,41830.93078062616,42225.25586672383,42680.49324752858,43339.95869322556,43623.50490786606,44446.033593959444,45861.24210682375,47575.19423021772,49752.486547700144,52085.56808411409
Infinity,Infinity,8403.745365386414,5261.842344987257,6580.286262313673,6331.56494770294,6105.853541099834,7146.488918792492,7796.726572018622,8209.362829195607,8828.811154032106,8965.073833656925,9865.387475595991,10155.92224123342,12810.048268736531,13306.883366236072,16281.826586049123,17091.676744662942,19382.252194872766,26259.207642880232,31591.67562126746,29292.40048001834,30068.776304261675,33125.78685300074,35854.3922641329,36185.41702792047,36565.935597770054,36897.745050997146,38002.47594829755,39073.15126380343,41499.4177977542,46131.303035009754,46453.715933000065,45970.689878734505,46066.38088971338,50540.31538978443,49367.351920037756,52795.8164010041,55652.609238648314,58130.60915318377,61295.239623713205,63979.56155853816
Infinity,Infinity,11043.044427931545,7005.834783133474,8417.163143174275,7747.830327055213,7860.5861302439735,8011.243251541029,8368.00229391128,8587.597521139947,9393.017446273325,8986.70332365032,10570.362921707712,10643.383502429748,14463.626195383342,14191.202225581572,18103.3937492845,18220.15815769239,21184.497336225293,29024.31028297852,33984.12012734692,29994.548817774936,31077.871640295885,34646.660446737355,37286.163657060715,38237.88053921526,38039.20565927431,37500.29593378868,39180.73304693481,40337.961652268576,43291.68842386891,48808.1042206705,48870.34788110588,48230.139668324555,48235.26516084077,53519.25954151622,52109.42855304881,56121.994729296974,59333.105059312875,62010.88606303674,65410.18210008917,68214.87261796916
Infinity,Infinity,Infinity,13563.204371008138,10860.318396646038,10441.827413260116,8592.236253015413,8645.988939249328,8859.193222560483,8985.359159436848,9863.91266330009,9185.902721163857,11126.427578263538,11075.905318479097,15440.671185413,14786.889972443141,19149.61812434763,18907.6166808824,22168.953429001802,30495.314524930516,35294.99958291494,32983.14700998219,31728.722193020723,35583.69059175374,38170.68038812882,39165.684372564225,38673.423345930125,37981.09498016336,39912.93892710188,41099.96265048572,44299.47556270768,50095.767091177,54749.147891112676,54085.225868473,53173.99667825259,58478.72006775463,60742.26383908928,63557.35822172019,69517.74621053049,73706.05085989859,77959.45757806327,81777.68634867693
Infinity,Infinity,Infinity,20315.048163665295,16902.34698828306,16009.81507671077,13044.58139710646,13598.898392120595,12329.044063418893,11786.695486721124,12763.33232407212,11163.783311273095,13988.538873652198,14127.253331770642,20132.768267690146,19247.92701476915,24511.023220262818,23887.64131475224,27415.36109082179,38213.59523104128,43508.004958767924,37793.989409981696,35510.751772910065,40971.05237764813,43861.41756906754,44108.48903281179,43807.76411432081,41815.64672437146,43806.34049693033,45587.77667314006,49711.951421309524,57149.830499877906,62626.7039320972,61403.67005059788,60232.18876681576,66813.59615814815,69263.227725822,72749.79793490283,79757.23148435156,84523.37338192078,89276.84459536383,93400.0551155821
Infinity,Infinity,Infinity,Infinity,24930.787147593703,19741.420663813886,16819.162611390424,15441.456110086088,13919.191787830558,13141.925015543493,14090.603117284192,12276.210150760258,15203.761186148635,15566.65566030841,21971.048931080968,21246.28090574825,26590.894419792632,26051.94706615375,29509.51120816877,41106.458819666004,46728.97568694604,40026.220719599005,39612.30850255007,43041.22047804737,46162.37160792133,46187.21350527911,45838.51140175818,43397.51258198229,45475.494156365356,47516.21292658987,51918.40609692341,59898.5380883943,65657.14715967742,68948.79600086837,67726.31414184408,73768.69374788922,76070.13526545878,83480.08019177051,89442.13410229691,97017.43927115896,103358.06407286914,108347.86489568597
Infinity,Infinity,Infinity,Infinity,25526.681688768735,20413.1596560096,18060.756265200715,15267.298018661542,15150.8130383973,13493.019736706246,13338.859287165444,13195.598317505866,13068.573907399477,14151.88369334739,18978.165770354637,20841.316230070388,24581.66409729058,26914.477344475952,28556.102379760596,37797.14311988803,46096.73226762004,44821.41530110196,40070.33682848208,40316.604748853766,44683.691294644144,46657.01123193658,46259.170211781726,45192.63017569419,44510.238731601596,46659.660244208164,50399.03350998112,57626.83333661434,65105.28947608435,69758.9125727396,68158.00337661862,71921.41479479309,76399.9646007309,82676.44556174666,88709.92802361932,97008.34292967345,103441.69321700683,108810.23656543919
Infinity,Infinity,Infinity,Infinity,Infinity,31083.187713667478,23870.49264680145,21338.255494137415,18591.019953776915,16494.34932708791,16357.510173149352,14496.658121895074,16190.47341624556,15700.347083931094,22069.809918141138,22675.21779052489,29474.044510575655,29124.008559920858,33635.89479335885,43381.57958001917,50233.292438036624,48919.25907887199,44364.89593839677,47832.687697102796,47922.47541025145,50115.57338641357,50545.04006155625,48695.497853989145,48403.857940180555,49618.31539302973,54425.14313768291,62255.248448730905,69443.66980641834,75780.54713121089,79144.4639175243,84014.1668373861,85555.30833186956,94272.96814331273,103723.45243701713,111211.2662622205,121444.157182211,128458.63209825917
Infinity,Infinity,Infinity,Infinity,Infinity,30724.808936683236,23780.27502427129,21775.89788930585,17943.040571756188,17179.510664592824,16088.916073520722,14139.615913527074,16392.355325958226,15106.326801101131,20998.69041412055,21962.835815089646,28323.406065570227,28314.69153897174,33427.83602709443,41855.895776897,48823.000327978334,48301.15463599991,48382.26118037717,47157.94450815128,46838.84519579381,49197.41888140917,50218.09411080102,48515.8457387184,49341.083114900306,48761.410109140794,53348.202774435296,60883.09974768435,68083.6670111624,74509.57810063803,78719.1485415234,82850.18668065761,84112.65597460711,92919.80079071355,101929.36314783544,109360.07989110413,119502.70438600567,126576.40721905291
