17597.229836870072,35497.081418158676,49402.323805479464,89937.33394768076,131043.10365715594,182296.26980467277,232274.67400824523,261747.91940866067,299075.8090492989,336701.45561235456,380752.90089625114,434514.8243582203,488646.8909693264,538826.5848981015,585012.2674644957,636442.4505707178,676448.1914951091,722019.2216226496,766923.767899992,813271.144635193,848195.2238057525,895629.5481260687,937339.0299215878,973241.4219341748,996934.1710692912,1023849.9559428423,1038847.0967256214,1052819.3700744119,1065033.3869442297,1075419.9419389397,1085824.4771743768,1095983.047007563,1105958.7675852405,1115118.1779978524,1123484.476519512,1131214.7375613921,1138805.0571710332
Infinity,31911.296814658825,42658.66792334968,77626.18632730571,113149.9745924619,157998.98905506215,201702.4437408795,226606.31521002104,258471.43345298886,290646.7719515148,329020.9320766334,376289.7417821906,423849.8537367445,467703.4818686519,507798.3541509841,552762.6796672943,587174.5926315633,626765.5973287957,665755.9750141739,706059.9511654244,735947.8719269319,777245.6996946067,813307.4969189602,843922.5434890091,863595.1407071266,886037.846651307,897874.4935573057,908774.3183626167,918152.1037666609,925958.7516669566,933790.9603880636,941457.2391867901,948931.267439511,955711.4743330016,961878.2461489615,967483.200110717,973007.6067234807
Infinity,28575.26109467088,36493.967455519196,66161.28503948796,96282.07648475163,135023.93219401356,172591.19466639787,192888.53762032255,219809.03928280802,246929.08368974266,279538.3685132635,320431.5153635335,361616.35588161484,399292.53390326886,433541.20574368385,472326.64986259927,501157.06584399805,534846.6335635158,567983.1410426012,602345.0912981912,626990.1738037519,662383.9198927248,692982.9779012355,718612.3368661485,734288.4164659054,752511.8243294405,761422.1632643914,769603.9683754442,776474.9947483822,782002.4529298617,787572.684779485,793044.588526124,798434.0687403929,803265.2603762408,807579.3915985484,811464.3083259999,815334.6156035761
Infinity,Infinity,35318.45776162179,62201.32137178602,89750.72046590375,124849.23737150224,159149.38432884068,177732.70720210663,201949.60227811334,226407.53450295044,256198.28100564305,293521.01871812996,331016.377485326,365248.95304538344,396300.4940933661,431416.6969741342,457677.83628484386,488243.60331880633,518278.32844972017,549418.4041250774,571998.8273087393,603987.4896511575,631597.9359255409,654350.5170731535,668360.1820375121,684367.7277916693,692161.9948994808,699282.5857543693,705229.7223392316,709939.7864270215,714681.1908178093,719398.6898941773,723990.3463748924,728115.5120487738,731781.269458538,735063.7168056665,738389.1443392346
Infinity,Infinity,33943.61196430063,58250.61682746101,82981.90255940681,115491.26376732538,146909.40986636744,162881.88298064403,184698.40508687944,206668.94066906624,233637.60235570828,268108.6110275081,302844.97656293365,334318.3311610463,362638.8800612961,395124.9704160477,418530.75822380424,446375.25665447785,473711.04137988546,502170.81304011476,521833.2547491796,551242.8936826048,576404.4056489021,597041.9411613649,608986.3605690541,623087.5821920417,629268.1085004385,634862.6098065197,639424.293016113,642977.837556561,646561.2001226839,650106.0856052777,653585.2073087022,656662.4227403834,659397.9299610791,661785.4736588604,664235.3768129627
Infinity,Infinity,Infinity,52969.95626071113,72561.74317120119,98692.13700628211,124090.6108103871,136277.8674482035,153080.40385504955,170090.33112202457,191651.33729451065,219678.2424363375,247875.27182179684,273226.14347295335,295829.8158225032,321948.2588891051,340475.1878523512,362654.0838390461,384369.52294925385,407048.42791198863,422521.2716568077,445931.10628612543,465602.8406313798,481221.2463799749,489729.2531806679,499820.9413176832,503728.43899818097,507153.9895594686,509803.70956485526,511694.41132698924,513603.90826794726,515528.55864085484,517401.88933018653,519000.800519466,520385.07017078757,521566.54943962203,522835.2750780793
Infinity,Infinity,Infinity,58385.33241833045,77905.96417338471,105130.47709235328,130261.23381727406,140306.87687671965,158240.8485546835,175224.19732222223,197298.36369773053,226270.3682540445,254542.98824428185,279455.2041748552,301658.37348489364,328372.04575390293,345490.82538351964,368439.11109846976,390089.0865668487,412938.3554505221,426852.3875017117,451988.0655792503,471218.6348749699,486315.2215827707,493355.7713195668,503942.563342722,506157.977429158,509440.87674286024,511832.8176151436,513503.6134140109,515393.1853849969,517258.99727101263,519114.6945294391,520597.4407767597,521831.47397646605,522871.0232011382,524123.43149292446
Infinity,Infinity,Infinity,Infinity,78046.52011526549,105281.28012372449,130433.0319273269,140417.7997194687,158348.53248084086,175341.2424324912,197426.58117461012,226425.7245425046,254692.13328426986,279638.8658123244,301852.6884534501,328558.71302036406,345706.5598128373,368625.73952662275,390286.0978484667,413116.86656629393,427099.5373847934,452151.65044601494,471320.62707656185,486412.40386006125,493423.1334927712,504014.65119426174,506202.320738297,509500.88102374086,511873.93822699384,513510.8736767324,515392.2696416041,517272.54366086295,519099.34868040856,520584.0246050576,521793.76227901125,522845.4729997259,524081.5991071242
Infinity,Infinity,Infinity,Infinity,86966.51119877528,113849.01576379272,140553.3229280785,150086.38530428574,165522.88224741974,183921.4914557056,206588.71465333243,235982.21838067198,265029.6664062993,289964.54461448203,311675.37606110267,337836.97775146406,355912.1280422063,377301.03690214857,399688.21885784063,422486.6264011964,436830.2324736488,459832.28770414175,480626.3749988106,494867.59490795806,501471.8956480899,510270.80598072463,512636.7732766484,513989.9339963459,516059.74211450526,517289.6543418745,518861.78008966544,520692.693942546,522388.1144805217,523784.68358515564,524767.0075846349,525584.6879115878,526613.5042423815
Infinity,Infinity,Infinity,Infinity,Infinity,110786.25591591049,137484.53014699183,147609.94258794928,162707.11578499814,181113.38814574457,203591.50208174286,232737.99790948542,261836.69170445198,286970.48097916367,308849.315278014,334849.3131952828,353298.1761512886,374496.85562407615,396885.42513685644,419638.88646806957,434424.1820345305,457001.7108424152,477743.2307401037,492273.53618692077,499154.0279325221,507936.32980677765,510865.56841665175,512238.6844718504,514443.4358535274,515776.0334007343,517326.211436434,519122.9030054918,520867.4778421575,522259.9752130698,523319.3358378506,524233.21862814313,525219.2181871049
Infinity,Infinity,Infinity,Infinity,Infinity,135066.42590860892,157806.7699717957,164870.25516529955,182435.35597572633,197931.99082907964,222728.99653560223,254409.16514798393,283855.49252017005,309066.45189802925,330352.40566513257,357220.40174129046,372254.1527250773,396099.548246472,416637.69881237834,440435.97788060125,452216.80654247664,478893.5925102893,496020.4154611533,511112.7486965024,514161.7787043478,523970.674052335,521513.47405996284,523396.144583614,523104.9774312184,523673.55918812327,524924.2812991705,526242.2921100084,527863.9369760586,528888.2355059695,529507.4463150369,530008.8625865817,530771.8095583252
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,163049.57934617234,168812.96155526568,186889.9714558751,202441.67812636553,227569.71699708456,259840.19166462583,289316.1365114627,314354.63476990315,335426.32728058565,362560.2034700234,377030.8424466001,401123.1191085473,421608.45363435743,445501.9973644162,456622.6110784426,483996.0303983034,500716.1064583477,515513.8839786467,517610.12261911103,527731.847633302,524242.821457129,525992.0003284372,525522.0185177389,525853.1534094894,527130.9483841509,528353.4389226253,529977.9015941966,530884.0140842107,531385.7101863663,531815.980988474,532512.5040032559
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,186678.945002096,188441.5192431362,203571.10674483347,221562.80582445423,243638.2676171382,278313.129288376,310383.80100576754,335778.4623043049,356921.0660424158,383521.74059777416,398784.7122402564,419473.47429893736,442596.6114429043,464664.6704103957,476701.9945549634,501217.3814218946,522017.1586502884,533315.5380777138,535851.4864864225,542259.9705255604,539785.4488738626,536168.4494012765,536246.0671007549,534159.0811010547,534664.0519435715,535554.8377225093,536715.5537912291,537510.0800274456,537668.8649929969,537665.6256432954,537940.7213198866
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,176660.79086361657,188128.47314523486,206512.96538362475,226657.6184827591,258311.57377717266,290350.3476003992,318347.03490157763,340396.2531899763,365496.3414637644,384070.6396408591,402566.1907897729,426131.7917864796,447756.30051058583,463246.2827397539,483465.1836975623,505889.8243962552,519166.639393484,525327.3095488307,529741.5138377674,532408.1673925801,528305.7986747969,529123.5554481327,527901.6492349611,528134.1875277205,529249.8837311821,530392.5139772331,531701.3292735711,532249.4832063796,532555.6619920303,532880.1594015571
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,203752.13354982666,200587.37965542264,212206.76283588063,235408.75850496284,263981.0616697154,296144.6255833225,324838.1413169662,349446.85742501606,376151.51403695584,391228.3207503035,414593.8524243653,432516.04188447737,457383.0157928405,469063.8707248762,495601.44253207505,510946.88327251654,529185.8692469049,532186.8377539318,541440.9010787642,536865.8686078103,538874.8497170456,533780.0523634598,533623.4249430123,532459.0038687072,532360.5104900261,533535.7299711504,534160.5495001292,535143.0928136653,535378.9480204637,535560.7629100276
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,195551.85177319116,207157.21202513837,230012.51317529223,257675.71783379553,289107.0094421929,317489.3572178505,342782.8323375665,369838.3194588743,386036.5579336793,408859.17318263813,426828.08792608936,451561.34124263877,464476.99143971456,489687.9383449802,505569.90235820826,523848.4690992212,528544.14139409,537304.2971800573,534198.456302557,536316.9923235034,531474.4710080427,531523.0036210706,530411.9088026783,530369.6314122578,531583.6117586701,532301.9700586811,533451.1647986654,533765.6326277774,534027.4984382683
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,214948.45344577677,206903.8707583605,221853.06941246812,242752.34074469755,263944.05402259016,282627.3295437855,298862.09012132534,318416.63470276445,330959.62654014805,346800.03264051187,362238.4584789856,378581.18630684016,388322.15782541625,405378.68461926444,419023.27510307817,429610.3597833824,433909.3516928457,439870.97608705744,441090.2833108994,442042.3688574128,442635.23391586257,442982.7930852361,443333.2378133582,443643.05975868227,443978.10467300325,444244.53702348686,444530.65370796557,444805.6343112876,445132.4891183224
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,204263.9801607777,215933.33043770507,232818.4434975808,249978.58133008657,264782.37169760145,277447.04309603333,293129.6458412033,302328.73145251995,314603.0572695655,326534.7868550871,339243.78202919324,346027.0593055035,359542.0973223886,370320.86392936885,378395.8211596115,381495.85996438557,385856.1098572829,386868.9416741553,387892.0443200732,388769.12636945327,389691.2202171875,390615.25858317903,391676.39990597364,392793.32967678574,394059.2847670165,395446.4494932308,396926.08893205324,398637.25301740685
