1646.6013303559569,2693.7458326969563,8900.92992481107,24563.45660625641,42676.96033328826,56530.78027713872,71483.4176260729,82956.30411865638,94464.70621066261,106962.7918407113,121099.83134183454,132725.6298615676,139548.9613712713,152707.91678154425,172672.3553528299,185752.86787100832,200840.95933027958,214675.51338470913,229172.33409255676,245307.074686904,260257.7343314811,272237.7680213104,285593.0516217822,300234.26210436155,309712.9899497165,315134.4722976305,321681.6584031386,325187.52895796957,329729.0432088456,332179.69275725196,335693.70825400116,339355.6967246654,341241.72926369007,342731.5924816575,343459.35290986416,344211.24690587004,353871.97950352775,361057.052925493,373299.464867689,382848.1282247388,397721.5663655805,413681.5223870868,425629.34291713446,433524.998322236,436060.4878409027,439520.371635184,443546.5995547467,446102.9527359106,450055.5796995713,450835.1809544267,451302.24352340115,451700.8640491938,451949.1031756154,452120.34585711616,452299.43824942625,452421.37389481324,452554.35153822927,452631.7630664819,452820.3043951767
Infinity,Infinity,Infinity,Infinity,Infinity,6660.151158506845,5907.196011601959,6323.164821235115,6577.276456259373,6516.252331397202,6488.923415371251,6772.493728216971,8537.978347365392,7699.229645630254,8209.637500985194,8395.429104779654,8459.353411661474,8548.165433303002,8622.3435145085,8720.701667728641,8766.493941257106,9029.337450122028,9138.694216463546,9240.37658434907,9896.993863971844,12391.085504960825,14145.768131767216,17575.618545259178,19643.47483647205,24588.519249015808,26993.824856963765,29632.054510557744,35025.03548503645,40637.54713359974,48013.42683735407,55196.26616230731,52863.6216595158,53008.93474946595,52275.07863791227,52796.89654818305,52348.74801439075,52470.96716902853,52710.10740120742,53859.60862765206,59412.12230567626,61631.95489154645,63600.98305945211,66794.38910452889,67830.81510121218,74806.86756372718,81823.01369303816,88427.3109205162,94405.1755553541,100632.86667623362,107045.69448354293,114022.01086790457,121565.78882636018,128961.32228212547,137383.03321079756
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5969.431407831437,6704.692556345346,6977.015531986343,6782.605321631867,6578.105488634411,7040.709673341411,9312.96389279706,7870.0546975835005,7915.845391071203,8406.087839495918,8513.464143224746,8723.328224089719,8774.106326941239,8722.392317740701,8846.013147541318,9407.980961392894,9292.459426595648,9259.51339764826,10302.54445442497,13168.405152263447,14763.964191190465,18606.05283383285,20428.74596184266,25744.101879316007,27924.633036366755,30532.14797357833,36259.7186611165,41891.89479271476,49405.611056103386,56690.61890614665,53215.4350002186,53743.130320342345,52471.38186170547,53317.24999572757,52332.4206905714,52385.989703490544,52806.10761155201,54312.065069676195,60646.51656675044,62549.35204757335,64440.050346840624,67864.6884636416,68662.59773944353,76194.97844052852,83322.77201216783,89931.84783901297,95938.1252160857,102213.28888207325,108652.4937596191,115651.23221552311,123198.34280638094,130598.9316669091,139019.95872691376
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7024.255550110732,6203.049906066016,6521.843977784162,6821.922438211883,6873.462183152188,6720.479543713676,7789.487809474891,8069.55413529668,9023.96828395528,8102.536701234696,8452.234432976671,8675.256735599729,8802.016204529731,9150.064433921185,9047.91489353813,8916.221045928214,9131.77148706153,9546.37479479947,9579.91094213793,11114.889660474357,12175.16704152378,15258.005072797789,17902.825859226385,22705.832872687042,25813.52833878589,28777.54929542252,33995.08114894223,39886.701463911144,47308.72750938741,54797.42267214514,55194.480628537654,53931.20081577418,53287.149097634785,52725.81400899813,53164.09731247684,52872.99656494859,52609.96976058087,53226.960984849386,57443.47397600931,60332.12019266528,62705.91290439192,66502.90613501875,68997.67105194021,74994.09149446759,83078.64676903457,90854.18280814776,98191.21556435544,104567.03513877689,111225.94500341784,118379.38170454574,126027.29407108157,133620.68011218982,142165.2510027326
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6502.666361774687,6770.11240836679,6898.738908318287,6980.528652612664,6873.595576091432,8494.561713521514,8013.952100200796,8586.080703053907,8248.748202954595,8284.095121248869,8476.234294033862,8682.54374777823,8963.327530863475,8904.178719260022,9214.741974455992,9058.439072710864,9217.111096820217,9785.493258097658,11800.529153609768,12672.952910182205,16230.577694283375,18591.44922226829,23794.867820077947,26641.863197453258,29589.485757481394,35202.975047987835,41119.743671106815,48729.475126170335,56350.27878430928,55365.22286625095,54922.965083902396,54014.11189249784,53287.12398535967,52918.55110506298,52535.17704795952,52573.044963244305,53492.70467273996,58722.65691049352,61211.1450786598,63466.746262008586,67559.3907516315,69724.09023134498,77283.43012239141,84815.42176059987,93700.87365884369,101318.95437796984,107755.41071553424,114493.19504505186,121708.00818916448,129385.62663743782,136994.2470002693,145563.97726712967
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7633.9842920725205,6840.614064124469,6954.563170549525,7055.778002362325,7202.413425528713,8572.558746264745,8042.981952802225,8747.284265079594,8998.029258475024,8317.176715841331,8513.385274042364,8728.040379705357,8994.830540805759,9170.475796518416,9326.528908919347,9091.387077640009,9212.194439051971,9796.357197015486,11813.86779475724,12659.664185057085,16225.992115133646,18533.038010580687,23751.60506839485,26587.112143387123,29545.186730467365,35174.725685137266,41059.435350692875,48679.25388306831,56345.50433042248,55351.1717343918,56966.85340170859,54225.732426376504,54167.27840786798,52944.703719903395,53139.457996437915,52739.37115987441,53494.21217221882,58801.215050919665,61221.596967630016,63470.41340370225,67560.02757020236,69699.86881050094,77608.37215766124,84787.85909791414,93668.63080677213,102184.08782615245,109963.02020215876,116781.51255073049,124212.45302510652,132026.39112791838,139754.76162658102,148484.37192581253
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6781.5027385130525,7189.5030924644725,7619.317803872801,7349.417013648044,7435.380907252783,7995.13854131434,10146.000384220166,8884.077456916822,9011.863203854753,8795.833236491559,9022.306996721425,9659.255645079074,9647.980921502309,9087.87245580288,9662.526209239631,9903.02911367569,9474.492125736928,10517.71618139865,11145.09291783394,13270.66361155227,15166.627115123627,18835.951407826164,21074.37027110997,23187.974287694284,27169.346302777703,31724.208219646505,37642.319588683,43538.56135891782,43860.281568626895,44459.47567345781,44904.87709620568,45171.61403176209,46034.163271159334,47106.684998583325,47521.93794134353,47956.54807474905,50989.56796093385,52993.931525511856,54654.8707363197,57394.134445520496,59157.83834823453,64795.27425285943,71420.09705618453,78745.64223538374,86708.95502151236,95066.23328316504,103785.2167232784,113211.82423635545,123247.81070496143,133368.72544886067,144508.69290093036
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8342.167740771143,7827.775108002104,8568.783335885586,8041.856936875986,7617.2128140067725,8765.162561560359,11582.872700855232,9589.460722517291,10547.10929953405,9566.589506426948,9819.487843028566,10705.86523069393,10547.62495359606,9789.083089335763,10451.575193238255,10921.672663587891,9865.83017623284,10342.190677356222,11003.737195234022,12584.091822693419,14237.034663206328,17183.425000722855,19002.84068958904,20724.196940570233,23839.609870231332,27477.62411653119,32229.888963824236,36841.52050412941,37610.42478535907,38155.76634667785,39303.91787582538,39848.819183151376,41701.43595090168,43866.87361343682,44987.93442699976,45691.12848933896,47842.24490083065,49397.53177775035,50758.58960937503,52833.443905047934,54314.735455806265,58768.2415172473,64090.89515757168,70053.73642718808,76575.09981785543,83453.68924363171,90652.08051013848,98504.2659826032,106946.99632699392,115457.34346880327,124930.84246039359
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8171.56145156006,9217.868929457278,8859.431958592457,7680.445423498302,9091.428007332086,12299.897205899782,11390.012865964267,11010.57832639302,10671.671367743511,10586.020957011522,11564.609013812953,11689.553192670606,10592.233641012761,10771.459153268022,11909.441520016151,10652.926742196745,10039.08281223851,10532.057006062178,11635.375770221111,12854.759371310178,15125.654301872077,16422.16520079122,17648.471860206668,20006.663404071252,22769.199047168317,26486.948840506127,30139.792230725307,30990.080366845927,31462.4276917573,32892.59836542319,33567.31339531745,35852.72037131284,38519.44645450617,39894.56181554615,40529.15412872807,42108.704696738976,43225.660786362045,44175.16349446058,45670.73754484317,46737.27685900596,50241.109377808374,54519.433557816,59328.751332977474,64665.71158997191,70302.75964048746,76236.62101370886,82756.45761407443,89828.4027884212,96962.5282968374,104995.69698531504
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10305.058383875055,10550.298535080961,10314.10195911991,8438.01540444782,9879.217607631988,14161.017680503748,13427.136630748046,12477.091288802585,12857.430550977617,12078.451815022217,13204.310041691395,13497.542700593896,11998.122217021846,12065.35720168343,13431.532046483488,12031.351007261563,10346.155457296905,10664.636446763236,11378.464017929582,12532.64089419329,14342.49023926266,15404.925279294715,16442.709076403917,18268.54177480913,20459.907692997145,23432.298298740545,26297.85590728167,27549.952715772808,28114.125485074113,30127.032200736685,31149.163661439707,34230.00196331475,37744.69601858626,39700.89218743874,40590.91256806599,41666.33205295156,42586.87466642294,43375.965036821915,44503.60777645926,45407.63586217551,48189.731374933275,51635.59504638666,55587.72952601634,60031.19146748064,64717.838290298765,69671.73930688726,75163.5461891192,81187.72854728186,87255.30850774291,94217.25366435105
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10110.497370054674,10334.041879866947,9199.03251933576,9224.713574426256,13342.607574960348,13799.023639345363,13512.457555369165,12712.0583394521,12614.389127110951,13202.099704774359,13654.95849127268,12812.727015363289,12119.449266867687,12854.655107957708,12472.275725367093,10830.22097436453,10211.169245998799,10984.359798161808,11640.997768082185,13313.799207539683,14043.947274713231,14711.971335702168,16499.405335762145,18615.410978814893,21605.283049355607,24735.01563129729,25337.714242285652,25789.427614445147,27094.116184815386,27782.889723164513,29933.53520646507,32481.759745797495,33653.56991466249,33910.650811960666,35317.55078523957,36034.32968632882,36507.425112239325,37567.45950172657,38120.76132422481,41029.52939855854,44641.72094521478,48692.303808948134,53236.99441979688,58037.77464717696,63139.46951435604,68743.65105994447,74840.65022261869,80967.39547551754,87931.04810554779
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14281.544998701876,12823.343528230173,11129.961420308475,11847.048695254356,16395.82828297249,16602.333271797936,17729.757351483877,16161.235139753706,16719.303784274423,17001.439633574333,17423.964544859296,16187.6675063837,15429.543722671435,16260.315764089139,14579.041351774033,12439.039317732942,10990.871563000816,10496.36966645174,10961.54632630937,11675.847995927848,11961.355320259729,12227.497070189402,12873.899873234339,13685.119933539707,14984.053763496819,16373.939446837263,18147.412778662794,19142.379188800696,22129.2255068312,23927.737735946528,28214.77855965097,33104.410867503786,35333.072820886795,34789.99540404649,34534.190902817216,34926.60672152958,35295.96847546443,35668.8008575122,36096.99392910623,37364.49423202692,39109.59095624459,41101.231880429084,43422.380655117486,45949.277543504184,48673.56639360351,51776.70404434568,55289.094927570324,58819.05303551191,62989.50212422973
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,12773.677123025609,11261.240664723464,12476.19950939333,16051.83234725222,16401.65125343003,17841.65201770854,16982.229855853988,16462.627090115067,17299.312580333135,17162.543101317508,16179.709345324361,16140.043218036195,16161.593980299975,14587.25680145199,13077.511706036605,11545.831809308582,10778.845949807934,11128.384442741542,12147.162859904296,12234.902375280726,12478.285447377762,13312.18686380865,14051.505791459133,15416.951714554878,16886.191909447716,18110.465201894185,19243.777586385153,22035.17990726301,23836.562360574044,27928.267968641954,32578.256021781268,35198.726427185014,34809.96031433296,34848.98243462646,35187.532064367806,35545.461175859884,36009.27558020522,36348.011834273326,37856.81264868682,39618.78009508224,41605.116771193236,43943.20460106042,46471.82031386216,49217.794513214176,52348.914730063625,55866.94779588767,59432.44958071397,63592.49663138773
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,16963.205887917415,13849.027424488333,14372.06045614072,18561.41852314463,19191.5648459482,20376.492111911077,21187.44247322104,19953.096127124976,21150.302432098324,20943.235493435714,19779.04732912979,19484.390154242043,19439.55415157465,17958.180964232426,15253.301968064228,13210.338716496295,11717.957321283651,11124.736512779877,12270.376328427199,12273.007177338404,12518.596453394199,13440.28153459839,14118.77261387502,15479.588464803759,17059.776707189787,18118.1500003128,19420.325627468592,22024.737155990464,23932.55171242659,27856.389936357733,32417.975258575054,35053.18159402218,36159.530853298296,35885.40199299888,35253.053346154986,35567.44286287041,36093.37821201524,36362.432322553934,37955.663733064925,39728.580827995735,41679.43947599268,44018.90952121999,46503.516837369614,49274.352077498625,52403.23037124038,55890.975312075294,59464.97677261096,63592.61433994092
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14942.058760375818,17503.17274395321,23636.64841368709,21969.25370935585,23830.70824604535,24399.289139712713,23962.836374611106,24723.061188790874,24627.937307722066,22331.812629906482,22493.596444283517,23501.160588282964,20032.331412594776,16103.82322435645,15208.022055666495,12329.308792408674,12141.73093668903,11914.149480295795,12788.083248914325,13150.820843534986,12961.452863824445,13417.461553189622,13877.83613403331,14358.456332237583,18347.84645434776,20595.98699162889,24919.66065740349,25877.05022070162,31301.52654217908,36098.689158167166,37894.40502140985,37985.50944344104,35308.87712003183,35720.152554881104,36269.6187106425,36051.47725351078,37144.68661220973,36778.60068966977,37449.047035204145,38242.459157513666,39216.426236593245,40278.554506890236,41485.74504417595,42932.45981421099,44690.72362607755,46431.40755692236,48659.83573869765
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,17695.313658373652,17364.696992754638,21795.208351791072,21936.110673623873,23707.331960168867,24201.950705325755,25347.524108439044,25039.299388440835,25573.226739004698,23776.20088653094,23373.183988727025,23825.065873423104,21195.825296154682,18345.130027891126,15957.319174205868,13400.841686594065,12273.334001185556,11678.509643478028,11940.769967196167,12204.524199384237,12711.424357987235,13406.600977373699,14541.623390681332,14980.377600212589,16246.289886378687,17145.53524195012,20210.739542418705,21984.48656695079,26448.926829802112,31510.59239402455,34446.264646971875,35621.730989823,35905.73284279173,35435.42388546474,35405.6713504602,35527.73112120328,35717.319503192564,36697.279490854715,38094.120874910535,39227.83199059693,40353.68001716965,41485.843049149735,42762.46648498687,44348.3221207316,46163.580953450044,47923.92074764809,50330.622166303285
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,20303.59865677255,27369.49900966693,27065.180434578753,28537.75981122185,29477.917694226322,30393.800493114308,31261.116969631108,31226.406966471754,29209.705616413215,27807.07012752002,28848.18906686706,26612.066010565657,21076.493659403237,17663.94076195757,15629.316657475461,13257.265260019196,12549.011457874643,12147.566191369398,12438.757139086016,12432.065309771551,12690.511600929545,13082.98819326853,13461.70932504889,16700.37203309711,18134.65766366158,21922.904357248124,23345.47556133998,28470.62042150329,33678.66459973119,36140.50685996566,36711.4385801906,35865.746569518764,35647.61681738827,35944.67340398593,35509.86111733167,36035.406487799504,35997.13629169394,36516.0029135889,37282.62273570294,38258.19917299492,39360.699058245955,40611.72548300006,42121.64044397296,43886.068759276764,45651.07223331664,47913.87474529225
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,29011.460603927,35061.12842505813,32956.443142459204,34998.00187117613,35626.171327523465,36727.63898198153,39425.396666384695,37983.73437399171,35716.259722105366,35224.90461062912,36097.712099663724,31745.058143504262,25411.732596939073,23579.492638736763,18551.90422072197,16897.548257215527,14050.442397689818,14287.54562431983,14656.992046705589,13451.709493425558,13388.373373124963,13042.205206154604,13431.110965986143,21508.202414418396,22064.9614796184,27614.65181365513,28172.00443410145,34871.39152544643,40386.27497533832,41720.39530585786,40918.3846161324,37418.83618876741,38484.341846636395,38535.030779099,37219.95022431707,38597.611804971675,36103.54205584963,36240.46119310034,36387.24365251646,36470.020369825696,36529.72877945304,36624.87437955125,36717.08032671966,36918.18605654488,37049.25926764113,37376.485633824734
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,37130.81236325584,37772.73585259502,39345.13979378795,39667.71540090207,41195.3494598491,43647.792157404925,43407.06779462924,40619.02866076895,39936.04388528189,39768.124500127364,36155.03696586465,30368.475692675198,25812.33823511135,19853.871786718235,18744.998062794057,14697.444753532893,14790.149626909228,14510.5021480526,13404.82502592404,13144.747443557675,12915.698572818466,13132.53626667162,20597.7394970717,21931.754043142668,27908.158677658867,29238.537897808717,35512.01773366551,41638.945381381985,43237.90186923134,42112.25870160989,38195.63809281171,38157.769315981604,38387.033859992676,37461.99866230264,38226.404407655435,36308.979030801805,36119.072021018765,36229.502232570136,36315.21005682231,36391.321509094996,36495.942314142994,36648.220119631405,36913.914391496946,37158.770772198346,37536.99972760915
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,46818.9514000434,46343.85582010319,46100.50288107419,47024.62409592426,48284.76166926719,50919.648387512745,52454.341386954584,48217.991540954295,47287.37938458235,48072.215000083066,44154.76103812603,36073.08404989575,30691.208060632398,26162.133365862817,21934.505743694594,18614.10033083965,16605.551750180486,16951.03881852494,15717.89618279625,14273.992618258839,13479.658033725473,13345.711824490729,21270.340080538124,26513.486277114098,32506.702793124994,35692.37324079126,41171.34046535554,48928.12079180037,50707.1367830547,48307.92863976903,42882.94563593808,40219.026847254565,41420.2069277865,40328.15179776516,40461.3603095399,38706.8915753969,36383.66263923306,36249.811334325794,36311.25840243011,36349.763691986875,36401.16194259994,36481.03989683625,36653.29401250312,36819.27899369999,37146.761701203
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,49756.92700138938,52319.99975795642,52704.45736331685,53707.49233251624,56841.083181708585,58084.21317420563,54917.764795644885,53469.822930042224,54125.55877744316,48890.36594062412,41228.11885069197,36518.86016769029,29019.174806831987,23938.383297340337,20899.581665800713,17860.527078498817,18078.564454413496,16105.438176736257,14610.351237272824,13678.398559656762,13536.847713079867,22344.118706632577,27423.3684464104,33724.664719527704,37060.448582572964,43595.8236455299,50997.63711354603,53198.07768160219,50786.76567143484,44559.24559921475,41573.270021807664,42047.80426395143,40801.806716946165,41327.93225460329,38897.85783612697,36716.63594500036,36330.66751890441,36347.26608864181,36391.18155584414,36404.052525702704,36421.23202913955,36478.09155443922,36523.7316234565,36667.103272032255
