2243.2021989997625,3106.3216238126174,4418.994447482035,6618.2799885944305,11322.676615254002,12785.196854685226,15793.886270990608,20930.683318193696,21969.593480879914,24896.129424721956,27330.523276033655,29797.508397703397,31823.23724274987,33979.634342372214,36060.41322118144,38254.49119069196,41871.45071258407,44294.68028869356,48203.578481427874,50086.794697180776,50274.99655657176,51008.9249440137,52286.68715920987,52817.37281856525,53199.777344080954,53630.3686967875,55052.028676733666,55398.910598241666,55847.63716587192,56725.96791750193,57412.14779047815,58091.443657306925,60005.71654796302,61264.74822818423,61656.73459570575,61942.26126102707,62187.34164379172,62558.80633508063,62839.45495713248,63947.22576116209,66136.7039818737,67624.85721201882,69555.24624145761,71490.62535582267,73706.14503095267,75611.57551029483,77988.02228964589,81033.62121191031,83882.48220970115,87530.3833832863,90462.14605950525,94919.88227121672
Infinity,2884.9261268439536,3920.3149180127975,5743.9043207873,9890.021726302672,11082.46404138149,13715.679747376256,18350.28371236127,19334.469656796526,21917.85006658884,24032.32679446753,26193.129866467785,27981.8036952599,29885.8423270059,31741.23787114816,33673.13290083943,36880.869820982254,39026.00087114697,42535.29223568251,44137.06814611495,44334.32999649508,45032.039490374584,46100.93849197435,46571.874792701725,46896.99735758858,47403.94611884436,49088.65736689322,49475.74960096903,49902.54695582095,50884.42639154044,51593.81473118025,52311.91861032073,54344.25103822971,55799.776714729174,56090.36263332692,56320.21139942296,56662.21631032126,56935.535554796494,57246.4485829315,58586.27889583573,61064.997339071175,62723.755198369436,64828.02556329177,66985.4584662713,69370.30375178302,71416.6662367673,74001.95535923609,77282.19495889243,80453.67847960404,84355.21448470913,87565.68843507984,92355.16192764563
Infinity,3751.8246212451404,5115.158729781755,7417.333860854602,12420.272236317476,12414.133577951903,15768.06982700156,21083.12584593064,20556.813920844463,24085.028203206,26044.302405780254,28150.947214826214,29774.699765857276,31658.554622611086,33516.97412683928,35602.3097152487,39228.84925084062,40998.021423223414,44939.790091264134,45834.81683796617,44515.84702042587,45418.876312142995,47311.44315175219,47279.57463839043,47267.44080544424,47144.68135477275,47847.90477755994,48088.942229562745,48502.71608020677,48935.71949933364,49383.579671761385,49788.85207083455,50723.597187862615,51263.473148671284,52107.121212411286,52662.998335694894,52898.55120478804,53651.598454122235,53917.80580092315,54342.775831913576,55282.389516501134,55803.57916602588,56549.5307820633,57339.22833526159,58273.374809795016,58997.85472435663,59989.74581643505,61393.1514003409,62731.305198792295,64554.33707647557,65890.90679655818,68304.45450914487
Infinity,Infinity,4165.21575941684,4479.613427839326,4718.749034204065,5849.421059441143,6215.1498106749195,6484.588287661353,8240.127706702006,8447.5071362635,8704.672088435864,8906.939755793524,9296.01481276283,9594.487319519401,9972.817647786696,10356.486622987282,10423.380301087913,10699.974040529849,10845.696828820075,11249.283764604195,14690.824263467472,17058.416267603723,17916.776433214254,20028.212249096374,22831.444497047192,27629.08551898334,35808.01756245281,40095.2951058029,44047.55816112719,50259.995899914684,54033.12795903301,54657.344098180176,58656.84586843745,58527.27339425979,53385.829111070496,54712.20110088889,57307.22179385246,55102.73200929469,57402.41336522349,61181.779957999075,64093.258713398034,62914.08058565137,64253.5339167788,65114.16043505832,66080.90717240756,66397.43792947163,68372.38709540728,70965.90869189671,72574.35007055271,75295.67414370923,76104.19777434385,79987.87797711276
Infinity,Infinity,6213.519193901086,5481.3849232589855,4726.669763405938,6894.121528087857,6603.565380614052,6285.329562220805,9131.075661117919,8761.890972893678,9175.474524110134,9408.159496024653,9932.43586868805,10234.875631648678,10608.09207385948,10897.701527089492,10592.976448275596,11184.008805777747,10939.255685463568,11984.53506923421,16769.757420610276,18835.83310962462,19035.906681686836,21597.693277253682,24710.408475464257,30069.621976177004,38854.50220463694,42440.93787837312,46280.89987334963,52949.68007983382,56483.38087999316,57161.25719954935,61877.88011868775,61533.62610623257,55135.80711197658,56655.45361273836,59660.744146015546,56907.50627487568,59639.01765765096,64135.142742961085,67587.94596339937,66082.6950890029,67583.480933498,68447.66129478553,69478.022956308,69714.54797159898,71903.70473122656,74753.1997774865,76332.09685104396,79343.96280405324,79998.32065424803,84271.5350746877
Infinity,Infinity,Infinity,6070.243414015939,4963.084695018725,7634.083227225055,7046.641873073446,6427.642967736928,9901.555998251617,9137.127109088278,9610.740831755142,9841.698329021945,10432.015045992715,10699.777610644504,11095.901639415008,11359.45769066556,10864.203762051347,11613.19707062342,11193.21609445461,12530.441118170216,17896.706915399176,19786.397467749935,19735.139878197377,22528.07899229374,25765.17111781903,31363.640367380773,40450.13491365638,43682.79868709612,47497.02509050204,54393.240026236046,59146.28166712823,63168.597520475,68428.31436529265,71037.38898733135,63357.67823342747,58956.78152600995,62960.31512768702,62284.933325211154,62256.6872282052,69128.64151968397,76151.49510479647,76457.7016676281,76329.90395302168,77789.827438191,78914.03980047644,79123.2684272882,81006.47804342044,84963.61278097301,87735.9628684637,91125.37390050293,92589.58242916079,96513.54470721271
Infinity,Infinity,Infinity,10741.992440003343,7352.879442395112,10863.316655827932,10339.185738681646,8066.27227548056,13640.904789462571,12199.196897870555,12318.917304184104,12644.571006756396,13544.027965908432,13824.125499970285,14322.095016400537,14543.530943687016,13184.17844776086,14192.692672310022,13402.567278533324,15325.887751567283,23334.424943425594,25858.81793157809,24662.5129364542,27690.864832855405,31694.344491875083,38447.33665529435,49168.90386905607,51697.653726934,54654.50198435665,62258.21075166343,67068.81112023324,70924.07504051695,77248.23363249468,80382.94681540641,70365.9773940416,64959.76588617413,70090.77269435063,68672.64899054242,68817.60422677391,77303.99723091624,85642.00107537757,85883.580289141,85569.7702042783,87234.63430432422,88293.74465234013,88401.1702496905,90567.3214182746,95144.71121651007,98366.21071777194,101920.87162772773,103490.640630803,107724.29546491796
Infinity,Infinity,Infinity,Infinity,8627.823751385089,12299.292016872158,11998.92700455145,9129.030255298661,15063.8881677522,13829.290427797396,13602.623572296194,13983.647730838125,14955.146958962743,15262.227552889659,15755.935122374733,15967.624731642587,14380.931906814107,15368.855471480252,14557.349975459474,16583.658216683012,25443.054771365685,28374.309395822835,26759.29624011788,29776.82802341764,34124.10691284602,41222.40959106917,52497.90340803866,54969.285930089805,57537.66303749647,65349.844476662205,70278.42276200534,75365.7197238221,85329.44953627296,88941.43111455688,81259.98860096338,74624.36307674972,74078.31565181674,73367.56606528166,75795.85950006905,81868.27099420181,92765.96557004287,96381.09101203298,97951.09354733727,98001.79734445243,99667.41814764161,99795.62744878161,102041.88864138,106436.1114124306,110800.20629625014,115606.38568025257,117491.73459332106,122700.1283028586
Infinity,Infinity,Infinity,Infinity,11393.83885367359,10076.642107584588,11304.888056564456,10715.3708814253,11245.142783498013,12053.680359791146,13042.157178910667,13348.492570103299,13993.39469808368,14779.540000732964,15173.609043439898,15462.278976249316,15016.511811828685,14203.975809417316,14717.732768375277,14936.573692360807,21007.212955896524,25759.658015294684,28255.989916592756,28892.063093290766,32994.44807545252,39643.86376229956,50552.030068541135,56497.501389713274,58625.62089619664,64379.10328274933,70604.85660799868,75638.52217006251,83957.67035341749,88845.209362066,84830.37459517326,75480.8681901111,72494.88954958027,74656.06652277744,75286.92868851025,79808.50952722941,91548.18933107861,97378.7445941945,98674.47992755624,98501.83015142345,100497.05945129326,100732.01829073757,102408.3956711391,106469.1682502533,111140.1473145411,116084.98897773206,118333.68287502462,123083.91331830467
Infinity,Infinity,Infinity,Infinity,Infinity,13561.173878673715,12695.454116338842,12265.399409972535,15092.225127434898,13457.393926717567,14652.066079582792,15574.64306536379,16453.483148916195,16867.84282675514,17848.010810359643,18081.43582123138,16999.156130813262,17014.920074882455,15724.570513405395,17886.279353249894,24461.49819282254,28523.523067360424,30361.914163124005,33880.32269765235,37320.8410621255,44750.895511245806,56417.68022298344,61480.51409893095,65352.64842379746,71407.64717426432,76538.24892659193,82722.95028726153,93080.94386829843,100142.7704986033,96099.3895781099,89393.4772842873,86043.09941825204,79897.85926555064,83412.46836135762,90675.49666106253,98831.51978706557,107560.63503953998,113534.45173309399,115265.28786317093,115536.44421766112,116288.96934103899,118242.43638282323,122727.02063849091,127437.40567558685,133659.08144909854,137057.87435946686,142395.2532683753
Infinity,Infinity,Infinity,Infinity,Infinity,15501.130217774209,12134.007033074091,11959.11657407805,15729.366758945756,12909.0599201365,14039.94847940443,14985.044825462544,15792.722873587129,16229.143930586719,17194.04988374037,17431.845079668914,16545.82202593695,17038.81085833933,15295.709980850164,17359.750162398625,23239.562603812556,27494.189708521204,29556.213879824492,34344.248510056575,36190.15250935653,43403.904251134765,54802.46020561799,60189.193170268045,65633.22248512068,71036.23271165656,75181.77628685086,81675.39954634028,91706.4318619839,98547.30078139184,95060.11907603647,91855.80996268948,85551.65561992134,78845.54441375368,83463.07804833811,89134.94561750672,97135.94155954194,106024.36151298173,112950.9487250722,114405.3181410958,114462.53788517004,115579.67137262983,117555.55646511048,121358.10121929694,125692.56363459225,132152.69079666186,135734.42514816334,141321.0030796265
