668.9969313463195,1169.8253872161808,1712.9032994322588,1908.318485857649,4305.163474992427,4952.924075543758,10668.788671575432,15311.669165284191,16022.941626202786,17063.87016235537,19430.007072036522,22012.45221138824,26810.512582490017,35368.33693454433,47127.326475376896,50977.51961730273,57436.38525616905,67560.63280497219,73261.11082174942,80812.83750269405,90654.38507461092,93983.50910833034,102072.33903116737,104893.58508539814,105415.31334999246,105760.79654565245,105953.15491678783,106114.2415682926,106745.92346650666,107301.60454383568,107475.96495219569,107877.31830177015,108447.22327914584,108808.30027176076,111965.02617510816,113663.79444761568,114848.14463963099,115875.18705271556,116715.6374118849,117264.9201457644,117963.20906874025,118711.79766971164,119243.48124850768,119965.48881524653,120737.84925557303,121586.59315906579
Infinity,4579.104506337196,5940.192707734106,4040.5152194443017,1997.1358150957585,3109.9156003515423,3815.1469490072177,4234.196525277082,4943.0980695139115,5435.023715009848,5470.999705501755,5515.711759220464,5934.3653574638565,7830.945467206261,11352.072969532937,11602.656763444447,12593.760192671882,15266.93206051306,16073.078493723819,17602.05442366189,20162.11833018267,20562.291442803238,22258.808139996658,22383.089708203875,23268.695595521847,24709.676773577292,26695.2107522627,29310.925953254802,30382.656106826787,31435.11742866935,34809.22454254247,39225.73248682419,44185.43743955646,47639.901811139316,48476.03226444166,49362.00701482929,50993.28976790452,52859.59183915161,55396.075346509955,58320.38395512238,61888.3771044611,65921.48033647462,69740.55511310404,74187.29420266807,78936.87770571774,83540.2357887347
Infinity,3344.4748456060793,4467.60319913546,3198.305253386826,2575.260078044144,2280.1542263577994,4542.451224519662,5553.24872599522,4700.005950692683,5197.830141828743,5726.149182589004,6166.428365334741,7165.842742644941,9961.680905486082,14061.90760592821,12414.421893996185,14132.185444307084,17640.259661395772,17381.088215924618,19384.16799489631,22437.38552374908,20906.789052396773,24222.120129665236,22866.87304556218,22826.11799044782,23514.413072899355,24488.74005664515,25913.187934296107,26635.31126556265,27323.021360839226,29405.719418986224,32374.005379811508,35771.742217648076,38019.627679296296,39498.05840622632,40446.80297552971,41870.27453366628,43366.31240608888,45198.60431290874,47226.127642230516,49796.96161104928,52722.657862975604,55406.89303001898,58586.33063722383,61984.774886702,65356.065667612434
Infinity,Infinity,14628.934728360193,11740.49104924372,4865.291212398065,7061.323192410534,2471.908852617288,2945.2088862616865,7030.062119015958,8097.788301132421,6874.827758218111,6972.7930933391,5940.36740393988,6007.259653180644,6468.117960998625,7418.370117607974,7617.914918640088,7863.416779537196,8323.57232409946,8566.440281378125,8843.629481193275,10546.459140473446,10669.986301519266,12204.012746398084,16806.81697131375,22523.654590526283,29345.69841599928,32452.105861841155,30677.833284300938,31415.218664753957,36523.61078217298,40251.24407489934,44008.23269882455,44858.394866750794,40228.287451724915,42974.91912271056,45560.19211775143,47527.777867581644,50367.417731171365,53142.700731687706,56137.980737123245,59484.01738039058,62262.974516915114,65882.95613963885,69552.39788771188,72613.11388241388
Infinity,Infinity,18495.886886434393,14907.649388224421,6540.792841251906,10367.125405429573,3224.701828756874,3946.7888650728055,9506.776150183015,10363.193564497053,8584.78091366537,8861.244157276087,7571.158486888108,6180.021245892097,6085.731305279967,8324.64564470181,8244.326510799241,7758.760650412289,9036.721446493899,8963.105981802677,8800.09471726347,12048.687429763866,10946.804985951736,13806.841665198597,19430.926756259527,25390.758540386283,32462.087264024085,35799.66067281327,33291.04658097256,34041.61061383173,40080.65941962536,44077.44956526861,47938.1239747229,48322.86902703516,41800.21938458844,45087.035263007725,48072.31600149229,50174.83189956514,53309.292759959135,56337.21664053427,59479.810995748456,62956.66776851185,65769.8296039504,69521.02156400931,73276.40241759052,76247.75468509796
Infinity,Infinity,Infinity,27007.67873906494,16218.135596279997,14335.60397240115,8650.569532007848,4726.522181863939,11070.970678129888,14148.351076762605,12632.641531687128,11120.623237607317,9138.779458761963,6511.651356979161,6124.738563570336,9240.988473106347,8811.729854229656,7943.534928722044,9703.73953531731,9410.888154801727,9015.336372773403,13094.732215753866,11331.963256858951,14890.90290843795,21065.17541389003,27152.75879873604,34356.19633975467,42673.71161355525,41463.5954710684,39726.20174815289,46310.79020243344,53480.477509378856,58159.729691917484,58657.7493463088,49731.195947186374,47193.452510521136,52196.14752335108,55531.42366923396,59292.25369009584,63463.68701651461,67434.36320925203,71406.44032580551,74654.81060981352,78574.07022716264,82814.97464763654,86012.22488393966
Infinity,Infinity,Infinity,30662.353011820232,19250.90249114952,15792.10574572083,11868.0165995875,5392.16514815201,11889.994274377179,16457.393598612372,14745.522488837832,12675.982983363903,10931.310897775656,8100.752625337615,6289.393278591744,9109.90972800082,9636.919224094761,8546.561181094008,9611.441769786772,10068.473236034537,9382.420176394153,12955.4151068588,12781.13249880586,15017.535324796489,22462.598797014158,29561.00270265706,36986.0714199489,45525.16852551147,44605.12248078278,42138.91592129252,48677.74441427159,56760.02573824991,61716.88509760024,62364.83186277877,53106.84252737339,48634.59312177827,54159.2330705192,57882.80596211848,61761.374155691534,66208.42683631158,70417.4851118098,74538.01211079088,77910.1712723206,81860.7451987595,86227.24365306717,89525.9501595776
Infinity,Infinity,Infinity,Infinity,30910.445631405724,24864.678576318976,15591.739798118799,10510.819698640176,12049.945510504502,17464.025403255564,18105.583339884728,16311.755373120077,12905.06357150388,9528.869260426623,6590.442718439734,8829.693638151075,9937.666160997025,9031.768462538006,9556.212055790675,10411.044524787625,9741.781089420689,12804.270276756226,13385.475899466022,15011.853036467324,22937.047088326544,30533.932076630244,38045.265826823175,46679.1284041351,50842.15358867501,49676.99037523242,53545.29981482275,62113.65054146215,70212.99371764931,71759.108516786,62979.727042251165,56012.88208106615,55614.44281204911,61340.459090637465,66377.75892505198,71401.55167011765,76741.1626921389,81659.43047963493,85505.82732816973,89858.73250609917,94378.13153209632,98167.97316070912
Infinity,Infinity,Infinity,Infinity,33354.992046236795,26036.664431332883,16430.37602740371,12955.738954042694,10961.939895520234,15764.412227605833,18499.408238269243,17241.491321037047,13709.088270761566,11076.08310153072,8286.656060096431,8062.998739431097,8653.245259003857,8808.751935349806,9524.442360683186,9997.618334569434,10229.363910568247,12082.656135957172,12358.028382562785,14893.4138907715,21137.85510263678,28645.537868060925,37421.167448342676,47039.89856089366,51855.72493631414,50986.326066506015,53533.145547499844,61885.46801823579,70832.27692113249,72938.0621110791,65516.4476564775,57888.63920404467,55287.13280038468,61456.64641981718,66675.10694315132,71662.7757368239,77190.50582840554,82271.46725146286,86233.06401225664,90616.05474778553,95113.28933701801,99087.73899042886
Infinity,Infinity,Infinity,Infinity,Infinity,37003.78544608352,25346.99500846769,16459.675419214513,15477.28893764305,15228.888494961971,17562.54542679884,19693.07768375692,17118.378208030972,13022.466531076434,9822.72445164493,8053.017504964035,8495.865210722888,8681.929072182798,9450.794936768329,9813.28307868491,10052.58463372226,12026.124381734135,12238.484269575009,14379.00328838524,19987.78619995716,26781.377752352353,34784.11579086335,44019.63207520312,49708.84633276315,55448.98440279016,60204.16420235355,65826.03385557012,75011.83296971903,80580.84541391314,74514.71494117055,67233.08898470378,62057.330880722635,61940.14914861228,69394.48275310796,75504.19362068265,81577.76088374574,87752.01413708026,92505.55183431652,97319.82462791432,102200.57130977888,106351.61571554138
Infinity,Infinity,Infinity,Infinity,Infinity,39106.06870881873,26471.408512989343,17229.25538321483,17613.64811720612,14968.23262529162,17111.33024193087,19051.855654456882,17978.81210684356,13877.006804346498,11503.15530425856,9630.844957387304,8475.172398783425,8757.60831533484,9409.03844456617,9797.979769411959,10127.240526758349,12182.662325452466,12274.188669695312,14207.8414565073,19504.04841983241,25958.077845292522,33580.61221378971,42393.68639172056,47759.17353998918,53182.19289357942,61065.80334165371,65334.85965860008,74519.65615863759,80784.64471663054,75567.7809902685,69561.77233250071,63669.07131268452,61658.21217839392,69180.13029184699,75432.1283229895,81437.29497879242,87802.96388881066,92698.85731513368,97613.65628656262,102511.10866643982,106668.24366471563
