890.4287051552797,3137.2287121562053,5065.946027668744,6998.586667259103,9345.504125801648,12655.701987111008,15264.955307165827,17422.689551301577,20443.671362301782,23316.395055725025,26300.897121861253,28946.029747070574,33112.39945653335,37535.81548602581,41085.93545007866,44023.86449732143,45945.01802196705,47120.28822715559,52018.25774438949,58118.89573585126,66527.328980994,76403.18812065045,84993.33231398951,95272.6378996582,102089.98638800043,112898.1597644187,123906.87609519479,129357.30455608066,137559.99062580534,144507.9662592434,149854.37683409217,154968.88895337135,161203.18915159727,169073.04553250692,172660.34470969203,175462.05496883183,178409.6116245128,179827.75192403543,181042.58969686247,182017.62937512892,183302.87670819933,184691.08241204504,186041.3803551068,187651.36797690415,189619.64755161398,191916.9811401494,194580.24223449072,197284.70889499638,200345.0227729123,203296.25280362563,206744.1639599419,210651.27023297132,214324.5347995945,217069.21676906475,218727.79090952288,220109.96075192513,221234.96176513028,222579.87528076893,223669.92815558956,224774.13269854494,226138.5422005914,227925.7803301712,229800.99097479874,231769.897522871,233623.86048201277
Infinity,2506.927562508602,3369.2578945092096,4092.167086380553,5053.179878936868,6726.608375972033,7780.352314740819,8683.385948873629,10090.414641125502,11324.460033830426,12710.7134850904,13853.855032491845,16270.631712085908,18802.805116223615,20637.02462405293,22009.300052315655,22714.601569797233,23492.977565514517,28025.616374607223,33779.66484513928,41390.86140219185,49766.61479291286,57446.7397757436,66161.57854236136,72694.06166698849,81707.70681906803,90887.14901602113,96376.30407447698,103306.81353695273,109332.30107679954,114607.44108813931,119599.50212835213,125019.41602707212,131589.44290559046,135489.79318161096,138758.38660998698,141682.60616401574,144061.00016861083,146184.4771409316,148260.8834951397,151141.10674777068,154002.38626630438,156536.8699725855,158427.3236605104,160927.32663792782,163678.35599213478,166974.9583762422,169836.95695917052,173379.5114390372,176692.86241821726,179760.06157504383,183069.02374094506,186266.82473242507,189073.68519509555,191140.9503574844,192969.50036154874,195313.6108980281,198098.6858635049,200602.19886612383,203286.53273695713,206338.73910232936,210004.67960309485,213851.47904404742,217887.9024737779,221753.30590187619
Infinity,2731.831009315675,3200.9492338369664,3719.6312507190105,4433.851272338796,5955.690516333117,6744.662217870213,7254.323504698453,8526.556196414927,9479.14232905078,10664.277684434588,11580.492231769093,13864.329220136973,16373.019482014777,18176.68016905551,19458.873813059123,20138.928066695382,20975.59570423576,26038.03490029837,32312.27526640914,40500.78280734209,49391.947499825685,57639.9979804588,66685.54169565972,73113.92877747516,82196.88677978856,91374.12329023445,96821.11611189571,103800.83370577304,109829.51210821638,115096.27077419293,120061.66908978431,125550.40872659055,132081.25195785254,135928.70934718286,139314.82686113665,142202.10402553919,144565.9207537821,146693.52759624223,148732.61194819218,151614.49244626815,154505.17337838328,157001.70400939023,158880.16824751356,161381.05376721005,164052.5014372637,167368.16538969954,170219.80032250145,173756.89743958233,177158.72844889518,180201.24733204645,183528.95287974612,186762.91842237205,189645.51731077195,191652.08448008986,193513.79832360538,195821.31990517286,198599.54056097416,201031.7262173689,203678.39023726413,206718.62821074104,210396.98138691505,214263.08632454797,218271.5895515906,222152.01947198942
Infinity,Infinity,2834.606953277206,2933.617512451174,3092.7311765277104,3710.8377065550108,3909.6504984760354,4127.486983479024,4570.612001993326,4923.2632414146765,5317.522733151126,5586.249859999585,6775.432238156989,8091.18662230827,8939.578113265849,9445.32399541583,9730.858392035037,10543.51190200001,14855.593598435313,20418.017274257632,27398.44378327722,34607.142337490484,41589.43234906852,49047.16857528314,55434.44806088976,62983.47860941622,70617.37137359942,76168.87917399041,82118.49521313299,87483.9308670763,92779.70176271851,97804.45772931294,102713.11044291833,108244.71988443215,112433.02851247424,116296.26901712152,119368.31477576788,122731.46062614564,125925.2452294811,129222.93389398941,133725.77527667856,138173.44479662328,142021.31131655799,144372.99822508733,147537.33166235266,151080.21625069482,155344.12747016348,158815.78849890098,163234.7738246167,167431.66686507888,170600.25097372,173794.72124955655,176981.36908215113,180206.65263804668,183001.92438016823,185581.77178409792,189470.25289876436,193871.87719165793,198113.52860540606,202671.6495904767,207770.2195901325,212207.12332807484,216116.3302210804,220188.67819711013,224020.9229916039
Infinity,Infinity,3138.2099620618715,2956.4365944428473,3072.988868921404,3429.148925637564,3573.5096254278833,3967.369471356641,4169.733895229312,4391.093152902941,4600.894996862066,4717.324390912529,5564.588386525967,6437.643570882963,6983.373001032284,7300.404515569351,7546.7315392856235,8529.450688480123,12479.09460394156,17751.954366815775,24187.084243807723,30536.590661250408,36896.118185371815,43456.59136673698,49720.77642109598,56262.68776922361,62865.1135222576,68336.91566153972,73506.0958318181,78256.04042010914,83355.40021938062,88205.68505562838,92569.42245556325,97296.64735749236,101483.05438646076,105341.91886900325,108169.96587445805,111684.5599227718,115053.40343250087,118580.2508506077,123563.21724605808,128454.73423021504,132634.1610426827,134891.16281265815,138136.1973309997,141878.19344131666,146340.33608565206,149877.08753310968,154554.103975405,158936.55198735077,161880.02854630473,164737.72921778384,167652.5682522167,170779.1820943884,173600.5905056665,176253.61746692494,180636.72661972386,185648.10785815856,190623.94314834848,195936.54258067877,201887.08438922348,208661.37132949766,215668.23061220118,221534.6626551636,225337.77278357605
Infinity,Infinity,Infinity,2963.936484241755,3100.54168395356,3342.3505216321114,3500.256337492145,3871.497833447367,4040.0507049211046,4386.976342842862,4542.671059095243,4749.060177112973,5372.941165434962,6113.955970411511,6556.3957539086505,6789.967946894077,7010.423859938357,7803.61700287786,11297.601458079158,15993.371254821888,21810.857001852964,27620.277810878808,33375.13164144644,39390.067019272545,44972.112841363705,51005.06138256729,57107.36364360888,61948.50915169779,66622.00406690128,70873.92081449369,75393.1833699271,79678.69812181064,83571.52346887876,87877.87351815938,91567.35965398213,95039.18439272493,97561.50032528154,100830.96322217351,104000.59324688773,107354.71967836647,112158.46170303068,116825.47365495465,120767.1425044407,122809.67082756414,125719.46299092038,129082.2673125772,133148.4559315679,136314.93585150404,140548.2743614616,144521.74126559243,147096.5543375958,149590.28224355823,152130.9616477412,154894.08564537662,157452.95247595097,159868.85609987672,164059.91507494045,168850.08323414132,173715.01775331786,178980.18446829356,184909.83141031652,191711.57965120988,198717.45105198605,206013.1145484679,213099.726796187
Infinity,Infinity,Infinity,3237.2788621620402,3091.4347862907466,3474.1715082959226,3495.497142369916,3731.4497418469714,4010.6297167082425,4344.099136134988,4567.625136301775,4731.157353121184,5565.138650246242,6339.940389225347,6738.8587532436095,6921.309627712499,7060.980057734152,7913.808829746436,11858.747564178819,16589.1781402853,22537.843800146107,28363.414627796734,34105.749036928464,40152.758542955635,45513.65453283249,51764.92921963109,57880.18470818936,62489.80768016697,67327.62148296792,71540.79832590841,75963.93499034486,80226.53651717008,84206.96377251348,88535.13005322692,92035.00491153396,95519.05722365394,98074.65357852171,101216.30433666057,104347.69858075601,107646.37930627173,112401.62983599878,117075.84634394018,121041.09549197003,123194.29382885453,126142.42868080348,129433.42541130916,133498.04128865773,136708.05593940284,140907.32865197767,144909.55725972532,147581.7193818262,150089.26466339844,152639.5750021343,155367.961821352,157826.6569927105,160233.31863343922,164296.80536760745,169061.98753382603,173840.99790256238,179065.65044252513,184953.32056823722,191733.18707603475,198759.06976863855,206019.49143462192,213096.70306962097
Infinity,Infinity,Infinity,Infinity,3118.190517402284,3281.1539724433173,3428.9189140450776,3783.232821806936,3869.5211666275927,4257.771650453881,4367.345119133734,4572.250370521901,5079.481670409278,5701.83803839953,6035.976293150425,6177.309676625368,6366.084456358119,7079.189184237064,10363.617365875181,14740.45181991701,20191.388684776783,25631.40106809866,31024.137580615934,36670.433470520096,41823.15583956746,47500.78998931321,53261.64594640378,57785.849567528945,62164.28938143512,66132.00043512716,70373.7596790098,74385.48705853557,78025.1997361502,82064.94036503806,85554.22514161396,88911.50812738058,91328.82676463682,94601.45626182378,97791.32797278214,101215.12441107297,106094.45885908452,110821.23629050417,114778.66327953876,116804.91481044242,119633.47674338426,122867.12548712334,126830.03645807484,129862.87151453142,133935.9928017462,137785.50821033044,140210.34709092882,142543.96791837775,144939.45238345044,147630.62165571313,150181.05637570395,152641.547217428,156951.0408155229,161872.92204833863,166939.47562452385,172423.88908913115,178621.55990496176,185745.7898471815,193069.5364008694,200676.13108289518,208093.6925470232
Infinity,Infinity,Infinity,Infinity,3462.158606640813,3215.7635941870626,3397.107323848416,3972.782924928212,3784.245366306641,4129.994054799479,4211.159132956972,4394.084483557582,4777.437774283926,5180.281562001554,5428.239917061511,5550.920141034929,5868.078241142679,6981.4494063019065,10377.347879826315,14979.187497821913,20222.049090085922,25401.64412386634,30798.564223468977,36156.44676599485,41741.10578306088,47013.46992911633,52328.125670605856,57292.69055311166,61478.212604058775,65423.63552248564,70021.46206309988,74419.21480300967,78017.84482522038,81794.05924243681,85701.38338362463,89342.38626046083,91503.867057501,95124.72592773716,98323.95053237193,101824.92487252592,106895.07023751496,111611.86409842462,115502.9306776837,117095.01150831833,120084.37401883822,123505.53855729166,127527.26904979785,130401.46722349156,134652.39753797,138416.19859929927,140456.30197217816,142669.07112175465,145085.25999791347,147892.04933322401,150586.66606455264,152979.58192786097,157670.02777452374,162644.16933277212,167708.14046283317,173254.03384709096,179517.92770919576,186643.48056698308,193991.37014351232,201647.99747560496,209037.63944888898
Infinity,Infinity,Infinity,Infinity,Infinity,3216.155115008867,3371.818808653579,3955.780040578924,3825.6319675548325,4093.0886100089833,4161.235128368946,4338.636617967442,4727.407169656679,5108.830520032987,5310.3242429884785,5399.149817239656,5672.342720989968,6836.370888342245,10310.676667214688,14957.804353075357,20190.054876761038,25365.20213476267,30734.57661681744,36062.090873710615,41671.27098159473,46907.67171731626,52183.607270607055,57185.24451521265,61347.04181491343,65276.77761967277,69891.17005335486,74295.06920947172,77933.04728780377,81717.93150176134,85712.71960754713,89435.05736925172,91600.09621163379,95277.41295434222,98482.42279314928,101999.47213105051,107088.59283919264,111785.61227175988,115641.12444516897,117194.17744966187,120177.31904215684,123557.5097079266,127565.13364122903,130412.21312499224,134668.19824294985,138420.2168587926,140442.41929575714,142657.14694711636,145074.8363742113,147920.66078592077,150644.34799250087,153041.88182931085,157739.0967598178,162724.63781258822,167788.44410879991,173367.61294114692,179631.98341686296,186758.28833655163,194120.7978247165,201801.501180997,209177.68097471228
Infinity,Infinity,Infinity,Infinity,Infinity,3942.928584911738,3341.334104835598,3580.674484829203,3946.5308334451174,4027.832046129077,4316.537489786549,4337.128774301122,5349.423788447187,5871.954410160812,5859.441251983572,5708.165355162408,5673.817409081486,6604.124473996135,10906.61979362165,15764.023564035691,21771.0524355182,27104.309765494825,32179.08879603208,37917.659751478815,42427.35606982999,48906.93700355645,54246.26043678904,57793.634525605055,62943.48202539792,66562.92363594803,70600.78730125703,74962.12016348433,79148.69580756183,83295.28101828258,85993.6461749866,89736.01661626864,92540.50283574594,95198.34474167555,98645.4739279521,101971.81863186944,106763.44907179363,111650.01513516933,115809.25880066029,118030.41718712029,120419.88824135003,123718.46720845578,127876.68212406794,130983.27728359115,134887.25053695228,138948.21999203984,141543.7981140412,143617.5612741244,145905.9088493393,148521.42492694283,150943.965948968,153557.4018924039,157439.75803201043,162553.620987443,167512.47195489344,172690.20082115362,178476.5012594405,185096.0954607142,191937.2245224951,198967.5717284934,205884.27353913253
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,3348.3580041560804,3756.1270465402117,3736.610947195303,4076.455812856547,4144.07676135274,4347.0376390033825,4853.9308758808365,5331.694786421319,5414.321257473687,5390.77523622556,5529.09557876824,6275.11213341588,9586.342606572663,13882.341050852472,19207.95763600343,24555.567349183213,29859.508997143188,35425.69962494419,40517.30815149211,46128.38261345933,51830.82793543562,56340.32988478851,60663.84400498854,64573.22242852034,68774.93052768154,72753.68061750304,76373.76909776026,80392.6188589538,83888.83510992413,87291.81831267495,89800.90125227545,93237.95236486816,96590.3166484362,100216.25961288133,105288.04254787111,110194.9402039955,114292.53520865417,116420.23687490357,119303.78112948603,122514.85922450827,126449.05061862116,129379.38566725573,133362.08515921253,137123.49596424677,139471.83618087834,141763.5889532454,144136.20950820853,146875.86366250747,149511.46503754277,152093.35705398855,156538.67278789118,161644.2773247054,166867.36885645284,172504.80844242565,178865.78611437508,185763.23826803613,192583.17561894856,199703.36669771152,206580.72659775874
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4418.347219239291,3857.869057812175,4045.295208050658,4663.160256252383,4409.3265002172375,4730.411597187035,5003.207171593461,5680.370847482955,5805.729705968634,5702.561667996133,5580.580911075755,5880.609097081223,8451.168925567092,11849.3756032039,16381.133233987173,21274.727261955315,25837.9652557534,30976.360500866413,34970.665364543696,40293.746299542894,45747.64888961167,49178.706103578494,53081.204762504116,56440.9321713723,59686.96970287498,62735.339638597994,65762.31125766385,69409.72591783202,71938.0296050036,74440.70641895391,76352.36706148712,78977.40435527661,81550.75086016988,84381.02512082683,88474.72302325643,92343.22762487912,95480.37535142545,97017.85165990242,99130.54746179021,101493.38906715736,104486.24284583346,106707.48377110851,109741.64322440604,112599.47558449967,114384.77608557377,116145.82460077977,117928.57779315297,119884.51492220741,121759.33430985358,123584.02466279334,127080.48406728393,131105.5874222887,135441.97665112704,140249.54148436838,145782.07179855657,152258.8945546465,158892.00163842,165795.67338267877,172516.03421603385
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4430.450429965901,4407.7775766004015,5042.68464155261,4730.255610984679,5021.7235459895655,5158.791856268976,5740.0027200217755,5870.905951202604,5843.722406968704,5696.70358549239,5741.772568085134,7486.775981514225,10062.391516011085,13706.738899149892,17752.404477867112,21386.42650732661,25676.114188133455,28890.45023155764,33420.45921851165,38089.66452235795,40730.52169302558,43804.0602704158,46314.895507758636,48701.91888829119,50910.740526132045,53088.35800400931,55931.57556597585,57728.93767855936,59361.80226262393,60435.017125868275,62199.54837817142,63934.677647989876,65943.67425514232,69239.03124898483,72282.39512917607,74623.6141799863,75427.74526676313,76824.05029053285,78539.5326381635,80832.37191708581,82402.45021130666,84801.87334290287,86969.52675179948,88078.99690825389,89158.46127969658,90250.16388394634,91466.18325001281,92606.26376247013,93742.65838027955,96575.61286736347,99974.1853373263,103867.13050041313,108228.92585693886,113346.53245815297,119415.273219347,125577.6661627917,132018.1129620508,138291.75545416458
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10293.874697235417,7628.98325220761,10120.156858904806,8560.244581532072,9476.183179062253,7238.136849406443,7435.979182323912,8310.566075510309,8981.021696642183,9487.679872006162,8677.809543485359,6042.271189974235,6454.590231029725,6728.645913356695,7102.618453076318,7313.173025716645,7807.095806644687,8788.010391705937,9573.02793612399,10500.249348991147,11578.374001810178,11809.932519311673,11912.557803458865,12722.157789699537,13561.522867179754,13685.515983670968,13993.654582675388,15407.742506080182,17196.182101154023,18289.196777152934,21920.021818849964,25824.807604296784,30592.324272395716,37254.78576183557,43283.324854903105,48163.929199876555,50351.80977981732,52818.85703305166,55764.36378277087,59324.92094600436,61778.522142132955,65165.23322448636,68203.7257838952,69206.63494504931,69836.78950922957,70568.70601165634,72027.22731286145,74583.6096704094,77476.47313179175,83798.2300698614,90933.39453846001,99815.48162690282,109625.39040648512,119399.75371647376,126015.74360811299,131981.6796373766,138617.8288087459,144931.96399063026
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9872.21648163409,12192.54106457005,10466.65303761128,11446.080789550251,9151.512885258366,9451.058240769215,9925.579078319068,10322.004078065991,10467.162707126168,8737.116178686945,6300.508963436929,6146.68710221269,6660.436961051879,8341.924641393456,7784.876930717563,9242.20728504394,7987.898364610355,10596.165451648498,12449.073470887055,10743.143392299715,12175.757886446563,12626.862204331592,12154.420559859052,12451.63842622141,13223.680150709191,15013.281920595433,14646.368057299485,15770.612866166328,17143.927409206302,20059.961088947464,23296.124772538,27258.78782444132,32446.0635767324,36969.86351335435,40590.84823923099,42769.075463738925,44533.83835018988,46331.17003628372,48530.580614294595,50083.969327755236,51956.66451602621,53696.72093204901,54641.97119926233,55576.01158697715,56475.48638808717,57642.68093004171,59727.26992688765,62230.69154597899,67129.26213590874,72592.96788625137,79824.80998906014,87944.76789436914,97266.59722446967,108013.92153496308,118559.88729571251,129506.19943752483,140406.78158105045
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,15412.208632908918,15128.93274648456,15275.030252938235,14994.084096871233,13260.484538708899,11085.572114023242,11247.932652483287,12514.64901134211,13482.777116417663,12687.997832144792,9127.061145182286,6127.100842507442,6395.8421889745505,7524.023008322827,7473.749996674739,8668.319805872634,8109.2358534088125,9924.816096314698,11753.965470666082,10917.037978788681,11710.361372517104,12202.335217914417,12231.41080934899,12514.298982046908,12943.324278203494,14216.84419601177,14867.253906762746,15968.731310174904,17071.838424895905,20293.821014866677,23583.976702333137,27627.806181207263,33030.714655842086,37529.7717590435,41049.775411022194,42835.96219047579,44771.45668929472,46653.23209183323,48905.82971149755,50296.009308073575,52344.05695711647,54008.75656448382,54580.21168362763,55353.703699366015,56139.420341625766,57370.497419955405,59613.66259636055,62283.57743361844,67626.69978523515,73218.48682162406,80482.03868764348,88630.45207652183,98022.83112611645,108804.70138510133,119369.53974318044,130359.32436674947,141245.293478545
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,18687.525463447382,18374.996130597618,18155.223124241515,15841.705818728893,13501.727410365847,14045.521703646235,15104.08310134893,16148.342963313518,15194.96628482181,9591.998515991578,6797.282629495996,6198.080007199097,6798.100617369767,6916.222437546165,7599.144303210351,8356.535261372257,9101.6915177835,10363.110625347561,11332.472454535611,11277.302833193655,11660.24448961139,12435.33980817183,13044.499886177971,12930.736537236506,13794.119578417325,15549.99527722243,17041.934578735334,17812.099007575525,21767.371323423336,25227.835507655946,29445.79642925512,35200.67676066789,39602.51281285211,42924.133156369266,43944.153725388824,46035.237590648234,48237.64204656322,50468.834363122805,51701.229753577434,53936.735148549444,55507.20379037501,55383.56882953489,55894.48794120818,56697.53328742869,58165.74841582324,60838.14913858999,63434.558404597214,69582.17082458251,75120.84205580251,82728.9812702376,91160.01068693957,100752.73856692956,111604.68170673185,122194.9283830217,133324.68851849507,144101.09097034135
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,23676.3818547265,20755.491012225368,22391.93373755405,18667.587112092122,16781.08297392277,15094.560280167158,16056.055031774009,18352.66277641316,18809.14445199917,13892.773576658825,10271.756615344075,6481.598028042819,6256.770094918583,6479.877227692439,6546.395865870908,8192.438771307541,8337.346242856402,8656.741313128812,10699.309835952108,10887.26815099115,11280.886459033145,13004.705197692652,14048.449559973484,13087.863357131555,13263.281078480148,16147.136653477553,18435.426372097067,18530.129147894804,23142.755990774967,26788.558919236137,31186.731057989404,37535.32488620048,42146.021041084765,45219.29834459454,45220.6919217756,47353.53237670508,49919.08089403387,52452.45514416858,53348.36259169527,55838.08049231451,57479.64067807337,56379.85312552023,56315.93576687619,57259.4246919909,59161.008673150114,62015.34145838943,64653.175760811064,71688.79547940072,77902.36432715242,85681.06009959489,94146.18639316493,103924.55872867885,115011.59314008981,125692.09599703556,136856.04806995243,147655.78268740274
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,23719.943039282967,24810.31047129375,21334.991902158636,18803.097503371693,16975.759719246616,18346.370707340102,20490.755188358555,21337.39759507488,16526.39629206508,11038.08053581799,7422.170362029474,6244.912313236295,6675.300094464135,6533.0529370302565,8645.780668511656,8318.929948298686,8520.435354640817,11011.804741840446,10874.702723290351,11335.07476793439,13371.426808872822,14578.317566982527,13683.266143684077,13176.25256797843,16404.186349596886,19362.62891567741,19623.77755111474,24058.83730362758,28361.862939429055,32932.36285884598,39598.5849169663,44584.30423580782,47528.38332786391,47107.50336604142,48651.583973295325,51391.47196474449,54306.38666335119,55044.57405511382,57541.07607751843,59306.794304570234,57901.09529049173,57109.54627327286,57833.71955371797,59867.32943417862,62915.207800069045,65973.43477772258,73051.38908177323,80189.84932645864,87773.1144692341,96531.56678037437,106566.78222246218,117856.45058503572,128635.85421563694,139828.1028789077,150771.78826663934
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,28593.34551050401,27047.063916676936,25659.85883019339,21842.88927585273,20243.163212430813,19154.913366388846,20838.81026391877,22409.815821757104,19463.789479301457,14448.48656356293,10398.414422707965,6773.744331193008,6330.606578136965,6686.6594000048035,7494.954115058146,8142.982853259351,8923.064815287074,9670.296932489893,9847.459218131415,9986.808123185247,10861.38653733073,11810.73476772587,12028.363276552114,12421.036366597653,14185.061196808163,16505.491213247107,18173.12630714616,22624.721717412227,27463.585739786373,32595.30534795774,38942.37347005368,44548.82818517598,47934.37956535822,48137.557346691116,48302.15454343171,50932.87931596594,54001.04570408896,55442.91140290177,57214.71241259321,59347.9941339149,58854.25250580368,57317.195801423055,57336.16842216927,59085.10047064615,62272.873903969485,65518.652967258204,71808.64568562392,79592.70965660141,87765.62715694171,96678.35896404358,106595.15136243858,117878.41529944264,128850.2813291346,140123.1849480585,151104.66547369858
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,29943.502244005133,27844.430453084406,24159.87002537732,22122.066314782598,21091.81072434293,23530.557283556936,25479.467054385394,22619.189749369365,17950.828230307005,11636.417889884737,7483.872089272153,6651.475155618674,6373.873657443812,8375.066086458894,7598.1995523746045,7763.830179810626,10123.141824074271,9782.249924910684,10186.360299226053,11953.772467189332,12881.874602189293,12365.0447478089,12204.914534575768,15300.705424833177,17880.220511234213,18964.311410488663,24208.285392308444,29036.423652616657,34973.617343495076,42518.70025467182,48102.05225635221,52267.2817283952,51533.85995969489,51659.23098066306,53552.96020422835,56867.40534418155,58503.452459347856,60782.46448236243,62492.93173201787,61624.3142444992,59523.953547961886,58919.467908941704,60333.10772782787,63648.169773809605,67157.51610781638,74827.84226829337,82020.43974931986,91844.84525053618,101224.06549123398,111582.59827162657,123262.88903476209,134501.0709526623,145906.49102082686,156868.29213132866
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,34404.050581851,29923.736371275398,28388.558729641412,24897.87978471142,23971.529976362955,23678.35025500357,24899.76019862695,23174.663465507074,20281.8215903899,14752.895854198525,10550.767951568485,6948.495451334073,6532.32849726529,7648.0885671706965,7887.043486937868,8109.758049224603,9282.392554171676,9354.483717971825,9494.031735602035,10684.84597021632,11913.765735794039,12030.253189467847,12230.23617761333,14340.536461800964,16817.929642623072,18223.12010756169,22890.18788885385,27682.300233611175,33505.52797002626,40757.65575629971,46370.31479185129,50689.79480523275,50948.395246204236,51511.28788885041,52230.66207166186,55427.41955320062,57306.51382260691,59768.769573678765,61139.92674073858,60855.39187024228,59831.442025580385,58425.002145397964,59378.0191523895,62475.64255221995,65990.01920813652,73091.98115349587,80217.10620045805,89933.67885296124,99219.58867038447,109614.19364102853,121072.72150945412,132273.85253063118,143842.0868326996,154914.2012094033
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,33468.30932096304,31500.437265507575,27786.082642572197,26035.563307078268,25260.573497230598,26297.431853133225,25271.349762743423,22715.39814491853,18312.90849001405,12992.259951377038,7958.849803064527,8187.69978217632,6538.517788039228,8656.408335933433,9930.219379583807,7910.12314870446,8889.54560718948,9364.222933670071,9455.0537930603,9592.973204402566,9995.654218133399,11286.842223207845,11818.57057774415,12795.149413426636,13797.669008551005,16388.45768054878,19332.002467187107,22998.1664799514,27978.29610354864,32318.01433043067,35748.863030838955,37528.88935319516,39055.90688299834,40813.99774296652,42924.740234538156,44418.66416635489,46313.84947697806,48039.735143418126,48743.44558435425,49337.61224581516,49888.24220796005,50721.01860273861,52474.759812117154,54536.76618031108,59119.51660563507,64205.49638151664,71042.28364743355,78830.22595997486,87838.06502654323,98186.99108646548,108379.135351476,119032.54481939567,129564.82860779445
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,37116.14940449302,32568.32338484873,31217.38437321983,28231.06818782491,27855.429419798613,26800.527720878752,25199.32599817235,23524.404943602854,20483.36225825336,15200.31159957149,10709.410547063964,7509.044990064644,7378.617660585283,7419.338287443989,8443.616073337096,8982.6270753508,8120.366458617835,8161.960542730883,8760.484321171254,9400.136215036378,9458.549498825012,9821.118959424537,11053.187430229462,12656.419558257337,13670.718990544237,17053.92528426488,20085.648949706097,23861.157127070688,29340.64427531119,33677.93837544852,36904.53905783033,37779.000834489,39763.39045375654,41768.92020196487,44017.7414071556,45142.4576718778,47491.89173593884,49050.99633588376,48881.07694532779,49249.23824792958,49829.900615136,51057.31120087109,53031.115054631664,55100.18666946482,60451.912316782,65784.83708630459,72639.66219887629,80432.66908842273,89565.47018563631,100002.14149926534,110238.8023114379,120942.88406098013,131453.59972725384
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,35858.8685323817,34060.61898306494,30770.839048365837,29578.713765342316,28074.663879533204,26589.2455022109,25596.32433226459,23030.561734519673,18919.446510899237,13294.698447153702,8669.775090857962,8454.303189685681,7558.1337457524605,8564.408141124855,9326.684158665303,8195.73825466473,8220.139575895068,8773.152316413716,9418.19301033967,9503.515764099788,9888.475722529252,10936.588011427188,12413.029573067022,13303.057425179713,16430.223299837617,19833.60084626769,23581.458155842338,28998.77886864554,33396.488771346056,36658.74685111241,37569.18864366464,39541.9928475139,41590.96231678897,43855.70939812336,44975.907479629044,47334.06079529821,48912.13819812401,48783.56503035495,49190.32452612933,49694.08601949279,50804.104683591606,52856.946130409815,54873.90754375375,60118.13283975979,65414.005805743676,72144.19864183871,79909.06519481575,89000.69725400436,99378.4420087099,109631.93569657218,120327.05819970621,130847.49659347316
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41054.526787119015,36303.05133391601,35046.62818860094,32057.18645170811,30028.087467845395,27396.255683166433,25503.955767919888,24514.46285805783,22848.024127827914,16369.459718820857,13324.30824543751,7780.185773604561,10701.93903698401,11005.155785308436,8519.989645360047,10307.040245643982,9157.306144983657,8260.723471060639,8376.297956019784,9257.906087313344,11401.617689875933,10035.222898849546,10604.58779101166,11534.375809592995,13363.213235129007,15482.757668091734,18166.605049404658,21830.333898582976,24922.470460882574,27294.920088126626,28660.169489064214,29603.825048317052,30593.06262261323,31825.048007872527,32681.736145885083,33729.95504951403,34695.06843926003,35245.74023617879,35894.97614231514,36450.85413698857,37028.998941187805,38230.503097936125,39720.54984095545,43050.33304936713,46802.63259621348,52076.631578932254,58161.690868421334,65296.21260752882,73637.99149665798,81801.23716134253,90369.0857904284,98855.15068255794
