1362.4094549414597,1975.5994497039496,2602.8566689628874,3432.658339509408,3939.7341274813034,4509.713149136892,5501.884681268526,6625.838723821815,10300.092057264881,14161.859044914308,19094.45584228519,23695.000994464775,26608.459499485292,30076.371391509296,33122.190323709394,36102.40974260709,40738.90673506524,43930.92368577432,45713.98908414444,48133.565457109675,49597.55018702013,50428.78321200599,51174.19735350556,51775.36491581429,53787.308364949386,56707.27767874388,58908.62234577406,62180.89143331615,65508.33345890196
Infinity,1880.3677298690172,2507.040779004086,3122.996613307007,3553.6092990352136,4035.5872442670575,4792.339380701602,5696.122050777116,8944.171916458883,12369.659536210263,16765.34469568272,20855.1107184488,23446.277022834933,26547.522291794845,29314.40184426187,31934.906140407467,36033.19655475227,38807.72741713709,40314.800121203414,42343.65716822743,43543.34655760328,44196.221090628474,44745.166019353506,45364.51063861378,47590.54462785055,50784.3849200137,53207.04519092421,56774.36167751974,60392.57939910933
Infinity,2641.6172598236444,3016.168516772884,4005.3551114393513,3773.9962553840014,4224.871304604951,5722.45927368039,6770.4948893914625,11050.531598909623,14505.936522936943,19268.261183749386,23288.226952251174,25159.81412699206,28226.746593939,30857.660432244265,33516.28657220214,38394.68653442039,40661.80806379391,41538.897421989444,44084.395689146084,44791.6078392963,44872.15552646149,45507.70552574929,45004.70911759294,45888.696966746706,47370.57775202313,48319.41202546284,49998.49520048357,51728.447402684746
Infinity,Infinity,5150.944354243948,3978.8618392031767,6501.14796926539,6773.957899007801,5540.697984004525,6137.022934603847,6075.714210698513,6563.648589101547,6943.375677768568,7281.357473825494,8300.808790098268,9222.088670963925,10220.264992226186,11115.220363014723,11376.751162240054,11782.982650443153,13011.686596942098,13390.015656267744,14483.252425294013,16782.767578766186,18564.67003225417,23639.43260594262,32935.35046269346,44211.914435573155,54105.6822805107,60640.84699066965,62197.019476333604
Infinity,Infinity,7658.931145079311,5942.212167921902,9386.169289198308,9017.85136645354,7133.257888976141,8141.688209091939,6838.404808022713,6854.527613810653,6924.616109434011,7312.960971159861,8940.847768823865,9850.622588812927,10919.52007665112,11824.544157196433,11481.323946258448,12303.83532913459,14084.692457131554,14075.490820179382,15581.000007013374,18410.01706631286,20127.973802242734,26189.12940438242,36306.30033173258,47914.226820261916,57629.40984711438,64543.974841377654,66066.05546710716
Infinity,Infinity,Infinity,8933.805810035341,10530.77443677629,12873.900603024136,10539.502102754332,8951.812648516443,7236.008877786462,7242.838908834755,7168.865677803762,7579.632516748968,9494.81914923989,10381.940389524081,11495.697469356064,12402.455212424129,11744.924967522307,12771.653335097602,14822.516867547845,14612.497649716868,16325.182951124087,19394.57976942778,21043.222928470266,27531.97526758788,38017.21395522329,49771.46716624992,59384.81081161699,72251.36716039186,78628.45588398226
Infinity,Infinity,Infinity,15006.424201001679,17041.389520763427,20221.23762718438,16317.084283814158,13992.517544678842,11235.60374741833,9960.389114741014,8880.333009326094,9117.277912096211,12151.303506020606,13393.384275850607,14710.90953988548,15652.753993042057,13921.808889608681,15062.340472061513,18499.94351893563,18135.712641340488,20235.126960409318,24496.786257822692,26421.606367025546,34291.38825868015,47021.662187712325,60071.67808423114,69683.10044550647,82902.16793606298,89637.80161408217
Infinity,Infinity,Infinity,Infinity,21611.287960539692,22917.78002829186,21460.091727526225,18653.45608971456,12882.885028125882,11177.249863616547,9956.84648502147,10065.868060098226,13400.468605526388,14903.508085417008,16261.344326240878,17234.065971269512,15193.934865888528,16233.856846758164,20139.50778845303,19849.37720347728,21959.908161316653,26649.99152129509,28744.01123866821,36959.81022164019,50470.60655269929,64021.19021600032,73675.07839760385,86963.52768026189,99644.51082134343
Infinity,Infinity,Infinity,Infinity,21134.058590120272,23023.83578932764,23747.294377788374,19503.094175559825,15247.398882570717,12496.058805248196,10783.144304880541,9671.639615051321,11194.975849879473,13523.80306203787,15805.36247265305,16947.48044142113,16471.671608821,15431.181507494352,17936.95113768068,19507.748190531296,20920.62215474973,24841.713224200575,28477.324253032846,34829.12477256947,47954.43147435172,63105.21509656342,74484.723063612,86952.23523048693,100079.09082729471
Infinity,Infinity,Infinity,Infinity,Infinity,30274.868888287878,28862.6727353276,27019.96790000645,21017.87311107446,15270.308269383931,12662.807854417686,11544.312875006466,13516.713021034655,14821.406108513935,17482.50257543751,19614.078463023357,18455.442872609154,17956.451974176045,20436.19743529327,21034.434735367042,24463.821750421233,28337.611548567136,31407.547467371813,40643.717209325645,53234.17088746677,69130.75968972887,82364.00161521319,96224.87406353268,109367.67405108921
Infinity,Infinity,Infinity,Infinity,Infinity,29118.89408249995,28053.149749003314,28421.52260488373,21383.14444200071,17155.106886248537,13635.524500327643,11990.564666176946,12855.67891713422,14255.33182329571,16856.28314095433,18975.405150555926,18085.75790712247,18684.698482104042,19630.007085468853,20406.52623320411,23640.665383983196,27308.601920306348,30437.034006825135,39289.86857089864,51559.71007851778,67337.5844440989,80649.98901263086,95173.63945378053,107519.47678495421
