7148.590063725483,23170.759986781613,37535.73830161743,53645.72189834641,68647.9029861672,79491.93316696845,95519.67122219589,106933.34635194507,125255.43577000467,142011.9907008776,159021.32388779285,170366.79322894174,176760.69431834476,181414.02047622955,186361.93276551808,188178.42271803293,190451.3247429611,191276.80752888802,192775.56554430665,193108.78250301984,193317.42190635114,193501.4946470096,193656.5456577778,193813.08536785998,193980.16968485518,194099.98697742328,195072.56356500194,203800.5228398338,209695.84729707992,216071.70352716674,224649.9344251553,231878.34499791454,241661.13681498411,250561.79951905442,264755.85976884316,275202.8187194796,286375.7648613198,297275.52565183764,305018.3814148656,306619.11395259056,308047.892961137,309437.8076405589,310414.9818811762,311494.3915019168,312842.179600007,313713.3641446734,315224.5722814921,316504.83384133864,317236.73277087876,317813.9261092006,318329.2541583716,318652.89468419296
Infinity,Infinity,Infinity,Infinity,Infinity,29680.3227183741,30079.306948881098,30513.541240614682,30675.032861186188,29162.341471492156,29272.76283864862,30335.131929143397,33669.82640676616,38525.3712488399,42695.31696691544,50417.77879121131,56749.99572601238,65994.41635291935,72999.97916856156,84240.97802356626,95297.73122395336,105230.33461333532,113724.56473438049,120673.1710555241,126766.36137591976,134333.12870549003,134596.97526258943,121278.93762465985,109945.75157047299,106348.90522986514,106435.43213739338,106522.48624418575,106146.98627445512,106502.40898968633,105172.70240243625,104892.49983752017,106133.16480374082,106413.42003507176,108388.42246001707,119705.53615991764,130390.7083200428,137351.3166778439,144230.10385474117,148252.50480583787,151499.3735133842,158802.79727600532,163619.93407563138,165512.93072909937,168185.41425658896,173859.58771329792,180439.70775825065,185805.6900597832
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,30295.261118694714,29341.580208178777,30422.173211994872,29953.30643543706,29842.216409844124,29379.900280545113,30273.002196432913,31927.395815512074,33469.93640635881,38598.82597104195,42385.127925750625,49978.16748941431,55055.572075944525,64950.73594256402,75290.34023479382,86942.44947667439,98710.26378761225,109608.52654083524,120267.3901064478,130875.42633620228,135186.40321364647,127702.56786254016,113754.25297150068,108424.68304629734,106533.58453740912,105382.56462645222,106125.70552130489,105864.80821313315,106464.95278687171,104276.63024948878,104488.60435172934,104708.88640064713,105528.88097717524,112013.71513380855,118074.21037105503,124233.56360706901,131038.95448277636,137737.70634021424,144011.29203278772,153548.3449866161,160816.14479624093,165817.30381563012,169945.27592342952,174307.9707197857,180882.02234624515,187037.87656823147
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,30593.40027832962,30754.924670178454,30882.846654851503,31485.658720460793,30228.42885299721,29439.33332755248,29994.650491577177,31247.069843282567,32411.35181278656,36660.206753207385,39818.15353530306,46425.568148327686,50707.429483868495,59487.55495610551,68682.01193518525,79123.07520271873,89668.33946201332,99389.55650128529,108914.95703144159,119177.3323806902,125731.9204926366,126317.96100981522,123008.07698126427,111338.65736926216,107056.4858209915,107607.45628765401,106079.44927743541,106910.76374735504,106744.16696691644,105642.18808111058,104523.64283611745,104743.5730322331,105337.65153348938,110881.9492400565,116042.17300418431,121319.77615487797,127198.43390878355,133037.58373724588,138443.78662446787,146923.935286779,153382.1186442978,160408.76057267524,169107.58841329758,177410.21367527015,184578.89124381894,191430.1364245157
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,32116.87334822033,29727.658814396407,29959.922636159008,30099.184570765265,30260.509709696973,31374.996870362505,33208.65097846903,34239.411942053186,40234.01415381805,42563.86398780723,50520.232423528956,53979.16275806204,64028.853960182205,73226.48551202196,83888.25103713266,94377.96713739022,103916.61839982131,113216.46380635141,123743.02197722286,129482.5121455796,126851.42714059926,129457.68339365855,116728.73935036415,109761.1116053055,108941.79451765737,106425.6742034218,107670.3649762386,106033.50127692206,106899.71243495136,104738.9838314104,104913.92463021878,106267.49559948711,114313.47931106946,119445.6916716485,124721.92900561755,130671.3068112047,136276.06185986492,141637.5462054105,150652.50945436212,156320.3124132076,163456.19689293392,172714.65355221945,182174.09063980865,189270.7192937056,196235.39183675786
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,33082.86925850501,31039.374137381797,29975.680331902586,30096.122806373907,30869.132212309425,32119.259242614844,34074.36086675344,35056.96838080463,41603.70325198627,43637.657816053514,52008.193453471846,55216.21801401633,65647.75244318217,74835.90613406073,85571.9720316838,96035.21939694392,105515.76519804928,114733.13332613115,125361.83233461561,130929.58062837382,127317.75997083819,130207.93361121282,126800.91415906564,113174.78806476152,110169.00900000328,109063.81625142095,108227.36202116447,107144.90693345055,107327.52623998738,106474.6583578281,105293.869829314,106886.72612085214,115664.11299302927,120779.17506853826,126043.51706789291,131999.15606710291,137509.9449680265,142860.61974830928,152009.3447751824,157442.5864441037,164610.60535315349,174033.18584424784,183581.71838649208,193904.97505186245,201488.44310524382
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,32806.82871955119,30155.23437378661,30324.017949628622,30301.445126742477,31564.29112123252,33688.224459558354,35350.83260523362,40636.5321429737,44870.00807742725,51543.91497128542,56626.81196445783,65351.56115784074,75767.4164939388,86329.30313160966,97029.13704061194,106575.62768218272,115714.55227120238,125943.87417894213,132361.9642212887,130184.0787738775,129207.3531010876,131435.83669528572,117601.85697858475,111514.12723540218,109619.1771166916,107527.20501652772,107710.96528079067,106578.20697288103,106831.8980368845,104925.55222509075,105924.30664813868,113355.76589013457,120417.2411815114,126627.98296224225,132432.64217709826,138126.8384259442,143298.46610350974,151992.78431007848,158432.24222462613,164716.14755799,173864.22209609274,183844.95567744575,195062.08044522532,202495.33457297448
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,34559.532928326,32046.007283947743,30971.338881079202,30275.12110477246,30861.267302850116,32150.72876734253,33349.88263256475,37880.08755636036,41032.553224106705,47842.13294447313,52188.77830010488,61079.81375044554,70284.2900298951,80697.38867977406,91144.48092346756,100760.43844301472,110020.48821053542,120057.93544772448,126427.49132028203,126733.13252426591,128091.2698376661,129283.30512365757,127168.63103194072,114058.55612536267,110490.57531124774,109574.13349026577,108018.98826744806,107384.92187830519,106728.20837253297,106580.46944415984,105343.15856428519,110669.10928038553,115702.76316565403,120865.06780769606,126478.14103422627,131891.257063721,136919.17493157464,144863.20231243307,150673.70788725582,157017.014467206,165063.98138431058,173730.75339064642,183920.7758232892,194420.13365046185
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,34359.8021028655,31738.890334396863,30701.35025741724,30580.48606469763,31395.987366509915,32152.743613352424,35655.66689493965,37974.203680090744,43527.721393897395,46877.441628109555,54289.253438323896,61975.23862590264,70775.0156659897,79608.4298300865,87694.65622460886,95426.55560158167,103862.18640008711,108993.68796993402,109240.32834398955,110212.02912258834,111011.65455046695,111280.60445941689,111876.85367007252,111848.7569101415,110037.50440253378,108428.83245875419,108017.30344818135,106879.2894783291,107003.08356128394,105194.76503073865,109421.57278218342,113356.60528118075,117378.15210354996,121851.21394817477,126143.68977348517,130097.89294312774,136621.7699257555,141302.3191999904,146447.744680942,153126.14764780726,160348.2414197635,168920.90332066995,177797.61771816446
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,38121.31074851587,35612.248779286514,32340.020614920482,30596.87476852769,30904.806609789975,31284.988865594754,33073.289130175355,34172.25927279023,37528.978769785615,39234.08725298417,43958.515677808,48888.9784872116,54648.334434936725,60444.68663151182,65655.89579479964,70642.88988452226,76092.89390642854,78802.77034401296,79365.57772492965,79829.22290817402,80268.41516593416,80836.07990849642,81370.11369438413,82289.23042292643,83047.14886639811,85419.39526700896,86459.49143634716,87665.57599188763,88769.21015285919,89186.64065554125,91402.07593407742,93336.70076049444,95401.8748893353,97739.40011783456,100079.43184166866,102207.78181719755,106381.3146791397,109231.03623367695,112381.66951210973,116586.73162701483,121158.45135098464,126770.1606972032,132607.6239341817
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,36933.64344099364,32572.958158229325,30929.25352332626,31049.331859152426,31339.35930166898,33843.976203682534,34537.24045174602,38411.70022814232,39820.25476150963,45001.559762584446,49936.11600264676,55809.43108614343,61562.476244753605,66699.36207929213,71592.76064894484,77192.60522578633,79745.4080838853,78998.96321704233,79484.31157905901,80061.86047910791,80329.6426090144,80842.71689751439,81341.17842599987,81894.72951688828,83382.9292688632,84043.03260200768,84732.37175614543,85306.77237120729,85501.40482956659,88506.97709705484,91207.59171418224,93987.43876001012,97095.95717865661,100088.83160570441,102830.44135752706,107183.07948979856,109697.98619050538,112902.75541199463,117342.6231945604,121995.45214733755,127804.41491924885,133650.8740723325
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,43559.97843963647,38143.829726050746,33057.76728688933,30972.552628884572,31379.183285267794,32268.434446671803,32738.14810332509,34770.192739742975,35589.327369870276,38574.90095264164,41697.547818955136,45467.241167135835,49252.42481998263,52570.441779032655,55683.75993574034,59151.56292513532,60538.49700441295,61764.30832316354,62329.42047576081,63027.81109145466,64244.74841211278,65185.238789825045,66923.78523003525,68396.91653197026,72224.4404232573,74285.21150631312,76584.33048267294,78755.5796919935,79690.99473054378,80857.47155471685,81757.19762191642,82723.58104669716,83845.8534189589,85003.48806232857,86041.23946403504,88638.13853180833,90220.86421381698,91995.79440099248,94528.16176544693,97287.35160022616,100890.78598231,104641.32448244338
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,43372.30253503798,35575.184510929794,32818.59188733184,33090.368778079835,31653.66790695637,32418.799739278686,32939.604499108566,33364.75069908622,34156.924332550145,35042.46617710012,36235.031133447395,37500.367899645455,38545.4238250286,39645.63060026664,40754.15467335559,41009.39502846236,45561.111067184014,48216.590140244465,50875.134325131294,55283.18909343324,58626.56951089544,63939.03154144267,68492.87319914046,77280.71219363339,77934.95767571824,80450.34755091352,82665.57582961324,82496.27391117919,80181.09003702745,80449.8168696617,80739.82562861634,81056.16575937893,81671.98677928868,82261.35970025399,83573.06095238547,84851.49925624611,86152.67833943696,87476.04406684777,88704.78060711143,90230.48810572218,91751.72055713185
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,51250.08793834595,41939.6432869738,35587.813528068495,33707.11071660005,31875.759626522653,32654.599592284347,32819.1304862204,33322.80675695395,33757.02582233658,34210.4035610498,34867.667266458484,35533.92615188187,36048.35723038473,36614.377567376236,37161.23918665511,37325.245869284525,42826.15210804771,46077.93883161953,49475.62774418212,54804.637906898475,58971.753624956254,64969.29283600846,69477.06183519843,78613.19737175095,79050.90556340163,81657.68933069837,83822.18866916577,83382.92388591402,80144.35060837069,80414.5675991789,80684.7676115044,80907.47395066678,81397.25080699971,81917.42987552703,82764.83165990864,83809.6045340318,84802.14817998157,85633.21286572673,86351.70872956418,87262.26255481644,88141.33985207202
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,46329.54932305639,37476.82774127412,34843.05255425491,33614.3779731958,32210.7091817619,32689.929955287844,32962.132236733196,33599.72076382685,34220.73128435061,35086.60826151394,35721.55270782713,36177.770562202415,36621.31866408034,37312.292255963315,37375.07713196285,41713.45352279865,44226.161975518495,47046.91482232495,51332.87832787847,54773.07912533066,59989.34651074856,64627.64577971718,73250.90769752346,79020.55385355176,84165.87124370986,86475.73670517479,86380.83616042255,82937.42039508643,80337.91918686648,80501.62855904856,80596.29954300623,80787.80357645331,81069.13168087418,81718.58415518826,82284.10884659004,82799.25473583429,83365.57135405797,83937.85681431633,84818.52117529503,85709.10971874848
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,55959.352978961375,45267.23774284579,39106.66866082402,34693.375736875205,33308.80006862399,32816.47871902852,33526.87264271744,33353.849464024766,33659.74837264576,34051.42760368798,34392.605279817355,34661.34677631151,34891.178989237174,35096.62893255438,35354.38205757228,41842.17099373082,45654.16920623471,48474.04460065187,53324.76590442671,56383.876593411274,62160.16999792094,66550.67168057195,76137.28914512876,81243.49221711543,87694.12099816062,90142.71328275118,89441.20931830694,84020.94142789987,80619.83704842611,80785.3963437503,80812.4410169942,81060.65544845944,81392.44742511332,81511.1911973107,82366.80379941943,82992.23025290784,83216.9162104776,83532.81442382671,83902.89029545982,84263.18518205258
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,50160.48026265414,41487.90751214125,36013.2018636002,35310.756581883375,32778.789470861,33694.919957255326,33212.003473778044,33378.97944145436,33572.88147714112,33726.347837369154,33834.6609740195,33974.235798915004,34050.20840649202,34465.8617228629,41768.314335805386,46311.006867493576,49165.99911160197,54148.581122162475,57127.76009124438,63033.66764470566,67390.92152776622,77197.53836749602,82165.54976791365,88586.21341203028,93532.08233834301,92825.09265727946,87242.05370642986,83630.03153737198,80979.02046427675,80967.98156387838,81254.57132703585,81614.55026656586,81620.5186711919,82550.57138570996,83157.77540053398,83284.82070286345,83540.56379532837,83854.15477117336,84106.58425275183
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,61194.473199698856,50721.304513110386,41131.853472142284,37390.18401433815,34428.73032885328,34598.10074800515,34058.52460751732,33582.38655404918,33615.93198633123,33759.64134957018,33955.35906548673,34075.66487428918,34061.70989191284,34878.969191796554,43575.09866053499,47740.31551117201,52018.642831543264,57308.963555615956,60653.03612957495,66502.25290728475,71298.09535233228,81438.97638334951,87016.6627392054,92938.65584726428,99151.30392261216,98211.00715979908,90883.11691124417,85320.99252527533,81874.46893983522,81734.38997260272,81931.62770474482,82446.40430845825,82079.928996193,82964.6207029571,83558.35678470526,83579.66226679798,83612.57721102324,83715.96434059604,83838.28325564435
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,55848.54527984618,43604.290973748124,38844.69552303157,36447.42600776284,34687.65420032401,34170.62089950305,33531.791027173786,33556.34214020808,33665.07615987183,33844.93175850895,34068.44224310332,34050.67035019884,35022.513632456954,43955.20502413592,48064.81750654246,53082.352639830475,58426.41737133039,61901.28234429621,67707.56714697316,72621.80260840064,82755.33902103921,88520.0360374896,94273.0389234933,100444.9422425325,101987.28116245099,94424.53580395284,88713.07907784033,85048.34144642149,82104.42693890036,82297.92717644434,82858.76123261206,82438.28548221149,83247.4951836741,83896.08187525299,83872.86039019962,83765.75666516852,83813.88112328625,83900.27594401804
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,67930.51485734417,53533.96291116285,44717.49136961769,39006.46907466638,36982.787723726,35392.96169251676,34640.87284983741,33868.95722345391,33826.340061966264,34048.10077844861,34270.46226843849,34275.336209949,35396.7098097474,45614.550088605254,50852.781205158186,55532.69938671443,62483.39624451833,66151.36411864664,72513.65479721961,77317.84359765056,88242.70948351429,94143.98225320915,100591.72907209735,106237.29513802259,108790.04478010388,100314.21563732997,92859.198257447,87234.79865151145,83403.01346010734,83452.62718551829,83989.32514453353,83488.25089550873,84099.16485557002,84645.14576873666,84456.91343115992,84219.97803187373,83922.46850115967,83922.5219967848
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,58909.343688673005,47400.95330848405,40552.87817021419,39187.11472046836,35542.82969691022,34805.12751122771,33893.09382618823,33844.00934644045,34075.72068563048,34304.33255549181,34332.631988660796,35666.618530722364,46253.14854404064,51689.15802063027,56344.42661712042,64042.005160194654,67752.23957154376,74263.03790953991,79039.1170570456,90108.87372928209,95995.93099259051,102621.69333158871,108077.08975882505,110533.43119668783,104361.035705203,96653.52550204733,90864.83082497003,86768.46368371687,83964.46121988325,84532.08368332716,83980.38424595092,84568.1229754657,85044.06838001647,84862.21972374358,84583.23654863499,84132.0254451625,84047.15155236007
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,70837.47702259998,57218.11935529725,46399.74958993238,41656.73858766606,37798.29133509589,35994.574695586445,35033.85176617789,34167.14156748687,34245.56337238263,34471.68239275785,34490.45546011281,35699.97326508961,46314.13338631992,53018.12593361029,58769.97036443224,66160.87299732075,71435.59765227466,78158.83964492517,83461.05368693691,94473.97720954593,101102.21811467623,107892.26159726082,114109.25409150896,116015.70602916583,110936.41962066041,102378.87579637415,94827.7670423866,88845.97319868382,85183.71005684842,85527.36402647577,85039.94942028544,85553.6391040189,85834.1964946375,85588.23532877988,85118.21206280467,84583.48257158825,84154.67602002705
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,63332.21549521553,49519.731982776764,43813.26900695897,40307.28762013568,36403.22799071384,35354.63008362435,34371.38948798401,34491.69527785749,34751.91122116294,34734.01853882741,36300.691242417124,47982.30288703139,54893.50184060903,60842.502141166726,68366.54300172729,74329.06768095888,81266.0841590536,86681.64533031834,97917.71697908068,104508.52275395612,111312.67362814311,117651.9744388504,119213.68410239054,113402.13704315074,107068.34999793343,99243.17128915961,93038.35213362164,89127.8393669504,86700.92726200586,85952.63292377624,86616.74199057264,86807.50842658278,86347.73171818846,85879.390548754,85121.1952814032,84545.36060267506
