Infinity,Infinity,Infinity,Infinity,Infinity,46183.593126847394,48918.27100115061,54331.85938701372,55152.75194555069,58769.861827246066,59372.55325073805,62949.452740805034,59191.10900135222,57173.02695980226,55808.89674245394,59883.28913555785,65639.45131807507,71840.09933547015,68760.65199872518,64957.86454952868,57472.13111372059,51848.29621749459,49954.70350306759,48054.73728525487,55079.383747946675,52031.051533875165,51532.92535268263,57492.64261594406,57942.61764617956,60859.40049695014,63654.30898161831,68227.83966589859,67755.14572320253,64110.355740301566,70086.73218273798,76912.72903581981,81367.4577227237,89361.22760318598,96238.50152159578,104767.45174086383,114409.86160165106,121455.7954837261,125188.80220443396,120837.58551862312,119519.46657918738,120475.49571882843,124533.05566977036,125328.91973068575,128095.73927570612,129482.06535509937,125566.32914954182,120302.7818948985,117256.4452246198,118413.07884809386,122717.53550638673,128197.96182476614,140237.89156499747,151332.1271486171,164222.38099267564,175107.33602331107,187622.00654615392,199332.59864250384,209732.03728796844,219494.46481594015,227732.1253747507
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,46438.21776960898,51355.28992757608,53420.90361442601,56752.754541455186,56786.67260913038,61189.57277673342,57966.460920904465,55697.34158176595,54434.37068102785,57102.97620673826,62298.61558933597,67196.96715633193,64881.41839846927,60806.34016205242,54038.45079299437,49516.11912617758,46720.625325391455,45843.85050217221,50526.78210767078,50213.20999393942,49807.90609399943,52652.591361397994,54988.450563329985,57609.73688276698,59018.55548948764,63583.39479269319,64325.24553123624,61599.82696163026,65025.47491922965,71681.10328772961,77017.83054298809,83559.87244160293,90431.19484381969,98702.37953550268,107558.05368149158,114685.99607425151,118819.78957902546,115955.8086285494,114097.96320827118,114773.05104312793,118525.73762902958,119951.40020621361,122123.77349784662,123689.43703969503,121161.94992973201,116301.84646331766,113080.65562180217,113572.52914464081,117408.84421056324,122857.4592837811,133539.4764548177,144326.47052364357,157056.44105778018,167784.32810323744,180031.80845295472,191484.5729696789,201971.5962546062,211820.20179091967,220187.3195158456
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,58920.490968256825,60609.47017887473,61787.749690047895,67701.18546241679,67371.31882692188,69543.51162265278,68816.6483215263,65431.82425890908,64207.214589864736,64149.14184306592,68549.56323145432,73135.32370402111,71443.54426119967,68797.65243737922,62991.61914804915,55440.82706540656,51494.56541519556,47934.81195268027,50132.830355492275,51359.88464215218,51439.22835801397,54928.34956700901,54640.0823811534,57331.299836616534,62166.00698631127,64098.706819794344,66680.94915748223,66543.2609534869,68370.7366668747,73066.97426980713,78336.46352603272,88642.86656062216,95902.73581103986,104231.4578488806,115395.2076737689,123217.05118989204,128543.69467478663,127965.65154449607,125458.13934525248,124571.43468096097,125970.86739704397,128082.39986990622,130770.3149719307,132496.40727899867,130223.27207024024,126633.38040178835,122020.7376510812,120390.11034689352,123380.10330877524,127691.70980952529,139048.69277207332,150573.30640469227,164383.09304172063,178743.1831776597,191552.1311762045,205858.9006970441,217171.24577537272,228403.20898206535,237963.5490797757
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,68146.16812250513,67546.71056964647,74012.43975414283,73367.97289808694,75750.79349223427,74058.83828814022,70243.07851999332,69753.93024360944,70421.83426290764,75932.41743051613,81971.74552104663,78311.20575521154,76313.10522085475,69083.50648284884,59455.98848858581,57147.347976859965,51684.92837170693,58417.25524921088,54420.56204005213,54283.88276560195,63649.825414855644,59237.693231008016,62986.53422328105,70441.55826734679,72389.73032841604,72633.76335463939,70789.92994292168,77525.65609379952,82379.8160465286,85949.63300915295,98891.95303881222,106193.40037806945,114982.53516095667,127650.69444157707,135325.6284705225,139967.5059815786,136649.34861148166,135239.272831099,135044.203611481,136915.41914498265,137956.33809128206,141780.9213490821,143113.5470758376,138219.66913975845,133844.42671998634,129539.48975415506,129069.10324578032,132895.15011792304,137242.67532209487,151183.09272428765,163243.34938804116,177506.82132593397,192163.93560003393,205471.81710709987,220224.8628801305,231649.76631159458,243073.90483503824,252492.9731351365
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,77248.26835258031,74140.00568231352,79567.73196113596,81582.88050579812,83532.18745019146,79973.66007648966,78815.91882927083,76836.33858816222,77242.7069677108,79373.98624272314,83766.49485149841,80432.77753492745,78707.9096690655,73579.66641917586,65973.81707032914,59729.18911752542,54161.50192757982,55866.575604183636,52486.78851909042,53645.364680129234,60420.785435881065,58737.31999608195,59670.30321551107,65741.45755095792,70828.09831379318,69678.71160845971,70615.10616557075,77480.96341070463,80594.37000653266,83123.75558156532,94602.12961555494,105652.1213165762,114570.909210651,126566.92244211826,136535.02753757825,142237.52545921417,141595.80723782443,141953.94620951192,140705.79473510216,140603.3557169133,139979.76027957132,143881.08430188906,145887.60811888333,142553.90940133302,138814.94116626907,135634.45286587797,133151.92326194906,134425.38350152798,137948.26227924007,149392.42829799105,161883.83347252855,176811.73111678823,192436.8244132272,209132.28519305034,224193.2043101432,238359.9786407376,250582.63856544413,261422.4434519919
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,80207.53629456197,83587.43509976614,86371.51696100397,87889.96121029502,84906.16188290234,82851.23608020699,80260.14215831226,81199.17103918939,83757.07797896054,89078.19505455488,87919.68747039861,84087.70900942155,79943.75273152904,71299.23189845262,62642.36284797175,59116.18393286494,57886.54943416894,57651.599023713396,54268.10475128085,60818.02551377827,63269.332750050424,62571.39087371118,66322.4995913759,72609.09214676758,75148.58334299414,72753.59611395195,79666.74016358957,87733.12339277142,89049.9113949712,97140.30155728463,109323.33522652107,121877.04472339325,134159.24980432622,144971.3938193329,151749.40192172496,151073.56011877127,148512.8997270507,148104.47017566737,148498.60125326793,148621.25979828922,151218.59954953197,154444.25446929332,151338.25377473142,145165.49288436153,141169.73985925014,138781.5233344761,140947.49957827883,145345.69461170823,156175.97013421543,169376.37773034433,185132.32677786433,201777.77977191692,219321.1223161716,234762.51585651783,249355.75621794988,261652.40186044385,272715.0691536253
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,93717.3485327692,95138.0468692072,96440.52828547785,100926.86442245213,96572.33906828592,92472.71343568411,92975.35110982554,92853.97553684603,95886.6778921347,98455.32791292167,94155.24385148192,90811.49873955458,86011.16766699156,78506.93107112296,72687.10852754538,64224.29162100658,65250.7708267206,59853.177575530324,56327.72737862393,66051.09289778068,66405.54242553186,66320.08430027962,71416.84571999422,77757.31396800948,79077.0496813048,75754.00664874536,85331.37402227463,93707.16239624895,94172.78966332719,103916.59018560307,116216.87856019061,129157.73039600777,142220.29653031874,152905.32314825885,160478.65414908837,159265.72473567928,159788.0223514106,161575.41291314812,161256.23694224714,158762.94072154636,160212.04062910323,163331.6937790672,159433.21708089762,154346.9074350917,151091.44904426255,150478.77183277154,151349.86572852524,153140.40932842472,164728.2935905413,177393.12208803146,193526.72905850594,210527.9084792246,228684.0654993021,247807.9133696672,262782.3686911548,277970.86715887714,289715.33216440043
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,102555.59072916854,101732.34776961632,107058.37026116182,102062.00882518911,98487.19030498354,98201.09041260487,97570.07137062728,101302.84018242321,104503.84783836562,100833.87527376153,99702.8175808825,92568.80138384282,85783.09233347958,79139.23829722605,68008.74844047066,71660.6191038832,62658.16888883565,62247.212028343405,68216.08669674203,67807.32048358917,72005.93126949525,75819.64070778001,79839.45133183894,82055.31657108603,82208.27288036136,89137.66385124129,97613.44628858312,102812.10337802228,111738.60659734014,120667.0667495793,134820.2913845879,151721.89117304338,162657.2139340609,170970.370498248,170452.83781985164,171043.70240124868,169990.91425427233,170569.09347925358,168428.198976389,170750.20985356992,172517.32404641694,169489.58884370254,164520.00795659053,158865.3650549746,157606.95477990195,158729.85905494264,161416.44524339578,174252.40119957656,186361.92041623627,203281.49001661415,221184.21774749056,240436.37936745363,260482.33382447952,275858.9800709085,291514.56475734554,303305.38432696887
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,117863.31281164484,114959.7757466214,118874.47712068976,116603.32343691778,111618.10542151106,109420.33346158479,111996.79946863074,114892.23587996386,118718.00923535354,111864.68449590274,107660.00606819632,100777.87553464828,93033.97240495482,87781.57861565404,79187.13299598229,78615.6420203325,71048.0468120474,65442.98723017132,72219.18053923774,74347.84640281313,76630.21716327661,81457.85319315782,86853.70040824155,88761.73903920427,87392.22361876332,94148.32089436588,105392.30765946611,110659.2342111772,119203.79168347872,129818.77056987616,144188.18341590354,161708.95809524754,173400.58278131922,181463.00409618355,181266.80764518466,181470.5356809244,183616.29536500602,186495.5055358446,183442.90140903412,183329.37935356895,183908.6187545026,180330.14859990694,174438.320247741,169921.73897645253,169609.2325212273,172688.77713680634,174091.83953057515,184782.6836689551,197723.1687946338,214221.37989243216,232564.4010836504,252277.90221903345,273025.06747937726,292088.1977016189,308151.09106431965,322821.8781864184
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,125785.41496609028,127712.39876552139,125829.63173864176,120113.75857517746,118705.75489367588,120710.36933949948,123521.81410885006,128445.39653163747,121501.69413107101,118054.43489791735,112905.3388559295,102218.80320008687,98192.0186318631,88171.72907807601,86317.48542468387,79790.0311813549,70501.752983942,82231.65408985526,79368.26729617425,81226.99390907769,91150.14193543229,95284.74294632053,94150.8900671859,93137.81209079067,104892.5669911376,113624.09375572647,118476.11109243135,132651.69157673413,142494.55148135978,153673.85207124465,172860.0411509961,188356.19479053232,196435.93643364514,196083.26293672394,197233.65471879678,199683.4525829958,199914.16087161252,197388.49257395143,197953.46178716057,199315.6900644923,193544.9096433372,188279.02673923734,183966.19812732792,181640.2584137058,184411.22983848242,186081.4895281772,198550.44070160593,212878.3263024684,228987.72077654288,248231.11655625756,269033.5435568824,291052.5788098235,311077.82367170206,327591.914291133,342701.45460289286
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,140218.44076034703,140013.23169351483,136861.57537826026,133870.6115049814,130991.99600668486,131042.19646742169,136982.69893152246,141073.56658209284,135003.64797466467,128366.97617030551,120231.65532734626,109867.6025941108,104822.97971115592,96273.96000833549,96741.33293502906,86234.32108149838,78394.16771437663,84655.93345122035,82769.31972835246,87111.16943927384,95006.27071415907,100133.70997167227,100481.15390140929,99245.21364437872,109263.2586434281,117779.67190942739,125463.34227377374,139569.10568455275,148999.33841949428,161838.08941483515,181175.9830245693,197292.55351765774,206164.7858856485,205701.71787477678,207155.1775412237,209148.6112339124,212554.7745969808,212367.7642979562,211980.62828272072,210910.86051653704,204092.0849955591,198317.5417694737,193072.31765437277,191841.5446622646,195487.5234063733,199105.25139122104,210128.11651356347,222304.6946252992,239173.95501417655,257978.3073946643,279171.05476181296,301617.55816193897,322348.2415123314,342540.8203032297,358058.9513714491
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,148710.09727566614,143826.03956331447,141293.06182457664,137537.11159777615,138239.71344495157,143378.57641059184,147118.84584640627,142546.73465875676,135743.65055237612,128652.58216433489,120394.8440208371,112104.19593777314,105139.17852398311,103370.51727152281,92513.9998448878,85750.68725248803,87234.58427917663,91050.42991481116,90192.13791669342,97185.74019552332,107402.25325188776,106916.05212743065,102957.81250934514,112402.82082795224,125836.98948776722,131314.99800018736,144462.96344613278,159510.06437259616,171463.9124130596,187332.28081398603,205161.15232424115,217975.83243141102,218062.02930252466,219187.47473384178,222015.89778952618,225629.34250866875,223005.8785098587,222954.8641169742,222630.0531772127,217084.80631495026,209274.88319504444,204601.99412446853,203339.38931373734,204767.54025555015,208076.31661347486,218850.8198122775,232715.70209670247,250873.1932636303,269198.5749515299,291186.5443160141,314626.9017256676,336606.4474117581,357714.4898288446,373716.2652382696
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,161379.31521522245,154610.12200360888,150858.17895454235,149687.59483106615,148809.19630683144,151736.51202847518,158371.55515731266,153350.1477550904,147371.43254393464,137368.4291334289,126440.57050504492,118188.06435580157,110542.26031096856,109463.99178792088,101810.56896910112,91120.63721271948,93008.1964785509,92042.4671785331,91971.52603813855,100994.1608312605,109167.79316073857,110073.97472561721,107910.34761268893,116284.89368413891,127880.75278811128,133415.20053910284,148849.53872613763,163798.5159849245,175216.24080376473,192496.9128120385,210495.6745389557,224073.16340082363,225479.5914209483,226370.28436481842,229383.4297017294,232395.73765954288,233205.5994857187,235306.21926845796,234079.20895223506,226576.8907455474,217849.003586713,212623.8772511508,210194.747797222,212501.7877166295,216688.46634793933,228899.01756848983,241246.2769903381,257176.67398266296,276180.5262218309,297630.2976397864,321353.28354062204,343729.700089443,365525.7763542412,385218.16609658534
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,161009.29323014073,155643.03376629815,154727.54454252115,152752.3158212704,156040.87795241433,161464.8893977752,156685.2560569304,152103.90984333868,142354.85463060212,133062.63365914457,126465.67645861347,116088.39270732582,115404.92485565355,106891.10315129958,95890.70371599031,97237.75424356846,92623.26408685,97957.72961059732,101065.71555157246,108341.87051564762,114944.715957191,112415.93883292913,116642.50740832953,127574.8756165065,138463.00973498158,150902.28636565097,164879.386275306,181786.25686556997,197736.1230017984,212356.19849857799,227872.83214463393,233972.709707848,235115.07855621976,237700.33755144812,241456.99090326723,242750.1814397707,242125.80745359487,241331.40201206665,235288.4764007643,228065.05648731763,220694.81373143342,218470.40845808736,220490.08459264983,222394.04657036334,233548.05543826096,245485.07183711155,262903.54401125567,283093.66906788485,303907.39810086397,328263.5327341854,351610.8383640749,374597.71314708865,395250.41021884535
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,172306.77003158708,165173.64016603935,162854.05168987263,163296.0851638303,164721.59946092335,167479.33235137642,166013.72035574532,160876.46706698198,152336.38742980777,140682.6484081273,130982.15850585842,121136.11106546293,118611.38722022317,112129.16470666537,104374.08546675836,100264.42580736152,97150.02584767816,97426.21339615535,100635.11039230235,109587.18299879502,114261.5510876021,114376.13305139316,119100.7083959748,128896.18331308845,138049.1503963637,150136.49881251436,166399.18483057155,183088.61627913307,198098.06054383348,214197.9890804656,230087.21724174405,237664.47070456366,239859.23886656243,242127.5932490915,245988.1043952118,246972.37216273864,249488.23822279187,250945.53126303887,244652.31126816277,235655.2260385092,227266.16223494554,224134.81907365326,224759.8772848487,227500.4198449546,238877.1930949951,252078.85940518565,267878.2597086804,285757.9480059879,307131.75384634174,330829.11160154716,354432.0784173698,377751.7715376584,399121.8719132986
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,174705.5653648842,171232.518699087,172356.57672372716,173438.88731700115,177847.12780053992,174441.94244443704,170029.83925323287,161967.32303877707,149094.38793701326,142245.28736175748,132671.47605881823,130569.93306534617,120828.81554128569,112034.40150675944,111737.93520525836,105212.54028626626,102560.28103474603,112508.49994086416,115978.27639704444,119007.0685037179,122091.85305684581,130526.8287839065,136278.55221829345,143853.05333319434,162410.87041206865,175308.93487208604,192095.09548306727,213620.39652464268,228339.69260760292,240352.0228794641,247929.81945834903,255600.23678379026,258553.1199859962,262415.8786138082,263289.21275750524,267107.0600839264,265574.88398095965,257891.68947916725,249834.57308584236,243164.25783667262,238724.9111322079,240080.21018944017,242520.14291504637,253360.34022967826,265867.20077206794,281360.59130588954,300901.047387202,323747.79690277175,347120.3591053806,371508.768851836,395878.5806276475,418346.04532791505
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,180805.2840120568,175031.8891726287,174262.46878491854,176888.32287389712,178440.020773003,174019.57090328244,172891.96384328915,165402.89163223558,154997.438801009,144715.47395033084,133276.83359851205,128802.26136760098,120509.92014580403,113883.69904135066,112876.23312484773,103546.65603786317,101672.17479927254,105361.56562904136,108805.34256215059,113763.86832743246,116999.10250373083,124508.10550491135,130376.92164020294,137798.11066272622,152642.25409701842,165708.94963801216,182873.90292754653,203641.30649807886,217833.13750237954,231912.57795001447,241816.30662472176,250522.31850173319,254263.37044947568,257436.34742018467,259286.85833297335,262144.79633350554,263964.8694385381,260272.07505969706,252468.80578453842,243812.997955279,237409.45824982354,237003.52286850102,237941.68857492143,247665.93956401138,260028.0191929828,276376.1990043191,293965.92626658466,314094.00552806695,337581.78631221916,361226.9935861244,385714.35859617626,408576.76879202906
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,180781.30552693852,178270.48143237003,180494.62638635453,180635.06967093813,180005.4449102367,176330.748230449,171344.74051316926,162993.58254997685,150188.3982271059,143141.82933183823,135315.69590615397,129814.78577841287,121550.36919939288,114932.97307108493,112733.22942172566,104873.46599804492,104295.60274110842,107085.2409095861,108505.27990279502,109638.13409035951,113527.08095931087,118129.09888394088,121628.1774261683,128585.5298671926,136135.99457085683,144761.41498456334,155753.02050645306,165907.36093571712,174719.08263478277,179939.68638415987,185609.73163895946,192344.41753335975,199561.11513709085,205759.78876696227,212976.96532431088,219746.5038804038,223572.84051876902,226546.22591508768,229593.123685318,233521.10574987312,239222.3605786715,242911.55028995164,248454.0543819742,258747.87827765985,272414.186525012,287509.3666916307,304323.80795972346,322784.0189038885,341118.1957338648,360177.55729451356,378855.8234748539
