8470.196515848485,18686.46629913852,26448.486329265615,40779.22682941078,58252.33151267995,69988.0763422084,96075.34338446052,125780.27555241504,150488.3618004925,169851.09205048237,190753.95511285198,210556.23993007684,230520.25994739184,246053.405634985,268305.14689036045,303347.8885130029,343570.04895009997,399129.5973176289,446568.32064774685,499510.8183957713,545043.3247600849,597978.8960153586,633023.8746232124,672960.0714245978,711647.3543059479,729276.3464202671,744623.6140934799,770813.8722142164,786148.9632499232,802460.2078512849,813571.1539727589,823538.761798672,835088.8211164816,842426.8017469451,849828.421143208
Infinity,15368.194898798545,20290.670212663572,30592.905614809682,43555.969049477266,51794.91146865601,72278.03991935567,95969.96726139756,115232.11068922355,129812.36033504555,145751.3624612423,160726.24179956192,175808.28926548082,187226.32109690947,204482.6280652298,233076.9028297088,266365.9038466838,313537.39455292554,353339.1600070443,398125.99897985795,436204.9093610991,481010.1930024958,509618.1394253037,542598.7620377382,574429.494436316,587643.7215988828,598950.9222275952,619554.4324521862,630808.0337656545,642853.152656546,650571.2759441147,657354.1845804685,665330.5588204802,669977.2150912205,674616.9533031058
Infinity,16346.850814136124,21099.60316103291,31755.231036305264,44855.091695462346,52837.5098639625,73891.90701865332,97695.21493784155,116799.5276702886,131204.2942946485,147176.19777444028,162106.4534232766,177203.38234209496,188434.61689300486,205938.52942764197,234922.560369916,268325.00173683313,315922.5451868407,355471.9924897185,400448.68480440194,438286.7440890409,483302.03454216395,511423.8114856082,544548.0705145505,576323.6489291905,588838.4902822686,600033.5469736829,621109.8081315855,631941.0110921003,644001.5765661811,651494.3722165711,658217.7173643651,666298.4630283355,670686.5244032358,675345.2927095995
Infinity,Infinity,21154.05500471797,31752.218618596977,44847.190661512024,52902.46965351309,73869.14231746898,97661.7858444914,116778.2150294885,131198.94175866104,147160.7138871103,162097.0390712031,177307.1614570879,188514.4283688232,206035.78211258267,234934.11582828496,268309.1030372343,315832.2900898096,355356.51635524875,400366.2922067785,438183.41687826754,483218.3694991679,511295.9012503892,544491.077667494,576253.1604316299,588795.3036195633,599980.0295362002,621051.7393029988,631938.5445559933,643995.8961454567,651479.6446741973,658264.8257425872,666243.5207188482,670673.0997120292,675338.6787649255
Infinity,Infinity,18374.177139105108,23616.491184994233,30748.514563861405,34589.406914983476,47467.60697759744,62905.60027253243,74823.02660829687,83143.08841875973,92471.38068914406,101104.92971145468,110165.99870793622,116318.1419254437,126592.45233140289,145907.21711119192,169143.67752252263,204234.01144198413,232918.2330560359,265917.128189292,293126.5082955988,326192.1479298055,345153.5777222632,368109.2924110491,390232.1809401886,397374.92640498735,403099.9112523518,416065.11406338034,421873.95505861583,428421.30544996914,431897.6616435739,434926.091228938,438644.67157714703,440499.07196776423,442321.8380205486
Infinity,Infinity,Infinity,20472.235583649028,23610.272323087735,24917.00071188749,31747.500298066316,40421.37962196479,46607.681595724935,50316.80502404194,54641.31154913546,58594.28921027894,63118.24561842567,65299.04539434653,69620.57230945143,80493.22735366038,94366.8862787678,118196.78174349242,136646.91890285752,158737.71463281492,175982.45296596366,198116.4161763983,208682.32078273318,222598.84313926622,236178.20104603446,238799.52117314274,240561.30001470316,247302.1245999945,249262.13755651537,251832.30543819154,252817.662789423,253701.09364615285,255116.95977869036,256146.19821531887,257252.94083646874
Infinity,Infinity,Infinity,18858.514423442368,19677.50119159972,20173.07298508348,23024.255779988613,27087.1271161849,29533.994406398877,30618.713866866263,31989.461729490315,33152.96994999421,34769.72150135798,35285.89985762008,36769.37965721483,42477.25910937698,50386.158453059805,66090.69028846244,77492.04356864885,91778.46120422731,102229.65974174585,116528.15225036471,122130.68737614361,130010.9043378853,137571.556666153,138083.64473920842,138274.7843232842,141030.34935225165,141266.49847107774,141756.37736574188,141972.49892314745,142355.30390354036,142785.13249081085,144002.62190423455,145252.94968765692
Infinity,Infinity,Infinity,Infinity,19592.803075839194,20154.436689713857,22791.862060634972,26591.543708673336,28843.277542490076,29805.059482142253,31035.274535025754,32078.36928542591,33605.4812376094,34122.0096404967,35486.13076149171,40898.27447129777,48462.61958311318,63607.149526502384,74537.11367545201,88294.22514698845,98307.27755103234,112088.2739147382,117321.32516214869,124827.20404959146,132027.6626802998,132456.52178615553,132609.38482576032,135149.71266505995,135363.59572492915,135819.13384762537,136101.93375845865,136605.5166736474,137057.64745776742,138436.52868653048,139830.7670805037
Infinity,Infinity,Infinity,Infinity,19231.90439761283,21177.533247635507,20582.73897769205,21463.803437570383,21772.6989900084,22031.1828228106,22194.14419791689,22346.882238059738,22837.094922627442,23741.509939804928,24208.030535936665,26110.234200619092,29269.814456141252,37518.372603134034,42788.76856815473,50031.72163385478,54684.555921407715,61925.98967553191,63871.845021981695,66873.50896251664,69585.31539308808,69895.10172406634,70533.27422988026,70833.59615368219,71387.42292169416,71755.40187512201,73435.87222216977,75643.76248977253,77183.62782386047,80986.99965373207,84740.200962571
Infinity,Infinity,Infinity,Infinity,Infinity,22169.25830790867,20372.00844110368,20809.525095081666,20992.58943971814,21537.27807111638,21870.038693361985,22242.760039681,22890.595484717014,24435.709624107098,24527.0847973391,25555.798827645165,27864.1959819083,34399.66852146316,38361.29809501013,44017.626394927924,47468.66346688334,53108.989357513565,54556.70016060681,56635.778461185066,58389.3941403744,59195.653823486,60540.821113502985,60622.402907097836,61821.91173125779,62666.142769417565,65317.916481550725,68600.35997047067,70971.96301399663,76039.87147117608,81020.89664457735
Infinity,Infinity,Infinity,Infinity,Infinity,20506.665670500995,21331.861332462453,21861.485427705502,21431.672407844242,21218.470150786685,21457.289200443254,21620.136289467162,22112.242499482545,22699.78912002877,23339.61741139116,26164.56901243906,29893.087221656286,37969.51599835345,41176.89720585778,47349.93993220131,50095.22304755923,56464.32710999383,55952.1225934121,58726.904156902805,60455.129314320504,58531.67531601857,58839.79497853324,59573.030436742854,59824.041513681936,59972.64512813972,60993.26219205722,62443.15990260121,63359.121206964555,66104.99062745186,68794.56759876703
