608.3086423277318,1137.305570239988,1931.743101242098,3528.079389539008,5108.694454416022,13656.033967142135,26352.658084769555,39430.196181477506,50637.7675753752,73715.57688025307,99154.20681347745,120147.01644122682,138783.07700414083,155894.05439199565,173510.0208654842,191349.70257200004,203052.17856991204,218643.00537542248,227290.935860366,235921.6871331326,241702.4626114716,247306.76546657967,251887.29891629235,254129.19109860272,256167.64154318316,257582.28122050263,258570.98904585722,259400.60013002457,259846.39219724215,260398.13838277356,260669.51924303002,260779.8105910366,260983.79947927233,261168.37820273684,261280.08802064796,261446.93858489944
Infinity,1406.3698372811682,1754.4266709537608,2186.4741402683753,2591.6006617400913,5960.74532466599,12055.604149183251,18402.688549686452,23529.512513440895,37250.972790668726,52807.090602641394,64962.0799336664,75337.64412072266,84625.27777475858,94277.61133085401,104103.07951986049,109819.76124927962,117998.12390810005,121682.58034053564,125160.55553401627,126954.30772151558,128641.4215540278,129795.54157302475,130327.71914242177,130609.76529634665,130758.05395701407,130873.53972779322,131060.73286037345,131406.61107139586,131685.38930886786,132282.95118349255,133223.20484572108,134319.248097137,135838.32196196885,137338.07884991603,138956.6755991492
Infinity,3175.7540663622854,3199.1215236577464,2919.880774888894,3320.503074673724,3704.8090520364353,6484.540331196585,9425.957508788157,11634.156836548973,20004.42735525278,29817.933144963445,37029.03555161459,42908.36636729594,48044.46883218684,53430.726151882176,58945.31588278393,61916.415371124,66212.87861713057,67882.89328341845,69182.92269763883,69659.85928603739,70071.03089680125,70315.68356122612,71243.02452862168,71853.26254225353,72673.72750432511,73743.27924362954,75064.90408812715,76933.04598567309,78590.91568705223,81023.75556321377,84164.8105885413,87518.03395897623,91617.88500896853,95730.11183920475,100005.46740641967
Infinity,Infinity,3655.469151724836,3064.261648065247,3443.533542511754,3641.0924606036283,6286.9749012379925,9089.120851777232,11185.846246633178,19297.60525302941,28832.008057170802,35822.67229290806,41480.392898940976,46413.667167020016,51592.0557515361,56903.68907869957,59725.24330747644,63860.44635176756,65452.7080835244,66685.33075950443,67140.99394680925,67520.07217431483,67764.48637626789,68757.75262362786,69436.0179403779,70347.03994652952,71535.14866849047,72991.50090833417,75016.74228677976,76841.54066160298,79467.10849323482,82828.82527352503,86427.8689521064,90782.20156815147,95144.44721487348,99679.53185276617
Infinity,Infinity,4175.861001090928,3655.745718340372,3095.783248066965,6499.533935552641,9791.849848032274,12743.860823900866,14191.204352058212,25396.00549574344,35353.862123355226,41363.406942293645,46488.34431807815,51079.61842846145,56479.81422085031,61963.03906975988,62665.031453271324,68469.36443916561,67657.3067402419,69223.05865046514,68720.22584193808,69088.3590087119,68937.31447791295,68234.90311922399,68563.49849288492,68733.62420390196,68899.63294773002,69162.80295480801,69658.98454084061,70107.94353957973,70865.17138034994,72071.57039251561,73438.66618566902,75313.17299418522,77123.49102152286,79071.41885525038
Infinity,Infinity,Infinity,6674.953405826973,5987.875322000656,3377.7185185911176,4387.750816514455,5478.980788332691,6273.916681140307,11079.624669781171,16984.932561930887,20993.90128375338,24021.738194315807,26628.671140947758,29382.07559271641,32217.31739019669,33854.43007135732,35887.40378513397,36897.3544918079,37419.1337415441,37877.270524048705,38294.48643393795,38871.24680186404,41269.89958172702,43300.79141837105,45850.56321010571,48886.75718713906,52350.164507490415,56706.576177649156,60758.599027592114,65982.96135652225,72243.36271879684,78618.02223630174,81015.39581676474,82916.9927818931,84950.17243166361
Infinity,Infinity,Infinity,9015.629467768505,8456.68745871551,3429.081776572438,3802.394612415244,4240.9246200069865,4708.6558318506395,7616.058715468791,11390.264429619474,13758.560717591226,15417.784077491453,16842.60901752379,18336.99286765407,19867.193768670586,21213.782370049583,22199.24459982786,23345.8010128435,23879.417593757236,24869.79648529406,25833.745582171086,27178.85389320145,31170.54821142659,34745.49767950642,39064.50373380532,44044.31745070803,49546.99178870427,56158.6092486189,62391.98238057009,68428.85296078006,74888.85470729118,81296.09648613427,83860.6620752731,85796.87556264462,87855.44184664771
Infinity,Infinity,Infinity,Infinity,11512.132490643566,6308.5805197353875,3767.609410324469,4171.619905318507,4608.079103443322,7459.026987372474,11167.75545516789,13475.083810677908,15077.722699286942,16459.903385144306,17910.157322393214,19396.122098351545,20707.29965528031,21664.55054054238,22797.576774094534,23324.488378314552,24330.960376414747,25316.77021255916,26689.254537895304,30719.90560855505,34342.21935498991,38714.84295121432,43749.33711120927,49314.24256333744,56004.426477034256,62313.685655605535,68514.48188952927,74992.21275976632,81564.87394630031,89156.41594695789,91611.31617911933,93767.10395619326
Infinity,Infinity,Infinity,Infinity,15162.392638891972,8936.933963854257,3561.970959018493,3667.046128576607,3935.308364011223,5767.373740035155,8305.449487195277,9688.99073936983,10563.952245188559,11310.124866600581,12123.906588195627,13004.905982884125,14211.022830721387,14711.11844272292,16025.38948846648,16712.901226546895,18197.052605051995,19739.978609422415,21794.875250184796,26919.101925019524,31690.155002805557,37363.40292464222,43870.287899876064,50823.40219850954,57688.16952557568,63933.74792793787,71853.65224872454,79433.3089476378,86153.02769135004,93927.17184236573,96591.38031667865,98775.71186697623
Infinity,Infinity,Infinity,Infinity,Infinity,11942.609068262918,6483.26798457584,3719.1048086806677,3877.52726572689,5996.900753535534,8619.034946267273,9789.98396170231,10608.074386662862,11240.816424261755,12046.838489598107,12996.822387364797,13850.08496685472,14389.137521118077,15324.769494852566,15790.124417908062,17010.77602231384,18313.312426773155,20105.346161181304,24687.017225465836,29051.36195287419,34331.524276535914,40484.360823365976,47154.324538985944,55118.83423547318,62673.583888257446,71418.96332251758,79120.46346463662,85761.00899058505,93727.52763890561,101449.23045487973,104141.7665594481
Infinity,Infinity,Infinity,Infinity,Infinity,16259.18398036772,9214.157829377307,3776.5242227489343,4209.423551583612,4946.677276882486,6528.44585753434,7171.178016064459,7495.284052306418,7742.472391919054,7999.238345547725,8335.371704769112,9443.24042199189,9594.932335743111,11166.475367388763,12196.81398891228,14511.853556634684,16883.30292673693,19972.29052018678,26613.084088128016,31050.36025339127,36511.9994632099,42776.016429449104,49548.26280770286,57691.75935354731,65160.85499673177,74525.15293049943,84915.78292844012,92809.90728542628,101020.99832423586,109140.87190538408,112265.31673123775
