1192.2129643067597,2205.5953802755707,3617.063317102854,6036.520615745413,9816.05105775391,14539.546983970471,22158.219405893553,29412.36948006763,35266.35159976882,40282.52557400586,42353.78590675943,44023.64176332743,45251.02726069597,46642.87935996071,47994.80162614088,49346.16598707986,50325.03380619351,51426.72683479339,52185.93525886031,57978.10635893047,67748.58368655827,76492.71412300332,83484.6276587803,92331.07010363862,98611.14386865508,105859.30588321079,115636.16824303221,121604.44804457185,129848.89229575473,139123.95569343917,149032.20421526063,151118.28363685712,153461.68040299506,155152.1822675645,156490.1246802137,156800.50920466424,157144.60974383168,157801.22613823845,158492.4587737571,158752.4554510369,159019.83955952767,159241.046536595,159544.81653347198,159959.1040544714,160435.9749289576,160922.03985575054
Infinity,3869.029865295447,4909.789718485485,6327.8808869017075,8762.655244525264,11366.70542793324,15325.066578511663,19159.97041493223,22518.50104523001,25354.6914351089,28229.498342391198,31490.69130540431,34429.66473556352,38405.76810863097,42578.80736489821,46932.76943313749,50216.203699606594,53553.64475390302,52217.27233679123,54290.76575846976,58939.402231827946,62901.61352682757,65763.58137560275,69779.3127258915,72213.49230640667,75258.0543725871,79911.10407680376,82208.32627877564,85854.90190862032,90223.35877707753,95020.262028817,95630.761450839,96111.41511074147,96431.3265320988,96612.04475639852,97375.05164692402,98252.32980680643,98645.2698750512,98972.11367627639,100083.2014944286,100666.46795743553,102344.78580121287,104517.448797332,107069.72214383494,109798.66374827224,112529.79204764169
Infinity,4834.24612825854,5817.440654304018,7049.38848965077,9151.774008593184,11446.653440684771,14995.13055333733,18561.32614849741,21899.261459595433,24795.91880977081,28457.7469195703,32457.78683591976,35398.012478390025,39569.20216836449,43790.25120336968,48169.57853734024,51296.243707750196,54647.340151558885,52660.01879957944,53711.017229597535,57382.59519927031,60417.79276899642,62500.224667507384,65610.82873795921,67361.82618812444,69617.94664996178,73282.82676954706,74905.79335579445,77691.27602369705,81132.99060290825,84986.73860159183,85427.58479768907,85706.49037761244,85935.38787737365,86153.66307510385,87323.74025226303,88600.13109054623,89254.8087695571,89829.06431132207,91427.45198253002,92418.55180977173,94837.75035906097,97834.83360757375,101274.19335989407,104934.12718677003,108604.90374266526
Infinity,Infinity,11466.89590387957,10941.06010981781,10399.6079647817,11235.847112926403,12883.481950371399,14756.686931536131,17456.86459159543,20070.959289706985,27113.505314855116,35699.14878454067,39997.337707925246,45252.27652039999,49828.22292455418,54449.33552169642,56665.62813649643,59866.781833748966,57588.9462765702,52331.485153781985,52972.657655066956,53474.52567541857,53822.16448953394,54281.08919098387,54613.37523140042,55045.82350407801,55712.22865353357,56201.0530806516,56629.6924925463,57259.58656467723,57988.520299416676,60015.294526632315,61234.796568540994,63031.356861254186,64897.860673511044,69705.27832525458,74815.4423803791,78162.38212988985,81289.09340780308,87048.22655415292,91441.38720331795,98507.90418193514,103026.39159441061,106809.74813990606,110583.15201100963,114232.42240358776
Infinity,Infinity,8526.782575809191,9527.561887696736,10588.927317430107,12325.074196548076,15482.936164447789,17048.570394678678,18633.410692574056,20862.38567654267,23895.716699988232,28194.942485042815,32111.075260620288,37153.30329214885,42375.09419657762,47774.03692777667,52058.708661842094,55682.21456103742,55970.764635561274,54538.41179033783,56470.18427581664,56409.39415361249,55879.463950551784,57359.07381540955,56342.15062120347,57208.658373426835,59171.44710561328,57603.06074015614,59388.95793381713,60541.76544281802,61629.69932923704,58421.157209252495,58809.36938650051,59080.208255410944,59389.9069086213,60468.24379536646,61607.00993241354,62278.245761153456,62884.290206341015,64331.90884357555,65270.73040468372,67573.76800878605,70391.13517182662,73613.77567700522,77055.30307889813,80514.06220592553
Infinity,Infinity,Infinity,15105.632438290557,13961.116675694637,13088.958226072707,12891.500767714006,14798.062548315696,17622.299444519427,20276.566936057072,27736.897631970718,33212.48236492207,37455.85700637783,43805.800766122695,49486.23155538204,55179.23480036449,58337.119127870326,62528.39772939242,60238.354305682624,56103.7875435304,52795.81960380654,53169.39166731416,53476.955739008525,53802.811246941106,54136.98510633264,54520.21144210846,55010.34785628495,55524.61520918468,55849.730497585246,56324.47252261121,56871.11945056368,59227.433768092174,59909.781980971544,60944.58477843808,61311.55296498314,64782.15989747466,66180.85130829632,65437.741557143985,65875.80560040819,69285.72389063824,69291.13187691702,73055.71757013636,76540.28084622369,80183.36284842042,83756.4664926926,87188.33664995384
Infinity,Infinity,Infinity,12427.48894725556,12753.764403373101,13103.26027406794,15382.40620278395,15952.200645545978,17876.452622726767,20345.456811729906,24571.47902406552,28978.169626331834,32994.3760807103,38380.219368020706,43735.46610268737,49217.81337848307,53187.58325336217,57518.92226371261,57373.61685916975,56973.77120674883,57310.06441533978,55028.80882213851,54626.146359541795,55764.861436007275,54998.1016541287,55743.80616216492,57286.19889488212,56134.9342431729,57560.06401559341,58451.6293987114,59279.4992749291,57422.83850763011,57689.62411655826,58042.006322651534,58426.24517062899,60206.58650519561,62119.13252159017,62671.63451998507,63233.64419068806,65200.51674167643,65886.15291655103,68552.58698313168,71547.34691033738,74877.37954761008,78348.32646494573,81796.6965485237
Infinity,Infinity,Infinity,Infinity,17280.046809561543,16824.28089547284,17693.791629563093,17483.776965077766,19490.858908083443,21929.131075851514,25876.795146892106,30742.687563589952,34717.67729942157,40009.760224831836,45653.035014681285,51082.95456921233,55190.879516715235,59291.67589342565,59545.73824741735,58818.71904881435,59263.78772275411,55249.11902085334,54738.38125093224,56135.76205644773,55159.36737228316,55864.319060417176,57613.24904627582,56105.32287734608,57761.735607949464,58713.08547874666,59683.01093346063,56979.23603627006,57146.35851846348,57325.55917975473,57798.9316339371,59363.570642187224,60968.51633554065,61965.496521563575,62921.11944089453,64932.05319592081,66438.2257748298,69175.02448460442,72473.67583880009,76007.89834618868,79619.95797488741,83157.87576335642
Infinity,Infinity,Infinity,Infinity,17272.950789265873,16607.79230705936,17141.44841744852,19457.57137894395,20290.66121098325,21857.457768874785,26378.715246602795,31301.00993106018,35381.556546681706,40853.35405595379,46603.23553505004,52045.752318947496,56018.35809278893,60088.384284801745,59917.33805232017,58458.15228298989,59464.50422589564,59197.085588337475,56164.60128868121,56742.49613534634,56797.4732546054,56328.67121358921,58204.636779279135,58096.80124101712,57784.68257921756,59705.27510922938,61043.836014679786,59546.64701530614,57131.94026402727,57435.19614990361,57929.092222515515,59803.920951743654,61512.785882886186,62236.679247549015,63182.154521117445,65508.37251191671,66861.69217458105,69776.98986787238,73208.99398257358,76838.78668256903,80464.14927222187,84043.6416456245
Infinity,Infinity,Infinity,Infinity,Infinity,21730.125252560116,19887.649919533287,20672.372343032963,22124.06901104533,24053.424514261853,31160.642764661505,36583.21571621692,41226.95574993944,47476.23448212766,53320.30136074685,59223.06894117339,62497.99799365328,66620.08264765612,64282.403414252854,60024.62886241652,59111.76693792869,59506.02592816175,55490.11360280898,55274.85946219505,55637.677335210996,55521.07902858184,56156.36488035104,56499.96503361619,56416.471347904524,56930.780864854234,57658.14356742862,59434.76450280901,58256.49551718936,59015.13647538587,59593.4723014184,62971.252862283596,64754.42365305716,64719.441505298295,65560.34179192121,69044.2293420862,69848.17907107118,74298.52703645147,78191.74440526718,82391.91375693714,86274.38589260919,90006.10383314242
Infinity,Infinity,Infinity,Infinity,Infinity,22479.94896240568,19786.015915970376,20711.09799376092,24623.80414306025,25548.562113545024,33654.80576434785,40084.179877942945,44914.10088703039,51833.60914320148,58036.56835237589,64185.92646183488,67057.8128789796,70961.61580601607,67468.36031981176,60694.44770357751,58643.968176914546,58840.41681276913,59268.15186644435,55752.5575991166,55996.28905361376,56171.150446999236,55726.32680219982,56591.80142501974,56705.12054205324,56601.366513449466,56827.52814059001,60480.23762783354,62234.5421367962,60844.13999877815,61540.245731632895,65937.87917481578,68133.67204092751,67630.78947208036,68119.32674154613,72405.63498980385,73128.31521728754,78032.41738557367,82361.93737302079,86853.36584758761,90881.43061424508,94610.18322608022
