220.70925695822953,899.4367122452574,3718.626724598826,7697.225570435143,11875.577028425325,14503.257601174713,18373.685326178584,22949.62708461002,28360.20489942309,35777.08399554873,43721.00465315979,49678.61011954617,54109.29029084402,59579.621685204955,66849.28353241156,69239.01534602728,73333.21238429578,75906.58745287226,77346.13298749099,77763.19655910096,78148.16708684387,79329.90052659796,81942.93267207628,86746.01214592862,91677.83080647975,96133.38217814916,99793.40004638316,101765.7868038612,102783.69645305377,103530.7497205186,104302.11169428153,105406.86594535297,105894.22132005633,106370.82170704879,106946.48976201046,107574.93436170154,108122.24797049206,108842.190629083,109626.35621392497,110795.22640447621,112230.25230827852,113896.75597631413,115756.22590938701,118887.51305916585,121533.19738458925,124346.26491412816,126958.28497372533,129124.99057441072,131963.14293128246,132326.29428881165,132701.43395478706,133137.8879431285,133819.59891990866,134780.3069386402,136015.8340775262,137164.66914484656,138783.93615493333,140384.2473545386,142047.5045803666,143766.21453920339,145310.85557276415,147391.5568245556,149786.52504656508,152353.40393386935,155289.54626452512,157688.87401344787
Infinity,1174.7711824771063,4234.641444514364,8269.62851081339,12468.706498646508,14898.642947663557,18890.821660804908,23489.754875650367,28919.163433347625,36569.40255849643,44580.30785951529,50384.17484149884,54708.57384848451,60278.17427222145,67693.18489372842,69567.26583022329,73976.92270938413,76415.90939846665,77768.04504597576,77935.05350763451,78327.76763520332,79781.62367203462,82619.53684426674,87628.06151745381,92538.26842472024,96945.01482283745,100523.46348800581,102248.89687571766,103068.68549723401,103706.3815311125,104460.29812601724,105485.86558607621,106138.34218292501,106580.47820472767,107234.20184234761,107858.7515338651,108278.42678739867,108973.96829294284,109680.27428577648,110793.00929227435,112202.45323035435,113810.47817692457,115577.07879693266,118554.27646464824,121031.9955484707,123696.38493862405,126106.11642600577,128127.19175832593,130736.76602085338,131262.2682173975,131670.86459585617,132145.34334964526,132875.65538554985,133804.3530933181,135027.12944540987,136123.54162543494,137696.61877506343,139238.5074618781,140827.95313918983,142466.17605992427,143914.8197035532,145845.32275359423,148096.3216611931,150501.474052418,153273.18170271188,155482.58187505513
Infinity,1154.174726659489,4187.594062178558,8213.625984537577,12416.005313916634,14855.40110160262,18841.158282691467,23426.081319837504,28867.731651576923,36482.97316547818,44512.41835918098,50321.792809587685,54668.25339886271,60211.48743479878,67625.30822809765,69560.20661653338,73927.434345952,76377.9899449498,77745.19446996792,77934.45527390079,78326.7646311381,79770.49166223031,82598.70718604139,87591.56502667302,92504.05345478034,96921.98954887626,100484.87523847088,102218.34307694812,103070.22068210438,103715.57162194123,104472.56766618195,105514.87673012054,106140.52989321109,106573.08525122656,107223.39591601594,107857.02981681873,108297.60592985906,108997.46306594332,109703.10834776082,110816.37812821532,112238.97492293897,113852.67385940389,115606.79269086469,118600.12144734856,121069.33757266002,123746.28690297152,126140.88940324077,128172.87891506279,130787.23565255514,131261.29124123574,131675.5364204654,132159.45283216183,132900.4855283715,133835.87941062104,135070.61925913225,136156.64891540757,137739.13132834106,139277.99699124595,140866.65404613,142510.99791704083,143948.41800206187,145883.46773706167,148139.81494274057,150548.8634111395,153315.41159025207,155527.85459412105
Infinity,Infinity,4670.199059474919,8952.022949607563,13206.908982446315,15632.306766875694,19466.53777325952,24172.168805516703,29621.485097360073,37317.861042679404,45554.52154628116,51394.85196494868,55551.55490561315,61052.26345785635,68571.24870717853,70491.8896086452,74483.11921804074,77152.93629184508,78332.72924568053,78363.68353988195,78478.10824828409,79981.16033898493,83114.04473226031,88449.87283603047,93545.03104364865,97881.04208328527,101386.29957067443,102937.83624020308,103479.2182750577,103929.61874308917,104560.10099974182,105554.44781020212,106205.85093135615,106793.90523613051,107426.39688313985,108098.9090113348,108513.45210953351,109059.6332925475,109727.9710158811,110731.60678217832,112023.41075188192,113507.34529223737,115137.34220224438,117929.90370752905,120246.80511658927,122753.4074845638,125010.9485398308,126890.02707894398,129330.5541162163,129820.69001598039,130170.65782970075,130584.03513371799,131235.183802992,132067.80178314913,133187.80945063286,134179.5876578496,135630.21207678976,137047.17289000947,138504.46556655606,140016.37473517234,141338.38144979195,143126.38585959593,145217.93371908588,147462.74115899013,150060.8359078768,152118.82493442422
Infinity,Infinity,1646.0944096127032,2677.3038603011555,3812.5086125663756,4332.64203022947,5381.500581612459,6837.652860014019,8877.685492247954,11980.299572985141,15401.935081470623,17616.894011170367,19029.6521846715,20964.228897004854,23988.007906713014,24754.065395032503,25917.66432774628,26393.10259945543,26637.350253423843,27199.45937818741,28369.020002701058,29446.076914615423,31020.798688897077,33106.66655959805,35353.00213999444,37720.286720999655,39668.55927766923,41416.970451847345,43309.77346065925,45533.673980326894,48073.86214379336,51612.32824070849,53028.60664528628,54408.71318043901,55658.94631236762,57306.37523702292,59543.170958190385,62239.19135252325,65321.83485678725,69186.49721447032,73585.57452743007,78451.96766016317,83673.76167496279,90912.06164528006,97473.65643664935,104274.35989987542,110819.78204711489,116619.90670742613,123537.92566468407,124876.66065408857,126756.5103537305,128864.08204280997,131637.14617048157,134775.62322486064,136095.53585296267,137158.48077814872,138919.3902438968,140364.45176591564,141902.58896950286,143479.6398811125,144730.52403866564,147024.21697995602,149251.57374132567,151646.41737177226,154458.79750665755,156290.7656401684
Infinity,Infinity,Infinity,2049.3077957936553,2518.1934310853267,2767.796320951698,3268.0932610676027,4076.389156373125,5392.3880446116555,7362.205984419197,9547.44877095396,10853.95914294352,11653.163777152262,12759.59190020812,14660.225628677486,15387.549348125327,15942.671308895015,16138.626986591147,16449.37167898437,17620.2196839423,19631.11424351579,21159.37832269201,22783.79407323091,24259.368611645194,25903.233268735697,27872.90500798211,29586.90768838546,31692.823692380065,34397.875548118376,37679.542885510804,41393.7868613189,46357.78743886401,48644.59518796176,50890.558032456676,52901.232876113616,55438.04249016166,58824.43474656548,62790.532175742424,66720.7770716622,70738.54819482342,75235.37662301246,80188.64398189906,85480.97325415876,92997.23696291719,99495.94005510744,106308.85515352056,112838.82105126034,118525.35127169942,125625.3648647195,125784.31190473888,127887.21509123514,130055.11427533682,132970.32215011714,136301.21199745618,137689.14192776027,138765.8660151894,140637.9271225511,142084.96602005936,143648.87294442818,145245.7271329609,146461.19089148543,148923.47849299022,151201.81512627157,153654.47014348334,156523.57489332903,158290.01182879703
Infinity,Infinity,Infinity,2905.9935583188526,3424.335805334658,3145.3835463476935,4022.511832085577,4962.080227877055,6351.6435897871215,8898.059179863094,11218.634625971103,12098.17296441265,12522.538149994163,13906.565255650938,16199.51891040033,15497.23420087216,16814.82560247497,16588.87974959978,16463.688904153187,16924.65533314982,17959.637984897992,19023.866964871926,20704.358997413874,23075.467151152632,25605.539395921234,28222.681678992034,30050.5681268682,31379.57060708958,33173.2533516443,35212.009146763005,37542.13295246761,40804.69778954216,42096.91349215117,43357.40192296805,44514.07078735552,46037.468044560024,48064.916382588905,50535.516776950346,53357.93422124807,56912.80707392527,60983.09566377711,65482.76752130726,70322.7464478434,77117.0247626697,83245.24298452404,89602.43342242828,95689.30414071825,101070.05360078478,107526.62444618176,108728.05889648624,110400.92668200632,112290.50931191229,114819.8513494584,118060.43880672561,121775.00062020886,125416.0962929626,129812.12911572294,134195.8634462592,138690.63184179316,143290.78067907176,147631.78630515595,149997.82644996827,152734.77501413727,155253.20370727972,158192.97598984162,160245.48126196404
Infinity,Infinity,Infinity,Infinity,3915.229631557562,3435.1566409010225,4447.035675135086,5445.958023445029,6877.836830471802,9648.587996991046,12026.294321601395,12740.062705307817,13003.200297159001,14503.916521100145,16955.74726734921,15657.805969956902,17309.83999378491,16910.50267842749,16633.466580892647,16803.14724824568,17645.03533616491,18765.712561274195,20733.094390297207,23672.27329498289,26198.78871013891,28724.90712174048,30450.11903432243,31480.32316246031,33031.12745103083,34796.69611726457,36791.89357677411,39596.94994991744,40702.738895977855,41776.66687118847,42809.90413433298,44151.06606853129,45854.65280926431,47930.17680937261,50280.61584462619,53305.20080804144,56794.91777365205,60673.872341992734,64853.757604817685,70866.89035120298,76221.23651317733,81813.47349934117,87127.65280594202,91800.9967622896,97447.69621711403,98422.3473709931,99727.04888710768,101235.73928476516,103327.19784718857,106027.27336311186,109179.6377749584,112244.99851128452,116018.99397340431,119786.37441729603,123651.47307300038,127617.10512668261,131331.514658496,135886.0384552168,140873.1862625316,146114.63443363167,151883.7398873123,156907.98041406617
Infinity,Infinity,Infinity,Infinity,3791.8712983211512,3816.8687759783934,3984.1511122769007,5201.901235769734,6734.7002370588325,9077.855410949001,11911.566885399583,13130.436325318837,13304.835366326728,14179.166189495456,16564.981290601976,16932.645450851596,16457.288606367336,16832.442502310092,16852.504377231326,17210.90044760666,18246.880022468005,18876.427917462344,20368.57192299047,22263.6128725067,24317.064072845227,26566.44057556427,28456.27879094106,30328.057499023995,32486.69958116481,35049.74623750401,37718.69524982392,40795.32155665268,41302.26140421425,42370.14663371828,43278.05856881735,44755.5626664767,46764.31903747301,48973.50454481444,51475.163593955505,54655.59760177873,58248.88361969897,62227.88824906096,66485.1228265166,72781.84635257686,78089.63653685432,83687.1689527612,89005.39654983,93545.48208354587,99397.08709144458,99089.00171560541,100668.46606785404,102224.54280787453,104451.84405376327,107368.78519155856,110582.20799957294,113674.09423780174,117554.64634576051,121321.25470176169,125217.2555625505,129206.00526956253,132891.9727218681,137631.5414322759,142653.72900734577,147962.48639513424,153786.57453669363,158763.4489327747
Infinity,Infinity,Infinity,Infinity,Infinity,5338.365668432561,5962.732593721781,7095.591426494568,9025.677010205934,12259.08526023104,15065.493036965805,16196.60037000966,15781.992759108007,16889.616145011783,19608.90205105361,18076.434607591727,18414.35184632471,18011.091045790046,17613.976750638496,16899.95099406579,17295.903196270847,18273.348286085296,20337.95362598998,23947.771431266065,26013.530946013554,27859.290909546504,29458.7724819181,30217.66253831998,31434.205593129933,32593.389883357984,33894.168411818384,35787.17817312887,36457.8245087556,37100.32248165037,37762.306608943174,38624.420025480176,39653.17776024547,40978.11418902014,42489.74701814722,44535.89418642607,46961.240054275455,49706.28815420404,52704.162722207395,57280.060024720355,61285.77619167544,65490.579462597394,69449.8686809982,72853.95878185885,77108.33390134877,77662.03793303939,78416.9990201201,79309.89641903182,80628.3882324144,82412.6539660803,84571.75196932413,86639.88704787544,89316.30594618975,91971.74944329144,94708.7801867413,97523.01319140493,100122.02709333463,103427.37982531122,107101.8531403196,111006.24879673382,115356.9259781627,119066.76588483616
