235.10253052611142,2300.936651065316,7568.942089292821,14387.168354964877,21467.189628455242,26376.60884233683,32977.06016558795,40496.131643296045,49024.427429350755,60135.85354861,71900.11769020802,81207.04356187096,88529.03935349354,97203.7785282307,108113.82164777859,112546.21658092021,119462.12299631123,124348.58696403347,127534.57292439186,128875.08691823126,129750.28274531514,131900.66976699958,136058.86970758252,143452.6413826114,150954.14813615318,157602.1221036195,163227.2258781809,166244.25520099327,167635.8166096473,168407.44155452237,169032.7443749156,169542.35755836373,170358.09473696537,171194.50013921742,172251.24096102157,173161.01688377841,173562.59332648086,173980.47132931792,174268.0661308071,174690.59878487393,175195.63581952,175796.4078035912,176475.13501899628,177960.97057879157,179073.37883127414,180310.51267244926,181381.3167952705,182199.14321514525,183429.8439469945,184127.38851446778,184555.94077078794,184916.23990095803,185247.24533941038,185547.22854579982,185978.04168552143,186309.1064349493,186913.73144398662,187491.1156624194,188103.01138133183,188712.75524693757,189209.78647668744,189970.3133325344,190948.1679328367,192020.0812189995,193335.29982943903,194276.08371065665
Infinity,350.1661907063566,1776.8812710872571,4059.1042225587266,6494.1818620949525,7827.9468570540075,10044.354431052945,12828.029622894011,16305.387172560415,21325.443693339475,26771.416980521244,30621.013204757983,33295.7550575833,36750.293977047855,41646.74289031633,42975.45423867251,45355.22036742751,46634.314472162296,47225.879011943965,47469.78014132705,47970.85837763631,48785.24244863271,50564.297063871774,53708.41700840277,57001.57715364891,60133.116150589776,62662.33005849668,64248.9114316891,65421.41752350967,66629.9741397078,68005.03056381737,70028.82112795576,70679.05072466387,71317.32828828151,71931.70963202388,72763.34382514456,73849.21470916754,75249.94543568545,76887.69623723782,79109.68489568456,81724.88137927899,84697.71175240785,87939.42358026565,92823.00398067114,97126.79242804312,101635.49424830878,105926.18424124074,109617.54683753128,114213.3923242738,114784.32123409925,115643.34676330484,116637.01044454295,118074.7814970286,120033.76121731837,122366.27377129592,124640.01815286757,127516.65954401945,130391.5404277329,133360.47294782219,136409.61780663754,139251.4704562672,142846.8166521517,146803.96894299673,150999.38951023045,155668.17428673347,159691.18278438528
Infinity,473.4618267848634,498.85100772334386,985.6779259927767,1548.8061434932904,1818.7390332092418,2376.9465551388207,3239.896663501225,4614.204121707011,6715.453590616162,9062.737937479831,10462.941532515395,11309.912190560635,12502.558734578706,14539.099297618424,15218.601947006142,15829.862162540292,16025.65850954853,16282.854890673145,17299.90791721856,19119.95456048933,20529.776318928823,22125.74623276863,23687.49432875612,25415.770469908617,27440.631457202024,29175.01623983259,31205.91169720273,33748.73253884921,36829.685205804024,40326.556419801884,45039.815329643316,47154.60863609509,49214.169537426824,51067.84951681164,53428.37332824927,56605.98765397212,60342.25559742549,64570.16232411896,69702.43902618185,75448.21575577003,81742.14902395546,88445.03421823343,96898.70944244295,101051.58685240903,105614.18674452553,109851.03821109497,113298.04832505717,118252.17826711506,116262.28233543782,117559.37139849816,118697.97115133106,120488.05294883552,122850.68031137026,125362.9412010682,127648.03924675344,130789.53502922067,133656.28158557235,136674.5780540669,139787.01237944918,142548.54908060186,146501.1233273129,150569.64873583012,154873.98856822873,159700.37968373104,163537.92422013526
Infinity,Infinity,460.6083152125561,875.9303682209345,1355.293103225113,1593.1386001139554,2096.153744305226,2919.4101980815303,4226.7743698181575,6249.308340292855,8484.917073597062,9830.187145951533,10646.308936933554,11793.601101706397,13752.789745857794,14444.471386073988,15037.663345362938,15258.421273175602,15591.9841347081,16760.28721263407,18787.75056180376,20375.964896850783,22076.914192340235,23641.505814960707,25385.465713543508,27472.96311409756,29272.369280734718,31377.3077120695,33974.714708816384,37069.57286037408,40574.149827759975,45317.57916900699,47355.74101199487,49443.184024508046,51269.602978729614,53644.89914901001,56838.155970648484,60586.928692587615,64837.31750439173,70007.76604766573,75773.18683374852,82062.4766787864,88789.38065539242,97286.58292739883,101422.63270270031,105973.55758543372,110208.18532657882,113638.6297882325,118631.06217597527,116477.3747102903,117792.38057663856,118948.82494837584,120753.87899236429,123148.5572335051,125665.43787250105,127946.41320816406,131110.898711181,133983.42167483547,137002.59989728066,140108.13236975722,142862.5089081773,146840.84455312448,150939.18459462267,155251.1656167166,160075.24378914194,163898.38087421234
Infinity,Infinity,2182.5036106599223,2984.6180061854357,3566.1998278185156,2780.340286433282,3936.4623665940653,5015.28022965204,6361.181961428179,9575.12664191578,12100.722339234162,12604.433778542778,12654.499939066684,14418.445162213717,17131.11058580965,14885.726364512064,17187.02471393577,16597.456693862612,16208.883170257739,15976.010486318653,16875.994624155526,18560.787874935053,21503.22606929011,25819.274133492116,28159.968228740356,29875.0053464273,31217.9472270763,31894.800900772938,33265.786079741505,35239.73875113984,37355.441378026895,40149.66795504249,41479.03245385033,42765.597787923696,44142.22110970984,45745.80222106004,47516.587138399125,49527.80967892664,51722.44537204876,54563.90660234983,57811.77493553747,61420.28217369616,65296.55894832841,70927.72385755267,75877.36321057868,81097.31399308458,86008.19113313853,90303.18321798477,95457.84713097771,96430.86018885477,97492.35966811795,98806.15105594366,100709.30205845389,103113.65763676511,105997.20621158999,108752.50161800267,112203.5248256722,115664.14200495047,119196.15540574152,122819.58340843281,126213.62845812445,130371.2855781178,134950.41723369778,139728.19198412646,145098.0684245482,149644.0823403323
Infinity,Infinity,Infinity,464.4156937707712,477.2702215024856,875.8349631790791,1058.9598216153545,1359.3640130775443,2008.0253826209132,2705.690432107248,3493.1121550965936,3919.293757781255,4329.0966582385545,4698.450530727752,5401.028388132931,6648.651349576847,6881.180339647968,7305.7442699443745,8480.14312375816,11384.641102942149,15601.49472931122,18784.910371842627,21248.747096463623,22633.453665015688,24200.308040132546,26504.42611701305,28800.39640440787,32474.719312800346,36376.3437093592,39237.346902262565,41853.258909015756,45669.37381434427,44772.2155210451,46027.66407951469,46937.79822253293,49084.76284032433,51970.168000752405,54529.77304428071,57255.152465580264,60656.096031563226,64309.5124941061,68271.50491514748,72405.22034227039,79103.3117545476,83838.2987381614,89102.9335137395,93974.71075420389,97847.47544549317,103736.87639407837,100040.85670613685,102111.77948086846,103593.28550154717,106021.11926321077,109200.84504299349,112322.98395254464,115162.65938000097,119023.61935966811,122473.72676913594,126121.70407484734,129834.57000968077,133081.81352992725,137905.99048551277,142657.49354128484,147689.01494629995,153225.3521477636,157592.51792774376
Infinity,Infinity,Infinity,2464.4692218468763,701.3880556322852,1622.311825494906,1437.6026401152976,1604.9431905584847,2163.2158443686535,2307.855862076886,2559.0224378881007,2873.493902896365,3542.715661119134,3895.918655264624,4196.76436508477,6458.247337709772,6955.073277397748,7997.082531150114,9600.883984414002,13212.291298007618,17717.02988235418,20383.222308853907,22326.163706962758,22867.992926459996,24448.170881735747,27001.603103271395,29503.261102582375,33944.74136687739,38953.43338190038,41621.48728069276,44380.941540099266,48518.71990473754,46909.712458406095,48167.658627671415,48937.782835661244,51244.52605150625,54473.75968859756,57175.14173857362,60070.655959347336,63668.0123385202,67445.87620589053,71521.04059577789,75746.31729381855,82787.27293665576,87451.58557267883,92729.71964167466,97604.6848691532,101321.38056595203,107439.76757154398,102238.32768343852,104605.89684129947,106150.00491319393,108752.37137287106,112183.13968421245,115381.65856900667,118252.90496238157,122237.76580008418,125698.09270544208,129379.31413325171,133119.93904325532,136332.22298528667,141374.7695558912,146181.867049243,151281.5341083327,156894.93104685098,161183.4401913329
Infinity,Infinity,Infinity,Infinity,717.059097616864,1632.842660743062,1433.1322860721093,1587.5809730985438,2133.731458557213,2282.4139544866193,2523.766073312748,2828.189875095541,3493.9711099719484,3834.4515182536,4122.997016299677,6390.416555351376,6898.6164989343815,8020.851164998876,9650.72072963199,13267.03896454056,17799.41333806517,20466.814274171807,22653.260241512045,22938.410745605855,24517.109880479165,27097.512523420442,29595.08855159824,34052.221255329074,39643.34414307352,44852.280413761124,48508.17222820815,53160.264676163126,52530.95823272508,51554.32060894359,52296.846285239204,54150.607604890436,57935.54985008034,61756.11366906158,65201.11639964391,69335.04079408594,73678.24174835414,78169.37094854779,82739.47933968686,90067.191686358,95780.41154222708,100860.9565392702,105767.0933363034,109444.82605876174,115141.99651700593,110608.19175267844,108305.89959927359,110863.19898798138,113659.47152979876,117616.61515708135,121605.00185198094,124713.16731082048,128789.99437088874,132664.4934284267,136335.45466912191,140194.60131643672,143491.2724243883,148395.2880735874,153871.48118535455,159140.25043352228,165025.0257403084,169460.7812167497
Infinity,Infinity,Infinity,Infinity,3183.834337619389,2663.076132302096,2722.0870938375265,2325.589398062158,2540.169406824149,2294.8418325432635,2372.8978780977363,2719.632502690284,3628.380193454752,3963.273490712396,4032.5860350051776,6968.2605046075905,7251.430936626307,8666.564426194262,11222.741445674605,15694.734011098277,21175.688509748834,23958.94173712818,25371.05581000912,24648.483136698174,25449.945521222962,28246.112276730786,31071.077742864243,36201.01520303764,42863.172043749626,49352.56602691392,52871.8350056236,57953.32212430508,57096.3300464488,55402.88613559328,56103.47952967081,57882.10901689556,62103.21179818912,66269.05795492744,69985.08501378991,74415.7780281439,79087.19442079027,83775.33337067257,88530.81944508624,96176.77098362597,102215.15885045155,107248.28137170857,112222.84582562481,115728.92969611232,121393.10830316588,115939.82073917583,112273.60685786259,115183.51335351306,118221.52140338601,122555.87596244758,126869.32459867474,130085.49561456527,134261.0885959929,138288.7014482783,141965.7985081127,145903.05474374973,149234.43835523428,154282.18547905353,159996.88510349084,165341.08267742707,171409.79045532056,175800.5050970461
Infinity,Infinity,Infinity,Infinity,Infinity,2613.160335710921,2644.977619013096,2229.9626527445594,2293.689507600694,2290.3467433123233,2421.0874510398075,2641.7876227101165,3269.9853387154535,3607.0531503096877,3767.9463195582603,6178.462555833753,6924.275379602042,8492.76136287841,11001.497999543477,15347.3279796732,20885.067762680348,23887.519790912844,25539.981551642264,25217.963603661232,25858.6235871179,28742.642390582416,31505.625047539266,36514.134552886666,42939.504058907274,49926.09569020674,55893.522796543926,61839.89221727007,61451.66161124214,60810.044409001406,59305.37236229564,61000.88893017635,64736.11526760433,69312.41736355309,74159.05371581577,79168.41817641899,84359.9142043973,89622.91798082647,94780.89736509894,102769.09125417209,109075.10879221636,115189.1345184621,120062.56477874599,123533.8259300841,129102.63366258686,123279.13795772719,120197.4487473406,118409.1394178761,122490.90850739751,126995.62777094865,131825.1973996808,135882.56780687708,140223.00721627503,144408.9210429373,148481.531717993,152414.245813674,155943.49305209407,161073.6411447,166603.72886564274,172540.3333277745,178891.42098005238,183464.59352816647
