Infinity,Infinity,Infinity,Infinity,Infinity,34726.41663868817,39769.31881208364,46981.27245947539,50445.38387251771,55248.928023714645,58523.32620777481,62307.08123731559,64103.52059636284,64199.550391977784,65163.28437008937,68515.86215324941,72864.78259019362,77635.75644276018,76759.86562359518,73949.46908662307,70988.20409617882,66675.47153776772,65238.591620121784,65558.31107136795,67953.03154035284,68164.0722084394,65831.79420196361,69476.07242153416,70016.32202905275,70178.7828259528,72801.53841592901,76093.73855332284,75146.25378540046,72568.62026708414,76143.29422904119,81413.9273895057,84186.07990470578,88260.64053862025,95704.32098346598,101230.7429168058,109646.8718529436,117113.91254994928,121207.78064911626,120875.99602341017,121285.34861605942,126150.83324998755,130716.5339955769,133195.44763151451,136094.3065187853,140012.18125198688,139016.86584145683,136677.90060084796,137323.5953751295,140245.6599326699,145031.12665561103,149020.43836788015,157128.4810276116,166852.47157313468,175913.73982546976,186002.2652731631,197450.60732837048,210484.8513627421,223036.1720385822,235699.45909650053,247958.98670446753
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41239.85303808642,48695.44173187805,52813.907088612366,57514.37495106372,61310.41729070488,65743.45768842295,66292.93968313154,67211.26597060647,68652.74591864696,70521.01863949739,75117.36026254231,79250.50523395027,78476.05359261643,75175.02886348366,72909.43699175613,68917.78978506573,65887.49782543207,65493.60123888382,67818.65561686293,68058.64427694162,65887.57569775525,68966.54554001224,69412.51113214195,70001.22952747502,72726.13773424315,75570.91112011089,74995.13558491244,72548.32690918102,75636.90739759499,80405.22958248491,83783.38600751464,87773.98501070413,95227.26333441604,100744.04765473766,109015.0287874566,116479.92845117154,120627.59383980799,120538.88738636336,120804.87796387034,125605.81615085686,130165.22146115809,132704.14107413797,135506.79891514717,139475.90207639534,138733.70118355317,136428.137086774,137012.34618270484,139833.99544910103,144592.278467557,148573.47523694066,156484.08116906584,166146.7150176225,175210.9034704077,185306.87399473425,196720.26211059978,209738.65408198227,222277.5700987278,234921.71845728444,247191.27274323342
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41395.44435588577,47452.52765582153,52097.72034356333,58209.7961142851,60531.32328890434,65232.35999466427,65822.74526487924,67476.80023991,68027.45632829805,69661.04940509888,73874.3272870101,77620.1248594717,78635.14935734439,77808.8276133548,74325.22971837792,71321.83915333594,66954.63931976705,65550.47836227524,66958.92838286627,67476.87910204224,68050.52380662189,67472.94988540983,67664.80109386514,67978.27967152465,69297.27481094855,70707.5369628945,71099.69907512194,71446.6661800306,73813.89055396713,76780.7358876502,78892.12426940551,84050.4140917575,89670.75446102156,96269.97799650475,105005.53972601022,112963.97270348392,119634.0230898405,123095.44921746205,124346.78962578639,125323.45990944817,130309.21995610707,134046.11982023914,137558.4633225069,139949.85330028288,141443.5451339853,140103.56191321337,137890.55038532263,139332.5003654965,143138.3572587907,147184.93665315985,155266.37073526293,164004.60292587502,174855.46695724514,186955.9362720795,198923.61338685875,211854.45878554747,224792.321971286,237953.17632879838,250325.5280905197
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,47139.49079349157,50575.739500709096,56307.711254779075,59957.771862318696,64739.58508494704,66938.2503670632,67821.20686205127,69640.19378560166,71128.88901944879,73670.87994092875,77539.51616324963,78497.73861896926,79937.017175533,76041.17781799067,73336.08717394466,69616.91093825505,66268.99368324052,67664.00264380669,67375.71124920687,67781.59155554567,68096.71803725557,67673.29633853697,68085.68575103073,69799.02775187205,71151.73091154239,71131.47055977579,71203.05065360364,73781.42844857367,76748.81845836119,78425.5062339505,83172.77118357323,88276.96020131336,94320.26021360792,102623.67639909896,110314.14426353345,116728.62591985626,119646.61817414063,123271.03295269195,125385.36252319627,130592.80699443562,134158.28235258366,137929.72315226315,140254.52879467473,141392.003241369,139965.36791270282,137762.32290791345,139239.00433039624,142756.43427174256,146374.44364018348,154091.30626737498,162511.23055327404,172712.95601330482,184050.99718881477,196844.93463649647,210970.9782639475,224013.71647290373,237125.46354634545,249468.74417437403
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,45066.73287908428,48019.407145133955,52216.55440697737,55222.16178722489,58833.41186401386,61529.72553599028,64310.26294649614,66799.28555578315,69180.33743758565,71304.17784775516,72476.51933675678,73575.46636998851,74989.93661726936,77277.30814468354,77836.51755550553,73773.36473975651,70667.56603241073,67259.17731904406,71198.94088632124,71773.60420453026,68850.59700275055,69944.25205961178,69403.66052009781,68895.61144648667,69769.00587238852,71153.26822800808,73660.583593713,71819.63414992695,72378.81586013365,72967.00667205475,73899.4555287633,75028.96516984748,76514.04464977766,78922.7189476596,80955.1779396893,82426.23485198224,82889.96234697994,83381.48086941983,84293.81047622883,85397.98238065394,86220.21811849925,87425.29333155016,88422.21667429565,88937.82488585466,89512.8550251173,89931.4980067483,90107.53708006947,90484.29563431592,90810.57631616374,92623.99442439152,94719.5565139591,97775.47441557332,101539.06693147996,106150.7450806672,111603.4584485734,117037.80027193134,122874.92199018536,128517.65155181041
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,48328.93524408573,52431.809369085175,55531.209673127065,59049.74960930799,62006.68922605892,64823.24462909424,67197.81886280475,69515.30759981823,71477.53236474175,72422.39452594178,73764.99178300562,75305.00249228199,77836.42517319132,80309.12000954617,76364.62582761038,74125.17288530765,68286.52220340379,72378.8725619992,72669.6414387096,69037.21691466155,71226.62309614946,69922.2008379027,69226.65585178127,69972.83921512593,71590.82113052599,74329.08237507925,71841.5003985109,72251.76610289965,72858.83056866277,73398.85962940496,74093.34155483774,75056.07570451329,76759.50570440444,78153.8812296753,79116.25943907269,79452.01054274614,79769.15299235725,80486.14241376109,81376.84345082805,82126.66685980011,83165.76843299101,84018.20699647849,84702.73076874512,85544.09036479617,86184.49576188222,86391.56118171145,86599.1265511084,86735.12125032126,87982.66748431734,89462.92697340564,91811.08476983465,94768.77642416065,98481.6934403006,102971.7839247468,107429.31574171738,112234.72777241771,116865.96348862885
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,48688.13934487387,52551.299750183716,55862.0098495866,59267.61932789759,62574.97383224958,65447.201075683566,67722.80487964499,69877.30183633226,71663.39900232852,72553.55945105516,74497.36320269133,76067.9104739618,78848.59279925913,82831.7364308142,81958.47360778121,79590.84528047535,73460.72258968225,73730.97724157112,77851.84787147683,73620.83484456224,73086.04720828347,73162.85778317365,71174.34644180606,70608.29169986829,72491.7822333417,75459.32936269033,74659.70468099427,72551.21524516861,73330.43586443938,73389.46140595808,74062.23727453302,74897.06421224934,76237.75215068115,77349.13698038008,78159.73570295329,78693.2334800462,79113.60024601046,79941.90669870946,80884.78779152177,81837.6335542547,82965.56209836564,83952.5543443873,85106.70551283727,86128.39081688873,86710.3435379895,86696.22901756251,86719.9764948549,86769.11391174339,87596.20235137822,88585.97920069698,90229.74721523016,92408.9196919686,95239.83229737994,98700.97037787046,102143.20429928078,105912.1098678239,109516.27553049271
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,53567.25666711802,56947.875157967086,60328.68340946133,63905.274700162925,67109.63113196549,69243.84368956514,71117.10869769228,72566.33738493109,73083.66974577206,75486.28588776656,77186.34694959808,80417.51872867525,85046.52538592993,85764.68193027825,83891.0786362827,77699.77666984171,76587.42511294544,80896.02015979447,75167.32635947863,74756.57210798522,75707.66834182847,72421.62647229439,71648.3782153796,73869.5922456495,77418.7411806538,75835.71980581175,72991.23439626649,74056.08747840572,73496.43925382872,74145.18906456542,74853.39046875146,75835.26713974772,76639.50950831102,77299.70354931094,78265.96938648932,78953.53704327949,79937.38316068216,80935.80492578525,82135.26453855212,83044.29733030155,84101.23655586135,85794.45787524871,86968.97436761958,87480.7686430383,87195.69882595605,86983.11748407192,86991.18390461526,87228.1833040624,87719.61654959542,88710.17722769313,90162.29823658371,92137.06607956761,94614.89353985789,97074.29664485365,99817.90101682403,102406.19991989639
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,55232.519688486886,58414.64050464573,61880.96472417897,65634.84532257522,69203.75786560995,71208.40155810623,72961.6202522377,73957.0705922534,73914.31954493654,76471.99532015643,78837.48334861093,82410.66183484247,87566.12834571821,89504.96738095871,91058.07935796479,83980.69947141345,83474.2291516744,84014.09625758539,81061.7730302152,80738.0550809865,78753.23953370722,76407.51700197428,74302.33400892159,75580.61547978158,79695.94918935146,77539.04160589821,76166.85320192545,74950.31354323223,74015.07230531066,74120.30448166633,74719.46976924794,75335.68332333367,75793.3691211535,76282.19862232533,77658.54425124743,78727.12826469344,79993.07601534469,81124.33309985496,82587.80209551245,83332.33840089355,84397.07842797329,86564.01539886238,88248.39947318668,88886.60301310271,88279.81797361565,87579.77496334184,87400.20880777141,87022.45424246797,87223.14392919917,87908.9839470198,88965.62982932183,90428.1052909634,92313.43831076319,94135.4486049744,96195.20385955712,98098.6145941188
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,57407.99593343226,61003.40241885787,64484.18217052203,68222.80417027403,70745.80763805361,72572.25942664371,73642.96212096335,73791.46286392816,75562.30664044085,78555.35972354362,81854.56844979773,86823.85463119538,89947.76390546748,92488.58587848177,87296.5055676629,85106.0683068629,84197.38716408768,83270.91825867743,80213.98181517025,78668.77960147506,78027.99513967079,74631.78489423438,74977.50370666504,78888.76278362527,78769.59030096953,76695.81038016353,74203.26408710249,74404.00637313482,73898.8346552322,74385.43016323805,75273.58807392491,76004.69143882082,76317.14621959357,76813.96099866228,77318.54309817454,78233.10765515878,79329.3477097166,80530.20514251382,81879.02841044898,83073.34608756792,84609.06290933164,86450.33836049042,87995.6621045376,88214.74842265889,87512.68176821848,87114.62102088149,87489.01924651882,87644.76766088475,88390.90302698403,89510.85245492557,91137.63368670455,93198.29817188902,95083.06163680914,97182.04766608574,99062.9999404349
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,59347.892629386275,61700.29832507498,65447.34967226405,69106.01567238808,72145.86730804236,74366.74297771911,75361.52748901169,74986.65726262704,76328.3748853529,78744.75765721806,83406.02744093192,88487.81291329034,91906.18005184806,96460.52542130066,94601.79828672747,91636.41988243525,91335.36192533733,86491.37474194031,86325.46652889127,84310.13873818943,81105.30236259394,78746.13019919828,77797.26657474798,80173.64329880738,80270.79084318901,78394.558393572,77393.9099665233,74460.08233147518,74329.11627094526,74275.85704288936,75009.50659022357,75619.9666843945,76061.13045756854,76593.89050213965,77119.42964062346,78111.19553839364,79306.47407200147,80649.57093554651,82011.69685163075,83218.57433529715,84790.75063064232,86636.38865312916,88171.13589474992,88837.67820705958,88579.43893137905,87688.45197469964,87599.09891975891,87609.2141208862,88381.00596816475,89458.15951575228,91087.61231870505,93137.9634701231,95008.35130118612,97074.74017671795,98965.46184161262
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,62476.88433699249,66991.57710522649,70699.63983493995,73470.10087061829,75402.9993837035,76010.3282707885,75691.82033730799,78454.02698513107,80899.15306661023,85997.38421985315,91535.19788758285,94609.05325612248,100008.26970327873,98060.84384283052,98153.5338740531,96191.38415766753,88451.36059685652,91242.08830136708,86758.55666595808,82930.1318492256,82131.25247507726,80422.68545419726,82906.88591227199,81735.41926632402,80918.47850118652,79528.71063231306,75210.87094267254,75393.91112658035,74767.35860303557,75100.0036554243,75795.25665710033,76453.24200342674,77676.94988655671,78070.05610230604,78912.66861086508,79971.33237632047,81579.9676327422,82714.62817328527,83969.74025137257,86224.44775434946,88275.32590255914,89705.26748466425,90030.49368327687,89416.23917245284,88365.39648980205,87414.6321422216,87640.70473551661,87977.4629463165,88671.2032779109,89686.86772887425,91031.3151032141,92418.65948580416,94038.8708283798,95460.85962714555
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,67008.85513010276,70724.97630813986,74846.54215448865,77284.77795370566,79512.4625525168,80076.29451446113,78975.23484080864,81712.65123181224,83653.16469318,88797.60149783426,96395.71159391287,98994.60685233567,105393.18773582397,103909.57827350218,109141.83931376945,106494.06442442097,97213.80745154893,97552.4114821051,95541.30825684767,90318.48125248424,86961.54524447126,87087.62879422314,88865.97754755184,84315.18587133512,83521.69946035497,82909.6828577365,79002.22023031434,75998.74841196265,75525.52432187312,74881.53163345942,75560.16356156602,76595.47392986988,78948.23593697631,79046.58258183536,79723.40040157585,80611.65347931451,82658.5030430424,83562.68122745024,84960.6577796626,88172.86017246713,90564.43249174886,91910.71608190163,91735.18674240804,91125.15468139091,90551.93544155339,88130.97770893683,87661.19630956005,87860.71413524244,88181.08234442267,88645.49278159256,89266.58340277907,89839.56028691167,90516.19876776396,91097.99653477118
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,70798.0346900451,75651.69592119931,78131.01942151751,80060.78001173426,80382.00352354563,79218.33758785487,82495.013976113,85978.54960009629,91129.89518983477,98956.3574209246,102178.64548355866,108052.3825555932,107705.56616205048,112467.73646264467,112862.12126350892,102318.70428148449,99430.01198579508,100446.95194477189,92956.05575263167,88936.94928561186,90458.12965954193,91362.87017247177,87218.41782844809,85121.787304946,85394.40805542571,81182.74885516209,76748.71073879849,76587.37415050062,75462.25837516671,75669.0946745336,76668.10342991896,79237.26552599938,80170.02356940757,80703.49093803385,81482.60399312168,83287.24807373733,84575.14175842264,85716.88908463396,88822.78400356064,91867.62286370766,93448.42521034136,93276.83160193973,92283.96262049896,91317.9630710683,88775.0543075418,87679.15410035585,87750.96664577497,87927.49545452047,88210.96244401528,88622.46914896331,89032.00320087232,89564.39464298252,89983.42267973948
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,75094.173465389,79117.08397259268,81996.05487904821,83566.90139613725,84153.08428377693,83183.10753618272,85992.69309666673,89508.56114020111,94171.81308429652,101976.00525741809,107340.48381921447,112659.73631664408,113459.82745333147,118482.2375980143,124007.10472401683,112966.40895501903,108400.97262466572,106992.96515966418,102059.93667725081,96640.1922897336,95517.9192823063,98191.44165202518,93439.45666856643,87952.83094575701,88185.56939514332,84786.06026713751,80736.7361419787,77373.60778865703,76434.39111830077,75896.10616930258,76875.53748658649,79491.81877946173,81623.30056551972,81872.56425808529,82529.59263583375,84097.23258287793,85880.20864841511,86770.02063989075,89947.7457081285,93935.21942716007,95863.67243930693,95624.63693753502,94112.97327577842,93113.73380439047,91069.39659467665,88516.44499450695,87773.48403048125,87920.10511844092,88176.41231315698,88540.48870113333,88940.12481223803,89463.44756957363,89859.35267196843
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,80105.11350305189,83621.04611282996,85154.44437123959,85336.9188072802,84025.77685938681,87122.85919219753,91169.49603049071,97547.2950734966,105523.14303223464,110981.93785030597,117094.82766962312,116964.09167161626,123596.63777090848,128663.97081909103,120095.13494227653,114643.51392769579,109885.18134112324,107763.00221779814,100048.42266252046,98469.37074868509,102724.50858067795,96602.09450312596,91423.5451330934,90470.84389063716,87643.736811888,83256.70569542547,78405.07501592528,77620.80846871747,76661.67314703988,77254.07027217952,80129.2415513985,82376.34871172627,83404.71349965026,83901.028522702,85442.95756123126,86897.38719206254,88203.38266964685,91390.92693891772,95378.15224879333,97927.89419940487,97808.86284246974,96154.72341328586,94772.0486908798,92016.08298491339,89321.51059045974,87827.8933832341,87872.61381799229,88007.81882731669,88198.58045151629,88427.192624131,88743.86365917798,88965.80326182884
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,88493.85632723398,90881.47297903289,92508.522927671,91837.31218271577,90406.39546738984,94858.27774828752,98466.06416692046,105518.07517386449,113648.12031004863,118551.7478417163,127443.04223388716,125261.3202008043,134733.75843881894,140119.39034881568,134599.81765109178,130020.22833376347,123184.87527653613,117749.55536895196,112557.97028306479,110342.15556479883,112533.23306809342,106376.59599896485,100339.54054018813,96499.84839533229,92452.03576764501,88802.33066917799,84060.31507889932,79532.26885694661,78893.54087954738,79053.20921642121,82950.80339057014,85051.48345743289,87116.59055571558,87131.68987098758,88985.69472232577,89891.00868045897,91798.46262071647,95670.02138724978,100026.74734304645,103420.3724380469,103150.1024499104,100901.50286612893,98941.56186920163,95067.51323864555,92697.11089741261,89420.4458676416,88419.43734846957,88274.92008152556,88206.45078529918,88413.20589439443,88608.79853983391,88759.4997779849
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,87327.45686273942,89845.5921290634,89692.15046670033,88380.87934067886,91632.60685849904,95419.21929091398,102407.83121665513,111513.97806714577,117214.98659619053,125502.4671447472,125638.90163197814,132434.83764999162,139393.45697687328,135595.4013180008,132052.57892228427,124737.66757900902,116913.67831601479,114551.98667473425,109289.65610053472,110404.89682216174,107673.9114362786,100615.67667783226,96599.50120295641,92653.34081219485,89621.2524708174,84793.67421822308,79367.35230568361,78748.27697957972,78107.75834766495,80518.76162038792,83038.02040921175,85198.3430357047,86209.61937456833,87375.7249365769,88601.07891696261,90127.39827312669,93462.84597870368,97584.78984318938,101146.16592205485,102135.7470386373,100525.6561450153,98592.6788768736,95455.92404521767,92641.08331940087,89475.98240995583,87878.89131402709,87925.7502341974,88109.72368672605,88327.06338249991,88593.32489083847,88826.86681081222
