2124.183735199559,3378.761060891494,5555.1340094630905,11094.96661072922,24418.45936280973,44770.01828211567,68376.33357946397,82992.18686698627,94143.46542623683,111296.7787579669,130061.42196957165,145854.42470034288,156306.2542514531,166233.19267463236,182940.7065892961,199774.72475165737,209478.19894957406,221107.6535212613,230657.3419725348,241277.73489779278,250850.20223726437,260990.0873732847,269292.7254711418,272509.3601485916,277556.10979337886,280943.76247978816,282403.18301951257,283493.5179585376,284412.601653647,285255.55131442257,285968.1105629195,286712.3251832393,287116.7683139903,287523.6208077299,287935.0773882518,288282.42947182956,288905.0952839936,289784.37131544115
Infinity,3221.0368662664328,4897.935973010606,8836.452585727218,19346.695485382403,35928.274495755904,55474.71076176537,67369.15002135593,76404.75367965497,90362.63271968302,105717.02623521489,118526.6592516376,126952.13649440925,134967.32729233403,148450.93686006448,161939.1942557385,169476.76789160204,178482.863688193,185734.45143340377,193931.7460486782,201278.3292520774,209030.36939927042,215270.0789170396,218099.86854527995,221738.10169613452,224174.0446652851,225652.00608518813,227154.9102427818,228403.6857280895,229923.43678877226,231117.8694761383,231729.85647125568,232530.89627137754,233394.2247495617,234389.41576059413,235510.62379842202,237026.82978571806,239040.4690576274
Infinity,3323.989111385811,4429.177321449786,6884.885661552297,14742.843819490532,27767.064355925337,43358.93932067633,52145.52739312645,58568.04927030341,69207.68917188676,81039.34785583078,90658.60942690354,96435.64903271025,101862.90335359958,112106.33109136712,122421.45111002758,127615.87577008593,134103.27014581944,139161.61753326206,145037.58090813574,150256.41269787875,155768.84906603573,160134.152314802,162320.56960241433,164698.3594802653,166332.53323294333,167905.21012213506,169909.7626971471,171648.74702161923,173964.73879960892,175815.43718056547,176719.8944258488,178189.65109858575,179883.45760927643,181750.82298267327,183952.82358271026,186581.02678853084,189984.1129649811
Infinity,Infinity,5058.244752857696,6614.145958871239,13744.386690685446,25105.209599631296,38853.37973264002,47245.19723633642,53809.59981747779,63340.333025651955,73845.20612074358,82516.35207656934,88592.93883711146,94549.42272221991,103653.60441949246,112638.13838423684,117794.09457409126,123622.6032765433,128313.66045750737,133745.87622355664,138634.56628259152,143620.6399322087,147705.63448981094,151262.24208656923,153834.1430154554,155979.91360510714,158858.7780686538,162471.4972608405,165712.77256660402,169687.20675862156,173021.7720251607,174900.14292129368,177637.57489522753,180725.64686301438,183140.42817007145,185415.04246829217,188258.3863399791,191789.3725974058
Infinity,Infinity,4704.734164624983,5932.18925048955,11367.7729049533,21005.05888300156,32844.900114259464,39135.12725401545,43691.673298082984,51405.985724129336,60114.81192252574,67037.34274833697,71077.1419150637,74917.99119470365,82295.2260352404,89690.60138809112,93145.31522961751,97490.2933270933,100773.70822303586,104700.54993707493,108186.21682419462,111853.36901439035,114697.49330647018,117032.0385938856,118623.83800137296,119951.09895642387,122253.82047361007,125402.16860371344,128257.22646504133,132071.775000194,135214.5890318418,136855.79477510162,139553.99679252337,142620.68309284744,145950.07269242156,149825.97361760866,154227.9006818608,159692.91752629503
Infinity,Infinity,Infinity,5585.742455921938,9228.29258153268,15769.461349793386,24153.673290322942,28864.28252968185,32613.13302186174,37942.18404141861,43945.56973745586,48651.462743327764,52090.974988207716,55658.717911277,60588.735192705244,65374.50750166051,67939.91393417469,70640.98335415698,72716.51348135235,75235.96926234223,77483.79039723819,79688.21337265601,81484.04586877339,84916.45149279799,86220.48815621244,87811.18404672625,91537.22554909566,96641.47529500563,101348.4976282356,107342.24748285866,112481.3761829511,115614.36411253772,120248.13072023222,125430.20820857999,130935.15800290494,137197.74931036492,144048.94648757548,152191.04138682864
Infinity,Infinity,Infinity,6365.563129052374,11148.60112229064,18982.679884381872,27736.24203870644,30705.231671734415,33677.24248875052,40449.71500080877,46786.64801571681,51008.08165301707,52948.43545269034,56199.73978369285,63208.49707772877,68119.60864254794,69012.4317406377,72428.67134228146,74085.44010846788,76833.5311498755,78922.32641585596,81330.60754976912,82721.56521646246,84140.47199040437,85926.24746633216,87448.11715753027,89984.02702516176,93377.28683846505,96481.99436901444,100535.38761015107,103876.39298724617,105609.3544802348,108458.59219530625,111660.52690879104,115119.08759526737,119136.11986669122,123713.80096514076,129372.59794694476
Infinity,Infinity,Infinity,Infinity,11220.474977380107,19036.62475389047,27806.526618952063,30793.270743370063,33740.00468184058,40528.792489621,46837.460334545205,51056.49576069751,53014.52503580082,56287.15077300646,63235.470666718364,68141.7087682095,69072.62257823811,72454.85932229973,74102.83025139927,76836.04633510235,78897.83946615605,81300.03074568043,82683.30089579194,84053.61962547472,85774.52637560853,87216.20479618807,89650.1501202416,92905.67262997237,95867.25073964852,99746.08249687086,102955.47750438043,104609.68709925209,107322.82954028918,110411.29144137887,113735.45532805428,117600.23432466875,122022.34801625647,127476.77002107922
Infinity,Infinity,Infinity,Infinity,13946.407033752672,23193.119979842486,33521.292856765765,37128.0851712228,38132.84628646865,43797.548328089106,51671.30335760691,56127.75136807412,58016.73330405,59837.22233171518,66163.11478926092,72950.38483863471,73980.00220134732,75459.78485096284,77709.83794173192,80249.71029977333,82482.69304867864,84577.04094405311,86045.67308295077,87060.17337345866,87265.66605692652,88492.69667356876,90594.62799470626,93745.33896649345,96652.08525026085,100315.64682477296,103435.71851603534,105048.30757248735,107710.60460682662,110646.0107934353,113916.77895612824,117725.84575608732,122254.75598791763,127579.11278820965
Infinity,Infinity,Infinity,Infinity,Infinity,21253.37040569711,31424.384971363783,35524.25767654979,36770.86934186681,42098.76666510574,49857.739125180335,54385.61684295074,56663.445138226314,58636.29704152152,64354.071315134424,71080.23206976478,72591.26577514903,73918.22512861511,76263.49757665883,78632.73050921729,80876.55085586176,82937.8544540962,84554.60594610099,86008.18127383379,86012.58459762514,87459.07269535646,89892.52303614526,93238.31552378992,96134.72118224551,99958.04684095793,103097.79104170663,104774.21447377252,107518.153610588,110530.91858369378,113863.09377269007,117775.87487437368,122141.08537511098,127516.96391176505
Infinity,Infinity,Infinity,Infinity,Infinity,32426.82856459744,42856.5061844165,44721.01347818396,45513.3498684579,52183.53568201706,59080.10646979476,64016.952764148875,63682.97778455084,65479.08004938477,73770.71528390888,79556.35872471998,79572.27032862042,82842.32635794712,82244.42215673657,85686.58681120703,87127.89827033762,89831.73154016162,90236.7225304893,87543.28729031335,90353.99858701574,88915.21129338289,88902.78751440694,90148.50012970518,91233.96107641944,92387.69323183749,93287.44667622406,93837.46936945217,94408.4892842951,94956.75014259499,95562.25326583078,96273.16752122491,97288.96448521578,98699.82614169215
