183.64749351132164,3263.6429682858616,9838.018899742603,18902.85003585013,29078.124562014375,36046.59856381848,39518.674073138456,46897.0703819499,56512.668829582944,66188.31496999908,69716.40257489923,77588.56657657713,86962.82761946187,92565.64687998421,100288.67500881784,105678.00653421183,106616.56264596623,107703.17067495208,110310.18841263244,112979.62209396945,116683.60434255416,120784.3348731837,128468.31174547925,134804.0144446327,139863.7415390577,144692.4576844631,149203.43824315444,152616.257573813,156554.06813255633,159845.3575162545,162794.20319955243,167212.41148584284,171311.20199028068,172810.47189264034,174086.04992498568,174902.30824460814,175589.52671554737,176262.9172552549,176826.8884938792,177433.14813299195,178041.33160721778,178644.5088171748,179362.758335786,180354.2320476874
Infinity,784.6217739426752,3271.300519957499,7373.678329573625,12238.051351264248,14958.485130278234,15781.659172886631,18877.63407740521,23379.110216262638,27931.272607525563,28920.315488212447,32317.363195043476,36685.30706369537,38776.507587028296,42049.230253280286,43871.088632149556,44300.39751829846,44819.09145974725,45989.51887725268,47392.567552095694,49065.86169464986,50990.639173911666,54753.905972555614,57735.09971842658,60194.34319154857,62545.80970582126,64541.36838040141,66335.10425375744,68256.27291806076,70156.10857836864,72022.91249408391,74270.80659837628,76513.6241056734,77962.3887954966,79164.1732106491,80690.83853643696,82592.22726927389,84822.16553858243,87047.72751541022,89612.51917108241,92324.72052686979,95107.29904372226,98234.03678134693,101914.19973234028
Infinity,506.4345329194913,2311.026393641533,5522.4936321726345,9405.577000344143,11393.861595152137,11809.09975127263,14205.969479630367,17793.91437328843,21423.25021141338,22109.069132689576,24763.939335783005,28241.609936669276,29765.240159233377,32282.487965793345,33562.181503300024,34235.52779563586,35029.62256588786,36349.63026717242,37954.60184656655,39656.73904943709,41582.25746723631,44937.56393137107,47654.10489643678,50067.24011955225,52410.29138538806,54327.71079052144,56285.89928896629,58276.77133628182,60441.34043949121,62641.228021595925,64964.82244379749,67375.44995573681,69354.42066212422,71071.39925161013,73284.98142635106,76012.24554152436,79130.38782927812,82246.47485824721,85768.45286117968,89480.66591057763,93260.08153411467,97445.86715263504,102283.49901121926
Infinity,Infinity,528.7120071084242,884.900287939727,1490.9680533991582,1542.868682836814,2146.8621372712764,2503.611412206462,3027.590662499422,3589.498265220868,4460.593965776018,4801.301309439132,5354.789605023468,5904.261768759893,6190.557234006242,6289.953183805224,9488.446918573813,12547.342788572294,14881.16336703282,17648.65154843732,19528.832628047676,21458.582442009098,22634.158803242688,23852.72709605477,25622.32328048747,27479.50294783185,28985.40383571366,31578.82646808055,33670.3453091382,36614.26982376939,39995.55239164599,42130.34069366148,44694.513977390874,49230.091795012064,53487.18149639381,59253.993984291854,66118.25618770694,73803.21500389755,81663.74181430909,90300.27213097869,94741.87926008912,98622.44164037173,103069.47912836225,108215.56631994597
Infinity,Infinity,2658.386374286877,4189.128474079903,5255.130656582909,3826.12219808618,2052.2520964121304,4830.395041998306,6569.507684949141,7139.692861796226,4418.839466629946,7501.546445579093,8749.516120449962,7129.261303942301,8823.708389307572,7783.797441842016,6941.689968457419,7805.844192745056,9375.279424029679,11236.17861171265,13295.153691966352,15591.022735492035,19534.728529313616,22783.80561417535,25669.23482104597,28421.140945935724,29803.03302729914,31272.65726021225,33661.103204627776,36177.045643900165,38696.52835679451,41483.89938051556,44352.49771110761,46493.38160586683,48365.71484566932,50621.52189330362,53347.593351191834,56428.17744143146,59474.124668046665,62891.38291560056,66479.80248172312,70131.24025461246,74163.78519958493,78824.98543613676
Infinity,Infinity,Infinity,741.4733887381615,1154.9952190703452,1165.8125230776338,1957.9829218644022,2271.0708828583615,2631.687248964403,3026.8774001228708,4103.369183124521,4367.638302120728,4771.7784119578655,5386.1781436749525,5601.772272528693,5748.90741907222,9429.673856915655,10457.570085166442,10467.32979610975,12490.986056371212,13355.190039962683,15446.145018748597,16598.048402706925,17870.21407769003,19799.361747773695,21837.26231504456,23518.49899781399,26410.86601708664,28740.515915240365,32011.453666266145,35761.38372371266,38110.02207417806,40929.3144069494,45977.604881365245,50744.92081238803,54752.5691717314,58177.39120394045,61766.89445539226,65039.28242127102,68903.41362767995,72676.05682238982,76438.73353662196,80789.41543679648,85826.75411759716
Infinity,Infinity,Infinity,4999.823396349714,3663.2053770399825,2469.60132593027,1358.439864161544,3056.030850785331,4947.346816576055,5349.6075458882315,3502.3299904424393,5414.075179081713,6965.6010271578525,5827.14932456014,7172.338454399643,6391.280772150954,6747.9865929549915,7843.1903524064,9169.502481850674,10858.81982245867,12439.418356229136,14201.976621452066,16922.44030028506,18834.444514554918,19993.222070182695,21881.74461243629,23497.744504871705,25438.378291108624,27303.788966152653,29499.21772718217,31813.123346438253,33964.03161912554,36280.92563299141,38673.401005765634,40801.46880366723,43642.914110143814,47136.542125576205,51116.4660564086,55127.359462329754,59630.677862410965,64354.4194280817,69167.74786179025,74450.30287344495,80171.01338582097
Infinity,Infinity,Infinity,Infinity,4384.584522718477,3101.0455356463617,1505.9383392343511,3911.3348230034767,5702.805282808102,6030.847792003518,3931.3679866022476,6126.784390177216,7616.234892265055,6170.183518729422,7814.898046232262,6912.29110582931,7210.365780681151,8286.260194878578,10064.73240164151,11666.704762943282,13307.1086880527,15137.081694839271,18158.328269026628,19985.190613246075,21311.90094345308,23323.77165674713,24561.261369670457,26428.81156790933,28349.17049537443,30745.239639829397,32965.5221522236,35250.64420980918,37603.10768425734,39441.61457495353,41552.57213023483,44242.11062606737,47753.56353505603,51597.90648954036,55526.435435345535,59961.213578974086,64779.65735769869,69505.23950823018,74791.37169900144,80921.72162811489
Infinity,Infinity,Infinity,Infinity,8075.9098911730325,5341.752637904735,3003.427046475144,3738.3075251523746,6002.578421731143,7829.320195047831,6552.8701448323945,5769.767146095805,8174.70213401883,8374.22312176358,7958.734185347637,8301.608368652314,8554.274032467101,8769.100587476598,10265.315309626463,11902.747168131738,13287.325108651667,15131.493989023897,17665.929905297657,19917.077170370823,22112.251655681142,23445.235397393724,24522.28388700863,26538.638607952205,28301.889785232604,30896.563289754053,33165.071058682886,35100.09279351519,37472.00404974978,39834.13753849357,41935.75366114748,44818.86641371529,48427.313592313665,52295.724213078836,56254.21985218308,60757.09457089081,65611.00927032244,70294.472297689,75633.91420843046,81883.0933001799
Infinity,Infinity,Infinity,Infinity,Infinity,4958.449386119674,4015.398214625651,2767.884286231264,3813.3744582497393,4780.6776837791895,6358.584018023733,4858.71129768401,5802.959918869036,6727.6089546283765,6978.597458919534,7577.001300479942,11307.222545673862,11310.483316746584,11943.162214350647,14187.131591336023,14746.335870535948,16503.619689390835,17553.659379898898,20010.99480020014,23347.795027811433,25031.44359023761,26201.732925115277,28572.273117065084,29952.284856587015,33039.5529001597,35891.27979297158,36728.62569812319,39355.735294423175,43470.839566345996,45151.28060272723,48730.523619898035,52623.76795954953,56841.56413588746,60793.080841358824,65479.37164842819,70368.24718544229,75259.88870783222,80698.89601029315,87148.94179668956
Infinity,Infinity,Infinity,Infinity,Infinity,8668.8387802742,6984.184174550835,4235.112869967983,3293.531159232836,3756.2454169479574,6435.558394525178,7157.044749817614,5384.057462435566,6877.023920864245,7447.213955904546,8004.597580612258,14194.252212865234,14779.299804452268,13915.156301986419,15958.413722941697,16073.359500137529,17496.078255020184,17446.63083216738,20146.266529562607,23966.66194893915,26498.770616953156,27091.694407983792,29869.10345964242,31096.43101325893,34356.14842151724,37590.34634338782,37789.53733352224,40388.86879810251,45732.820773899024,47787.27311101529,51860.598996376975,56214.69117785008,60757.1587450002,64831.918618006355,69719.59923965472,74726.39646424013,79712.72537791042,85218.14889828842,91849.17327380861
