1327.91935493244,1956.4274375159034,3355.8744855513714,8415.47008578957,20327.566162423613,39697.337006539994,62191.08103356688,75277.62716768146,84641.50127031998,100212.96630275663,117556.20051249966,131830.90909983948,140701.7746961733,149091.40033658277,164711.98397845536,180659.81901791555,189206.2356090272,199864.423813366,208475.80262369112,218118.02765081398,226712.83782876068,236013.9927044294,243409.76269409838,245423.6353682783,249795.3128259409,252450.7811683801,253179.4744317484,253460.38592829177,253829.42378434705,254139.162011108,254370.49113852598,254919.04028460212,255127.84027924266,255411.4442234606,255637.5341265316,255995.54882036094,256425.54187037662,257100.37385470344
Infinity,1546.746113676069,2036.5315535666775,4850.225592396284,13197.035687577358,27801.633870429498,45153.18986509513,54599.23586470996,61012.341133535316,72476.07481251545,85421.25152410164,95748.2779452461,101696.68667085702,107305.00279700288,118725.81738692938,130400.00976640046,135963.3465857172,143191.71252921043,148761.2985622211,155192.84413903346,160810.16292909594,166946.35238013262,171603.06893607593,172668.14928744957,175014.32191627115,176227.45792944767,176618.7236922978,177074.63937328832,177522.94694896683,178291.91519788216,178770.61617230184,179007.26249503955,179419.95966203033,180044.82703490282,180710.7767490398,181742.44017731855,182932.4179282721,184650.4628850555
Infinity,1533.7845807769784,2190.6935377892996,5419.759767527972,14176.505614369837,29126.73269866337,46587.99568195079,55600.20649398556,61809.25105548068,73583.28399470712,86618.6733551503,96842.95228699528,102511.13671262743,108061.56628898173,119917.88394296408,131610.8462110159,136858.04313051683,144170.43477017272,149627.11728617322,156116.6432334756,161670.2867753104,167836.93928249727,172360.27386424554,172949.47946674313,175604.40267493052,176629.53884695753,176680.44352227365,176991.22110299263,177379.7810151082,177993.01581886498,178375.5029732019,178637.15451676177,178956.30401096266,179459.97475382744,179988.34298791157,180791.290461298,181753.57390582256,183142.51077062884
Infinity,Infinity,2162.9310387641035,5337.116694850178,14205.353527846153,29079.180600416035,46507.71299116078,55445.754150596564,61706.75383491943,73528.98182813427,86534.30426250181,96774.04318162761,102398.38840092842,107921.98244703125,119820.54804956859,131555.56896495988,136772.46510143307,144132.29464028872,149586.9684255371,156093.48422419114,161649.81368899115,167816.2385307084,172368.47531192083,172936.6235008131,175606.2713562951,176654.91809051417,176694.7872290466,177045.07286385525,177396.86682191622,177984.36787262931,178387.21297028247,178729.74698208444,179004.09198580237,179501.28066165655,180012.97428785346,180821.3856762437,181782.75875307515,183176.8900852634
Infinity,Infinity,1967.880682888063,2706.090318570384,6645.414263843996,15000.051756853085,25335.099724463966,29582.859176437392,31951.82138122551,37962.5475554664,44961.88560297745,50063.336374086255,52104.87632633042,54000.35656403646,59768.99201048759,65866.08478256667,67783.88022108033,70833.81651470762,72857.6293701516,75330.7854514543,77301.11077439743,79653.83899615626,81174.00762357502,81595.70398957701,82058.30879429291,82305.1378879718,83430.75860518898,85448.9292126466,87363.16437437297,90247.36311912858,92724.65385213881,94288.37406976036,96781.1139075224,99777.48806850014,103000.92268463332,106955.93963022255,111028.69998396197,116077.48264840136
Infinity,Infinity,Infinity,3192.302022379054,3635.326506914377,7315.812597842506,12168.936199847922,13100.86444584481,13287.673010129807,15199.111736514338,17799.47098400344,19286.64336243885,19536.698892321023,19968.209650869383,22027.444137154256,24458.193907028482,24844.677037454785,25696.248846325965,26246.738617556006,26886.363030109835,27462.11117982136,28270.601325850737,28865.50399523151,31427.38419653163,32559.86282383498,34419.4083016811,39194.86253372562,45655.34193631967,52085.648166453946,60276.12346751276,67703.68703526682,73422.65043141128,81007.1670668366,89391.73840976213,98166.98869510964,108223.43834624998,117148.26513389495,122764.39795941566
Infinity,Infinity,Infinity,4242.098179988225,2841.4000067281218,3848.4797779024957,5479.2462916638,5727.039252999237,6360.131044613457,6583.648390891568,7047.903180511411,7155.892035125125,8074.00667914401,9543.59401839636,9859.586736446417,10332.107347137857,11186.542080634566,11504.39919563079,12158.528258565495,12596.316729445956,13248.905079117709,13822.877103513805,14781.72650210838,20801.47343813913,23467.68564837108,27658.60230565369,36507.60997336413,47792.44211152914,56767.31341636309,65520.00295542422,72641.95313686704,77493.84945626925,85793.44293300026,94455.22344066905,103355.43027597273,113699.07520924977,122782.26742575433,128783.78118888079
Infinity,Infinity,Infinity,Infinity,3370.815758591526,3725.237538690905,5178.198666782618,5374.813151601781,6041.66100341896,6244.4793486179415,6633.850875096274,6718.506859836078,7643.86423821725,9099.282650330368,9323.249463270804,9719.009293773039,10581.91179334303,10915.677412765019,11623.62814588591,12096.292353957182,12817.39206569571,13446.927811195903,14524.660863272842,20809.27815775892,23653.229768336925,27933.064598637724,36898.754360793646,48255.03144844332,57201.45711736688,65988.9334685466,73102.34814124109,77907.39218859795,86263.79024911935,94932.73220989614,103840.80303945816,114222.9733251498,124582.9849597612,135467.2924142482
Infinity,Infinity,Infinity,Infinity,5769.428856717619,2938.9644812487436,3002.8043777228686,4696.25283842428,8118.422780062365,6614.1694411905955,6493.034487187449,7276.146423087898,10630.481515616986,12480.39432482943,9605.015208079923,9768.958653588887,13294.818473505879,12533.389996441547,13941.178738661958,14104.66544795011,15160.766263919204,15421.626530515296,17182.888135125686,26905.551269539064,27588.535528606306,32786.71522622862,43669.870624791314,55888.20374141226,66788.77724462825,78725.42629573688,86042.15221732392,89589.4384102857,97875.97459713196,107556.62045415405,116868.49806797689,127707.79225434411,138553.12739539117,150014.21198428157
Infinity,Infinity,Infinity,Infinity,Infinity,3719.5859839987847,3069.7620118506557,5741.073520701946,9574.214865491324,7272.3362480390715,6968.588635281735,8035.492394316487,12141.660582540604,14106.474116842666,10206.453776381786,10278.385493105512,14698.533306620127,13562.888593472153,15197.182748495703,15268.809614425665,16428.549656670104,16551.937052458128,18544.8832012835,29418.48376371094,29359.968343159417,35032.94972149583,46631.8170919893,59247.56691031081,70141.108097005,82231.78381434335,89465.59809360628,92673.19951488465,101171.8993141681,111001.3372608594,120355.9216119384,131304.99246344628,142274.30092967828,155137.9547813015
Infinity,Infinity,Infinity,Infinity,Infinity,5869.382930000073,3212.626053449369,4168.805298619541,6691.041271281471,6978.129917923888,6702.3545954952415,6868.852794646056,9797.974613697801,13553.221846053513,12687.959627544007,9780.917556205573,12374.123288544652,13602.539993440594,14627.18744313217,15594.9476175672,16220.768633338621,16886.99034918971,18092.446424459642,27543.911096592354,32211.570485430682,35147.46333461248,46452.60476443821,60463.016368801415,72322.63178279178,85972.30355648005,96583.03190914648,100608.38813871256,107334.7018792009,116909.8309324006,127195.97485847096,138333.7825986779,149619.07864028378,162690.1014580631
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5761.252410246915,3332.5934606473875,3805.426329387382,4276.444071851478,5002.578165090463,5246.585361013631,5904.516254654444,7018.243737100882,7448.856597416104,8069.063685263512,8658.54300116004,8879.21874353002,9309.50995296599,9586.937225231899,10019.063110897852,10393.513727370886,11083.577312424673,16253.772871483849,18384.1823833638,21928.50794437592,29776.852469411766,39967.584464596366,49949.94598812344,62121.15593541896,73317.11639501584,82100.59824619758,93325.062444807,105565.40273564676,118307.58255480984,132543.48780930924,145807.6107493333,158601.38327253313
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8577.60082588588,3495.6072402796144,3575.1525405120638,4402.033312143706,5445.6742475217925,5519.100476362816,5599.127564239043,6270.505343157274,6989.081704580856,7964.358701349969,8265.000858593463,8509.587910566472,8810.965879563511,9025.148187952484,9334.48340719797,9690.196685964507,10227.41480556068,14483.361646670095,16178.709720802679,19120.888282382246,25972.261262809778,34990.240557566955,43818.36326644548,54694.131410400776,64679.267730835854,72441.43997025983,82491.06177168415,93467.69078797243,104913.70373053888,117813.02953225211,130952.4759987026,145834.5722961925
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6378.308745403065,4842.0466344915585,3777.0835490347754,3974.436067407503,4112.401073416204,5912.493210569235,8071.166425556401,6306.541525629041,6345.914246997401,7743.953079886012,8173.931628121715,9162.377887446943,9496.696562431334,10033.14513269758,10090.205373193747,11110.66614221657,17969.027033003425,17944.841127384712,21528.373015326564,29763.69039124043,39406.409016721766,48088.79707217141,59418.74979991262,69104.6244774784,76136.94092196328,86771.30066966887,97929.8228506223,109499.96078527319,122611.58404551719,135881.47415439883,151080.28212251645
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9623.28503096687,5709.52343864256,3860.9426821980032,3950.0024643205606,4253.039506480563,6673.350550336229,8945.186610421162,6386.963400867776,6333.406505425746,8384.847087831418,8518.730827794214,9665.042757503628,9935.32046230058,10535.689838495931,10488.676312735588,11654.106525025183,19351.943719229494,18759.25863747432,22525.208329455367,31196.082380553336,41016.927428019466,49653.87264447773,61111.68513589552,70693.01007743036,77495.58608682563,88291.74283458802,99521.39924492787,111110.06334266847,124280.27124462563,137615.5631900353,152902.03611906656
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7419.015130863663,5130.259487843315,4207.065823488638,4098.301587061875,5379.956419644587,7232.711646388818,7386.802530414232,6489.341296751646,7181.338188317822,7326.472290731048,7840.453515236506,8163.596095395768,8717.635790499633,9110.704061668606,9969.220072817296,16301.577406303219,18830.140148854516,22091.82785948606,30453.826893169953,41225.95295763484,50574.25535130663,61556.53178553578,71764.18813770653,78694.67135468473,88384.49308629756,100036.25298583647,111726.63119865545,124869.56817298445,138356.88562325638,153566.9656934478
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10198.392821132695,6512.914549137651,4999.577982612278,4461.033202941457,4785.811255330888,5864.567633403521,6485.929808851584,7117.940024205309,6593.200130639835,6620.408743338289,6716.260212775015,6777.066776911757,6942.189870916585,7092.2062426904195,7439.955863845228,11849.700699772991,13288.30955139548,15991.239407259656,22660.516890917876,31538.718547971053,40158.52448674787,50814.75360546178,60498.98322215378,67750.81411071052,77368.09760352511,87835.36350603744,98806.56322258043,111196.44454719176,123899.1209954918,138384.29113011638
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8747.215498608039,6897.055534044748,5124.973925208801,4667.9020129777355,5542.8939271650215,6659.3874178960605,7745.297921582683,6645.638896425174,6745.849457640219,6658.940474775032,6755.805176714051,6844.5841546656275,6987.984505476321,7169.688109063018,10551.230000623566,11446.659362408223,13364.816377780047,18721.12614663843,26086.97978211668,33214.568677321324,42186.95514389952,50306.84084161611,56221.116240887095,64291.07564813616,73121.28582274655,82431.7163695635,93048.10921037103,103914.19316040502,116436.27433223177
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,13247.450584068274,10296.736279194516,7413.724826527253,5269.8241982067275,5568.802497382245,8366.071083791827,9527.519020830681,7509.7446591382095,7558.601885851661,7028.411013792798,7329.300331643247,7218.88919114905,7529.746818104889,7317.406998353345,8681.58774707648,8901.45867103178,9612.452282843136,12577.510526391618,17059.100921647434,21368.04030452454,27159.4847608892,32280.73254420876,35816.175496872944,41021.03469984494,46761.59513932606,52927.5515230225,60214.44616031629,67605.77604895998,76375.55555128312
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11494.807321669272,8543.238413377481,6025.888863536694,5854.0747805427345,7499.261075498939,8698.830067605604,8152.856605429702,7133.957378401771,6900.051505511251,6945.659325226735,6893.230093808791,7061.054465673037,7021.528402586121,9393.457955688804,8996.342164468144,9917.574710877883,13470.220887328642,18170.885375446942,22431.14480796871,28405.519666717748,33393.88825088447,36673.83340174866,42029.67012691069,47929.15955661576,54102.89149619269,61431.082289844715,68909.9732670488,77774.08224691488
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,18899.410407839736,14222.216381137321,9094.442353116732,6992.995941937365,10086.932585615665,12220.03674086857,9918.361670238242,9530.653763529908,8308.96636388639,8460.429734547126,8101.078757399607,8362.651825090812,7866.940494925009,7744.930562232823,7839.148619767548,7975.842774145338,9532.748454864373,12232.725398364433,14811.228487157006,18574.212989150117,21787.463807898013,23838.74251679098,27124.203693254305,30859.461805950374,34938.04859716653,39925.85787022238,44956.32581426544,51144.51234943424
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,20186.233864220398,12746.507382861191,9887.772326524075,15527.857909051898,17640.041614853188,12748.754090759041,14086.436085596768,11539.97165909053,11975.74966944409,11264.381000977326,11902.872733161174,10730.66332721648,7175.63712291376,8862.890046594994,8660.136658547095,8299.045060839211,8914.027023955196,9581.803763197746,10774.70235874351,11813.467249954634,12704.108130633018,13953.477608828953,15426.37487236593,17058.55911806742,19253.595630536,21320.44647632372,24084.718485202302
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,29122.20909154125,19625.880045091628,14102.218054257006,18220.112053611625,21730.807148779277,17409.423723103642,17052.69668151337,14973.490129746588,14482.244428795759,13776.493088178373,14117.551597512167,12869.177569735053,8245.418952688307,9370.203412482952,8923.13475878038,8109.570394188121,8323.6163542477,8571.042070531976,9192.84869966275,9702.884070082973,10250.465156632481,10913.431229189078,11771.20611259461,12737.096731103267,14122.119815229198,15419.059116516744,17258.03777383707
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,25046.464974101902,17377.98436555786,19616.635443704687,25517.28030336189,22065.16830301075,18652.18677119047,18481.598866965436,16624.87386717623,16275.029184976913,16083.406564697323,15393.59544504348,11191.018771866462,8643.044062829673,9208.576858479115,8771.63486776532,8527.346841134098,8692.11778922136,9434.199024546324,9800.652940442422,10061.106652963508,10719.49715929232,11649.432114868165,12699.729702549275,14214.103595458744,15651.095495360512,17568.022475589343
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,35934.67946898478,26002.9581199004,26904.694842759614,31353.813707606398,28107.145037716073,25740.541049928783,23543.19406396911,22311.699404332667,20878.817681716617,20844.89252400396,19556.85267973091,13745.641879621407,11025.807839197372,10115.804100989733,9022.075706709402,8161.924143264605,8188.4537687814745,8419.079809663424,8564.51438945817,8825.219902898438,9055.757249262771,9380.582680403864,9798.513013993823,10502.752669590105,11148.333867625543,12219.266278461837
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,32222.93752118585,31276.277147821107,33863.55738829475,32756.128578282496,31326.436372166994,25981.971871059963,26684.286680308644,23822.088906963556,24180.53009186078,22238.39359593974,16563.752394135132,14522.462868413782,10503.626067138543,9437.529300624445,8796.149638739333,8197.522244908661,8324.523472001105,8410.021123115284,8815.978335986914,8982.607868310222,9267.173912313336,9578.953456310239,10098.199095778096,10572.034474963644,11377.239672179341
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,44912.6870911553,42429.63514818197,43685.718046227965,40342.451322015055,39392.51989231657,34864.40073211593,33701.44711690866,31370.4773717665,30706.99668212786,28738.73088926535,21512.153692669166,18327.627325108177,13878.984937099875,10712.18363501715,9190.265183280086,8331.37686064856,8221.509682026854,8290.533537259205,8885.590046715719,8958.664269671528,9063.932840877731,9168.26857186392,9361.128897273698,9484.537294686985,9807.43463990638
