4214.132512942901,8740.195635435062,9291.818357713986,11075.722839597696,12453.35064068888,13681.709948360833,14914.10242079085,16390.988232376127,18395.844133727456,20629.48597458574,22950.585744616514,28952.29824440586,33923.7818602935,38868.60576895436,43945.810127581055,54534.73562603791,63203.17389147955,66781.12081939251,68996.23648551457,75521.32814036642,78067.47773785528,83278.22067983051,85562.7362824364,88712.73123662532,90389.70842235383,94022.642226088,94461.6648598349,96063.87535539175,96572.40213960058,97947.35668797932,98402.46443851267,98704.62333544085,99217.05128474477,99782.88269002298,100895.05584036166,102273.88473688491,104304.52857044307,106690.56426734438,109141.20515693251,112355.47286791698,115238.91708360834,118417.71733069824,121638.26662013635
Infinity,9055.965174670699,9270.840060950251,10712.046424545097,11798.36433982949,12751.47443585058,13720.885730257662,14917.422647649142,16607.582434559183,18524.577322543046,20677.016380633857,26106.704092105843,30602.282606675868,35092.733453538865,39720.791403301366,49570.6870439681,57573.841594657795,60702.16163725263,62650.055812650295,68561.4252883023,70781.68405739061,75465.64279157112,77461.4299155697,80233.00222612353,81690.71338979836,84862.17346939913,85308.51799298705,86580.5333541058,86951.44660247011,88023.07838641475,88552.4771568643,88801.08973519225,89301.21078849265,89923.18348769686,91211.13522670149,92814.66896664217,95099.85854637553,97773.7010809014,100515.30846141982,104029.49751292878,107234.90359095193,110749.4664653928,114281.16725919895
Infinity,6765.884895919306,7211.892378377094,10113.18268524711,12416.838251830628,13845.804326699757,14743.594330072887,16127.13793868883,17896.892254411043,20039.680486474397,21875.592315959726,28931.11050416173,33234.285580924494,37806.621073145005,42583.292840015434,53432.60955742335,61068.62313306998,63155.65037389758,64664.488422278766,71629.8907515115,72892.0520567965,78201.61034094817,79445.41268043648,82391.18258025504,83394.57792354083,87131.61062589572,85944.03910354286,88064.07862216982,87711.93498997475,89256.62971139497,88437.81607052332,88936.17715965456,89343.34443696219,89627.95134930975,90067.7091566101,90565.26036775082,91400.88953400435,92490.7693130932,93591.91350099913,95205.46802053593,96620.48643850231,98268.51559496718,99884.3849170013
Infinity,Infinity,11119.814354309317,7888.13864822845,8928.38818919636,10200.130825988414,11563.898514212726,12580.523641493792,13614.806268288494,14379.619538433346,16436.115583587904,16984.556886728285,17407.063162711158,17733.499807127897,18112.699935412078,20097.64724993014,21320.747690631462,21552.798408136343,22304.073937310648,22827.43258235735,23293.447926888744,23530.26665451092,24005.57142085094,24154.40896550919,24906.728047852816,24962.17099970328,28081.648380347222,28741.21983965709,30813.35680090884,31757.99705701421,36857.90718254295,40100.890160768235,44114.88412164882,49300.68716095809,56691.536326665504,64903.8902164776,74812.82855854052,85298.92496094939,96034.6892883004,105684.6915107687,106929.02930509065,108703.04572158845,110543.1761616601
Infinity,Infinity,13419.818907078112,8835.72265464335,10081.420179294573,11462.054349001177,12886.19212198361,13746.970502342707,14675.44527685288,15227.750232556202,17514.02881017715,16693.5112479942,16981.58208818185,17112.45645566206,17216.08417265237,18044.103982038094,18429.626538002205,18819.50206822814,20108.143047624646,20203.539269340774,21101.137719080332,21176.493317776196,22181.18661635099,22673.960365821385,24190.796360286568,24512.844455576604,29346.45724833132,29692.64876872037,32393.26376942333,32911.67661042112,39210.41212663506,42116.76742483797,46291.63636017976,51789.07712178272,59667.31422466038,68088.3279240795,78344.30039100657,88896.19493037192,99710.08300457425,109573.5679735362,110735.97164171163,112543.18534582225,114460.21120640918
Infinity,Infinity,Infinity,13397.960330955771,10833.198884432499,12265.652034767754,13707.998634402156,14486.928765480703,15371.027886057514,15843.496063074945,18291.87839039402,16805.08335585521,17163.91672646115,17256.093206170528,17308.131846571734,17696.610174667218,17877.380836288256,18526.733248540135,20261.760794092213,20181.342815139717,21502.90412627576,21281.436333060657,22638.97163518282,23011.2183585405,24755.87256200083,24805.581920246474,30357.63223928852,30338.03669523198,33313.24351452448,33646.988864245934,40507.386778266235,43232.03916982044,47508.061047386625,53130.96580003141,61211.86333191201,69697.25045777648,80084.0655579215,90678.33320882136,101497.53091362758,113919.93413427095,123077.9023262505,124747.37221801784,126797.63688701078
Infinity,Infinity,Infinity,18529.819687284722,14945.439808932344,16748.955521516076,18316.600986021844,18875.280652232104,19403.26515646564,19584.488298632954,22463.182382509272,18905.421372165543,18570.03708715048,18617.89704975089,18637.863130143432,17261.98950960919,17493.598283030064,19953.146818202644,22920.17402751607,20813.21423381023,23913.36890360739,22375.693902876752,25170.827342525998,24975.931832746297,27678.538275837916,26505.465812204828,34803.84842459715,34468.35927654294,38170.98186451329,38318.3124600905,46956.993049819546,50128.90442082483,54385.615461196656,60599.21440842954,69696.85252431314,78870.51113926253,89884.85541776178,100961.5918658574,111886.54411941572,124642.15840207993,133998.69170078856,135659.02054517143,137740.5642241074
Infinity,Infinity,Infinity,Infinity,20698.92476541009,18742.252077725978,20375.054597622213,20865.343846995616,21264.498421109525,21331.53258487959,24284.752804834257,20236.3809773026,19326.748310886658,19425.67199358157,19355.565428280548,17474.88588787342,17758.785798348654,20670.506846014367,23842.962105073024,21402.157776152733,24806.747026737714,23349.707428818718,26202.73466686871,26233.897502564258,29048.302166991933,27806.645922121195,36578.06002134708,36568.777898312794,40201.88538299322,40407.725018161604,49446.89427578234,52982.645750593285,57149.13510368054,63591.243318647066,73007.89720397373,82445.49099393316,93625.71517219945,104887.47737394011,115853.3027680163,128720.08621489702,140610.12400016133,150299.24491188722,152241.2122280437
Infinity,Infinity,Infinity,Infinity,21312.638356145762,18097.161552963535,20102.731568810315,21122.499504936226,21628.240743289804,21560.667605880728,23330.5197287457,23048.130865998548,19410.937102637476,18870.19773247131,18766.697807321383,19524.34442870813,17744.79335991028,17880.27145733449,19095.29097810984,19313.91443147752,20314.66077065913,20577.413402663493,21732.75028206647,22445.82872254382,24146.52463807655,24744.602890145783,29875.955495825983,31917.25739917235,35990.29615957756,38650.9171562897,46299.02359323768,52150.939326294996,57067.32849410096,62797.87102606836,71798.0185406431,81956.49115905318,93186.72476604815,104929.85634329576,116279.97756976014,128927.01315267914,141132.04364161348,150991.42342217197,152848.75926661998
Infinity,Infinity,Infinity,Infinity,Infinity,26092.501033438682,23675.103000571304,24903.462587448943,25426.10863087415,25141.607177200236,27374.40110767332,24307.81212351162,21536.03520408495,20394.882466365303,19814.437742878425,18860.285739142397,17570.13383104923,19191.608813553903,21127.13435842525,19421.35316801707,22045.915992061804,21060.742168954133,23533.53465250236,23681.47706523852,26270.89341781407,25706.637315591823,33296.07371916443,33848.64412559416,38836.96215982668,40703.37651597034,50658.956962497585,55453.335731993444,62601.24630588121,69366.90269137328,78437.18004007994,88633.40737761895,101197.43270642556,113233.75336029132,125254.24916679249,138095.50031920022,150448.72336477906,162854.62145425877,172760.23842636633
Infinity,Infinity,Infinity,Infinity,Infinity,25845.210041354476,22808.07458718694,24109.669159553243,24940.135252182452,24816.470466083083,26770.09698474163,24062.214572780045,23996.088817654138,20138.034434347002,19480.04434247042,18982.966476007798,18947.1438205275,18702.2425607124,20419.94126934032,19252.930512849915,21355.39280015485,20772.72651781912,22876.144249776873,23167.193089359032,25514.46813313693,25260.8896413697,32132.253056154586,33098.21390311027,37803.90785330979,39899.48322907448,49272.95539100021,54267.32218678032,61348.677392933365,67992.41703719558,76880.64318127173,87020.52820390994,99466.64918655649,111473.60296621842,123515.4237355491,136678.51725012917,148816.22744641764,161527.000442009,171588.9885455137
