Infinity,Infinity,Infinity,Infinity,Infinity,30023.814561436535,33950.27966404452,40578.11047141538,44528.15502027093,50092.61517477619,53865.01854012007,58967.25311981195,61708.44611855239,63383.619806047886,66834.89475211287,71107.8374425569,76482.90461110813,81428.57921719535,81692.94003430937,80939.24317415127,81054.13875142013,80205.44176916484,80486.38740571256,80833.56196931897,83408.11817184181,83742.04809433912,83973.8084320886,86541.71024460172,86851.80734039085,87520.62097232365,89805.77166447572,92178.79623827791,92899.96103572147,91880.23002006751,94456.88612320929,98171.6630718652,99949.32722352324,103297.09544041913,108581.27058042606,113002.1003161595,119854.7919391227,125916.98672498493,129607.92643882263,129530.3149523115,130260.23191341275,133883.22099244592,137873.64343277496,140282.109086015,143515.43129408118,147165.95808644107,147014.03519871164,145804.77368368334,146284.21250622897,148295.37199045724,151811.07007074426,154810.2958300253,161488.20617242157,169280.54498908887,176225.34836786106,182494.80945762355,189693.19812403488,197830.10314829944,205351.80166196552,212730.59914560517,219446.45847543533
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,34529.780021688675,39592.364611633646,43491.75315255934,49528.27534733954,53591.85412350639,58624.423929319935,61590.74649432716,64241.52575172922,66463.97101102745,69920.83109527772,73742.56573620529,76445.18321335377,76855.67207492287,77706.04785900174,78687.5719629254,80204.5417134302,80909.19180645312,82053.79864389371,82107.71258582045,84051.56560441107,85745.16728163624,84850.10834079512,85766.16314144865,86388.79063661139,87141.74850319022,87937.06244069016,88354.84846629413,89238.75726037097,90221.3714109651,91362.76365383195,91952.41913778397,94165.63108193148,96731.76937939353,99959.7718452125,104718.550759544,108993.35131878886,112418.52565201848,113734.78397119517,115382.38137251597,117889.32701312847,120831.5717563642,123141.31548414502,126174.87469593526,128886.72005956607,129986.26853184002,130731.99519458921,131406.72955338864,132266.75871850885,133899.7302342189,135557.436152163,140060.68159773678,144945.3617311702,151494.42393101018,158986.2052624568,167693.85695910538,177588.6682396454,187423.10037842294,197703.68528302532,207729.50200431605
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,35193.816316372635,39562.55900274774,43662.61500740752,49653.63821821503,53755.76673906953,58748.58301472762,61893.792271844344,64895.2863050007,66688.44818313583,70047.00330959738,73675.89325982155,76106.53883768353,76499.25117728426,77257.2244119145,78371.47911172181,80347.86070247996,81383.61578571978,82559.10415454904,82005.24846882884,84547.65045234979,86380.31708822938,84733.07483856843,86033.18251481284,86617.45588273354,86984.74177598789,87639.6757384906,88247.63752529927,89550.93524053501,89882.182207118,90663.79841802051,91167.33758110642,92914.13866120734,95003.40557600913,97688.95311776074,101683.278083691,105209.68059246906,107991.0580081272,109042.99662439515,110290.2355665727,112301.7568304903,114696.3746526151,116589.67490416342,119063.40601270479,121255.16449043983,122211.07362348946,122932.79574290953,123535.81693694046,124136.636825297,125395.15182374911,126654.8867068758,130379.74542719228,134422.01001636888,140047.15650818087,146570.8087737131,154232.9506340192,163001.72323807166,171684.6653058434,180792.39492116083,189664.25826338667
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,40458.01104443468,43179.46673774067,49119.74379861807,52940.12602252809,57860.320604319844,60286.0471128983,62581.29532025652,65229.22815898996,68489.93890543422,72502.891263793,75966.73960383011,76504.31314913397,77530.97145537024,77944.24992291997,78470.92890503189,79020.79865119475,79542.87309204374,81254.0460382318,81916.78495986246,82610.85942625185,84253.9687787478,84475.05002871649,84755.23375855002,86059.64388826353,87420.0761857575,87658.09686014852,87797.39641528124,89665.15508318818,91850.08032679025,91792.61509343634,94931.93460344455,97028.48123304034,99971.95238995514,104703.49778383074,108129.56378321176,110517.45041916119,110231.34557433236,111880.39045892665,114058.324398573,116688.4522958865,118006.46847102286,120995.94264960088,123045.80002438246,122764.66366187423,123145.72530232725,123935.36977825305,125217.29120173854,126940.73286971383,128322.39314244752,133320.37072086651,137701.4516809871,143537.1620427587,150188.4517153546,158120.350396754,167177.63301077648,175907.71467830177,185113.136774297,193966.150476034
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41337.02977855048,43163.32657226948,49127.32241008614,52945.943347315624,57902.292365930276,60186.10684751829,62325.07762065325,64913.244266622845,68209.35999160637,72431.97130951706,76411.90040320618,76855.99340006603,77931.25653331076,78121.68761255144,78316.00418489573,78980.88144396443,79313.83092804583,81505.41597314746,81606.9726290703,81969.65307556686,84197.59103319803,84363.87195205005,84757.17726186961,86584.08032391735,87939.96020354921,87833.14099363932,87716.29643934773,90265.88286287076,92591.69238256152,92275.7467158401,95849.47964422341,97947.83056160969,100969.77936522076,105935.8599362541,109331.73618107155,111589.21993646231,110865.03039863183,112654.11280318459,114881.40022458267,117588.54052237674,118718.27230806617,121877.22971034962,123881.02553266581,123198.95733592473,123467.99981663139,124314.04224940007,125816.48459819081,127683.29718731565,129087.41936801613,134471.7087641428,138951.68377133584,144824.0575607481,151528.42631343027,159537.4557655539,168673.21549006525,177430.41243162012,186678.51624652575,195513.65585688458
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,43522.127531708866,48299.06193337664,51538.02006468546,55716.86386975011,57827.94518403131,59831.451904472844,62023.121738609116,64691.50878778761,67846.14235122407,70414.4403100142,70744.5134140843,71569.65272726738,72352.84255039884,73222.30328994303,73911.76213334358,74836.04287040331,76295.52497354953,77418.61574765082,78624.4459541361,79908.01332677495,80323.38077612653,80632.68710107975,81591.20693922328,82582.37789110122,82778.78142282617,83117.73658775215,84422.38435406648,85947.55146867594,86632.81395700191,89462.36655253166,92576.4855437016,96428.13052763781,102106.74467771049,107242.64227972458,111362.7603922489,112004.62865771625,112264.14332379344,114700.09104300581,117409.10934292688,119128.09168183645,121419.44734652824,124017.40064472631,124006.84775795628,123276.002937581,123695.67034992915,124737.20675467956,126668.04168218566,128695.54852585045,133587.71744316138,139206.7090890254,145186.3290599996,151957.6888896205,159894.42326947828,169095.36907496577,178109.25080146975,187341.1877808453,196302.2189610497
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,44303.736607838386,47931.285202085004,51018.36519660549,54908.57391298591,57176.04067740095,59421.460265196765,61648.0448245707,64131.83523256804,66764.32296819557,68515.12471926946,68744.14215999775,69380.85895787503,70427.63634731683,72059.19454910958,73115.17628045382,74890.42331280363,76019.96373668317,78161.1599859308,79705.13818625387,79457.65814909613,80445.57062416895,80909.40897116785,81211.35446520965,81805.70484783442,82189.13245619055,83156.0428968507,83726.09579192972,84431.60746451122,84720.01423228998,86383.58189130416,88271.33961184676,90735.5595888178,94634.39576936269,98052.44671938028,100661.81984135539,101383.66201740924,102429.46960087956,104063.40192688518,106098.70983370907,107487.42285623949,109602.37494071871,111407.98356133593,111864.48721654539,112110.70080136503,112334.30662427825,112733.67044116756,113707.57881194251,114775.21549070657,118329.22959383205,122424.75786932955,127896.88829449328,134146.27484501625,141511.10239754594,149992.48180039576,158396.6827419939,167230.5890546827,175882.56631186328
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,48032.639070206846,50970.343797108515,54709.90508194766,57146.60999534911,59622.781723048036,61764.823351722895,64093.57908116914,66525.37135121127,67923.38084762997,68358.66659136467,69221.11567859477,70761.83126308746,72814.25596287777,73657.6359986315,75676.87096912318,76185.9617877194,79025.75904828658,80589.23472596305,79481.25808435494,81024.3307846068,81331.96583422704,81269.29976714484,81847.34091334496,82540.81599768743,83756.00388465995,83560.06647945735,84006.57153369953,84227.84139616288,85325.73989094785,86616.11992169426,88381.04666815157,91346.97573836162,93898.1667540962,95781.90992964893,96197.460722546,96837.26478592846,98002.06027742897,99493.10042316103,100498.73938981538,102106.4793426755,103453.11272821567,103841.78776122609,104154.10158609129,104397.10206785964,104624.35597608787,105216.30395321215,105856.55923659404,108516.95991547621,111644.52945695476,115968.51531645,120984.68302881935,126996.27393999237,133999.9372982186,140918.98143851353,148235.726988111,155395.1723446146
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,48997.12973780956,51495.37962846139,54917.5707310641,58206.852830667114,60804.183097211026,62619.02603136092,64674.26707710376,66636.33592570947,67594.65245723743,68841.2170159645,70100.2571709035,72319.7151823673,74995.58163676865,75341.1910543597,77976.85257656133,77086.22275911355,81540.30931834399,83887.05818654504,81103.36945551314,82948.76265544973,82958.66253049504,82207.67404226115,82470.08466122915,83886.78483302535,85623.56842048944,83691.1275539957,83820.01874871418,84320.397582709,84482.88400262511,84842.6111189285,85423.82878547565,86662.11536331326,87675.12369062059,88318.81708767144,88512.25875345482,88753.15370526999,89403.64547743772,90336.01230002492,91125.62970080214,92236.64924829135,93202.62685528533,94086.17414224739,95184.06207439843,96109.84340961675,96526.80733097524,96762.01137595343,97003.14718262105,98232.33024774185,99761.85708302399,102161.52176189335,104971.73774614761,108537.3502276611,112901.63648245703,117177.70599363671,121667.95673595478,126077.13657115756
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,50660.59775578811,53726.41570075211,56147.140798946784,58642.45667962343,60794.19729395802,62936.906226335326,64834.7987501962,65677.31654521554,66473.93604785604,67887.25822447521,70330.423899137,73762.3105175126,75333.59733481375,77326.0978413868,77636.93428262947,80340.90345621569,83346.23955953897,81866.91610450302,81947.09342932515,82749.69855673866,82429.03061892424,82305.32740889894,83202.03750197154,84914.08707675392,84314.7895463703,83869.59560133827,83965.19025371509,84439.72987925974,85019.32564003037,85754.50672474768,87320.13313545105,88303.76387592938,88784.66513059096,88380.46626788047,88697.4303295504,89540.77896740742,90638.04771192101,91194.58925195262,92538.12396088985,93421.56859544877,93737.93380859689,94316.36795256563,94776.53579907161,95006.40292518669,95246.78377173375,95487.86353987169,97225.06139756873,99377.43325632729,102447.53027139994,105742.1849282609,109402.02675653834,113864.91191424665,118190.65303026263,122764.5503169754,127120.74278255245
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,52949.965941510134,54720.82890206479,58063.45741256497,60693.3288957772,62482.78390668425,64274.20106373332,65589.54267731939,65973.29651013199,68142.9800287821,69582.43119379623,72810.98295590059,76982.00913571082,78886.87497666976,82354.35299067573,80855.66504727479,84825.53557719971,88330.7242287071,85836.49133170376,86401.09749116754,86028.37270052235,85161.03443048398,84513.83564937908,85826.80893941269,88424.96257943891,86188.48990232476,84419.41402053283,84968.382749302,84068.53011687925,84167.75907526944,84288.49911512504,84757.55871500591,85126.62010803129,85334.81300291666,85727.70472512505,86138.40605338712,86860.17674501681,87773.1284712998,88797.56255335372,90011.91582577028,91124.68341837698,92695.78342207677,94665.3142950984,96056.77420241667,95713.49035364778,95331.84526925208,95519.45946136791,95972.96457859356,96704.5775450173,97954.24601528938,99426.2825329835,101449.50678382379,104078.80744030325,106635.63623549281,109362.60375879626,112027.72972690895
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,58597.3957112423,62948.20827921791,65776.54005077269,67080.11038349365,68425.07442313113,68941.7803042058,68521.68944197577,72219.16445571985,73607.10284804185,77816.73519526768,83190.29416395036,84115.83427400222,88710.44987582215,84613.44658983462,92095.26529517237,95149.66963196613,89083.13216159338,92827.51772620485,91037.2597364167,88597.44730282166,88145.87439418052,90554.96773850336,94172.26808642,88862.59758091005,87387.25836491221,88258.60749600624,85415.07908613751,85440.96183641643,85184.74365766467,84714.24293167224,85211.13191138813,85997.18051897667,88119.96860293704,88083.91928678457,88595.83246473156,89194.89164723663,90971.70934266971,91575.20654427202,92855.35099099355,96008.12409597878,98436.2236319741,99601.99731021335,98375.75400452313,97280.00607099307,97301.01235510196,96004.29008442783,96373.75094217068,96859.58412490416,97321.55390701986,97950.9416360712,98760.0901196839,99450.21420053934,100203.87069828383,100929.31867889872
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,61158.79002913676,64672.354170940824,68451.96828286987,69729.55295943946,70594.3716594641,70589.64227770713,69669.34710464202,73718.31002118056,76548.99098490138,81025.7842629147,87341.52593599929,88905.86378625107,93974.66033682498,90937.76426793404,97054.26240590024,101377.7122506393,95240.01853642678,98355.58515576711,96923.48837944256,93093.5782573128,92056.20698528115,94124.25621973655,98323.09706315327,93337.83995927112,90100.41919098153,89733.95003974871,86973.36509229503,85932.14530856354,85598.5810691461,84941.5471721869,85537.95666757361,86414.34451204649,88824.5028828255,88744.94519093777,89211.53546941884,89851.4575838359,91682.13843734741,92221.75512351534,93525.75439610424,96943.28498710449,99472.5797111195,100936.72586741336,100499.36261607856,98633.9032725384,97962.21040168671,96212.86402781133,96494.02996229859,96710.01819149635,96942.10739928897,97219.0228251489,97590.83868045398,97895.80444666212,98223.05567788258,98528.03630665792
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,66415.33961328144,71113.90323348127,72723.55470641745,73171.84425181603,72958.74878784758,71793.40252754546,75115.77194711452,79609.3682147873,83767.6190466913,90564.71123675036,93747.26563265022,97369.88850516849,96433.63381186307,98790.2114975195,106573.88707563441,101298.58824330979,99903.49398554786,101883.26867704584,97238.87356104494,94605.55309820948,96358.47215913745,101280.5969466788,98386.09294922814,92109.71692959077,91630.5575817788,89734.9760863885,86735.72150897366,86400.68203573157,85694.6744911666,85389.01728586991,86179.9793529135,88551.08718800594,90443.27648430901,90554.83244781711,91110.2421177021,92335.51827793955,93900.73919433486,94525.59983933234,97544.93246960052,101511.81266624553,103517.25149945679,103154.35206278495,100536.80243789511,99158.7113906273,97743.26864327195,96404.26338431741,96530.93794825944,96618.71047523405,96821.69157286707,97198.33915223606,97573.25536133665,98001.55586231466,98388.41040970193
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,71567.87787393035,75529.18255422564,77854.2605375681,78044.8303360796,77001.12140979724,74994.94643492087,78690.1436083826,83493.87207812999,89593.35328254433,97183.96034571856,100891.73856883448,105659.03672550808,104004.0642427979,108792.98098059876,115265.29262152796,109620.25314521874,109251.50704967308,110286.98783167731,105302.33753563215,101251.43892573104,103032.18252848166,108083.44063597261,104330.26718610954,98231.7044185622,96427.66215364529,92459.21298931945,89470.203156067,87897.10790768948,86687.7019899024,86276.0865562709,87252.89169925946,90425.44528494606,92347.4289029617,92488.89129809914,92891.65419685049,94426.21223950249,95787.87973162775,96428.49917236161,100231.5767345645,104717.45630182889,106743.87404553524,106332.22542762864,104160.30534234845,101972.12257372506,99036.05804581872,97137.61111596676,96815.56547907778,96718.71521326693,96715.23957698372,96818.47076155934,96896.84546971481,96951.62439295974,97014.21133958756
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,78233.39282996369,81385.88938832963,81869.75100319182,80273.15694283998,78067.27023669698,81818.97011757926,85946.38995190883,93815.16330652003,101198.2786209795,105290.95766353821,111792.47812890688,108446.4875371422,115601.1934531416,118315.32766064645,115762.27404939316,116488.66086851887,112937.72899816209,111212.96657355006,106324.95195223998,106631.45773836356,111487.75232609488,108149.54660842044,104033.19481141765,99234.46540761695,94895.5909952569,92751.87876523193,89161.67991831008,87849.84430806157,87425.48966251338,87715.78787922507,91085.58211950524,92997.91972929708,94856.22418554363,94865.90324476619,96420.9724529684,97121.2337026175,98786.22128057107,102069.9355837766,106198.5617996937,109621.60649508602,109620.56258360759,107401.57297092865,104409.2131532225,100524.9207135405,98910.94819536415,96962.58462365065,96842.07279441765,96776.23334614553,96802.41915268451,96883.0581071775,96944.044740276,96993.54157695768
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,85242.24950350447,87519.60729825564,88515.3362187705,86422.95644420316,83383.38321098179,87134.04174726641,91631.64123849459,100163.1026461086,109743.32887828906,114443.63377116821,121723.43706366916,118861.87618152682,126023.96637066813,131210.397282347,126434.860589749,127367.6512994094,124654.7571042453,121618.72773270073,116368.67936768956,115588.52552005337,120718.23381322282,116661.57706021363,111583.655711288,107188.75798147709,100983.05154839333,96690.8574589657,92971.0985361682,90168.62250090575,89319.36286156534,89634.85880575907,93644.62147768773,96270.90142287381,98013.60515854717,97977.50196018875,99513.04449826232,100414.3471204995,101933.76311157065,105675.59453203503,110764.1916377082,114693.260378168,114532.59410121515,111981.45246574788,109435.624225615,104213.95550360969,101065.6757419546,98276.64959569863,97531.14218980119,97145.92168452428,96940.08360094775,97021.93264147363,97010.65909271599,97124.46005747936
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,90582.11257464172,92421.61062775624,90590.95315704445,86972.16400909443,90644.69277877026,95301.63152867153,103183.16950800935,114543.70791821937,119014.21746395479,126691.6132356017,125520.77953454267,131054.75954511932,138586.27760786502,129976.5496810128,134047.44596917857,132416.77367004956,124763.17934100937,122744.90977177331,121126.22083609842,124808.39577261868,120523.838978254,115774.07838851165,113328.49020020294,104062.422615301,99378.48181822711,96507.02081272964,91668.55283985347,90727.27887476164,91072.86229072446,94448.12650815173,97325.66936401602,99101.11642583758,100815.9078059475,101974.00983709094,102891.30188813356,103713.7725534883,108510.09070156928,113060.06363595593,116590.74782190731,117770.8114204311,115597.32700744987,112923.37037365354,106822.68388195893,102672.32653284415,100133.16310926575,97810.04515877567,97348.67648117844,97056.14969985565,97099.53410686197,97093.50564037712,97161.4118267874
