579.584508564301,1632.2376454497708,2034.8746694702,4726.534045389817,8881.554575690174,10511.978145517252,19326.587675619354,30308.54796648847,38329.53488198178,43472.576947612055,49426.46298599333,54816.69763536961,60202.727774679464,63518.33956016799,70481.51362787689,85038.84546978878,103032.44835322088,131449.46463353306,154414.6418702244,180975.67063567322,202668.91861029464,229328.84679402644,244291.29701790868,262088.52728713473,279072.7696093567,283808.08278778417,287464.36243731837,296603.3589335372,300103.59700317145,304061.10367129743,305733.3901511116,306972.3818890954,308793.50653815566,309290.5163892521,309782.8474327117
Infinity,662.1367386228058,833.5443522240118,1540.5802249026356,3079.3461743484886,3319.0621283623937,8025.638276059552,14359.54582784865,18493.457814044046,20622.26413707121,23291.509832575757,25617.128505014127,28063.892578096817,29160.616025468793,32571.231861023974,41644.91776093668,53484.334588326354,74067.87630835126,90027.94594921327,109019.82139051295,123930.01417261784,143024.98787637724,152372.6918236435,164077.89145699108,175192.4712541583,177192.19991735657,178554.9962859938,183555.0255985812,184785.9680330116,186329.1271189955,186692.62483379553,186937.26693995486,187414.7169936308,187729.66337822768,188021.4343688556
Infinity,987.0414698203666,1660.103558399039,898.214864765277,1180.0732853888558,1576.1655415406774,3649.1382749181766,6811.25323050818,8507.481899660355,9108.671245605497,9963.473277539859,10583.742483197879,11361.773483974805,11793.11879217191,13408.797301497465,18731.109110789817,26137.943480210764,40469.40582658964,50999.24066049539,64029.05938823682,73711.23245316742,86782.1335402005,92349.76971652589,99514.55220021268,106111.25526675233,106787.85523291779,107269.46808898533,109430.97707066679,109726.55107545009,110010.61576182468,110275.17541245265,110687.53354339238,110818.19298862893,111869.55174257242,112870.83349090577
Infinity,Infinity,2329.6012597163135,893.0606164931123,946.5833963382016,1393.6493396829585,2671.3036125543827,4854.440807385931,5843.11061884742,6028.6523619541085,6393.224863186714,6655.293131944175,7057.830439454694,7279.877562770202,8203.838644263029,12204.440286960402,18083.41727460992,30332.211885686716,39159.83141547421,50190.536567794035,58262.546542733144,69397.60567530838,73699.62692121592,79456.77401593121,84814.62309438901,85357.78253754959,85861.17964943234,87399.2381915599,87722.40400817453,88066.5964192607,88731.3042792344,89642.31716651432,90253.82075561295,92191.85917959777,94057.5319352638
Infinity,Infinity,1984.6848607254574,1724.87251934077,1227.4687216911027,1053.5066201980746,3254.9580503219395,6024.539891042037,6674.596986391431,6437.202058745128,6928.017088117566,7125.444974714796,7550.946883167508,7283.913805991767,8691.508197774965,13599.591170221545,19798.528744798787,32883.11876633795,41327.088720664324,52613.68253859651,60327.46077935736,71839.62598039188,75093.4634147393,81208.63332331034,86556.56328122079,85632.10193179753,85913.07000409623,88361.48517728048,87802.02511374242,88294.26365919506,88428.17627534851,88919.55880725676,89331.48192134671,90588.57426686605,91806.05269100044
Infinity,Infinity,Infinity,2011.8180202628043,1047.602418576867,1211.4162074359442,2744.214588165395,5383.987199167244,6209.896041837452,6205.882194194041,6631.460970287528,6857.399799290268,7252.245538362599,7305.274937904406,8490.104194809055,12911.227133960067,18940.16882581886,31554.9548407108,40213.88499576394,51352.33549035743,59267.86967968495,70567.8673858275,74415.86092334104,80309.77973064367,85632.97643799121,85507.00109165536,85915.27898146118,87850.63948657914,87769.17958122407,88164.60292080473,88582.46149265974,89127.90062946588,89405.51531257929,90906.39693497456,92092.34221545138
Infinity,Infinity,Infinity,5444.330130551627,3858.218242410883,6313.794703962043,1357.6200541274443,1423.6591932926867,1883.357628435841,3442.8531413232404,4599.56120636474,5998.69411276123,7570.163844938404,10532.055764427821,8728.354758559302,8898.299973995416,9763.666273412548,13274.858558537122,15213.94903355148,18097.906499406316,19721.69822385931,22657.59421417069,23421.422166116292,24153.432914102825,24734.592358606424,27344.041393769396,30858.34809970863,31256.369278932212,34453.80922142424,37165.31791651287,42594.05278859871,48820.67976470205,53916.440491095345,62658.17353335804,71298.31283008182
Infinity,Infinity,Infinity,Infinity,4614.069113770876,6784.078465738898,2021.4680008079874,1960.4811748431098,2383.583989480238,3773.7410696420166,5004.127849974973,6437.650961248707,8205.644554957085,10982.597591531274,8978.635330155985,9305.496896793895,10277.724080657948,13883.223957785729,15790.710175808847,18699.010319891222,20288.03982613387,23274.254669633432,23537.10340239645,24683.22865143895,25357.30899558346,27810.674381474004,31294.031233567894,31765.827216411224,34847.98323732731,37669.99298118665,43053.23588644097,49310.73676896671,54408.16542754015,63300.57958932484,71951.43851673676
Infinity,Infinity,Infinity,Infinity,9556.987360706371,12008.517662782142,7720.839177540507,2197.757330519516,3111.5184630087515,5121.878610133959,6159.850666321103,7675.03776312104,9375.378586818206,13151.476339007586,13414.641403097134,9439.804923485699,9721.95993974975,12025.959158983074,13329.474203967808,15202.570000860876,16339.459571184689,18270.38019790454,19121.794059333104,19771.132444699913,20385.7413845043,25018.932446469746,30790.533052636965,32223.48364362907,36674.71864773464,39278.29670202929,45410.75982051833,51843.94079581852,56598.00023380777,66182.92047618811,74791.6290729548
Infinity,Infinity,Infinity,Infinity,Infinity,11480.09022426157,7732.025988536623,2569.4301758760594,3119.9659114730166,4823.995026896971,5758.385940154799,7273.230106723982,9019.08831869895,12760.90860246233,13157.132166417772,9592.713722053102,10224.820951321302,12714.21954225401,13667.055793862164,15796.744356626707,16602.47200949333,18829.816322304338,18951.265958644337,19657.85919398746,20250.864152864895,23816.38210405191,28388.471142016817,29288.40836573555,33546.67740743452,37249.512900598755,44054.717708693104,50783.35672174055,55688.335781431575,64928.39415150254,73696.26583069102
Infinity,Infinity,Infinity,Infinity,Infinity,18636.79475363149,13095.61320542492,8618.278750801224,4152.072328123715,6955.476736821336,8018.2281974416255,9298.24830760826,10943.472290546513,15241.365336088802,16185.797901426678,13793.117092761107,9920.726181777258,11263.050802421229,11945.999955018491,13120.07732977867,13689.152553857783,14844.405005139948,15891.406720928995,16180.017699349384,16360.089463029346,21446.511690995572,27832.731675989664,29337.318548809082,35280.541546780856,38756.77313412663,46225.57957546243,54036.0878733397,59249.24222959128,68732.74534312615,77872.7987977998
