227.0391512125758,546.3353939510976,795.2343571905254,1381.2567032476852,2236.7141727843223,7168.2699391898095,15242.12416124642,23585.911596448248,30475.839352222712,46777.89709805109,65045.11539192565,79547.42673403119,92186.27209876476,103446.40816686153,115065.1314866249,126869.35415485057,133911.82108651364,143830.82470423277,148546.53422066022,153179.16045379668,155888.21370092162,158486.27559182412,160445.52303070918,161314.15788704078,162016.3363196149,162488.89332046558,162864.25418899138,163164.55626184907,163415.38866007037,163620.92194816662,163967.75268064643,164475.70631768706,165011.3204100112,165842.61689131826,166737.77676023843,167660.71926510596
Infinity,3748.55427755528,3440.9385906873235,2312.125006294965,2828.2478695020527,2730.0145363452284,4523.398549735606,6464.269520808253,7780.035704311269,14613.4053162173,22749.013453264855,28442.22524893095,32976.411695645606,36859.88355004271,41027.26953205646,45375.375378044206,47502.181713041384,50777.34262612422,51883.13070566864,52631.31459267436,52865.6037644601,53113.693686570616,53309.97225289891,54467.073373052175,55384.9448663634,56668.68000163254,58327.77453492189,60278.969381539406,62984.64668195858,65412.14694151061,68756.55116980385,73011.0191809428,77413.07373662198,82753.98263349828,88134.7797370043,93686.49339254652
Infinity,8493.136887039069,7801.7548558417075,5711.64698275265,6161.009645914093,2391.495530947931,2533.668620338185,2711.2147617142637,2846.725260637586,5530.140194764883,9019.512944196891,11004.96825245431,12362.485535277789,13509.452225569288,14796.446425642262,16206.879145742038,17254.07923335049,18161.65149772056,19119.76234658688,19577.787169978714,20615.111399347817,21736.124191149738,23248.85938281037,27311.56897685473,31090.262596406377,35663.56617632508,40945.2290311487,46758.37111277252,53820.37476758988,60446.18127634818,68549.5047018249,78035.94752376828,82691.88112514341,88474.05401825205,93885.46916852583,99511.37951491575
Infinity,Infinity,17690.961227299467,14432.342213119762,13362.941867581343,5067.200837196364,3180.190211838175,3195.6989357118377,4069.496421202499,3114.7610750851777,3663.2830941720176,3873.4342934641936,4078.7676312544727,4477.427690596678,4784.350983524475,5083.197736386675,7399.013942825979,7749.5441220077955,10912.53858061576,13283.5382320735,17420.979203486633,21631.227307926798,26754.485253867486,32878.7754761962,36503.292347794646,41555.07473810677,47233.23570493588,53259.06042975168,60751.09111199035,67203.29893279681,75926.9704888941,85826.02791580843,90578.93468368836,96692.35050575876,102189.71062643181,107855.6189410605
Infinity,Infinity,24132.574468310944,20245.696907795107,18207.09825087748,9066.418413093015,3555.462348191554,3546.064038558543,4570.041670325553,2944.3342875366993,3228.3817942051064,3373.7438454961953,3618.6915354152084,4142.45377784877,4566.819310780238,4974.563477998711,7806.81171686085,7984.188795179628,11634.515099608645,13949.012952699626,18310.6962147926,22531.591772718744,27758.70098994906,34183.56709657684,37812.774618044234,42990.49957001646,48753.69995001312,54816.280734942025,62437.09517716427,68863.56471296327,77695.23301790247,87713.6923122388,97495.43429373279,103948.12229363,109900.94461237536,115616.7927254604
Infinity,Infinity,Infinity,31188.351011521765,28034.241595926454,16806.210274401732,6574.043281680069,4513.590135396576,5466.830053281679,4098.034055516154,3078.4089957872648,3200.6297968806034,3532.4637109128453,4189.520509743119,4688.455674815066,5089.252903612691,8235.79697683944,8170.754593701172,12184.592925156843,14464.759276961839,18993.449197356753,23246.520552552607,28531.477895504435,38716.486015101305,44404.94672364243,49506.38917915315,55804.6588132567,62287.003573241185,70190.97162406075,77016.23687873232,85750.55962116228,96449.19294471128,106629.82158618234,113248.94903626286,119557.55422742007,125357.77611801645
Infinity,Infinity,Infinity,32713.638093322126,28661.922417088612,19531.57791529915,9446.909205567023,3915.2570676847686,4158.858956276132,5433.283757242867,4669.21833293135,3795.4733839553487,3597.999474684118,3857.6884350005,4287.7859218082685,4935.024450563426,6000.624383097342,6546.150666649595,8277.514586435691,9660.9856205376,12444.678390484878,15325.973193702446,18991.070358947436,26064.83191817227,32990.9834791459,41072.159573013996,50213.89195219247,58552.427066597884,66221.03995379589,73342.36200903056,81614.5943472597,92212.23570857733,102407.21147209461,113925.98974358622,120517.16014333953,126742.77322053256
Infinity,Infinity,Infinity,Infinity,45106.864728345456,31665.84275108834,18448.899344510828,8038.520934580321,6331.926697462422,4218.070089116141,4244.234192195153,3220.8378341010434,3554.7907845768163,4181.4324720501845,4391.33547389394,4819.280666445033,8065.741739767826,6799.155186716321,11016.842448745643,11914.313946604749,15521.39387179783,18389.40711546532,22387.571604678436,31138.084954634298,37805.40273825842,46239.29063144738,55608.88566689333,65546.09886225173,75772.39466803794,82782.61946288303,92209.80830772407,102482.22677002854,113350.70795453986,125420.65735758322,136473.38933224545,143084.22868223683
Infinity,Infinity,Infinity,Infinity,46116.676377347394,32060.469148918826,21069.23589952332,10809.232178617558,6201.873277996914,4244.131058995516,4427.778094087912,4411.485936505479,3560.7490935470746,4149.682914399342,4309.255619130196,4702.457633824038,7786.080206016268,6627.128078509867,10744.877927442403,11626.283898332873,15137.218136910087,17976.395098550318,21937.38989312183,30659.722207556308,37269.78215798335,45644.267323140586,54958.12556625715,64889.482014222405,75017.11404867466,82047.72391690151,91424.09765390337,101580.42220545425,112489.38798979498,124488.09416936715,136214.73555031684,143096.8645568386
Infinity,Infinity,Infinity,Infinity,Infinity,46224.68441924452,31946.92357281918,18692.93894668539,8542.548175425032,7393.619211328253,5903.177773154922,4912.354837991487,3566.0161884088543,3780.932644839787,4071.082904444499,4522.87696108696,5491.35679123966,5764.197014304308,7253.0450152032045,8321.445961137866,10702.372811718675,13153.211885450743,16349.882311388334,22976.749180136445,29394.35910529842,36926.13205739624,45484.01671432274,54664.2235045687,65351.514658449305,75543.14075225875,87542.08883757258,101215.02201238435,115066.1239460152,127978.11329521843,140136.2803971828,152112.38881995212
Infinity,Infinity,Infinity,Infinity,Infinity,48365.93068506597,32854.76711731039,21737.003299569773,12165.628286137966,6471.356488546102,4798.070672921739,4579.001678449575,4559.91458910024,3827.272464877537,4005.2629725814145,4266.486175560568,6440.0975826208105,5790.404913858518,8790.694999716157,9524.485517177036,12361.883159377514,14818.824974906209,18201.330679136347,25812.427630741186,32061.013453604693,39803.60535911748,48495.51420740805,57760.50895662336,68632.2958090137,78723.11474679227,90986.57183655618,104798.9325017743,118723.70861111104,131714.6591217909,143906.0019202304,155901.74304307267
