915.4282861567368,3131.2212137224224,5952.678410517588,8389.99131027317,13133.748416887798,18209.466613937155,21061.809129247395,25150.252735611455,30540.13471143864,34188.63184165058,38793.05081214557,41512.76449224762,42998.35003022087,50288.88394794759,60475.18327199743,73628.30625950785,87939.26194429673,102009.07252949868,111180.35492184134,123151.02710503111,132659.39207674816,139379.52977335695,150911.71198710933,162928.1445582132,173451.1987935145,179892.72464475347,185221.23934844503,188703.3578659744,192981.65791355312,199833.03396820783,211142.62999891452,222666.1999126356,229062.72029259373,238785.32729240388,249538.13951593442,258593.85135392737,261610.40402513722,266596.59437134775,271565.3937926457,274171.8509058413,274546.757866357,274740.48681378434,274814.4776924981,274887.6695205567,275132.75181519723,275683.92115646234,278553.6405427228,284787.91400717513,291660.2781793938,297340.6792785129,301248.33878895134,304439.29403963784,306731.4733073986,307622.38546196563,308103.3059150337,308476.6491070693,308791.2534248912,309114.11527540983,309489.12405971513,309869.3750289747,310114.25796863495,310524.6344844163
Infinity,2485.6197801344606,4334.3083070314215,5913.682039707292,7999.564362421888,10301.161094083986,12626.5221080759,14652.476384416255,17341.612896261347,19566.94456739277,22067.811776080416,24012.08820090166,24486.26709214393,27462.569424150817,32389.66363901874,39445.04515189838,47361.38403845936,55118.73745764901,59626.948123425565,65849.01510457911,70413.7365689775,73471.69618871048,79389.69031372062,85659.55326786768,90837.75852203679,93316.26530273115,95136.73497470087,96195.96838136835,97608.94136400493,100344.25247868603,106062.03745235069,111909.3454116581,114451.400030365,119025.95410595747,124317.09004018501,128428.12973659147,129234.46553092488,130828.96297309684,132441.52739412102,132912.49786776368,133214.36686912144,133681.89628519208,134378.74465931059,135165.34606588865,135855.38232613544,136278.86897151324,137574.81835856778,140945.99361472277,144609.13392732857,147611.72909580887,149496.41199832337,150907.85715536738,151750.39737903958,152543.94721030784,153405.4073866194,154380.21313915745,155380.1831597046,156606.54256631952,158231.97914805313,159873.94437599144,161490.5349745583,163730.10982880523
Infinity,2924.8125727174247,4720.030305261604,6298.749330385911,7867.528134545754,10030.633782783318,12871.042674309705,14719.419877432014,17272.320280712906,19747.34570479878,22186.736865986546,24439.035517831944,24585.208274103563,26695.758619169093,30621.796330235487,36472.70037480013,43126.029803213314,49638.89893798947,53233.59093839702,58332.77017028993,61979.02673397676,64350.17611177577,69199.99247361245,74370.50974292475,78521.30160624902,80315.48443069753,81577.88050887937,82306.45794458422,83272.00617948109,85298.42000982643,89980.07828291302,94748.91600953421,96596.17543898599,100211.85665510579,104473.62041873699,107666.42911515158,108134.9373592027,109202.73206580649,110321.89484265624,110590.20926139763,111174.26857889885,112056.43062048277,113263.29743777412,114590.50377343553,115794.8497829954,116595.92075943206,118006.91340364104,121247.8657740639,124698.47647323266,127617.05079205151,129533.71354282537,131022.98282734794,131970.77870153385,133211.38752477983,134621.5230026059,136170.53906701083,137755.8809712518,139634.5539302891,142000.63391686179,144364.72551160963,146731.12301754128,149842.20040554312
Infinity,Infinity,5895.6138447523035,7738.41311988885,7328.923958629451,8741.105827564528,13308.500667754572,14746.99081077188,16488.709960709915,19715.779204795737,22007.83158424733,25852.572486976118,26464.698714608356,24643.401413046955,25352.348085605332,26953.119970864584,28975.121929371977,30933.61528750567,32177.271541372662,33469.53843515188,34264.311460295634,35563.66914954314,36730.23772686761,38044.61934941378,38908.11570772924,39135.323353313615,39343.3478813341,40415.66691826816,41210.85364677545,41445.84033830994,42428.815600052156,43459.921534851266,43975.91995339724,44567.0395783253,45372.34645766201,45783.391686539035,47026.92988569625,47150.48763856498,47287.45027091244,48071.26327934575,51744.695034931116,55995.19389737412,60974.32286780316,66138.82817591036,70820.2117190667,74374.91506894036,76525.80751763585,78755.10625093963,80756.22571905146,82874.57792694127,84936.77076782395,86903.28334044464,88849.1958039938,92724.65225495749,97369.22797728039,102460.55241547571,107719.43502915613,113509.46885565955,120162.04725587084,126859.43098608422,133717.96094478123,141832.22710611898
Infinity,Infinity,5527.14498087434,6978.062410405253,8646.502189409297,9935.385950055128,11879.415110478078,14374.077264849608,17481.719213091343,19310.617401778956,22408.1820358662,24697.17256687541,25053.06567439647,27168.864870024823,29059.894202144467,31796.271414621573,34246.02753784189,36127.68127868901,34893.86539740271,37829.560395514534,37590.47290059997,36880.322965910076,40966.57757106165,42468.75221322739,42678.495677365965,41021.879654034536,40686.93436968881,40202.40126986157,41334.776106838835,43586.292893886115,46680.247883877586,47731.99825091731,45563.97709307846,48038.44758052436,49331.19599050987,48986.05538445194,46279.846566082466,47620.220448697764,48571.59833027301,47715.877609282725,48202.29916301965,49017.371942630765,50126.74024653362,51367.68853267335,52532.05925987899,53372.62244871004,55096.93716125524,58878.66892651974,62913.22958963459,66346.69748468058,68640.05100861732,70460.17968921119,71642.58711927419,72979.64639817388,74424.43943115618,75979.60196819983,77554.61094529234,79411.24628178291,81740.1153324393,84047.25887130437,86324.37384198906,89316.40421414902
Infinity,Infinity,Infinity,9331.566716451889,8552.324220164111,8880.309842095026,13751.50834302263,14232.844132836039,16213.28474523909,19761.20540531873,21973.931775111254,26224.220090461957,27548.084930223617,25149.583387246366,25156.712932979055,26443.272957060028,28110.851653474554,29722.08975796243,30854.486293643346,31881.934001918602,32522.245585293633,33852.68315953194,34773.22481339016,35822.086433955585,36480.684543060976,36702.32371248121,36964.92264107974,38243.1049244725,39184.65759255071,39391.812838588114,40136.251781262305,40920.82153042019,41452.20826716487,41877.11265731725,42467.26979418523,42738.191328188186,44228.722192642614,44423.00662207704,44630.80457554193,45655.16196484953,49859.692063926304,53023.03418156115,54615.33927224709,55917.61571244763,56644.548649204226,56599.546928836186,55825.73092031318,57444.45758507391,59513.21342532839,61771.91854917014,64073.93363013987,66314.50732319389,68584.0951710452,72972.44261200179,78193.55287364995,80120.14297535768,81853.64529998532,83990.91140044635,86749.86929888323,89125.4405085691,91612.78717472899,95205.88191594744
Infinity,Infinity,Infinity,7685.580328501497,8658.034407002395,10399.957814710653,11981.381497953264,13834.076016994599,16141.641108101318,18644.7051258354,21104.769543552997,23678.774015520336,24450.72591259762,25976.052027018653,28136.75381498227,29844.852582746855,31854.01569642671,33396.36061919573,32556.357309803447,34881.1774543426,34669.71608001997,34397.459715167366,37659.63061796973,38860.9809799822,39004.39631660302,37681.62813964176,37491.010863625976,37523.098632241425,38196.924638420955,39582.532247245304,43033.23562504863,43847.05442380033,42216.37431825964,44160.03076735858,45141.53345613266,44808.02271460016,43116.11701234123,43751.39921582163,44442.2635138329,44613.36891373509,45662.61652423545,47092.43330646149,48937.32937367242,50926.39010824003,52715.01656732776,53764.84200306332,54804.814479069624,57699.55494437991,60459.1573831543,62138.064070527245,63574.95208425942,65017.643556733434,66029.32951510648,67693.65193483108,69661.65653324321,71834.4296248526,74062.66284029989,76646.23049888258,79806.62089418228,82979.05254577992,86177.02141695308,90246.64070349465
Infinity,Infinity,Infinity,Infinity,10145.139512134441,11352.863328800286,13204.70072566257,14987.148487242877,17332.648509636503,19667.43864110367,22437.202631957633,24744.035657467397,24559.57698713673,26390.054972643433,28576.344739513912,30310.492469823734,32373.12534660236,33920.48565082967,32363.222294526327,35283.23167601162,34977.80303616504,34189.91517367628,38166.5470973075,39424.875811673635,39459.12335720083,38074.72954000845,37872.85571849225,37518.41380895232,38297.314791689576,40114.23765823772,43761.78289338336,44508.93530868238,42399.919464191094,44735.051608059155,45785.67167695181,45346.91797941365,42962.22700163845,43978.10346801446,44890.08402550158,44930.70974091189,45703.039697192435,47243.053745146346,49100.210132423585,51073.89007242637,53047.46966515197,54330.822995363895,56279.042684684566,59286.142599246006,61934.21164109188,63473.81291800611,64802.551944313025,66084.00451563056,66743.84072511889,68302.13949521429,70101.12918943494,72118.6047289523,74323.57635424784,76874.3481250701,79985.70928746516,83002.67475885307,86307.04161769804,90317.7609004265
Infinity,Infinity,Infinity,Infinity,9985.442761559367,11250.654552099708,15006.88403051924,14929.681404476762,17120.15106589745,19777.12073450396,22303.152884314983,24901.05101161858,24951.176406963183,25970.76546260442,28698.90308394204,32366.39564303725,34784.068549210286,36669.91204002236,35541.68770807345,35993.925986225244,37359.524788458875,36151.613975215325,37760.282318759826,41540.256308779215,41898.351713432785,40399.4673154664,38701.517892299955,38209.658305033,38403.36147088794,39901.50721517371,43274.10900130528,46745.10492554347,45248.729784830735,45029.03337406174,47455.071258457,47565.49655720125,45292.758034940045,43809.250394661816,44673.168755408544,45004.71307804773,46292.35212774473,47806.46411899152,49755.2028900482,51681.81612403632,53682.51241852986,54790.67739637912,56260.96523636723,58913.827605217164,61686.44731474516,64050.152915810206,65075.85763359421,66059.46584676042,66824.32160541294,68723.95851260905,70589.60536529335,72633.09406643816,74837.09971327004,77423.21549312609,80515.09030996346,83499.3781063516,86911.4908028682,90977.86806223258
Infinity,Infinity,Infinity,Infinity,Infinity,12547.946247949458,17816.255761425484,16763.051618738784,18232.57123525778,21914.618917550542,23848.06850626981,27838.14870499395,27785.265253276688,24953.14497228756,25709.6359676089,27198.09719238994,29105.382984328076,30982.170740006208,31633.35481311639,32807.56577683203,33542.8323580159,34413.21835482617,35406.093047530645,36827.37397172544,37787.84960938879,38322.35678676944,38602.80953505818,39095.755357602415,38523.65722377096,39027.55189087299,40391.9209499198,41725.93856002559,42417.7640160941,43320.0763922362,44447.39282890876,45169.59974866386,46451.018850441316,43499.26490700618,44112.81754893419,45479.044095802,49267.282413275534,50786.12972160147,53130.581528468094,55157.06568730251,56837.84406645794,57651.554486527544,58036.287447692586,60414.454271319955,62622.1004887503,65475.16481390745,67256.53920704023,68306.64808875034,69202.1380343387,71955.27108823242,74131.66318077754,76241.84286138622,78377.0169401037,81091.88238191216,84466.72418924337,87410.9450724648,90759.42725914369,95340.3389393226
Infinity,Infinity,Infinity,Infinity,Infinity,13183.891053582598,19601.250802516886,19559.043773456913,18822.970654021206,23268.098470256853,24818.30612219926,29543.502700216988,29913.650170523782,25340.78663938329,25150.899755960352,25590.742634493366,26257.2618878472,26930.45722340216,27558.876314170742,27914.84637164117,28307.341602112665,29775.812513988694,30219.003017821447,30768.966334171084,31139.012102150256,31908.97854951219,32932.07718288921,35388.75490628311,37353.332277444664,38183.042250436825,38705.861921706855,39187.423118817205,40268.87932495139,40696.192535134935,41104.57054259537,41439.869363991675,44149.91353673719,45205.35142078889,44606.72997808055,46702.89462848501,51846.80944536875,54010.38148437422,56531.90384081378,58687.5735323181,60126.46536614324,60613.5367920296,59730.65477978035,60743.70691968561,62767.62720675131,65956.09577755016,68778.14511353425,69720.94701750735,70624.01753056943,74276.54879346315,77113.0939909647,79464.70272131357,81713.28079248947,84540.49380014706,88155.93305386972,91103.95237053078,94476.75645272028,99423.06757280846
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,20212.129815861375,21936.321112548645,20332.25398531498,23850.589337856258,26528.848681254567,30445.432999210734,32285.430324024135,28117.68286029805,25235.358423282873,25817.012790960634,26540.545192890357,27178.312373568966,27588.098710010752,28090.840596554557,28348.15836505986,29647.22596127865,30245.564894403124,30931.871251141787,31255.74061356161,31826.389372587728,32679.361306303446,34824.37284974276,36545.60196919103,37317.641310832834,38000.99487773445,38665.10780243752,39691.34730389875,40243.236386293385,40796.71265802141,41207.18426098152,43583.54801203782,44449.83395839753,44400.54526400441,46299.807817826375,51596.814423497635,56183.17648528803,58658.77558965737,61183.72343688089,62788.30553934831,63043.38678947869,62042.24554400447,62159.09942565854,63962.992820993386,66495.76011648575,69717.05692996178,71378.38715430054,72321.73433001753,75904.70340070082,79518.60289409921,82154.38549335705,84440.54043615036,87171.34522938136,90832.4633273277,94055.1388330771,97370.44252545398,102187.56654759597
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,20355.79316362286,23368.84743130821,22810.730870755717,24028.956506480416,27477.448602053068,30901.939975527792,33760.295880418365,30320.812525011836,25741.132356610797,25967.554543978036,26698.40472823209,27341.43997839201,27651.46190251509,28232.32261933205,28426.135505934995,29684.143001587512,30380.91669501439,31096.453849312064,31424.394815711978,31903.645545376017,32677.663457251685,34752.28963666108,36483.33809433958,37361.18914517749,38160.350442390605,38862.82526740494,39817.96630172573,40428.39823392934,40984.5641393898,41372.557980630125,43597.511971618704,44458.24816434139,45324.5324870655,46479.14268023453,52168.62911526962,58166.97908350443,61498.52330452818,64160.25031224452,65917.60150486037,65964.33423977216,64690.9153506205,63590.89839286077,64021.12016164655,66332.08733382047,69907.78098296931,72586.26579528149,73429.55539495597,76902.5592898072,81358.0309181482,84636.18446629503,87151.66488408597,89956.23617815162,93662.51512290357,97134.08193967902,100485.77012186205,105263.44574054421
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,25850.19398895769,26438.386872148036,27885.81213581608,29675.3469662462,35454.28267902249,38184.93092818211,33509.21431476393,28539.21642220495,25345.93614927855,25444.342273182465,25589.519622255124,27074.9291937901,27338.191704213277,28114.98493320935,31125.364552342173,30005.32553982612,30384.877467322964,30966.186556751112,32831.87361844506,34162.637788535445,37279.37895493009,38625.285959605724,38253.463061699425,37699.428279390144,38085.87312490506,40494.838391070196,40431.445069103334,40717.85719079462,41524.14384797381,46485.91260932766,46025.86154204304,46851.28817095702,49086.708625718675,56634.36096143414,62795.24482696406,68563.07587703515,71245.57648468217,72993.71695618828,72686.00419180545,69624.1803463478,67011.85178842294,66274.2202128568,68860.49265977017,72311.87477101003,75837.70223011349,77869.89110924341,82504.43514804493,87379.77307872051,91689.49360613195,94611.75811896569,97613.2861703583,101539.90672923654,105164.570116435,108874.59167048946,113949.80647216608
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24753.568826058046,26838.217515384462,28920.449413243354,28633.787266981933,34747.50947342845,37056.318054407246,34490.70019455439,30558.68975635797,25945.705620112014,25639.027193759775,25758.293163927592,26692.059059689822,26925.37627543023,27407.49142520515,29683.418835102577,29968.094908626783,30318.506444420116,30741.051116887294,31991.302061897033,33463.46293229169,36157.80341005575,37645.66594151499,37702.42207873699,37675.36868426614,38016.80909534708,39782.35195593673,40300.83929262538,40660.19353735131,41181.79929072962,45269.65717791857,45255.52331106201,46067.54060452608,48824.5533691023,54940.13980498723,61390.04556555897,68446.74861616304,71964.043364805,73921.69619986447,73968.38561889077,71175.08964689107,68721.83029367891,66883.65536122654,67928.5411179912,71101.47224709397,74721.57216908864,77682.05587514391,81766.24851031505,86375.35604409751,91468.6623892294,94987.8070984444,98145.78269636477,102031.36090337743,105701.76914784174,109611.57409892605,114583.43042191138
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,27391.53622005544,31270.8694811548,31510.198637294558,34416.284996687646,39038.599871383834,37499.70180225446,33784.198447756185,29051.52720515908,26067.52771056305,26155.13058922652,26302.918306846135,26664.452657910675,26978.20305277567,28472.5180772424,28846.86400770034,29349.872276985923,29784.033413826237,30613.72386756646,31618.05402187602,34048.71618789263,36038.242802116336,36926.406475232936,37438.05791302192,37962.05173513528,39082.768420910215,39532.51015187026,40014.57794263283,40472.45787192129,43378.10649108188,44471.37945097498,45517.70731685605,48049.641458344675,54775.56212996904,62203.75179631467,69737.98308112577,76968.33030594845,79145.7500701904,79373.36257525288,76955.69771854856,73260.24473182262,69993.33948384813,69665.48851044114,71965.87944465519,75029.95638716385,78750.64761618096,84450.4885117889,89472.0296236363,94595.84119278152,99866.76471514902,103591.66496394154,107538.32930555055,111426.79650430805,115466.23855469361,120610.81078655456
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,27657.142956949494,30629.763124221994,32656.797871460807,33123.85154519721,35355.4739605184,36818.399432590675,36652.294189155495,33655.23443798568,29516.037338060407,29120.760404300767,26518.4614704014,28580.241681299452,28061.39452959435,27343.707742340222,29550.975963665995,31366.184402837374,31315.264858310045,30878.60575972606,31555.76617991474,32399.53241889758,33198.362590669756,34695.35029136267,37491.1498444789,40178.35021331426,38753.705315166284,40726.47216835717,42097.93644668278,42015.089254849096,41615.268682719376,42992.87754359258,44420.965408584416,46265.99906247383,50242.489829344966,54921.198536345924,60185.35283883436,65680.51288736479,70675.5176913743,74785.5626125386,78517.15272886398,76871.29207725792,73923.82505771802,71806.85046943431,72767.2918377219,75224.75916590006,78229.7079007331,82559.07083266792,87032.30132724674,91815.74494625679,96921.78300098228,100816.75097304398,104675.83578194225,108417.42021448255,112416.72424801445,117437.08315559509
