877.2467688415636,3178.7576192484366,6122.539559350995,8674.845642734745,13634.232290043174,18929.453510172923,21912.695100212615,26204.094337024144,31820.60566422386,35656.03992513981,40453.43726019468,43309.27771065376,44939.01242203557,52521.060699401816,63054.573197120495,76598.59941432475,91314.25905636104,105802.01751254791,115330.24194811798,127679.6721008861,137540.23101430654,144543.32689816938,156446.25525090704,168847.83303699078,179730.8904541823,186441.2255193213,192008.6442734265,195700.1324432133,200204.04010204773,207337.37941273616,219006.4316113701,230888.95291989425,237550.27918745438,247586.147926101,258680.89263761538,268046.8512765973,271230.38225751714,276459.4803244657,281676.0424490638,284471.9526189003,284918.11912048556,285179.94261833566,285296.10384842765,285416.7388267366,285708.71747292357,286345.78668174334,289365.8904283566,295808.1707429636,302924.8850688078,308844.7404727128,312939.9165300184,316309.47329942853,318774.3711148587,319761.3776793254,320315.4021971993,320757.9303443149,321126.0541426018,321491.49796099274,321899.6359724282,322323.205506775,322593.3689073572,323009.4440076456
Infinity,3840.939173349836,6889.979612742827,9352.415470914832,14489.494394635378,19825.223812837183,22595.762652563077,27035.166730935423,32761.828150700938,36433.76670612876,41366.542236044115,44012.91849120997,45294.39689484235,53281.15626645262,63966.37549854011,77648.72075206629,92425.54946371818,106902.50436107881,116136.02484830955,128673.37941189515,138432.05006585811,145148.13577965932,157437.2555786374,169854.420073284,180639.0860934278,187134.26715895618,192667.61359127238,196171.6003521039,200708.45081093168,208058.96550946956,220007.5595000362,231866.4564271731,238166.96301243722,248447.70605883235,259611.47924773372,268881.4565439221,271548.79476857174,277094.7663642632,282349.3512243367,284955.56063271686,285069.54231328156,285357.0406955999,285440.1816096525,285570.25532239786,285926.9886127208,286652.737320218,289980.8059396388,296689.1700998718,303886.8335647126,309740.3532029166,313658.11372111045,316994.7071348082,319354.5988185448,320162.94547516416,320644.9732875938,321025.45942246146,321363.486663418,321724.47739761387,322099.98571478156,322504.0613005678,322740.9248332798,323110.8820749136
Infinity,3832.4435816489877,6877.590958400677,9342.83322860344,14462.414692112094,19785.997415478352,22575.064730604197,26992.970424566443,32714.14614205886,36408.88861214656,41320.69944699608,43988.976752114984,45271.28753760141,53207.550759643855,63879.70015345972,77550.66156943305,92317.12392368927,106794.89538548529,116075.88549103274,128573.82193251418,138341.68082003997,145078.33153737674,157338.71292594977,169755.2223997412,180542.82024807972,187045.41626266245,192589.4363480137,196105.5779862917,200637.06964407573,207961.02316180576,219903.9680214624,231764.04000137653,238089.26089541824,248359.61296231576,259515.7185529831,268793.2310448803,271506.7328934867,277029.64698462066,282287.55699689133,284907.97736346367,285057.6119767945,285343.2734367446,285432.31280190236,285564.2540148178,285918.2633715175,286644.03993941203,289955.61194286135,296641.0048263278,303840.7953764362,309718.19650867395,313633.15911062487,316980.71242043516,319351.32247210573,320162.94603000564,320649.11485369515,321023.514032297,321369.480246152,321727.63284627604,322115.18250421283,322524.503346636,322763.52008507797,323138.4153061426
Infinity,Infinity,7663.276594080642,10234.801324435377,15370.993968181407,20869.00998872929,23543.190343456463,27863.576264689826,33755.895067187725,37457.24516655509,42288.72466441064,44982.02466528573,46093.086607675694,53889.054000027274,64966.69754608827,78828.92478006147,93744.18082251748,108263.56988057593,117424.30280287522,129761.34153360267,139624.99081584802,146209.7459087815,158313.2969914098,171094.09661169277,181877.63672587348,188209.2326009578,193512.3920353924,196942.98818348115,201335.23554786047,208759.51676914323,220969.97105020878,233110.07678468619,239320.304955095,249321.8997293263,260721.0057849691,270030.91502774117,272490.2144025354,277601.8987836225,283148.9368164991,285733.1311898492,285579.19452559133,285539.87953351677,285632.1072759761,285724.8123940758,286111.50231805525,286925.8303715951,290387.65254563256,297441.6385845799,304897.66581038776,310808.1346247961,314659.4553030516,317814.0349330335,320149.6474898912,320792.4973367554,321081.57647425414,321372.0049558027,321643.91035968106,321965.93035082927,322319.4796756307,322688.3596372481,322912.52636029496,323224.4123234909
Infinity,Infinity,5473.074315441399,6874.972653874731,8925.515261183438,11181.3087151799,13303.954194179074,15234.64477908919,17854.36777668531,19949.12780621492,22323.962990516047,24072.758252371525,24523.11094432078,27678.400484578087,32823.51408263889,40131.02804226891,48308.56137945692,56316.67239281339,61018.58424511512,67468.00468643344,72207.94781018356,75398.00850431828,81531.55350709907,88026.36858735545,93433.91512155106,96082.58025544095,98035.44182439524,99176.28058050011,100703.71335192713,103619.40750960674,109569.76661008537,115667.14783216848,118389.9281848167,123201.78945998916,128739.0035995773,133082.83052669984,134008.50463433264,135740.20142481104,137468.7250490184,137997.7596522258,138259.08183577054,138632.82590910853,139210.98920909013,139862.01138282884,140423.25443655794,140743.3928217325,141980.92119709298,145318.67980100826,148956.7829970467,151916.83157280565,153766.6083257996,155129.4296067392,155928.92060928835,156598.29027099258,157305.85978565007,158111.95661825384,158936.98641988754,159964.88965131846,161354.70756718412,162764.03895789717,164160.94469888502,166141.0138827792
Infinity,Infinity,Infinity,6898.081811061443,8282.953987638308,9835.951408474737,12082.328164277174,13567.516035256183,15482.944041691033,17367.78208070052,19245.912217937057,21030.446419634456,21580.90239264329,23546.708746619588,27124.874188258895,32531.798164943764,38690.91756752089,44706.79922329734,48113.2581498467,52811.13138348773,56115.03780172555,58434.17022763947,62861.075304250066,67592.87963219115,71411.68160139574,73029.63158179553,74118.04381689927,74844.03333193681,75789.39287368751,77603.81606987072,81841.46527836402,86209.8735817508,87977.35276793077,91289.95648923401,95187.01061438317,98104.26676530889,98742.91156542323,99647.04488137813,100542.34049780609,100721.83907981793,101463.73500934572,102420.31377026717,103713.32903967387,105101.99695829875,106294.45739058868,107013.01524178371,108007.42769796394,110556.15492953038,113265.04240866892,115499.03457910595,116913.77864495033,117945.62880479339,118576.33480081821,119613.2613377185,120880.52375584231,122346.0430287581,123867.8985738722,125678.04029036024,127970.93109248269,130298.57284307634,132658.18363654747,135773.12460642756
Infinity,Infinity,Infinity,7020.059556842204,9228.130103843727,10870.532294777737,12065.970800040182,14249.681308060135,16517.227233581933,17742.838739394225,20035.877898599094,21130.64261864771,21511.073880219054,25064.571648631245,29203.94463657205,35043.69827759901,41358.76821176599,47338.78195520045,49803.5538715079,55127.36472137762,58030.822190225495,59596.363966555036,65115.74099805126,69916.62227641295,73496.2175457732,74390.82267666061,75269.46152010096,75415.89812493502,76571.9877306302,79054.0928833899,84104.02746104552,88490.42502503683,89238.30587443714,93264.41169848845,97349.29270155179,99988.06138355515,99144.08361891753,100770.79063330602,101682.71641759203,101239.71987522808,100911.37033036289,101200.19906338118,101658.12038508017,102189.78892830343,102664.02002022351,102966.94120886712,104406.79200657834,108135.36239720265,112206.98983224215,115508.43402280571,117577.95080003029,118465.76302322737,118878.72011958323,119229.7167186605,119871.24679040372,120587.67060957002,121301.30780429422,122213.78852289652,123455.70465793888,124722.16118590157,125945.22926789311,127725.10304850669
Infinity,Infinity,Infinity,Infinity,9813.0185947681,11477.13247660679,12324.710564193443,14758.887714683211,17162.927304819415,18162.37613813665,20594.291070591862,21421.287909472918,21644.54298329038,25812.773382602474,30143.17746068514,36152.798172049326,42533.73738955489,48513.54896700865,50613.592148339994,56170.9984331695,58925.702363887016,60180.014225176696,66151.33577364101,70986.00252231791,74461.40001569348,75069.97653635315,75869.46435171086,75778.08051602401,77015.4917658904,79779.3773130892,85138.92619784016,89517.78499345956,89857.79983187071,94165.83482140143,98328.4230752954,100846.14732383376,99392.91004518249,101338.83220350121,102269.80556804978,101581.97665166573,100818.61226833299,100997.44520512747,101278.40227179653,101630.69271288709,101989.05908698747,102302.17700022717,104107.76744540638,108501.16114557048,112946.72243329814,116168.34249909087,118064.89427349811,118897.28884503951,119208.16430290023,119293.27190229636,119830.80049521686,120454.85223131145,121055.33649787118,121807.78340968535,122842.61558908061,123883.1873531287,124854.32965589414,126295.30947850959
Infinity,Infinity,Infinity,Infinity,8867.005647269127,10907.609583638996,13053.070793505885,13865.30108901395,16272.58582229293,18306.362589607674,19982.41942798446,21765.88106001297,21585.68477845379,24254.126977455384,28869.771710657362,35543.943461203016,42553.26398014131,48709.6501462419,51591.97232113173,55671.02863996562,59390.99223786323,60919.19385474981,65162.82046947465,71024.35574279062,74783.30584820553,75778.62861852434,76033.87289081074,76242.50900538087,76720.27711873612,79097.58296100478,84427.43319660815,89615.67963466368,90867.34639864243,93532.64287994153,98241.74169434946,101197.08940792893,100776.66301146109,100577.70955517793,102013.37792790121,102072.89461822544,101625.45905540146,101361.26816206358,101787.62840354162,102153.06027853751,102381.61282970181,102426.22742542136,103460.84806013151,106559.89380275935,109916.89210240696,112651.31310857268,114352.02245755543,115597.88190390357,116329.25703897371,117106.25036089441,117986.4652170267,119002.22341598164,120046.72247756438,121329.12468401842,123017.61193277947,124559.35915221275,125591.44868103211,127209.42357615073
Infinity,Infinity,Infinity,Infinity,Infinity,12821.417073418177,13397.688762021175,15530.919326417934,18159.500627624315,19252.396833574345,21883.53178868149,22255.6739725952,22334.465769700255,27220.15926275395,32476.84545057894,39783.3739075683,47516.858509833146,54290.716485421224,55897.11241249766,60441.53581235752,63302.04916049876,64152.21758704197,69609.21052808827,75032.08251143814,79490.48214128638,79334.22751562642,78984.3700139869,78289.75033432958,78838.06925466142,81956.00805380539,88326.76609583513,93836.70227733658,94368.07497728073,97627.7172661928,102242.60606506364,105425.51745257125,102870.35697560135,103034.61671153313,104221.41508725805,103702.15380402557,101715.39442561349,100899.2388226142,100974.17265759736,101088.50430504692,101272.23010903464,101583.78972550033,103773.00793276231,108602.93580499999,112234.78177082655,114577.91161417228,115739.02328608515,116793.56396601038,117248.5772934838,117016.30482849608,117450.5589352572,117846.77275996136,118199.63845569665,118638.12333973813,119246.11083816834,119868.64199039986,120381.60125085161,121221.11299514308
