898.6487105365629,9328.210851416805,23305.5447998467,39992.64266889626,56432.869811623576,71022.14856303965,81899.09973598372,93052.57821290541,113129.41037757852,135928.8093538098,154007.90588444687,169807.01927805896,186611.5703161703,202678.5241571878,220233.99788225896,236790.73065863285,253495.63848970114,275242.2852054748,298142.013018467,317743.1323985511,333666.53915187955,350536.8254384882,365324.625513546,378901.9004288414,390841.9283957526,404791.2616285913,412437.7675811288,419129.21545579506,424151.6447630346,427830.3090728866,430436.66382974095,432534.71836531744,434048.7575127523,435484.15368050575,436406.28180543357,437458.3668552222,438173.24594699783,438859.2665385738,440831.6682448716,443929.12322149135,450102.2481509229,456436.9042960141,461047.1085103814,463684.6016413314,465253.23805415025,467329.6046635542,470041.12089133717,473935.2800942464,477440.3194868401,479388.83328134724,482224.6747163618,483868.4489578661,485075.88976431097,485595.24694144644
Infinity,5681.508631958447,14863.251126467007,26269.196051169594,37478.57282660996,47127.42640430983,53712.377054736025,60526.24244417512,74803.31904300275,91450.37415309205,104052.3102035633,114744.25133064196,126332.79263535139,137234.03865529777,149427.9135862133,160788.22548626352,172305.42990051492,188208.95008630707,205113.96159177457,219141.85595996102,230031.6919893357,241849.04224551795,251881.84072704392,260950.69444602757,268591.4199548701,277935.7465428958,282211.99346225127,285794.39742910484,288153.32604875683,289671.4724489487,290599.20497931924,291279.7486964773,291741.8367305638,292138.22451119276,292379.48834423727,292649.37796023913,292910.87069399,293173.4516385876,293911.1618176794,295519.10590933455,299491.1526257254,303770.4028415743,306565.5057906549,307922.55191168794,308495.82389243634,309060.8434659238,309963.8553259262,311602.0250906433,313020.63046356174,313512.87751550734,314497.94513320987,314975.2850148056,315349.6708687993,315715.94419333123
Infinity,4974.872551383993,13175.98697277222,23486.703492366876,33610.39457805984,42243.01049067462,47958.74548589676,53887.51838765105,66934.107558692,82237.04300313246,93617.91051956447,103157.88423235665,113579.28184257813,123288.6491411675,134269.97934025322,144470.79330537224,154841.99110997366,169499.03124733156,185156.1101752662,197995.33498299457,207801.60719247538,218576.800762487,227621.12201328645,235791.6368154588,242587.8091908635,251012.66927125002,254637.22065351956,257593.29042575124,259458.57225686644,260604.19165163525,261283.68800046467,261804.4789454059,262196.2528658601,262523.08823594474,262798.6046011274,263064.8586341391,263399.1197525697,263735.0966731728,264399.6714137204,265891.725158293,269589.39998282085,273665.9109798955,276282.9509474536,277542.6002187045,278092.0430581703,278467.5699452482,279079.44967035454,280316.2531692086,281404.0413850358,281707.8716948225,282404.79127405223,282723.76698164345,283059.3424103019,283560.3208442585
Infinity,Infinity,7820.834284895518,11960.347783249594,15982.75705374753,19084.433414333922,20561.421668040864,22142.440121748077,28069.074262825132,35551.55240847059,40403.0919201206,44111.115432407576,48368.84879050126,52212.41949905303,56797.83379094532,60902.91813024135,65174.594405666765,72241.57446362355,80022.34148076562,85871.45895366202,89953.90253780532,94538.69229279977,98147.51991676926,101214.19142032292,103435.56658779774,106474.5605163122,107283.84394424723,107919.08166756987,108297.06145905553,108611.89780864115,109155.01637862383,109963.08895090052,111135.93562831546,112284.64000584086,113883.48096791527,115352.88051649215,117389.50692800907,119537.5018871066,120444.50575245825,121470.4320093085,123091.96908207408,125118.47970014064,126416.75810456049,127485.70811651337,128561.0117560802,129085.00570596957,129458.40749773326,129573.48755038675,129709.18358605941,130362.19810302736,130603.84726349775,131604.3183524813,132991.4990274701,135570.8091158827
Infinity,Infinity,5610.6117975265,6923.090251361961,8169.36759335863,8932.377389908515,9062.272291198127,9218.056811706421,11619.184948704178,15089.955716463212,16958.980319141745,18258.48192616758,19823.648838811278,21301.20627622457,23054.311399465794,24613.87303448121,26367.733178688926,29637.640506057254,33383.46330203802,35981.23057002013,37825.77222683805,39735.81156907795,41299.671678510385,42531.013133409884,43302.83663000898,44186.05141906611,44890.62899327153,45834.16388219973,47088.05636693107,48755.654003552365,51159.43118375389,54143.618719709404,57849.932240265116,61552.867665118465,66035.77282136788,70322.83732003024,75558.26155893761,80983.92305639731,83849.56581088807,86194.51582039255,87869.49990176258,89919.51282216316,91866.84968263633,94491.33701183362,97720.7808413388,100200.06763229855,102302.10393544548,103473.39338608796,104745.10790066788,107545.55316427817,109321.40162746854,112761.2164701315,116859.52393230608,122908.62370783169
Infinity,Infinity,Infinity,5661.496788614172,5703.065755020825,5725.268765595085,6170.062286457237,6554.289244437144,6920.754045708393,7783.74423547914,8103.112825904613,8461.800318853924,8780.74514000477,9341.14411571288,9705.92971985328,10187.986318595102,10858.441357808817,11709.02082181968,12794.80432412685,13541.596547638717,14590.847556260213,15256.173365058716,16233.773745011942,17106.4671584861,17947.57475642034,18171.296506224666,20387.492508248983,23261.631711304835,27072.240771051896,31841.24166784205,37881.765651165784,44838.49475614451,52921.24749892307,61009.74853078474,70296.01861672892,75035.1531991568,80671.34559402097,86139.75385140552,87657.52961311347,89352.75086072386,89694.37584957067,91749.33644839594,94310.550611254,97906.42865064114,101785.71782269076,104004.55159622626,105816.26451766412,106271.57806738727,107686.73692551634,111539.98073960059,112655.45551832364,117048.55983403864,121401.04601166067,128268.67712495557
Infinity,Infinity,Infinity,5688.0118026220525,5730.968211389324,5719.167084502573,6085.210713059092,6399.456923054318,6845.571578891588,7846.058510487733,8172.266472738422,8498.583254386323,8852.671456988859,9376.708653682506,9786.335093988137,10249.613644100315,10931.359460147356,11883.863651602634,12977.553859446094,13667.787674018273,14660.693768005043,15387.660608082166,16310.736512463774,17176.734392929047,17958.647660516082,18238.612404814387,20309.166834804037,23079.5293594706,26747.138941662753,31361.087369087563,37235.48495756747,44005.639314687825,51891.43658745747,59777.54057344046,68847.49130033223,74826.88401805676,80450.8572723848,85918.54929525133,87534.15804044288,89261.70994576703,89715.09305177181,91778.25863879055,94291.029460218,97839.60388660568,101648.62331936209,103817.03899617362,105645.9134772987,106149.94843501989,107564.76230294531,111346.04588063399,112507.47293763336,116867.96637435857,121223.01062593448,128075.3502086573
Infinity,Infinity,Infinity,Infinity,8272.10550411891,7647.011415586347,6589.688618300878,7006.62845094205,10338.426862216782,11897.13284361404,10684.28297360473,10061.896698959388,10948.800794914641,10626.896286858986,11887.927488389636,11713.79956860466,12238.243667745974,15564.034723100125,17024.742544035125,16209.092641699997,15379.038123460172,17225.458532057735,16971.644610870968,17781.48955264715,18080.12111338974,19843.01283698236,18515.601268293976,18864.59269088615,19527.992283024978,20724.05566357672,22682.140527369567,25206.427830263863,28463.66761121561,31731.36210296961,35923.74914804289,39844.9798294724,44671.571972716076,49640.041960825794,52737.84247431226,56139.4008420447,59623.94118091009,63826.5689707508,67309.20284593545,70807.59700992251,74442.50063574321,76833.75846443596,78606.20984888243,79748.84924835924,81199.03635224912,83641.3523208315,85391.87651334176,88378.4269717371,92110.3236519757,97718.0938084594
Infinity,Infinity,Infinity,Infinity,6056.447244658056,5954.733520253267,6084.1330380747895,6409.007506228893,7223.761139011218,8206.697966531025,8374.615760615769,8599.165144667963,8971.294483242265,9399.25016711246,9879.631932108174,10310.872622782432,10863.605178514128,12161.771029685611,13472.499650998989,13972.355102765085,14601.825797654481,15380.89355432683,16241.319751749197,16944.152189135475,17524.60589093457,17809.579705126038,19418.465639420665,20649.00367140254,21834.185570949627,23457.7046786547,25878.961464822478,28686.63509071207,32350.871548334268,35577.66977606327,40120.82558790577,43973.3483573956,49180.95581285562,54134.43526403041,55635.194553486945,57861.324959726495,59665.06947257561,63679.21913522451,67951.63205406423,73007.84650176168,77492.3760123488,79921.51015504102,81560.01613643716,81894.35357012064,83391.18934924854,87071.84001153811,88021.14023026105,92166.30559872258,96035.56483814021,102396.27650883567
Infinity,Infinity,Infinity,Infinity,Infinity,6378.481566890008,6830.425611696842,6876.268937416383,6806.320079733332,7477.028190046077,7692.470378094744,7967.223058514435,8220.567168973546,8537.43241190705,8722.24746780667,8975.163827891229,9324.217947370551,9989.715475438486,10893.974648309912,11392.031792338785,12180.569898604776,12741.910721873803,13571.053365518537,14413.824330682803,15330.956035251249,15735.59511312038,18223.003189420255,21345.704674560526,23150.070317242535,24965.684031700115,27599.824309729138,30552.630856080395,34373.536500341674,37652.79209880408,42353.23774191382,46144.27703724627,51495.276021917736,56507.20625137556,57620.18516643365,59659.09896470899,60978.278112832246,65045.39387051667,69482.28726961571,74815.12062028037,79559.84892324403,81858.25105001306,83320.50220922497,83366.27365081401,84943.13345062721,89027.31728930782,89714.96346029009,94162.14439743743,98189.19277666061,104870.14461008838
Infinity,Infinity,Infinity,Infinity,Infinity,6565.423260529634,6978.675013094364,7027.002907849947,7058.610693987678,7753.0847857066765,7974.699301839147,8200.184199934127,8484.914345038429,8698.663237117591,8886.552773689376,8956.951642428901,9173.473171733796,9918.03188338936,10875.070230721984,11310.044223247569,11864.83747486819,12273.957909072466,12819.638259686688,13375.651410704384,14072.34818967594,14472.327870956397,16691.368671089083,19548.110020037497,23552.54372431681,27023.21398431724,30110.553190098715,33534.073405485986,37622.30016865139,41363.64975928678,46009.085888386515,50157.909949026594,55459.064879630816,60854.6583705728,61933.65927437916,62623.72104325539,62847.51369292484,65287.323003439014,69579.15128511416,75483.5510512397,81684.04621293861,84829.28734246377,86264.67405010386,86265.88260098133,87065.16742425872,91072.18886861858,93099.63232164658,96693.22945457665,101863.79893313124,108625.53921817635
