215.62400251700686,3588.6217981106142,10776.99819002524,19942.730419567226,28933.331046090534,36512.79021152439,41341.5877701127,46364.22159266526,58095.44523234241,71929.62737076722,81951.52222587798,90171.56731470207,99280.98257796535,107588.59273537522,117193.72921765101,126021.19779086114,135015.95866061156,148287.83131968722,162553.48604609104,173973.1055706826,182542.6712892776,192117.74347684247,200021.3633422919,207159.79224510866,212970.0141384012,220401.4215864844,223287.2577334487,225509.56918554974,226874.6911505111,227640.033374494,228077.41238926703,228418.3368655782,228732.6490214397,228991.42059223098,229336.1441136683,229613.12034464465,230026.56338498474,230483.4939955093,231256.05360783724,232792.57930643644,236383.68796900375,240414.9212113873,243038.8731628797,244428.49113670836,245119.76151150613,245419.30173109335,245822.9287722016,246701.70877702485,247498.82861825044,247694.64778956104,248159.25715081103,248353.79420133456,248682.75304762428,249379.7645349049
Infinity,344.9615893955056,1613.1215605094858,3760.051129517891,5826.989372880426,7243.264298516472,7634.8173344112965,8084.54046291112,11564.525048030373,16292.166973652964,19013.793893589347,20936.7811093407,23274.985452081146,25319.15670411008,27872.471714176114,30121.040419753586,32567.29782301814,37129.99809415547,42265.07750798407,45898.15892496304,48351.20311035449,51164.646444975435,53343.69860763183,55160.525825491044,56327.734862596924,57946.27344777626,58534.29828917119,59189.54624533401,59983.38895603763,61078.94325877516,62792.16741668303,64986.22729211823,67826.57647138182,70647.6461987169,74183.1266328859,77516.42949597465,81686.9539443869,86018.7710798183,88353.47611852657,90459.61876516369,92447.24607099894,94892.99274491418,96937.77507028262,99281.17992968322,101925.01261807271,103701.24031460659,105128.45007533411,105874.5820908149,106731.92094928797,108724.46087790094,109928.99061568337,112481.31237057807,115683.87977365752,120632.25538288648
Infinity,1307.0767320061104,3528.4903917861097,6060.019294322547,8098.786103461989,9217.338153720586,8908.39207349234,9408.188054542718,14297.253464833371,19297.460448694423,21219.25828058922,22637.499145097685,25280.386735806664,26846.114044071302,29879.373502926086,31818.326270949718,34227.99466158189,40025.94743312211,45388.93615601798,48199.544229219944,49782.91346634343,53207.93067135358,54796.15433733177,56647.092810689086,57550.12425323098,59909.93089408457,58819.67332846373,59123.9609265192,59618.95557165636,60210.79694070702,61188.76254493999,62516.14723943344,64285.172186715194,66055.03930578957,68397.47921737732,70543.59843984032,73310.91299215237,76243.59402768513,78211.77827168576,80658.31181178223,83987.65659508845,87947.61587075795,90911.90902469691,93350.56954542115,95559.11365979056,96737.65142921152,97565.44818509785,98155.62354837466,98884.42112529064,100028.36682408815,100828.19816180212,102291.72778079385,104387.85909165295,107851.31574594448
Infinity,Infinity,371.6530967717277,425.78003948309623,469.7803062952022,475.0583903860702,851.8794905373043,1175.6416255113913,1582.021518915796,2533.5111525598604,2917.4077715267113,3317.1059055992096,3709.626888596899,4306.8485520140075,4735.440602281982,5274.68916505259,6025.358759045465,7045.318256544493,8311.575163108135,9205.25316463217,10347.273601772697,11177.984794169412,12280.3313101779,13287.227404910522,14216.23431275707,14573.108434844045,16813.834829790747,19698.966832759692,23495.623242750775,28246.53582263048,34290.787141130495,41254.73376176357,49347.914867144995,57447.329361927346,66722.40069813927,75707.87956024434,80880.23116538582,83896.33705633678,82969.42699848987,83804.53474422742,84322.8269547734,88054.70629712244,92491.92653732166,97051.01573936387,100669.88993035359,101803.8848611338,102319.40277992268,101532.38389280211,102351.27001092046,105622.76086703518,105113.6824389318,108518.27534656358,110955.8925257753,115826.80785890509
Infinity,Infinity,1763.8490948042513,478.62215110343993,553.101401939319,831.5457281550241,1828.6446019630075,2101.9738022213837,1195.3922972972962,1441.977043930252,1755.2708550391617,2441.4179514171633,2933.530294709545,3844.1613488215594,4291.811244958523,5029.887723124351,5985.285478374462,6398.269616212935,6911.171690425218,7543.3449558378325,9051.828906869176,9956.27273166429,11530.478601450164,13132.207625799014,14912.124410222536,14977.812511601436,18503.933351353513,21644.401779301956,25792.7336865607,30835.501898378585,37178.13475481118,44333.84055791712,52644.33058053452,60755.471077210976,70240.52991801218,79184.27563151257,84584.5468936896,87639.97443943669,85893.94858339473,86333.51554087155,86051.23402818077,89760.30869231392,94585.55173927025,99710.99926677247,103723.66455565872,104764.22693297741,105137.83695909096,103931.18211422354,104805.59941428679,108703.79321863606,107810.09583254265,111766.67358078712,114346.68603663678,119672.56117132284
Infinity,Infinity,Infinity,752.58065027436,843.6547680294253,1266.041057497727,2589.7459701409853,2836.6973385780057,1235.2799234696263,1311.8344524267127,1827.7328936412086,2832.667926767784,3228.1926802660146,4248.249740627759,4544.201793189805,5379.781046093837,6338.323060640821,6326.9828862140275,6693.243283894793,7436.656167487351,9385.13283441743,10249.230366133019,12031.62236257851,13701.095120302522,15613.90698579669,15446.269424486101,19649.458147746398,22923.201881840312,27258.648765693404,32460.943535753897,38964.84135210932,46223.85175773759,54653.04034157931,62768.8830288823,72370.36371554922,81289.94920072675,91976.13750932572,97455.40424809977,95364.8832884004,92703.51889520054,90390.81143741314,91282.27760590533,96078.2738103784,102974.86513133543,109312.79433624342,111701.45591214068,111950.78770244407,110210.3855866541,109741.20567777017,114058.95187943854,115088.97379918107,118030.69252219821,122630.89197190068,128544.69502196812
Infinity,Infinity,Infinity,2106.0294262398606,857.7139013322469,1289.5929867680034,2842.2070431935535,3715.614005868495,2159.3033464161604,1347.7503788140425,1823.9662581113676,2813.0176583645016,3221.842692559464,4239.785455516265,4551.860594488832,5383.027768428305,6346.686930968821,6372.530346275272,6742.249511432182,7465.71025759112,9383.806370238097,10265.315058317257,12025.481021263156,13681.236791408332,15561.547356376526,16112.618014965437,19946.880976701275,24496.169665088804,29051.763808727635,34590.784151637105,41368.14165820122,48910.78979889912,57516.93882330005,65844.1019212351,75440.17711319003,84580.05350237637,95211.90369393011,100917.38481811689,98908.40026420593,95438.19247765346,92788.66504993137,92872.97566174234,97627.31974527625,104888.486820551,111762.13074943483,114542.02922217498,114720.1724474895,112867.70106389797,111969.84059688896,116300.59177494215,117985.39157650153,120521.78801613156,125660.43887517287,131696.30482123874
Infinity,Infinity,Infinity,Infinity,1018.9733347051194,1416.4677849260406,3003.021822188089,4209.927253146246,2869.8341894300347,1417.5382929268346,1745.2689151427492,2659.6405186038073,3322.601909502222,4365.6445841494005,4818.231869808949,5435.070726867991,6465.527959897057,6668.919329552022,6696.878639620582,7313.698904667238,8967.902259214132,9936.80136876618,11670.688302379487,13454.611467914843,15497.011337659036,16428.512502160313,19873.47226949907,25061.03375576253,29685.479535534592,35366.57206675468,42254.36166134817,49923.498154279754,58587.15308492652,67037.90084091686,76603.80066697065,85872.74514764178,96449.43262259167,107426.5220103416,107954.47777145049,104269.61137732609,98660.24833686698,96719.46680841153,98584.79658793281,105705.02230056349,114264.24847667885,119405.23435215373,120949.30497269615,119061.83287887897,117629.2432951133,120487.81293939638,122680.77476591445,127027.17267419983,131107.77026420686,139061.4985352914
Infinity,Infinity,Infinity,Infinity,2192.616809495253,1074.3825833988888,2067.349913566578,2975.427057104347,3131.088371005922,2675.0175503816517,1720.3731982951444,2346.532618014974,2837.6617628455156,3662.3397406668228,4084.424719357635,4646.79030225154,5361.608259989436,5879.888726323181,6508.444803310242,7040.5304911494495,8195.766127597975,8852.472971100284,9998.710296198129,11111.691724472454,12341.355396430434,12802.654776793492,15889.668175016903,19810.818652678332,24868.683086033743,31103.928465852558,38852.00040662578,47651.879874231316,57703.10659239684,67589.94613269882,77234.50249985185,86541.94435174906,97211.17366997332,108116.54663325733,109337.0893411669,106049.170802075,100135.03017070395,97866.26419429628,98688.49784443682,105412.12625517185,114051.43343803684,119791.26752689303,121812.32460843188,120132.8251087432,118557.71360192349,120575.90923706643,123052.54946529958,127696.64150499155,131262.84104655136,139465.04929642566
Infinity,Infinity,Infinity,Infinity,Infinity,1184.8566827073657,1861.12091166144,2574.045956384517,2852.6599562062916,3552.015871646937,1800.6752544412168,2247.0260365112463,2696.6813705408845,3382.329251084543,3756.857082751562,4181.172738935336,4728.499585558781,5356.748779495045,6129.244893252011,6621.533802099666,7546.507367785161,8085.185164661397,8981.961134882526,9835.421223330977,10757.272301274528,11093.251154985242,13664.279057431118,16999.483103886843,21419.045633916114,26967.372271437678,33969.24294232644,41983.02093961625,51197.123723939454,60436.57957322145,70963.15733997361,81207.3539237618,92931.05117818083,104926.24075832355,112654.18995383884,114567.36493877837,108654.55636591866,103452.59210397469,102130.94757890298,105797.85469060348,113879.67924374265,121203.8824051729,125977.14524874825,125767.29839157165,124162.27182210836,125477.26224040297,126591.78034320707,131584.73101711343,136927.87027280594,143968.70253647983
Infinity,Infinity,Infinity,Infinity,Infinity,2371.843820256021,1778.950770609838,2421.4474883053485,2836.3020195356266,3741.2987498630055,3180.789035901239,2315.476234751467,2798.279018718188,3446.7643260944537,3853.8077580386926,4213.914933061137,4735.976935276156,5510.145758727209,6286.440907472761,6687.591990059218,7495.745553298262,8044.511442723683,8871.78293271582,9637.347399998936,10435.413356511172,10769.91263202197,13097.090599481247,16168.844292965625,20266.847574699972,25475.240670604642,32108.793442313618,39733.80525326195,48519.8110874594,57334.27138837228,67398.77706406555,77202.3053718802,88464.63392076002,100004.62858890163,107345.25908833148,113679.39499512913,110285.86522559704,104781.19354000533,103072.87901931634,105610.99331395213,113501.15528636595,120449.33280530319,126010.24400666756,126350.85597923191,124939.20245450317,126003.67233197902,126360.0202262483,131564.9609881769,137180.1446245461,143649.7895414018
