219.57524253279925,1386.8495140299403,5296.28014099001,10692.655102052551,15493.282742796022,16416.03353955444,19498.4818261192,21382.862770941894,22513.626148447518,23026.136654382746,23750.164255194293,24409.17398552376,24781.808206124228,24942.120125468093,26112.749643337003,32798.64956406021,44775.472533862,60580.584415205005,74655.95849105652,88194.02874189094,100051.07054422135,112177.85786908599,121111.78701039069,129676.14089198678,141358.4793671459,150720.4093755118,159255.4479183021,165332.59978992704,167625.90368194875,170479.45222098834,171966.92113097903,172766.18016822217,174314.08962155733,175781.30781638034,176990.10943669383,177390.80224957463,177697.07656262114,177997.70991064375,178300.5254953876,178846.8657223108,179395.0763627458
Infinity,1734.8154517432827,5883.029972297243,11360.352951633356,16145.040087897452,16695.348137275192,20017.49230669508,21806.72963160473,22849.788117243832,23273.340632423162,24048.792704148735,24668.12014034334,24966.45572165376,24893.264115972335,26363.30165286398,33462.52172924346,45720.57964477934,61689.812241239364,75712.73184943545,89290.99017830251,101015.51996593697,113195.11492816932,121986.36107667982,130539.07652331133,142433.02833804436,151660.08103366086,160157.60154692203,166086.31612113566,167984.67515851354,171023.28131374175,172346.6644414688,172978.1797489908,174765.65925990473,176221.80718072766,177396.09647185152,177597.982956815,177737.6254308802,178011.6424718734,178368.11780383106,178805.64082900356,179318.2761642448
Infinity,1708.1587578374413,5828.9856960208135,11295.36231508246,16084.569033622101,16668.902472448477,19969.054549438,21768.355721922573,22821.894390624206,23255.015127456474,24027.314829887287,24648.521314519854,24962.11765695732,24880.739503572415,26320.998360567828,33390.124654294355,45624.97440764326,61585.11681678226,75625.36599055337,89213.44082572706,100939.59172162571,113118.0710462782,121927.57528648643,130486.95603987038,142358.2889963671,151599.39372872806,160104.49461108455,166039.51082629847,167983.010614549,171004.03664587945,172349.8390730086,173002.62533129126,174760.48352477822,176213.85461735466,177389.4233584247,177608.55309470237,177772.8472437708,178032.52147390207,178394.03018458444,178831.0769139472,179350.56226065356
Infinity,Infinity,6413.677252286087,12137.981620853125,16976.38846892463,17395.147792933996,20458.19902066947,22425.669291779737,23355.28126445901,23665.569616530112,24375.556001236666,25040.219044087746,25283.03811869646,25095.599581912567,26468.293146866206,33921.98611743411,46642.92441458672,62914.75756323486,77067.46632567253,90615.19509262343,102364.107954475,114416.10579894157,123209.7133276357,131632.59442617718,143582.10544307917,152956.40422394287,161313.50340924677,167160.6297097274,168823.0794835875,171515.68425262833,172968.68459209506,173419.8137420732,175084.7396613169,176773.238146533,177905.30428592965,177999.85534319005,177910.59807460054,178009.24115595777,178343.07326569784,178777.07943829504,179223.41294177636
Infinity,Infinity,2704.373601681434,4511.809889353023,5980.703724542267,5988.698181922265,6592.398430859342,6748.223079765918,6758.222823628173,6832.5957726134,6858.172782211342,6889.7979755302895,7106.33214472506,8095.431944623984,8125.842832236897,10746.443081604959,16923.233203186996,25924.443426961443,33653.70759966682,40987.536807505654,47123.397278930686,53435.02094269478,57590.92576484869,61503.62965612642,67498.5402789386,71901.21557408865,75761.96265242355,78060.53802206035,78710.35120523577,79420.11282798847,79806.94981175933,80472.89247127922,80752.37009883612,81008.13795146458,81330.52813304603,82305.58750728234,84209.26359561204,86173.73471900572,88131.66472681999,90842.77954417303,93584.6641848749
Infinity,Infinity,Infinity,3627.057235937433,4311.000712636555,4490.19755977891,4645.16775311586,4646.752287972811,4740.415663790858,5166.902385928412,5439.569528515322,5753.313700280319,6429.404341354509,8296.100625241843,8217.665845234193,9714.190704711615,14172.129096354447,21057.16799826274,26847.182569363125,32277.16538903198,36726.85794628506,41301.256802238604,44142.223522498105,46789.84210931802,51071.9653332655,54063.89717588618,56626.82436807987,57985.02493021697,58563.81903838247,58972.077520861625,59471.524303509694,60641.50786233521,60949.27882216031,61256.330484135055,61760.442072043814,63495.16917277671,66545.78649201756,69694.20623452212,72811.19897069425,76894.50243924264,81011.51767133303
Infinity,Infinity,Infinity,4812.093290542011,5377.203175374946,4322.641216433656,5107.513528971343,4903.154480584708,4689.818269384408,4725.469232871606,4745.543360709589,4754.754922339535,4879.976107595922,5651.273965388114,5710.317518925141,8674.095305395964,15398.621291891372,23842.9932986474,29412.170531571748,34805.797038289726,38966.479369642475,43614.6853481092,45922.86262046636,48510.83379149777,53365.37780870395,55971.02946801033,58389.25565263102,59283.73750038618,58730.10960256733,59461.77420578357,59419.18850388122,60028.83527625457,60400.81401236074,60746.330555670604,61131.35327313224,62010.371990424836,63686.63025241437,65417.78090238699,67146.12193592833,69577.20076432823,72033.66753124271
Infinity,Infinity,Infinity,Infinity,5930.463008314233,4391.584340794396,5489.741807242068,5142.23297216041,4809.521454125977,4717.585844702073,4785.493874173637,4775.83862629583,4809.628403418193,5273.716301539108,5435.298777003815,9055.56287349535,16409.113447706397,25061.795282887557,30546.832868299854,35937.20319650264,39964.43732582646,44651.507528292605,46739.117586827306,49316.072758588576,54401.82736309184,56847.19843056401,59215.96828038697,59934.040498900446,58905.84523120819,59804.52825510418,59545.15206169715,59941.22648191866,60499.209318819616,60920.978015502355,61252.01241726671,61838.11651179542,63146.51478744799,64482.7367352491,65846.21570774043,67787.94067404674,69763.0504865338
Infinity,Infinity,Infinity,Infinity,5995.863598204031,5404.359499594522,4746.826175933425,4820.705956338319,4824.410229969104,4847.71271961361,4794.559218021647,4835.63093811299,5075.853117836947,6032.6964085905765,5298.641130644039,7552.03203187582,13147.941724492506,21447.05543892556,28536.291339539483,35246.42884399132,40381.74409650164,44706.34450984395,47339.33991400352,49426.07804344048,53945.324282795045,57305.92155197918,59409.2261264649,60378.55544677394,59894.657684084246,59343.74387376426,59762.679854820475,60239.73599500389,60229.20934148767,60501.0723130375,60888.11385466457,62115.60601083151,64107.621705095866,65488.2242656334,66810.90094143245,68995.89571818836,70969.43175224107
Infinity,Infinity,Infinity,Infinity,Infinity,6266.662980742752,6288.9679866879915,5738.499788092407,5292.737031622704,4929.557096785192,4952.483287479939,4974.704788480656,4856.458561575628,5032.770571943119,5526.190075542978,10165.94299203332,17053.366385509722,26097.83062337523,32848.18478240943,39471.70791338361,44671.31730555027,49634.004272209204,51529.270358054295,53295.96516657681,58611.12661973348,61193.43793892118,63379.07874213077,63628.826012346246,61362.51742453123,60733.41713695818,60203.99342653067,60081.96176363403,60807.35691870912,61036.61493922005,61180.3198017236,61329.37530155656,62060.48536984245,62808.48689009833,63566.80631460165,64759.055111576716,65967.13719387839
Infinity,Infinity,Infinity,Infinity,Infinity,7325.587229066063,9202.937457861415,7197.279710679938,6398.166577039738,5650.262496682654,5935.132627075198,5803.894818820194,5474.521588996829,5096.079795480155,6654.1125301621305,13012.625529722398,20891.26081454807,30507.936504607387,36974.08683454904,43498.10415733847,48435.89214907763,53857.76780698993,54775.73132123922,57016.607805026535,62434.46838452266,64486.265347999004,66953.95241416243,66426.06314859026,63180.490184884984,63356.20192968345,61236.932778937924,60775.524037141964,62074.61926124243,62137.75667702306,62088.39207119908,61380.64405397603,61525.548333497536,61712.703592430255,61900.75303795171,62234.13527796265,62565.23851742737
