91.93940787432688,147.26567999296782,274.4862553207995,1590.7731559406884,2728.6382334333575,4927.641775808717,8829.78707128666,12731.452556922788,18070.230065975993,24306.64787031182,29894.357223831117,38242.7719360057,43064.424479807436,48738.066330677975,50585.59216560342,54692.226603969524,55949.5822812068,59245.19894002522,60617.776404762866,60836.84026105433,61274.93756975067,66353.51601151533,69974.26099679926,72197.89752280286,74718.80385134056,77932.12655153166,81812.53868243234,87093.24133020229,90126.20051974143,92903.16276340147,94210.16458368492,94555.44237819189,94851.15021417751,95274.61928466137,95823.350795946,95913.29002362234,95966.23532020811,96136.13155058397,96714.63721618254,97580.91434934044,98857.00252076445,100336.51904213402
Infinity,905.2875870351725,772.2280138586757,311.27327472333303,368.6169962360908,738.6784915505727,1869.2232577084574,3064.3843048269955,5036.563097096741,7492.177057748007,9660.26242766643,13395.181099117555,15125.752376445806,17210.925695428894,17727.912881457123,18912.39224831845,19184.043974270302,20029.390195352535,20212.59339710553,21271.582890084526,21891.64931611856,23663.15625120614,24676.003530024955,25575.056379364065,26558.979804744347,27540.99138291715,28716.250228593122,30542.783778086112,31265.594345463935,31820.11322166376,31941.351901556,32361.443598257876,32744.450437008207,32900.82606262452,33033.492413186286,34337.4814855052,34993.86182036187,36898.346531495554,39858.210561185326,43448.296355212304,47870.5732463282,52662.43584661979
Infinity,1420.6307028266774,1214.4378972783347,327.23909973623813,422.23673047059094,584.1382532365807,1306.0391425502783,2060.4686573056506,3462.0102915626117,5267.111238845248,6871.321884480604,9791.117046772702,11008.864121778539,12488.609043523093,12950.26395669188,13734.29092862396,14039.501772289379,14603.599417231982,14832.702899652597,16379.685300139647,17292.457123112814,18586.142294055284,19266.373496544515,20016.717190893356,20813.64219481808,21475.07788293845,22251.371906285152,23557.320584476212,24022.08199630943,24367.117589572776,24531.62509585133,25252.191600476654,25969.178519277826,26393.409292396453,26753.84888797586,28662.971988705936,29824.30716598449,32509.179614775407,36440.41536265805,41105.882365807876,46711.09522894658,52749.49872722867
Infinity,Infinity,5749.45902479152,2405.697603577556,2258.032226483207,1533.5709056578253,1163.570174047346,1973.2053788980922,2575.108827527723,3032.275751170499,3704.2089915168635,4127.789671249813,4895.302217685855,5216.302668853925,7298.8065058436205,7642.811388255252,9985.77269790756,10649.301068292647,12462.474256770976,18234.178832989448,20774.953625148322,17596.1400664145,18237.018377565983,20807.503637953396,22344.635411433228,22059.734875984945,22226.979439020528,22485.04010478115,23298.87120961109,24030.380541935017,25846.380914344536,28528.93044079867,29204.960843235916,29175.21970695056,29360.285092878014,33304.90353752643,33593.48170613155,37643.50467281544,42285.177913012914,47298.77567263617,53372.99755780083,59543.40469139257
Infinity,Infinity,2339.3186887868815,1327.6655842240132,473.89827782133847,755.8169894087372,1509.0857118751546,2065.9523855184116,3622.803115466787,4693.517136756886,4920.726800023656,7079.065409523886,5551.770425117491,6675.905228431057,5719.542901313825,6759.893594191128,7060.326360920615,7851.091753032235,8186.887637888031,9546.92904913281,10316.761101528555,11956.689977070026,12868.883130297703,13582.751070446795,14380.417831096467,15156.65135651984,16115.279873121111,17737.680134151742,18383.91332336739,18924.044645880862,19168.744263943383,19791.493926343777,20432.634752066635,20825.379178756306,21173.809890233122,22867.27365022101,23927.734146844123,26394.260976344453,30079.60425140215,34488.042777578004,39808.558221509105,45570.95172449951
Infinity,Infinity,Infinity,4336.042887862153,3664.2241708152396,1920.5090935249737,1487.5259602324882,2136.997104155193,2649.126634394324,3048.989008236117,3766.7730174905546,4019.372595489071,4897.586467655657,5253.119970124741,7653.541840196496,6192.720977162381,8938.069106719755,7913.1160388665085,10025.2740837121,14613.97337876352,14503.191640476609,10686.649215897001,11498.305095090092,14424.098324626957,16236.104659869201,15850.102699536767,16071.97050063021,16390.88990747084,17419.745067539927,18377.702691333183,20562.979554752725,23709.621115372905,24289.528581434908,24138.49877111663,24270.760564210326,28431.435696573033,28415.028250761163,32519.39509767486,37029.666060320356,41841.87942271434,47711.980570627355,53616.58048314199
Infinity,Infinity,Infinity,2520.157359385684,1624.3074114879846,683.976654086039,1153.357295279963,1680.790797965377,2675.472736013595,3930.383539608485,4227.858878104235,5922.1974516182945,4900.3792992908475,5900.119591699597,5849.983316678915,6198.425048059338,6731.266809763137,7120.159964040802,7504.684853458913,9770.665144039769,11005.145703069482,11197.220456042542,11153.494961056753,12067.14784874393,12969.59873443243,13538.749922919198,14088.396678195995,14949.477280810477,15279.476265984169,15504.844104968126,15828.130473497315,17052.46613198272,18271.530044685143,19096.99510657801,19819.742867189918,22535.230048936894,24328.023178135983,27547.51251271514,31430.453831857863,35944.12284636461,41404.20116957408,47199.23335844288
Infinity,Infinity,Infinity,Infinity,3035.239262649899,1890.5551263299958,1167.6853687330627,1489.9633575921023,2415.798096199855,3774.635830131433,4192.106596489052,6290.669949363622,4766.025002071203,5856.55472159903,5733.29410850615,6483.956091677343,6580.062304723414,7124.508818339821,7671.607377100652,9560.123561424,10732.23427060004,11902.60462792864,11267.17566697016,11438.612561917193,11746.79148770227,12000.270875745136,12435.00410045866,13597.069188707263,14007.705036242942,14493.75714463287,14994.172725130617,16129.814350527577,17367.023722353948,18394.128612030083,19306.20346052719,22006.69607015092,23997.27197751989,27726.37706845158,32724.735808798247,37405.95214966974,42954.14297851743,48874.48233757411
Infinity,Infinity,Infinity,Infinity,3397.4102922597303,1994.7651706615175,1048.8716791784848,1331.683943700929,2101.9629969847133,3214.591407657693,4174.203180155207,6135.092506066998,6600.239176802061,5580.779793113727,6411.731918020667,6336.182366297675,6921.525653886264,6993.989488840867,7671.991674878363,10308.553667335778,11314.520730904278,11527.007861450122,11646.927936651276,11662.359775294553,11896.970062287075,11906.820097496422,12224.626823677208,13135.848652043072,13490.738364135985,13955.285498206684,14682.885756240028,16316.350401133337,17857.5483779205,18872.531063007606,19751.799908500274,22845.171271187995,24642.18507630776,28605.390143226214,33713.230184673776,38421.444624704665,43991.87870179509,49886.244534953126
Infinity,Infinity,Infinity,Infinity,Infinity,4494.591364411291,2545.7918673894787,1714.7932244108968,1809.104854996316,2250.7884998403724,2875.621363590479,3379.3086116625113,4011.9050652463206,4320.558976660078,6657.282205499343,6431.779463117924,8883.306349757599,7499.232662478136,9300.262156391731,13937.045282894178,14225.8996846556,11270.27825685208,12110.699643369462,13320.023255027976,13216.796980340083,12607.89613613151,12462.95138198605,12681.67833660963,13600.14598540941,14612.81092190236,16279.583344990715,19104.02399944365,20610.185293583185,21320.245003189848,22099.267093433235,26665.360648185302,27846.823540272548,32828.664407464035,38701.63678426757,44803.7746780678,50907.49147674516,57013.670299970894
Infinity,Infinity,Infinity,Infinity,Infinity,6365.367031269565,3638.0718235500653,2831.677908226918,2506.0930471939955,2660.645841685378,3512.8548248698717,3197.691453869743,4706.239506440083,4805.130701354559,8512.610216454133,7895.556291710378,10923.098760175872,8914.215512237291,11092.078430690506,17033.67708916914,17719.532758558154,12396.876107291086,13128.875056297806,15705.699622815702,15303.135611747639,14119.63767892531,13521.702284496718,13197.144258710756,14815.0588552499,15814.59838191747,18114.643174274875,21733.814441847928,23408.09442866005,24170.106119275675,24861.507140709746,30384.52684187459,31521.462025927605,36969.89820988091,43427.697404307095,49814.40118807846,56171.73822588561,62374.19275214001
